Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
0;0.2;0.736521654;1500000;75.9833;0.95909;0.92801;0.99971;7.0513;0.11397;0.3051846;0;13.623;655.88;0.01796;1543.25;;;1500
0;0.2;0.834724541;1700000;74.0651;0.9767;0.95468;0.99984;7.4691;0.12591;0.3130886;0;14.611;665.97;0.018731;1791.3;;;1700
0;0.2;0.932927428;1900000;72.7961;0.99038;0.98313;0.99995;7.8591;0.13831;0.3185464;0;15.574;676.48;0.019555;2050.9;;;1900
0;0.2;1.031130315;2100000;72.0827;1.0051;1.0054;1;8.2168;0.15137;0.3216989;0;16.506;687.69;0.020469;2321.25;;;2100
0;0.4;0.139609121;300020;137.7255;0.80527;0.52942;0.99811;3.8496;0.04132;0.1683706;0;6.5612;552.88;0.011927;20.73;;;300.02
0;0.4;0.23267101;500010;107.0225;0.83994;0.6456;0.99862;4.6583;0.053512;0.2166734;0;8.155;581.64;0.012765;165.71;;;500.01
0;0.4;0.325732899;700000;93.4284;0.86894;0.72115;0.99895;5.2691;0.0654;0.2482;0;9.4527;603;0.013792;323.88;;;700
0;0.4;0.418799442;900000;85.7113;0.89492;0.78952;0.9992;5.7864;0.07714;0.270547;0;10.607;620.78;0.014813;492.93;;;900
0;0.4;0.511865984;1100000;80.6219;0.91428;0.83755;0.9994;6.2529;0.088684;0.2876257;0;11.67;634.99;0.015759;671.08;;;1100
0;0.4;0.604932527;1300000;77.1199;0.93246;0.87505;0.99957;6.6898;0.10026;0.3006869;0;12.686;647.37;0.016652;861.09;;;1300
0;0.4;0.697999069;1500000;74.6436;0.95146;0.90846;0.99971;7.107;0.11197;0.3106622;0;13.675;658.82;0.017506;1064.17;;;1500
0;0.4;0.791065612;1700000;72.8474;0.96938;0.93643;0.99984;7.5246;0.12384;0.3183222;0;14.666;669.17;0.018287;1284.63;;;1700
0;0.4;0.884132154;1900000;71.4722;0.98599;0.96046;0.99995;7.9381;0.1358;0.3244467;0;15.649;678.52;0.019009;1519.14;;;1900
0;0.4;0.977198697;2100000;70.6623;0.99897;0.98691;1;8.3238;0.14839;0.3281658;0;16.611;688.55;0.019809;1768.62;;;2100
0;0.4;1.07026524;2300000;70.2431;1.0124;1.0097;1.0001;8.6907;0.16156;0.330124;0;17.561;698.95;0.020656;2033.29;;;2300
0;0.6;0.389745366;900000;82.1969;0.8828;0.73424;0.9992;5.8918;0.073977;0.2821145;0;10.693;623.8;0.013951;90.03;;;900
0;0.6;0.476355448;1100000;77.6546;0.90601;0.79048;0.9994;6.3575;0.08542;0.2986164;0;11.761;638.82;0.014931;237.91;;;1100
0;0.6;0.562965529;1300000;74.4993;0.92402;0.83434;0.99957;6.7954;0.096849;0.3112639;0;12.782;651.55;0.015839;399.37;;;1300
0;0.6;0.649575611;1500000;72.2274;0.94025;0.86976;0.99971;7.2154;0.10834;0.3210546;0;13.773;662.92;0.016686;574.56;;;1500
0;0.6;0.736185692;1700000;70.6819;0.95669;0.90142;0.99984;7.6307;0.12016;0.3280747;0;14.765;673.65;0.017499;768.25;;;1700
0;0.6;0.822795773;1900000;69.5556;0.97351;0.93047;0.99995;8.0363;0.13216;0.333387;0;15.746;683.82;0.018275;976.5;;;1900
0;0.6;0.909405855;2100000;68.7039;0.98927;0.95457;1;8.4438;0.14428;0.33752;0;16.731;693.02;0.018988;1200.57;;;2100
0;0.6;0.996015936;2300000;68.1328;1.004;0.97579;1.0001;8.8534;0.15671;0.3403489;0;17.724;701.58;0.019669;1442.53;;;2300
0;0.6;1.082626018;2500000;67.8815;1.0159;0.99969;1.0002;9.2368;0.1697;0.3416092;0;18.695;710.83;0.020417;1698.59;;;2500
1000;0;0.053193639;100020;256.8136;0.71141;0.3812;0.99701;2.3896;0.025687;0.0902948;0;3.9222;481.25;0.011944;242.37;;;100.02
1000;0;0.159559645;300020;135.1212;0.81032;0.58418;0.99811;3.5505;0.040538;0.1716158;0;6.0983;545.08;0.012686;526.63;;;300.02
1000;0;0.265920332;500010;105.5114;0.84747;0.70155;0.99862;4.3011;0.052756;0.2197766;0;7.5969;574.23;0.013629;776.6;;;500.01
1000;0;0.372281019;700000;92.465;0.87853;0.78884;0.99895;4.8759;0.064726;0.250786;0;8.8354;596.53;0.01475;1017.23;;;700
1000;0;0.478647024;900000;84.8917;0.90229;0.84347;0.9992;5.3732;0.076403;0.2731589;0;9.943;613.46;0.015799;1258.41;;;900
1000;0;0.58501303;1100000;80.0188;0.92542;0.88732;0.9994;5.8274;0.088021;0.2897936;0;10.981;627.84;0.016783;1506.22;;;1100
1000;0;0.691379035;1300000;76.6376;0.94721;0.91988;0.99957;6.2625;0.099629;0.3025789;0;11.985;640.08;0.017677;1765.76;;;1300
1000;0;0.797745041;1500000;74.3917;0.96662;0.95195;0.99971;6.6834;0.11159;0.311714;0;12.977;651.69;0.018552;2042.11;;;1500
1000;0;0.904111046;1700000;73.0437;0.98297;0.9812;0.99984;7.0673;0.12417;0.3174665;0;13.935;664.05;0.019523;2328.72;;;1700
1000;0;1.010477052;1900000;72.2456;0.99945;1.0066;0.99995;7.4313;0.13727;0.3209736;0;14.876;676.51;0.020524;2628.59;;;1900
1000;0.2;0.052240677;100020;252.7408;0.7077;0.37689;0.99701;2.4096;0.02528;0.0917498;0;3.9366;481.57;0.011657;81.4;;;100.02
1000;0.2;0.156701139;300020;133.9714;0.80856;0.57468;0.99811;3.5619;0.040193;0.1730886;0;6.1071;546.09;0.012538;287.91;;;300.02
1000;0.2;0.261156377;500010;104.575;0.84492;0.69366;0.99862;4.3178;0.052288;0.2217445;0;7.6102;574.91;0.013455;487.68;;;500.01
1000;0.2;0.365611616;700000;91.7556;0.877;0.77951;0.99895;4.8923;0.064229;0.2527248;0;8.849;597.28;0.014587;689.87;;;700
1000;0.2;0.470072078;900000;84.3036;0.90047;0.83564;0.9992;5.39;0.075873;0.2750647;0;9.9577;614.3;0.015641;897.85;;;900
1000;0.2;0.574532539;1100000;79.5033;0.92286;0.87942;0.9994;5.845;0.087454;0.2916727;0;10.997;628.65;0.016624;1115.43;;;1100
1000;0.2;0.678993001;1300000;76.2154;0.9448;0.91454;0.99957;6.2769;0.09908;0.3042552;0;11.999;641.18;0.017539;1345.53;;;1300
1000;0.2;0.783453463;1500000;73.9279;0.96513;0.94456;0.99971;6.7062;0.11089;0.3136697;0;12.999;652.34;0.018373;1594.63;;;1500
1000;0.2;0.887913925;1700000;72.532;0.98077;0.97566;0.99984;7.1007;0.1233;0.3197064;0;13.967;664.18;0.019295;1857.13;;;1700
1000;0.2;0.992374386;1900000;71.7706;0.99721;1.0006;0.99995;7.4653;0.13636;0.3230977;0;14.91;676.65;0.020296;2133.11;;;1900
1000;0.2;1.096834848;2100000;71.3362;1.013;1.0263;1;7.8254;0.14981;0.3250655;0;15.854;688.64;0.021271;2426.25;;;2100
1000;0.4;0.148723541;300020;130.236;0.80233;0.54844;0.99811;3.6018;0.039073;0.1780532;0;6.138;548.72;0.012054;46.19;;;300.02
1000;0.4;0.247861002;500010;101.8183;0.83808;0.66775;0.99862;4.3671;0.05091;0.2277482;0;7.6495;577.02;0.012953;195.44;;;500.01
1000;0.4;0.346998463;700000;89.5631;0.87008;0.74738;0.99895;4.9448;0.062694;0.2589117;0;8.8918;599.22;0.014088;359.55;;;700
1000;0.4;0.446140881;900000;82.4998;0.89558;0.81052;0.9992;5.4423;0.07425;0.2810788;0;10.003;616.73;0.015159;534.7;;;900
1000;0.4;0.545283299;1100000;77.9495;0.91643;0.85599;0.9994;5.8984;0.085744;0.2974868;0;11.045;631.15;0.016152;722.52;;;1100
1000;0.4;0.644425718;1300000;74.8667;0.93731;0.89437;0.99957;6.328;0.097327;0.3097361;0;12.046;643.98;0.017089;924.17;;;1300
1000;0.4;0.743568136;1500000;72.7422;0.95753;0.92627;0.99971;6.7538;0.10911;0.3187822;0;13.045;655.59;0.017951;1144.9;;;1500
1000;0.4;0.842710554;1700000;71.2098;0.97623;0.95391;0.99984;7.1753;0.12106;0.3256424;0;14.039;666.06;0.018746;1382.89;;;1700
1000;0.4;0.941852972;1900000;70.3211;0.99063;0.98379;0.99995;7.5697;0.13361;0.3297577;0;15.013;677.11;0.019612;1637.68;;;1900
1000;0.4;1.04099539;2100000;69.971;1.0062;1.0073;1;7.9336;0.14694;0.3314078;0;15.962;688.97;0.020579;1908.54;;;2100
1000;0.6;0.32138102;700000;85.7121;0.85836;0.70031;0.99895;5.0404;0.059999;0.2705445;0;8.9693;602.29;0.013227;18.17;;;700
1000;0.6;0.413204169;900000;79.3686;0.88551;0.76105;0.9992;5.536;0.071432;0.2921675;0;10.082;620.12;0.014337;161.42;;;900
1000;0.6;0.505027317;1100000;75.2705;0.9084;0.81526;0.9994;5.9927;0.082798;0.3080745;0;11.129;635.17;0.015353;319.77;;;1100
1000;0.6;0.596850466;1300000;72.4782;0.92689;0.85623;0.99957;6.4249;0.094222;0.3199436;0;12.135;648.09;0.016296;493.71;;;1300
1000;0.6;0.688673615;1500000;70.6014;0.94509;0.89178;0.99971;6.8485;0.1059;0.3284487;0;13.134;660;0.017183;686.89;;;1500
1000;0.6;0.780496763;1700000;69.3197;0.96401;0.92445;0.99984;7.2624;0.11784;0.3345214;0;14.125;671.27;0.018031;897.95;;;1700
1000;0.6;0.872319912;1900000;68.396;0.98149;0.94987;0.99995;7.6804;0.12995;0.3390391;0;15.122;681.31;0.018802;1127.58;;;1900
1000;0.6;0.96414306;2100000;67.8507;0.99727;0.97516;1;8.0906;0.14249;0.3417643;0;16.119;691.08;0.019569;1376.44;;;2100
1000;0.6;1.055966209;2300000;67.63;1.0102;1.0021;1.0001;8.4813;0.15555;0.3428793;0;17.103;701.15;0.020378;1641.96;;;2300
2000;0;0.0567876;100020;241.1269;0.71316;0.3937;0.99701;2.217;0.024118;0.096169;0;3.6422;478.41;0.012087;233.86;;;100.02
2000;0;0.17034009;300020;127.1632;0.80541;0.60661;0.99811;3.3255;0.038151;0.1823556;0;5.7025;540.01;0.012747;513.73;;;300.02
2000;0;0.283886902;500010;100.513;0.84699;0.72774;0.99862;4.0283;0.050257;0.2307058;0;7.1259;570.51;0.013863;762.18;;;500.01
2000;0;0.397433714;700000;88.5556;0.87844;0.80828;0.99895;4.5791;0.061989;0.2618573;0;8.3145;592.49;0.015042;1004.52;;;700
2000;0;0.510986203;900000;81.6863;0.90414;0.86153;0.9992;5.0612;0.073518;0.283878;0;9.3897;609.5;0.01614;1250.79;;;900
2000;0;0.624538693;1100000;77.3635;0.92979;0.9024;0.9994;5.5074;0.0851;0.29974;0;10.409;623.93;0.017169;1508.05;;;1100
2000;0;0.738091183;1300000;74.4781;0.95294;0.9379;0.99957;5.9441;0.096822;0.3113524;0;11.416;636.66;0.018099;1783.78;;;1300
2000;0;0.851643672;1500000;72.8827;0.97145;0.97103;0.99971;6.3372;0.10932;0.3181679;0;12.384;650.5;0.019168;2072.27;;;1500
2000;0;0.965196162;1700000;71.9926;0.99002;0.99986;0.99984;6.7085;0.12239;0.3221018;0;13.335;664.39;0.020271;2376.45;;;1700
2000;0;1.078748652;1900000;71.519;1.0079;1.0304;0.99995;7.0733;0.13589;0.3242345;0;14.285;677.74;0.021345;2699.28;;;1900
2000;0.2;0.055774271;100020;237.5847;0.7094;0.38898;0.99701;2.234;0.023764;0.0976028;0;3.6541;478.72;0.011819;86.27;;;100.02
2000;0.2;0.167300507;300020;126.0896;0.80359;0.59691;0.99811;3.3363;0.037829;0.1839084;0;5.711;540.95;0.012598;292.77;;;300.02
2000;0.2;0.278821168;500010;99.6833;0.84444;0.7159;0.99862;4.0431;0.049842;0.2326261;0;7.1377;571.11;0.013697;494.82;;;500.01
2000;0.2;0.390341828;700000;87.9211;0.8769;0.79937;0.99895;4.5937;0.061545;0.2637472;0;8.3271;593.29;0.014886;700.75;;;700
2000;0.2;0.501868064;900000;81.1619;0.90212;0.85399;0.9992;5.0761;0.073046;0.2857121;0;9.4031;610.35;0.015989;915.25;;;900
2000;0.2;0.613394301;1100000;76.9297;0.92745;0.89729;0.9994;5.5208;0.084623;0.30143;0;10.422;624.98;0.017031;1142.87;;;1100
2000;0.2;0.724920538;1300000;74.0629;0.95051;0.93038;0.99957;5.9602;0.096282;0.3130977;0;11.431;637.56;0.017949;1390.03;;;1300
2000;0.2;0.836446774;1500000;72.3777;0.96929;0.96555;0.99971;6.367;0.10857;0.3203877;0;12.412;650.63;0.018946;1654.39;;;1500
2000;0.2;0.947973011;1700000;71.5262;0.98777;0.99365;0.99984;6.7395;0.12159;0.3242017;0;13.366;664.51;0.020047;1934.57;;;1700
2000;0.2;1.059499247;1900000;71.0754;1.0055;1.023;0.99995;7.1056;0.13504;0.3262581;0;14.318;677.82;0.021117;2233.62;;;1900
2000;0.4;0.158934153;300020;122.9729;0.79823;0.56858;0.99811;3.3666;0.036894;0.1885694;0;5.734;543.85;0.012176;69.38;;;300.02
2000;0.4;0.264877894;500010;97.1278;0.83719;0.68791;0.99862;4.0905;0.048564;0.2387466;0;7.1758;572.98;0.013192;224.62;;;500.01
2000;0.4;0.370821635;700000;85.966;0.87175;0.77193;0.99895;4.6396;0.060176;0.2697453;0;8.3654;595.45;0.014411;394.54;;;700
2000;0.4;0.476770673;900000;79.555;0.89689;0.8306;0.9992;5.1224;0.0716;0.2914829;0;9.4442;612.85;0.015531;577.78;;;900
2000;0.4;0.582719712;1100000;75.5317;0.92003;0.87537;0.9994;5.5686;0.083085;0.3070091;0;10.466;627.52;0.016578;776.64;;;1100
2000;0.4;0.68866875;1300000;72.8831;0.94318;0.91295;0.99957;6.0017;0.094748;0.3181661;0;11.471;640.76;0.017541;994.81;;;1300
2000;0.4;0.794617789;1500000;71.0691;0.96455;0.94423;0.99971;6.4338;0.1066;0.3262872;0;12.477;652.46;0.01841;1234.25;;;1500
2000;0.4;0.900566827;1700000;70.1115;0.98128;0.97683;0.99984;6.8331;0.11919;0.3307435;0;13.457;664.92;0.019381;1492.84;;;1700
2000;0.4;1.006515866;1900000;69.7397;0.99864;1.0032;0.99995;7.2038;0.13251;0.332507;0;14.416;678.08;0.020438;1769.52;;;1900
2000;0.6;0.341947145;700000;82.5104;0.85983;0.71754;0.99895;4.7238;0.057757;0.2810426;0;8.4312;598.32;0.013588;78.54;;;700
2000;0.6;0.439646329;900000;76.7578;0.88894;0.78715;0.9992;5.2054;0.069082;0.3021054;0;9.516;616.61;0.014746;231.6;;;900
2000;0.6;0.537345513;1100000;73.1199;0.9109;0.83753;0.9994;5.6533;0.080432;0.3171359;0;10.543;631.62;0.015808;402.21;;;1100
2000;0.6;0.635044697;1300000;70.7323;0.93102;0.87831;0.99957;6.0882;0.091952;0.3278408;0;11.552;645.02;0.016783;592.68;;;1300
2000;0.6;0.732743882;1500000;69.213;0.95239;0.91511;0.99971;6.5103;0.10382;0.3350373;0;12.552;657.62;0.017719;804.58;;;1500
2000;0.6;0.830443066;1700000;68.1693;0.97202;0.94319;0.99984;6.9386;0.11589;0.340167;0;13.562;668.73;0.018558;1038.19;;;1700
2000;0.6;0.92814225;1900000;67.6173;0.98931;0.97272;0.99995;7.353;0.12847;0.3429438;0;14.566;679.75;0.019414;1293;;;1900
2000;0.6;1.025841434;2100000;67.4896;1.0044;1.0006;1;7.7411;0.14173;0.3435926;0;15.55;691.33;0.020343;1566.14;;;2100
3000;0;0.060798736;100020;226.6329;0.71267;0.40615;0.99701;2.0483;0.022668;0.1023194;0;3.3713;475.4;0.012296;225;;;100.02
3000;0;0.182371892;300020;119.9347;0.80117;0.62927;0.99811;3.1076;0.035982;0.1933463;0;5.3254;535.22;0.012866;501.17;;;300.02
3000;0;0.30393897;500010;95.8491;0.84702;0.75088;0.99862;3.7652;0.047925;0.2419317;0;6.674;566.48;0.014144;747.91;;;500.01
3000;0;0.425506048;700000;84.9634;0.87926;0.82529;0.99895;4.2951;0.059474;0.2729286;0;7.8198;588.34;0.015387;993.54;;;700
3000;0;0.547079205;900000;78.8544;0.90818;0.87985;0.9992;4.7655;0.070969;0.2940726;0;8.8723;605.74;0.016547;1248.1;;;900
3000;0;0.668652362;1100000;74.9964;0.93506;0.91843;0.9994;5.2167;0.082496;0.3092005;0;9.8918;620.19;0.017572;1520.1;;;1100
3000;0;0.790225518;1300000;72.8929;0.95747;0.95749;0.99957;5.6289;0.094761;0.3181232;0;10.88;635.3;0.018705;1809.96;;;1300
3000;0;0.911798675;1500000;71.8288;0.97857;0.99015;0.99971;6.0086;0.10774;0.3228363;0;11.84;650.9;0.019925;2116.34;;;1500
3000;0;1.033371831;1700000;71.2891;0.99869;1.0246;0.99984;6.3804;0.12119;0.3252801;0;12.798;665.76;0.021108;2443.11;;;1700
3000;0.2;0.059766955;100020;223.5963;0.70895;0.40114;0.99701;2.063;0.022364;0.1037089;0;3.3818;475.75;0.012045;90.33;;;100.02
3000;0.2;0.179276964;300020;118.9282;0.79919;0.61957;0.99811;3.1189;0.03568;0.1949826;0;5.3345;535.99;0.012711;297.31;;;300.02
3000;0.2;0.298780998;500010;95.1072;0.84448;0.74045;0.99862;3.7784;0.047554;0.2438189;0;6.6846;567.1;0.013985;501.04;;;500.01
3000;0.2;0.418285031;700000;84.3939;0.87753;0.81758;0.99895;4.3082;0.059076;0.2747703;0;7.8311;589.15;0.015237;712.06;;;700
3000;0.2;0.53779504;900000;78.3723;0.90574;0.87225;0.9992;4.7791;0.070535;0.2958818;0;8.8839;606.56;0.0164;935.84;;;900
3000;0.2;0.657305049;1100000;74.5944;0.93242;0.91115;0.9994;5.2303;0.082054;0.3108668;0;9.9052;621.14;0.017432;1178.77;;;1100
3000;0.2;0.776815058;1300000;72.3766;0.95532;0.95216;0.99957;5.6556;0.09409;0.3203928;0;10.905;635.42;0.018486;1442.91;;;1300
3000;0.2;0.896325067;1500000;71.3605;0.97632;0.98385;0.99971;6.0364;0.10704;0.3249546;0;11.867;650.99;0.019704;1725.15;;;1500
3000;0.2;1.015835076;1700000;70.8598;0.99631;1.0172;0.99984;6.4097;0.12046;0.3272509;0;12.829;665.85;0.020883;2028.85;;;1700
3000;0.4;0.170436857;300020;116.0988;0.79381;0.59057;0.99811;3.1469;0.034831;0.1997344;0;5.3561;538.84;0.012299;91.13;;;300.02
3000;0.4;0.284048174;500010;92.8404;0.83723;0.7073;0.99862;3.8196;0.046421;0.249772;0;6.7175;568.86;0.013503;251.85;;;500.01
3000;0.4;0.39765949;700000;82.6399;0.87289;0.79317;0.99895;4.3496;0.057848;0.2806021;0;7.8669;591.47;0.014777;428.73;;;700
3000;0.4;0.511276487;900000;76.9173;0.89934;0.84944;0.9992;4.8211;0.069226;0.3014789;0;8.9218;609.01;0.015954;622.34;;;900
3000;0.4;0.624893484;1100000;73.4208;0.92559;0.89565;0.9994;5.2665;0.080763;0.315836;0;9.9403;624.33;0.017039;836.26;;;1100
3000;0.4;0.738510481;1300000;71.1423;0.94987;0.93036;0.99957;5.7087;0.092485;0.3259513;0;10.955;637.57;0.018001;1073.81;;;1300
3000;0.4;0.852127478;1500000;69.9676;0.96995;0.96716;0.99971;6.1198;0.10495;0.3314241;0;11.948;651.4;0.019055;1334.35;;;1500
3000;0.4;0.965744475;1700000;69.5516;0.98949;0.99697;0.99984;6.4984;0.11824;0.3334063;0;12.918;666.05;0.020217;1615.67;;;1700
3000;0.4;1.079361472;1900000;69.4605;1.0082;1.0284;0.99995;6.8696;0.13197;0.3338434;0;13.886;680.09;0.021346;1916.78;;;1900
3000;0.6;0.367647059;700000;79.5882;0.86211;0.74526;0.99895;4.4244;0.055712;0.2913614;0;7.9291;594.65;0.013991;137.53;;;700
3000;0.6;0.472689076;900000;74.4179;0.8914;0.81032;0.9992;4.8957;0.066976;0.3116041;0;8.9887;612.99;0.015201;301.71;;;900
3000;0.6;0.577731092;1100000;71.2576;0.91462;0.85893;0.9994;5.3431;0.078383;0.3254238;0;10.012;628.45;0.0163;487.87;;;1100
3000;0.6;0.682773109;1300000;69.2857;0.93809;0.90146;0.99957;5.7772;0.090071;0.3346858;0;11.022;642.58;0.017323;697.18;;;1300
3000;0.6;0.787815126;1500000;68.0468;0.96035;0.93379;0.99971;6.2146;0.10207;0.3407791;0;12.042;655.08;0.018249;932.27;;;1500
3000;0.6;0.892857143;1700000;67.4328;0.97987;0.96775;0.99984;6.6372;0.11464;0.343882;0;13.056;667.38;0.019191;1191.61;;;1700
3000;0.6;0.99789916;1900000;67.3862;0.99731;0.99734;0.99995;7.0256;0.12803;0.3441201;0;14.045;680.65;0.020249;1471.71;;;1900
3000;0.6;1.102941176;2100000;67.6816;1.0148;1.0248;1;7.4033;0.14213;0.3426178;0;15.036;693.96;0.021332;1778.07;;;2100
4000;0;0.065325583;100020;212.9327;0.71185;0.42025;0.99701;1.8931;0.021298;0.1089026;0;3.1215;472.55;0.012501;217.06;;;100.02
4000;0;0.195944092;300010;113.5176;0.79799;0.65152;0.99811;2.8964;0.034056;0.2042761;0;4.9682;531.02;0.013065;489.42;;;300.01
4000;0;0.326562602;500000;91.5379;0.84717;0.77208;0.99862;3.5205;0.045769;0.2533261;0;6.2551;562.57;0.014446;736.59;;;500
4000;0;0.457187643;700000;81.6612;0.88063;0.84365;0.99895;4.0328;0.057163;0.2839653;0;7.3639;584.35;0.015751;987.26;;;700
4000;0;0.587812684;900000;76.1996;0.91238;0.89283;0.9992;4.4994;0.06858;0.3043182;0;8.4022;601.7;0.016937;1253.04;;;900
4000;0;0.718437725;1100000;73.1425;0.94023;0.93944;0.9994;4.9389;0.080457;0.3170375;0;9.4148;617.92;0.018102;1541.5;;;1100
4000;0;0.849062765;1300000;71.7818;0.96443;0.97641;0.99957;5.3282;0.093316;0.3230474;0;10.387;635.63;0.01946;1847.97;;;1300
4000;0;0.979687806;1500000;71.1378;0.98733;1.0158;0.99971;5.7084;0.10671;0.3259721;0;11.357;652.4;0.02077;2178.37;;;1500
4000;0;1.110312847;1700000;70.9583;1.0094;1.0576;0.99984;6.0781;0.12063;0.3267965;0;12.323;668.56;0.022055;2529.13;;;1700
4000;0.2;0.064218299;100020;210.3366;0.70831;0.41492;0.99701;1.9057;0.021038;0.1102468;0;3.1308;472.94;0.012266;94.18;;;100.02
4000;0.2;0.192629213;300020;112.5744;0.79599;0.64218;0.99811;2.9066;0.033774;0.2059877;0;4.9755;531.74;0.012912;301.55;;;300.02
4000;0.2;0.321027287;500000;90.8649;0.84488;0.76378;0.99862;3.5327;0.045433;0.2552023;0;6.2652;563.22;0.014291;508.64;;;500
4000;0.2;0.449438202;700000;81.1601;0.87889;0.83621;0.99895;4.0443;0.056812;0.2857185;0;7.3743;585.2;0.01561;726.3;;;700
4000;0.2;0.577849117;900000;75.804;0.91015;0.88753;0.9992;4.5091;0.068224;0.3059064;0;8.4114;602.75;0.016813;961.78;;;900
4000;0.2;0.706260032;1100000;72.676;0.93851;0.93313;0.9994;4.9588;0.079944;0.3190728;0;9.4334;618.3;0.017915;1223.05;;;1100
4000;0.2;0.834670947;1300000;71.3113;0.96225;0.9703;0.99957;5.3529;0.092705;0.3251791;0;10.41;635.72;0.019244;1505.05;;;1300
4000;0.2;0.963081862;1500000;70.6977;0.98497;1.008;0.99971;5.7346;0.10605;0.328001;0;11.382;652.41;0.020549;1811.31;;;1500
4000;0.2;1.091492777;1700000;70.5378;1.0067;1.0485;0.99984;6.1082;0.11991;0.3287449;0;12.353;668.37;0.021816;2139.93;;;1700
4000;0.4;0.183476027;300020;109.8919;0.79004;0.61299;0.99811;2.9354;0.032969;0.2110158;0;4.9979;534.05;0.01248;111.89;;;300.02
4000;0.4;0.30577911;500010;88.8459;0.83764;0.73428;0.99862;3.5692;0.044423;0.2610017;0;6.2948;565.07;0.013829;278.81;;;500.01
4000;0.4;0.428082192;700000;79.6079;0.87393;0.81343;0.99895;4.0807;0.055726;0.2912892;0;7.4065;587.59;0.015173;464.03;;;700
4000;0.4;0.550391389;900000;74.5433;0.90332;0.86965;0.9992;4.5442;0.067089;0.3110801;0;8.4442;605.53;0.016405;670.06;;;900
4000;0.4;0.672700587;1100000;71.5256;0.93159;0.91113;0.9994;4.9988;0.078678;0.3242048;0;9.4718;620.94;0.01749;903.08;;;1100
4000;0.4;0.795009785;1300000;69.9245;0.95603;0.95395;0.99957;5.4268;0.090902;0.3316283;0;10.481;636.12;0.018612;1162.67;;;1300
4000;0.4;0.917318982;1500000;69.4069;0.97823;0.98772;0.99971;5.8141;0.10411;0.3341014;0;11.461;652.58;0.019897;1446.43;;;1500
4000;0.4;1.03962818;1700000;69.3216;0.9994;1.0236;0.99984;6.1932;0.11785;0.3345126;0;12.44;668.29;0.021143;1753.23;;;1700
4000;0.6;0.28300317;500010;85.3807;0.82696;0.68534;0.99862;3.6348;0.042691;0.2715945;0;6.3484;568.08;0.01305;42.19;;;500.01
4000;0.6;0.396196513;700000;76.8905;0.86523;0.77176;0.99895;4.1465;0.053824;0.3015838;0;7.4627;591.1;0.014423;195.11;;;700
4000;0.6;0.509395517;900000;72.3071;0.89414;0.83247;0.9992;4.6102;0.065076;0.3207006;0;8.5047;609.58;0.015684;372.56;;;900
4000;0.6;0.622594521;1100000;69.67;0.92036;0.88228;0.9994;5.0606;0.076637;0.3328397;0;9.5329;625.76;0.016826;578.03;;;1100
4000;0.6;0.735793525;1300000;68.0687;0.94591;0.92085;0.99957;5.5056;0.088489;0.3406693;0;10.559;640.06;0.017858;810.52;;;1300
4000;0.6;0.848992529;1500000;67.3016;0.96858;0.95941;0.99971;5.9403;0.10095;0.3445525;0;11.586;653.72;0.018883;1072.19;;;1500
4000;0.6;0.962191533;1700000;67.2945;0.98857;0.99185;0.99984;6.3333;0.1144;0.3445889;0;12.583;668.77;0.020071;1357.6;;;1700
4000;0.6;1.075390537;1900000;67.7039;1.0084;1.0239;0.99995;6.7195;0.12864;0.342505;0;13.59;683.69;0.021271;1676.56;;;1900
5000;0;0.070501163;100020;200.3436;0.70892;0.43387;0.99701;1.7416;0.020039;0.1157458;0;2.8807;469.57;0.012785;208.81;;;100.02
5000;0;0.211468246;300010;107.6665;0.7956;0.66765;0.99811;2.6903;0.032301;0.2153774;0;4.6236;526.87;0.013344;477.29;;;300.01
5000;0;0.352435328;500000;87.58;0.84677;0.79083;0.99862;3.2872;0.04379;0.2647744;0;5.8577;558.36;0.014804;726.57;;;500
5000;0;0.493409459;700000;78.7237;0.88384;0.86144;0.99895;3.7867;0.055107;0.2945611;0;6.9402;580.45;0.016172;985.42;;;700
5000;0;0.634383591;900000;73.9921;0.9184;0.91347;0.9992;4.2563;0.066593;0.3133974;0;7.9805;598.41;0.017388;1268.43;;;900
5000;0;0.775357722;1100000;71.897;0.94677;0.95744;0.9994;4.6643;0.079087;0.3225298;0;8.9674;618.02;0.018843;1571.01;;;1100
5000;0;0.916331853;1300000;71.0573;0.97315;1.0019;0.99957;5.054;0.092374;0.3263415;0;9.9502;637.13;0.020308;1902.4;;;1300
5000;0;1.057305984;1500000;70.8139;0.99828;1.0496;0.99971;5.4317;0.10622;0.3274628;0;10.924;655.39;0.021735;2256.37;;;1500
5000;0.2;0.069342762;100020;198.1656;0.70556;0.42801;0.99701;1.7516;0.019821;0.117018;0;2.8878;470;0.012573;97.17;;;100.02
5000;0.2;0.208000555;300020;106.8065;0.79356;0.66002;0.99811;2.6998;0.032044;0.2171117;0;4.631;527.5;0.013189;305.11;;;300.02
5000;0.2;0.346651414;500010;86.9698;0.84523;0.78346;0.99862;3.2978;0.043485;0.2666321;0;5.8665;559.09;0.014653;516.34;;;500.01
