Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
3000;0.2;0.716503463;900000;77.0956;0.94338;0.93123;0.99949;4.3006;0.069386;0.3007816;0;10.396;632.28;0.017927;1038.6;;;900
3000;0.2;0.875726455;1100000;74.9084;0.97152;0.97736;0.99969;4.7135;0.082399;0.3095637;0;11.678;652.49;0.019425;1326.72;;;1100
3000;0.2;1.034949447;1300000;74.0232;0.99826;1.0211;0.99986;5.1049;0.09623;0.3132658;0;12.947;672.32;0.020946;1643.81;;;1300
3000;0.4;0.226764928;300010;109.6167;0.81362;0.65892;0.99839;2.7754;0.032886;0.2115457;0;6.1089;559.38;0.013164;141.76;;;300.01
3000;0.4;0.377928949;500000;89.4256;0.86586;0.78237;0.9989;3.3721;0.044713;0.2593098;0;7.7042;592.56;0.014733;322.97;;;500
3000;0.4;0.529100529;700000;80.5691;0.90183;0.8571;0.99924;3.8669;0.056398;0.2878142;0;9.0955;615.95;0.016206;525.74;;;700
3000;0.4;0.680272109;900000;75.8893;0.9359;0.9115;0.99949;4.3313;0.0683;0.3055627;0;10.433;635.25;0.017521;757.19;;;900
3000;0.4;0.831443689;1100000;73.4161;0.96519;0.96099;0.99969;4.779;0.080758;0.3158562;0;11.758;652.81;0.018776;1021.42;;;1100
3000;0.4;0.982615268;1300000;72.653;0.99135;1.0004;0.99986;5.1757;0.094449;0.3191738;0;13.036;672.4;0.020276;1314.98;;;1300
3000;0.4;1.133786848;1500000;72.5331;1.0162;1.0425;1;5.5632;0.1088;0.3197016;0;14.316;690.99;0.02173;1636.39;;;1500
3000;0.6;0.348796652;500000;86.0831;0.85404;0.73093;0.9989;3.4299;0.043042;0.2693784;0;7.7632;595.46;0.013943;97;;;500
3000;0.6;0.488315312;700000;77.9904;0.89373;0.81857;0.99924;3.9256;0.054593;0.2973306;0;9.1619;619.85;0.015452;268.73;;;700
3000;0.6;0.627833973;900000;73.77;0.92421;0.8796;0.99949;4.3896;0.066393;0.3143409;0;10.503;639.63;0.016806;471.21;;;900
3000;0.6;0.767352633;1100000;71.481;0.95498;0.92759;0.99969;4.8437;0.078629;0.3244069;0;11.838;657.12;0.018037;707.13;;;1100
3000;0.6;0.906871294;1300000;70.4092;0.98139;0.97174;0.99986;5.2883;0.091532;0.3293452;0;13.178;673.37;0.019231;977.55;;;1300
3000;0.6;1.046389955;1500000;70.3984;1.0049;1.0092;1;5.6899;0.1056;0.3293957;0;14.481;691.25;0.020621;1277.73;;;1500
4000;0;0.08715916;100050;198.3655;0.73351;0.46774;0.9973;1.6502;0.019846;0.1169;0;3.5241;493.15;0.013363;213.89;;;100.05
4000;0;0.261346807;300000;107.7488;0.82034;0.71865;0.99839;2.5485;0.032325;0.2152129;0;5.6671;552.97;0.014093;491.73;;;300
4000;0;0.435578012;500000;88.2301;0.87284;0.83283;0.9989;3.1173;0.044115;0.2628234;0;7.1936;585.54;0.015724;752.9;;;500
4000;0;0.609809217;700000;79.7692;0.91459;0.89923;0.99924;3.6083;0.055838;0.2907002;0;8.5648;608.59;0.017194;1031.54;;;700
4000;0;0.784040422;900000;75.953;0.95062;0.95649;0.99949;4.0495;0.068358;0.3053064;0;9.8762;630.83;0.018758;1338.07;;;900
4000;0;0.958271626;1100000;74.5299;0.98187;1.0069;0.99969;4.451;0.081983;0.3111361;0;11.156;653.64;0.020468;1674.98;;;1100
4000;0;1.132502831;1300000;74.1152;1.0114;1.0622;0.99986;4.839;0.09635;0.3128771;0;12.432;675.25;0.022127;2041.81;;;1300
4000;0.2;0.085651913;100050;196.3784;0.73053;0.46112;0.9973;1.6587;0.019648;0.1180829;0;3.532;493.67;0.013161;106.82;;;100.05
4000;0.2;0.256835887;300010;106.9179;0.81807;0.70717;0.99839;2.5574;0.032076;0.2168854;0;5.6752;553.55;0.013938;326.55;;;300.01
4000;0.2;0.428045544;500000;87.6772;0.87118;0.82488;0.9989;3.1263;0.043839;0.2644807;0;7.2025;586.31;0.015582;551.01;;;500
4000;0.2;0.599263762;700000;79.3307;0.91226;0.89332;0.99924;3.6161;0.055532;0.2923071;0;8.5725;609.57;0.017064;797.55;;;700
4000;0.2;0.770481979;900000;75.4416;0.94852;0.95101;0.99949;4.0681;0.067897;0.307376;0;9.8981;630.92;0.018546;1077.4;;;900
4000;0.2;0.941700197;1100000;74.0706;0.97954;0.99975;0.99969;4.4713;0.081478;0.3130653;0;11.181;653.66;0.020249;1389.05;;;1100
4000;0.2;1.112918415;1300000;73.6723;1.0087;1.0528;0.99986;4.8634;0.095774;0.3147578;0;12.464;674.96;0.021883;1732.2;;;1300
4000;0.4;0.244307818;300010;104.4151;0.8116;0.67712;0.99839;2.5852;0.031326;0.2220841;0;5.7032;555.32;0.013464;159.93;;;300.01
4000;0.4;0.407166124;500000;85.9397;0.8664;0.80232;0.9989;3.1554;0.04297;0.2698278;0;7.2342;588.53;0.015131;348.05;;;500
4000;0.4;0.570032573;700000;78.0652;0.90564;0.87718;0.99924;3.6429;0.054646;0.2970458;0;8.605;612.47;0.016668;563.86;;;700
4000;0.4;0.732899023;900000;74.0788;0.94268;0.93173;0.99949;4.1134;0.066671;0.3130308;0;9.9526;632.27;0.01801;815.94;;;900
4000;0.4;0.895765472;1100000;72.6921;0.97289;0.98045;0.99969;4.5332;0.079961;0.3190019;0;11.258;653.77;0.019599;1104.33;;;1100
4000;0.4;1.058631922;1300000;72.4019;1.0012;1.0274;0.99986;4.9313;0.094122;0.3202808;0;12.551;674.75;0.021209;1424.51;;;1300
4000;0.6;0.376194417;500000;82.9702;0.85579;0.75757;0.9989;3.207;0.041485;0.2794851;0;7.289;591.73;0.014373;140.01;;;500
4000;0.6;0.526672184;700000;75.7795;0.89635;0.83979;0.99924;3.6952;0.053046;0.3060055;0;8.6661;616.48;0.01595;325.8;;;700
4000;0.6;0.677149951;900000;72.2123;0.93101;0.9024;0.99949;4.1615;0.064991;0.3211217;0;10.012;637.15;0.017352;548.36;;;900
4000;0.6;0.827627718;1100000;70.4971;0.96378;0.95103;0.99969;4.6274;0.077547;0.3289348;0;11.375;655.15;0.01862;812.04;;;1100
4000;0.6;0.978105485;1300000;70.2912;0.99029;0.99514;0.99986;5.043;0.091379;0.3298981;0;12.696;675.06;0.020133;1110.39;;;1300
4000;0.6;1.128583252;1500000;70.8889;1.0166;1.0383;1;5.4489;0.10633;0.3271164;0;14.034;694.88;0.021683;1455.09;;;1500
5000;0;0.094182434;100050;186.5587;0.72759;0.48404;0.9973;1.522;0.018665;0.1242983;0;3.2575;489.41;0.013626;206.34;;;100.05
5000;0;0.2824061;300000;102.5355;0.81856;0.74119;0.99839;2.3693;0.030761;0.2261552;0;5.2819;548.67;0.014429;481;;;300
5000;0;0.470676833;500000;84.8411;0.87409;0.8505;0.9989;2.9195;0.042421;0.2733219;0;6.7606;581.47;0.016147;747.93;;;500
5000;0;0.658947567;700000;77.4307;0.92028;0.92067;0.99924;3.411;0.054202;0.2994797;0;8.1294;605.36;0.01766;1043.14;;;700
5000;0;0.8472183;900000;74.8624;0.95786;0.97721;0.99949;3.8292;0.067376;0.3097539;0;9.4242;631.56;0.019554;1368.67;;;900
5000;0;1.035489033;1100000;74.0707;0.99204;1.0385;0.99969;4.2299;0.081478;0.3130649;0;10.717;656.24;0.021403;1731.85;;;1100
5000;0.2;0.092578884;100050;184.9646;0.72469;0.47679;0.9973;1.5284;0.018506;0.1253696;0;3.2635;490.08;0.013453;108.83;;;100.05
5000;0.2;0.277597853;300000;101.8046;0.81636;0.73063;0.99839;2.3768;0.030542;0.2277788;0;5.2893;549.3;0.01428;329.4;;;300
5000;0.2;0.462663089;500000;84.3442;0.87231;0.84275;0.9989;2.9271;0.042172;0.274932;0;6.7689;582.29;0.016011;561.24;;;500
5000;0.2;0.647728324;700000;77.0458;0.91783;0.91304;0.99924;3.4193;0.053932;0.3009758;0;8.1397;606.29;0.017529;825.46;;;700
5000;0.2;0.83279356;900000;74.3898;0.95562;0.97063;0.99949;3.8473;0.066951;0.3117218;0;9.4465;631.55;0.019339;1125.84;;;900
5000;0.2;1.017858795;1100000;73.6175;0.98946;1.0297;0.99969;4.2503;0.080979;0.3149923;0;10.741;656.04;0.021174;1463.48;;;1100
5000;0.4;0.088072183;100050;179.8892;0.71602;0.45673;0.9973;1.5498;0.017998;0.1289067;0;3.2834;491.85;0.012903;9.74;;;100.05
5000;0.4;0.26409331;300010;99.6115;0.81009;0.69841;0.99839;2.4009;0.029884;0.2327937;0;5.3138;551.12;0.013831;176.72;;;300.01
5000;0.4;0.440140845;500000;82.8252;0.86739;0.8204;0.9989;2.9524;0.041413;0.2799743;0;6.7974;584.61;0.015586;374.02;;;500
5000;0.4;0.616197183;700000;75.894;0.91069;0.89283;0.99924;3.4437;0.053126;0.3055437;0;8.1698;609.06;0.017142;607.6;;;700
5000;0.4;0.792253521;900000;72.9882;0.94938;0.95359;0.99949;3.9001;0.065689;0.3177081;0;9.5111;631.8;0.018716;883.41;;;900
5000;0.4;0.968309859;1100000;72.3374;0.98232;1.0059;0.99969;4.3095;0.079571;0.3205663;0;10.816;655.88;0.020518;1197.7;;;1100
5000;0.4;1.144366197;1300000;72.7384;1.0139;1.0646;0.99986;4.7131;0.09456;0.3187992;0;12.145;678.99;0.022296;1560.09;;;1300
5000;0.6;0.244766256;300010;95.8868;0.79999;0.65498;0.99839;2.4422;0.028767;0.2418366;0;5.3556;554.22;0.013087;19.61;;;300.01
5000;0.6;0.407930162;500000;80.1648;0.85858;0.78175;0.9989;2.9987;0.040082;0.2892657;0;6.8482;588.05;0.014851;182.42;;;500
5000;0.6;0.571102227;700000;73.8833;0.90024;0.86252;0.99924;3.4878;0.051718;0.3138591;0;8.2229;613.48;0.016476;386.15;;;700
5000;0.6;0.734274292;900000;70.9832;0.93875;0.92142;0.99949;3.9648;0.063885;0.3266822;0;9.5906;634.68;0.017903;634.15;;;900
5000;0.6;0.897446357;1100000;70.2078;0.97175;0.9755;0.99969;4.4074;0.077229;0.3302901;0;10.94;656.2;0.01947;925.93;;;1100
5000;0.6;1.060618422;1300000;70.7554;1.002;1.024;0.99986;4.8225;0.091982;0.3277336;0;12.29;678.66;0.021193;1267.7;;;1300
6000;0;0.102501844;100050;175.5202;0.71927;0.50107;0.9973;1.3995;0.017561;0.1321155;0;3.0039;485.35;0.013942;198.8;;;100.05
6000;0;0.307351856;300000;97.8452;0.8177;0.7611;0.99839;2.2023;0.029354;0.2369962;0;4.9282;544.88;0.01481;472.7;;;300
6000;0;0.512253094;500000;81.7876;0.87678;0.86408;0.9989;2.7374;0.040894;0.2835261;0;6.365;577.58;0.016603;747.35;;;500
6000;0;0.717154332;700000;75.8139;0.92656;0.93805;0.99924;3.2117;0.05307;0.3058666;0;7.7167;604.8;0.018365;1059.16;;;700
6000;0;0.922055569;900000;74.1647;0.96694;1.0052;0.99949;3.6286;0.066748;0.3126679;0;9.0233;633.5;0.020446;1411.11;;;900
6000;0;1.126956807;1100000;74.4978;1.0046;1.0718;0.99969;4.0044;0.081948;0.3112699;0;10.31;663.33;0.022738;1803.69;;;1100
6000;0.2;0.100569947;100050;174.2012;0.71678;0.49329;0.9973;1.4044;0.017429;0.1331158;0;3.0084;486.09;0.013789;110.28;;;100.05
6000;0.2;0.30155906;300000;97.1817;0.81529;0.7527;0.99839;2.2095;0.029155;0.2386141;0;4.9354;545.46;0.014661;333.66;;;300
6000;0.2;0.502598434;500000;81.3573;0.87452;0.85919;0.9989;2.7443;0.040679;0.285026;0;6.3731;578.44;0.016473;574.74;;;500
6000;0.2;0.703637807;700000;75.3423;0.92461;0.9327;0.99924;3.2265;0.05274;0.3077812;0;7.7348;604.91;0.018166;858.02;;;700
6000;0.2;0.904677181;900000;73.7617;0.96463;0.99721;0.99949;3.6454;0.066386;0.3143763;0;9.0476;633.48;0.020234;1185.14;;;900
6000;0.2;1.105716555;1100000;73.9376;1.0015;1.0667;0.99969;4.0374;0.081331;0.3136283;0;10.352;661.76;0.022383;1557.17;;;1100
6000;0.4;0.09570376;100020;170.0607;0.70931;0.47159;0.9973;1.4208;0.01701;0.1363568;0;3.0235;488.08;0.013302;20.59;;;100.02
6000;0.4;0.28705387;300000;95.1774;0.80874;0.72473;0.99839;2.2316;0.028553;0.2436391;0;4.9574;547.15;0.014217;193.57;;;300
6000;0.4;0.478423117;500000;80.0216;0.86926;0.83988;0.9989;2.7658;0.040011;0.2897834;0;6.3976;580.93;0.016076;401.6;;;500
6000;0.4;0.669792364;700000;74.0529;0.91732;0.91485;0.99924;3.2622;0.051837;0.31314;0;7.778;606.26;0.017659;656.28;;;700
6000;0.4;0.861161611;900000;72.4276;0.9579;0.97613;0.99949;3.6963;0.065185;0.3201671;0;9.1081;633.37;0.019598;958.8;;;900
6000;0.4;1.052530858;1100000;72.5205;0.99434;1.0409;0.99969;4.1108;0.079773;0.3197569;0;10.442;659.68;0.02157;1310.85;;;1100
6000;0.6;0.266335227;300000;91.8762;0.79898;0.67383;0.99839;2.2676;0.027563;0.2523933;0;4.9931;550.15;0.013506;49.74;;;300
6000;0.6;0.443892045;500000;77.6586;0.86163;0.80396;0.9989;2.8067;0.038829;0.2986009;0;6.444;584.59;0.015372;225.11;;;500
6000;0.6;0.621448864;700000;72.2775;0.90628;0.88472;0.99924;3.3001;0.050594;0.3208321;0;7.8252;610.89;0.017035;450.07;;;700
6000;0.6;0.799005682;900000;70.262;0.94788;0.94872;0.99949;3.7802;0.063236;0.3300353;0;9.2127;633.8;0.018588;728.06;;;900
6000;0.6;0.9765625;1100000;70.5666;0.98294;1.0029;0.99969;4.2053;0.077623;0.3286107;0;10.568;659.51;0.020511;1059.29;;;1100
6000;0.6;1.154119318;1300000;71.8631;1.0167;1.0645;0.99986;4.6304;0.093422;0.3226819;0;11.969;684.29;0.022418;1454.01;;;1300
7000;0;0.112620725;100050;165.3685;0.71052;0.51837;0.9973;1.2829;0.016545;0.1402258;0;2.7646;481.4;0.014329;191.45;;;100.05
7000;0;0.337693329;300000;93.6315;0.81829;0.77814;0.99839;2.0402;0.02809;0.2476617;0;4.5888;541.19;0.015298;464.51;;;300
7000;0;0.562822216;500000;79.2534;0.88155;0.88202;0.9989;2.5718;0.039627;0.2925922;0;6.0128;574.5;0.01712;753.66;;;500
7000;0;0.787951102;700000;74.8327;0.93419;0.96053;0.99924;3.0295;0.052383;0.3098772;0;7.3563;605.97;0.019212;1087.43;;;700
7000;0;1.013079988;900000;74.2053;0.97804;1.0407;0.99949;3.4344;0.066785;0.312497;0;8.6655;638.6;0.021606;1467.09;;;900
7000;0.2;0.110508527;100050;164.2973;0.70841;0.51013;0.9973;1.2866;0.016438;0.1411401;0;2.768;482.22;0.014195;111.38;;;100.05
7000;0.2;0.331359901;300000;93.023;0.81571;0.77104;0.99839;2.0471;0.027907;0.2492816;0;4.5958;541.72;0.015147;337.47;;;300
7000;0.2;0.552266502;500000;78.8492;0.87909;0.87495;0.9989;2.5786;0.039425;0.2940922;0;6.0205;575.25;0.016988;593.72;;;500
7000;0.2;0.773173102;700000;74.3755;0.93201;0.954;0.99924;3.0438;0.052063;0.3117817;0;7.3733;605.93;0.019005;900.26;;;700
7000;0.2;0.994079703;900000;73.7328;0.97574;1.0321;0.99949;3.4557;0.06636;0.3144995;0;8.6923;637.86;0.021337;1256.69;;;900
7000;0.2;1.214986304;1100000;75.4776;1.0197;1.0974;0.99969;3.7989;0.083025;0.3072294;0;9.9675;674.97;0.024283;1664.71;;;1100
7000;0.4;0.104671235;100050;160.8498;0.70196;0.48718;0.9973;1.2994;0.016093;0.1441651;0;2.7799;484.45;0.013761;30.48;;;100.05
7000;0.4;0.313856777;300000;91.2062;0.80862;0.74714;0.99839;2.0675;0.027362;0.2542474;0;4.6165;543.32;0.014705;209.56;;;300
7000;0.4;0.523094628;500000;77.6087;0.87227;0.85853;0.9989;2.5986;0.038804;0.2987928;0;6.042;577.6;0.016595;433.12;;;500
7000;0.4;0.732332479;700000;72.9749;0.92585;0.93653;0.99924;3.0862;0.051082;0.3177659;0;7.4216;605.98;0.018395;712.94;;;700
7000;0.4;0.94157033;900000;72.36;0.9687;1.0071;0.99949;3.5129;0.065124;0.3204663;0;8.7603;636.45;0.020605;1047.06;;;900
7000;0.4;1.150808181;1100000;73.8012;1.0096;1.0778;0.99969;3.9027;0.081181;0.3142081;0;10.105;668.97;0.023113;1446.35;;;1100
7000;0.6;0.291149068;300000;88.1729;0.79855;0.69778;0.99839;2.101;0.026452;0.2629939;0;4.6497;546.04;0.013989;78.24;;;300
7000;0.6;0.485248447;500000;75.5435;0.86425;0.82628;0.9989;2.6339;0.037772;0.3069611;0;6.0833;581.51;0.015935;270.23;;;500
7000;0.6;0.679347826;700000;71.0889;0.91417;0.90626;0.99924;3.1375;0.049762;0.3261961;0;7.4853;608.72;0.017625;521.75;;;700
7000;0.6;0.873447205;900000;70.3884;0.95802;0.97313;0.99949;3.5945;0.06335;0.3294423;0;8.8677;636.46;0.019582;834.43;;;900
7000;0.6;1.067546584;1100000;71.5468;0.99708;1.0413;0.99969;4.0288;0.078701;0.3241088;0;10.269;664.76;0.02171;1216.74;;;1100
8000;0;0.124837792;100050;156.2089;0.70068;0.53599;0.9973;1.1722;0.015629;0.1484482;0;2.5402;477.76;0.014814;184.49;;;100.05
8000;0;0.374326213;300000;89.848;0.81988;0.79535;0.99839;1.89;0.026954;0.2580907;0;4.2768;537.95;0.015846;458.69;;;300
8000;0;0.623877021;500000;77.1831;0.88898;0.90214;0.9989;2.4178;0.038592;0.3004407;0;5.6918;572.6;0.017735;765.28;;;500
8000;0;0.87342783;700000;74.2876;0.94362;0.99052;0.99924;2.8613;0.052001;0.3121509;0;7.0327;608.76;0.020194;1124.38;;;700
8000;0;1.122978638;900000;75.389;0.99492;1.0696;0.99949;3.2254;0.06785;0.3075905;0;8.3194;650.38;0.023374;1535.47;;;900
8000;0.2;0.122220865;100050;155.3208;0.69893;0.52745;0.9973;1.175;0.01554;0.149297;0;2.5428;478.66;0.014694;112.31;;;100.05
8000;0.2;0.366479355;300000;89.3024;0.81722;0.78848;0.99839;1.8963;0.026791;0.2596676;0;4.2834;538.46;0.015697;342.68;;;300
8000;0.2;0.610798925;500000;76.7705;0.88583;0.89676;0.9989;2.4261;0.038385;0.3020553;0;5.7014;573.06;0.01758;617.32;;;500
8000;0.2;0.855118495;700000;73.8324;0.94157;0.9828;0.99924;2.8768;0.051683;0.3140752;0;7.0516;608.39;0.019961;950.66;;;700
8000;0.2;1.099438065;900000;74.8057;0.99133;1.0623;0.99949;3.2564;0.067325;0.309989;0;8.3598;648.15;0.022971;1343.98;;;900
8000;0.4;0.115698179;100050;152.4802;0.6935;0.50331;0.9973;1.1846;0.015256;0.1520783;0;2.5515;481.05;0.014309;39.53;;;100.05
8000;0.4;0.346921075;300000;87.6533;0.8097;0.76732;0.99839;1.9155;0.026296;0.2645528;0;4.3032;539.95;0.015254;225.99;;;300
8000;0.4;0.578201792;500000;75.6364;0.87816;0.87673;0.9989;2.4463;0.037818;0.3065841;0;5.7248;575.06;0.017177;469.02;;;500
8000;0.4;0.809482509;700000;72.5561;0.93486;0.96125;0.99924;2.9182;0.050789;0.3196001;0;7.102;608.06;0.019338;777.75;;;700
8000;0.4;1.040763226;900000;73.2165;0.98213;1.0475;0.99949;3.338;0.065895;0.3167175;0;8.4653;643.4;0.021934;1157.08;;;900
8000;0.6;0.319979521;300000;84.8881;0.79904;0.72585;0.99839;1.9473;0.025466;0.2731706;0;4.3357;542.45;0.014531;106.27;;;300
8000;0.6;0.533299202;500000;73.749;0.86826;0.85045;0.9989;2.4779;0.036874;0.3144307;0;5.7605;578.95;0.016538;317.83;;;500
8000;0.6;0.746618883;700000;70.4318;0.92502;0.93322;0.99924;2.985;0.049302;0.3292395;0;7.1813;608.23;0.018356;600.13;;;700
8000;0.6;0.959938564;900000;71.1084;0.97102;1.0073;0.99949;3.4316;0.063998;0.3261066;0;8.5833;641.02;0.020728;960.01;;;900
8000;0.6;1.173258245;1100000;73.8086;1.0154;1.0842;0.99969;3.8472;0.081189;0.3141764;0;10.018;676.18;0.023448;1406.9;;;1100
0;0;0.073957717;100050;255.7743;0.75277;0.41747;0.9973;2.1972;0.02559;0.0906617;10;4.7302;521.72;0.012941;244.61;;;100.05
0;0;0.22186576;300140;134.6065;0.84445;0.64006;0.99839;3.2747;0.040401;0.172272;10;7.3612;587.6;0.013708;533.44;;;300.14
0;0;0.36972945;500170;106.3469;0.88767;0.76529;0.9989;3.9512;0.053192;0.2180498;10;9.1664;620.56;0.014958;788.3;;;500.17
0;0;0.517467475;700030;93.5463;0.91828;0.84655;0.99924;4.4834;0.065485;0.2478873;10;10.672;643.92;0.016229;1036.32;;;700.03
0;0;0.665286813;900000;86.2127;0.94572;0.90086;0.99949;4.9467;0.077592;0.2689734;10;12.03;662.2;0.017428;1287.64;;;900
0;0;0.813128326;1100000;81.5944;0.97233;0.94226;0.99969;5.38;0.089754;0.2841976;10;13.326;677.54;0.018536;1551.65;;;1100
0;0;0.96096984;1300000;78.6249;0.99502;0.97926;0.99986;5.7962;0.10221;0.294931;10;14.597;691.63;0.019594;1833.4;;;1300
0;0;1.108811354;1500000;76.9433;1.0145;1.0131;1;6.1745;0.11541;0.3013768;10;15.823;706.6;0.020769;2128.43;;;1500
0;0.2;0.072763636;100050;251.9669;0.74866;0.41234;0.9973;2.2136;0.025209;0.0920317;10;4.7451;522.03;0.012653;92.37;;;100.05
0;0.2;0.218189091;300010;133.5375;0.84255;0.6296;0.99839;3.2845;0.040063;0.1736511;10;7.3707;588.63;0.013553;306.9;;;300.01
0;0.2;0.363636364;500000;105.4737;0.88489;0.75322;0.9989;3.9661;0.052737;0.219855;10;9.1816;621.17;0.014774;515.34;;;500
0;0.2;0.509090909;700000;92.8658;0.91657;0.83752;0.99924;4.4977;0.065006;0.2497037;10;10.688;644.75;0.016059;726.73;;;700
0;0.2;0.654545455;900000;85.6215;0.94304;0.89298;0.99949;4.9622;0.077059;0.2708308;10;12.048;662.98;0.017255;946.2;;;900
0;0.2;0.8;1100000;81.1296;0.96981;0.93687;0.99969;5.3929;0.089243;0.2858257;10;13.342;678.66;0.018387;1180.28;;;1100
0;0.2;0.945454545;1300000;78.1244;0.99348;0.97167;0.99986;5.8162;0.10156;0.2968205;10;14.621;692.29;0.019402;1434.23;;;1300
0;0.2;1.090909091;1500000;76.3978;1.0121;1.0073;1;6.2036;0.1146;0.3035286;10;15.859;706.7;0.020525;1704.58;;;1500
0;0.4;0.207418418;300010;130.1569;0.83721;0.59956;0.99839;3.314;0.039048;0.1781614;10;7.3994;591.71;0.013092;77.94;;;300.01
0;0.4;0.345685841;500000;102.68;0.87695;0.7218;0.9989;4.0126;0.05134;0.2258368;10;9.2291;623.01;0.014217;239.24;;;500
0;0.4;0.483960177;700000;90.7565;0.91172;0.80989;0.99924;4.5428;0.06353;0.2555071;10;10.737;647.1;0.015539;414.57;;;700
0;0.4;0.622234513;900000;83.872;0.93704;0.86865;0.99949;5.0073;0.075485;0.2764799;10;12.098;665.54;0.01675;602.47;;;900
0;0.4;0.76050885;1100000;79.6262;0.96191;0.91482;0.99969;5.4381;0.087589;0.2912223;10;13.394;681.37;0.017897;807.45;;;1100
0;0.4;0.898783186;1300000;76.8269;0.98603;0.95299;0.99986;5.8598;0.099875;0.3018336;10;14.675;695.49;0.018938;1032.95;;;1300
0;0.4;1.037057522;1500000;74.959;1.0071;0.98559;1;6.2716;0.11244;0.3093548;10;15.943;708.38;0.019921;1278.55;;;1500
0;0.6;0.454014788;700000;87.0651;0.89962;0.75354;0.99924;4.6249;0.060946;0.2663402;10;10.822;650.12;0.014644;92.88;;;700
0;0.6;0.583733299;900000;80.86;0.92893;0.82482;0.99949;5.0886;0.072774;0.2867787;10;12.191;669.53;0.01589;250.28;;;900
0;0.6;0.71345181;1100000;76.9908;0.95123;0.87568;0.99969;5.522;0.08469;0.3011911;10;13.491;685.48;0.017043;426.15;;;1100
0;0.6;0.84317032;1300000;74.5224;0.97306;0.91754;0.99986;5.9427;0.096879;0.3111675;10;14.775;700;0.018116;624;;;1300
0;0.6;0.972888831;1500000;72.9051;0.99538;0.95595;1;6.3523;0.10936;0.3180702;10;16.047;713.5;0.019128;842.75;;;1500
0;0.6;1.102607342;1700000;71.8133;1.0159;0.98426;1.0001;6.7692;0.12208;0.3229056;10;17.334;725.34;0.020039;1084.33;;;1700
1000;0;0.078439828;100050;240.6282;0.75258;0.42983;0.9973;2.0359;0.024075;0.0963683;10;4.3897;518.75;0.013139;235.39;;;100.05
1000;0;0.235209722;300010;127.2668;0.84084;0.66213;0.99839;3.0641;0.038181;0.1822073;10;6.8866;583.14;0.013846;520;;;300.01
1000;0;0.392003136;500000;101.5322;0.8875;0.78793;0.9989;3.7019;0.050766;0.22839;10;8.6047;616.77;0.015237;773.52;;;500
1000;0;0.54880439;700000;89.8222;0.91938;0.86306;0.99924;4.2122;0.062876;0.2581648;10;10.053;639.98;0.016586;1023.86;;;700
1000;0;0.705605645;900000;83.2655;0.94998;0.91844;0.99949;4.6658;0.074939;0.2784938;10;11.386;658.64;0.017846;1283.34;;;900
1000;0;0.862406899;1100000;79.1713;0.978;0.95869;0.99969;5.1025;0.087088;0.2928958;10;12.681;674.12;0.018965;1561.87;;;1100
1000;0;1.019208154;1300000;76.9931;0.99997;0.99848;0.99986;5.4955;0.10009;0.301182;10;13.928;690.72;0.020237;1856.87;;;1300
1000;0.2;0.076884654;100050;237.3367;0.74852;0.42442;0.9973;2.0502;0.023745;0.0977048;10;4.403;519.12;0.012869;95.94;;;100.05
1000;0.2;0.230546377;300010;126.1505;0.83861;0.65186;0.99839;3.0751;0.037846;0.1838196;10;6.8973;583.91;0.013675;310.45;;;300.01
1000;0.2;0.384231153;500000;100.7321;0.88532;0.77692;0.9989;3.7146;0.050366;0.2302039;10;8.6178;617.46;0.015065;520.6;;;500
1000;0.2;0.537923615;700000;89.2066;0.91752;0.85498;0.99924;4.2252;0.062445;0.2599464;10;10.068;640.84;0.016421;736.28;;;700
1000;0.2;0.691616076;900000;82.7541;0.9474;0.91115;0.99949;4.6785;0.074479;0.2802148;10;11.4;659.55;0.017688;964.83;;;900
1000;0.2;0.845308538;1100000;78.7291;0.9752;0.95102;0.99969;5.1157;0.086602;0.2945409;10;12.698;675.12;0.01881;1213.89;;;1100
1000;0.2;0.999000999;1300000;76.4464;0.9977;0.99283;0.99986;5.5214;0.09938;0.3033357;10;13.96;690.82;0.019999;1483.73;;;1300
1000;0.2;1.15269346;1500000;75.3666;1.0195;1.0259;1;5.8906;0.11305;0.3076819;10;15.185;707.55;0.021324;1772.82;;;1500
1000;0.4;0.219449931;300010;123.0064;0.833;0.62136;0.99839;3.1036;0.036903;0.1885181;10;6.9254;586.78;0.013212;98.52;;;300.01
1000;0.4;0.365737693;500000;98.2441;0.87743;0.74289;0.9989;3.7556;0.049122;0.2360338;10;8.6597;619.23;0.014533;265.18;;;500
1000;0.4;0.51203277;700000;87.3085;0.91243;0.82982;0.99924;4.2658;0.061116;0.2655976;10;10.113;643.26;0.015919;446.68;;;700
1000;0.4;0.658327847;900000;81.1465;0.93978;0.88759;0.99949;4.7209;0.073032;0.2857663;10;11.449;661.97;0.017188;644.94;;;900
1000;0.4;0.804622924;1100000;77.4494;0.96777;0.93453;0.99969;5.1513;0.085194;0.2994074;10;12.741;678.46;0.018376;864.56;;;1100
1000;0.4;0.950918002;1300000;75.0431;0.99304;0.97069;0.99986;5.5794;0.097556;0.3090082;10;14.031;692.66;0.019428;1108.58;;;1300
