Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (W)
3657.6;0.3;0.663437935;1000000;81.3686;0.89843;0.86941;0.99929;5.367;0.081369;0.2849862;0;9.0548;630.82;0.016846;1188.07;;;1000
3657.6;0.3;0.729781729;1100000;79.9048;0.9099;0.88989;0.99939;5.6171;0.087895;0.2902069;0;9.5676;638.66;0.017388;1343.65;;;1100
3657.6;0.3;0.796125522;1200000;78.8938;0.91914;0.91135;0.99947;5.8546;0.094673;0.2939258;0;10.072;646.83;0.017969;1506.06;;;1200
3657.6;0.3;0.862469316;1300000;78.3198;0.92903;0.92904;0.99955;6.0753;0.10182;0.2960802;0;10.566;655.68;0.018622;1674.72;;;1300
3657.6;0.3;0.92881311;1400000;77.9949;0.93888;0.94574;0.99963;6.2918;0.10919;0.2973135;0;11.059;664.52;0.019284;1851.12;;;1400
3657.6;0.3;0.995156903;1500000;77.8582;0.94857;0.96306;0.9997;6.5068;0.11679;0.2978355;0;11.555;673.26;0.019944;2035.45;;;1500
3657.6;0.3;1.061500697;1600000;77.8821;0.95808;0.98096;0.99976;6.7209;0.12461;0.297744;0;12.055;681.88;0.020602;2229.92;;;1600
3657.6;0.4;0.128895476;200020;152.8867;0.77061;0.50346;0.99768;2.8572;0.03058;0.1516739;0;4.2978;529.89;0.011892;79.72;;;200.02
3657.6;0.4;0.193330326;300010;122.3604;0.79325;0.59268;0.99809;3.3599;0.036709;0.1895134;0;5.1265;550.02;0.01214;177.54;;;300.01
3657.6;0.4;0.257765176;400000;107.2679;0.81369;0.65548;0.99838;3.7478;0.042907;0.2161777;0;5.8169;566.74;0.012721;281.23;;;400
3657.6;0.4;0.322212914;500010;98.2712;0.83001;0.70846;0.9986;4.0718;0.049136;0.2359687;0;6.4274;581.21;0.013409;389.22;;;500.01
3657.6;0.4;0.386647764;600000;92.1915;0.8443;0.75138;0.99878;4.3635;0.055315;0.2515301;0;6.9932;593.58;0.014085;501.69;;;600
3657.6;0.4;0.451089058;700000;87.8681;0.85742;0.78473;0.99893;4.6362;0.061508;0.2639061;0;7.5328;604.52;0.014741;619.77;;;700
3657.6;0.4;0.515530352;800000;84.7466;0.87081;0.81199;0.99907;4.89;0.067797;0.2736268;0;8.049;614.51;0.015405;743.3;;;800
3657.6;0.4;0.579971646;900000;82.3882;0.8839;0.83752;0.99919;5.1394;0.074149;0.2814593;0;8.5603;623.86;0.016031;874.28;;;900
3657.6;0.4;0.64441294;1000000;80.6006;0.89617;0.86083;0.99929;5.3895;0.080601;0.2877019;0;9.0741;632.52;0.016617;1014.3;;;1000
3657.6;0.4;0.708854234;1100000;79.1641;0.9074;0.87886;0.99939;5.6421;0.087081;0.2929224;0;9.5901;640.25;0.017149;1162.49;;;1100
3657.6;0.4;0.773295528;1200000;78.1158;0.9179;0.89889;0.99947;5.8868;0.093739;0.2968533;0;10.101;647.98;0.017693;1317.86;;;1200
3657.6;0.4;0.837736822;1300000;77.4242;0.92672;0.91965;0.99955;6.1243;0.10065;0.2995049;0;10.609;655.86;0.018261;1481.48;;;1300
3657.6;0.4;0.902178116;1400000;77.1223;0.93639;0.93641;0.99963;6.3441;0.10797;0.3006775;0;11.106;664.58;0.01891;1651.9;;;1400
3657.6;0.4;0.96661941;1500000;76.9918;0.94588;0.95258;0.9997;6.5608;0.11549;0.3011869;0;11.603;673.17;0.019559;1829.36;;;1500
3657.6;0.4;1.031060704;1600000;77.0439;0.9553;0.96946;0.99976;6.7773;0.12327;0.3009834;0;12.107;681.71;0.02021;2018.17;;;1600
3657.6;0.5;0.186591206;300020;120.2804;0.79191;0.57153;0.99809;3.3794;0.036086;0.1927906;0;5.1402;552.23;0.011865;66.94;;;300.02
3657.6;0.5;0.248777909;400010;105.2023;0.81078;0.63778;0.99838;3.7785;0.042082;0.2204222;0;5.8383;567.99;0.012374;157.59;;;400.01
3657.6;0.5;0.310970832;500010;96.5252;0.82838;0.68373;0.9986;4.104;0.048263;0.240237;0;6.4505;582.36;0.013067;255.49;;;500.01
3657.6;0.5;0.373157535;600000;90.6513;0.84249;0.73033;0.99878;4.3965;0.054391;0.2558036;0;7.0175;594.83;0.013746;358.67;;;600
3657.6;0.5;0.435350457;700000;86.4611;0.85541;0.76674;0.99893;4.6714;0.060523;0.2682007;0;7.56;605.92;0.014396;468.21;;;700
3657.6;0.5;0.49754338;800000;83.4099;0.86755;0.7959;0.99907;4.9281;0.066728;0.2780116;0;8.0779;615.77;0.015048;583.34;;;800
3657.6;0.5;0.559736302;900000;81.1885;0.88047;0.82149;0.99919;5.1765;0.07307;0.2856185;0;8.5902;625.26;0.015684;707;;;900
3657.6;0.5;0.621929224;1000000;79.5348;0.89288;0.84567;0.99929;5.4245;0.079535;0.2915569;0;9.1034;634.19;0.016291;839.45;;;1000
3657.6;0.5;0.684122147;1100000;78.23;0.90451;0.86784;0.99939;5.672;0.086053;0.2964199;0;9.6162;642.45;0.016857;979.55;;;1100
3657.6;0.5;0.746315069;1200000;77.1736;0.91518;0.88497;0.99947;5.9225;0.092608;0.3004776;0;10.132;649.87;0.017374;1127.63;;;1200
3657.6;0.5;0.808507992;1300000;76.4597;0.92514;0.90383;0.99955;6.1679;0.099398;0.3032829;0;10.648;657.35;0.017906;1284.51;;;1300
3657.6;0.5;0.870700914;1400000;76.041;0.93366;0.92377;0.99963;6.406;0.10646;0.3049529;0;11.162;665.03;0.018465;1449.76;;;1400
3657.6;0.5;0.932893837;1500000;75.9039;0.94271;0.94075;0.9997;6.6304;0.11386;0.3055037;0;11.667;673.24;0.01908;1621.71;;;1500
3657.6;0.5;0.995086759;1600000;75.965;0.95194;0.95637;0.99976;6.8489;0.12154;0.3052582;0;12.172;681.65;0.019719;1803.94;;;1600
3657.6;0.5;1.057279682;1700000;76.1665;0.96103;0.97238;0.99982;7.0682;0.12948;0.3044506;0;12.683;689.95;0.020355;1997.53;;;1700
3657.6;0.6;0.238549618;400000;102.891;0.80833;0.61143;0.99838;3.8095;0.041157;0.2253737;0;5.8591;569.96;0.012004;31.84;;;400
3657.6;0.6;0.298192987;500010;94.2952;0.82563;0.66146;0.9986;4.1465;0.047148;0.2459185;0;6.4814;583.85;0.012634;118.88;;;500.01
3657.6;0.6;0.357824427;600000;88.7378;0.84045;0.70197;0.99878;4.4382;0.053243;0.2613197;0;7.0479;596.25;0.013329;213.07;;;600
3657.6;0.6;0.417461832;700000;84.7335;0.85317;0.74276;0.99893;4.7151;0.059314;0.2736688;0;7.5935;607.48;0.013977;314.11;;;700
3657.6;0.6;0.477099237;800000;81.8343;0.8651;0.77461;0.99907;4.9733;0.065467;0.2833645;0;8.1148;617.49;0.014626;421.69;;;800
3657.6;0.6;0.536736641;900000;79.666;0.87646;0.80204;0.99919;5.2253;0.071699;0.2910769;0;8.6291;626.79;0.015246;536.98;;;900
3657.6;0.6;0.596374046;1000000;78.1513;0.88873;0.82621;0.99929;5.4723;0.078151;0.2967183;0;9.1427;635.9;0.015868;662.04;;;1000
3657.6;0.6;0.65601145;1100000;76.9765;0.90047;0.84917;0.99939;5.7175;0.084674;0.3012469;0;9.6548;644.45;0.016455;794.75;;;1100
3657.6;0.6;0.715648855;1200000;76.0677;0.91161;0.87154;0.99947;5.9618;0.091281;0.3048458;0;10.167;652.5;0.017012;935.04;;;1200
3657.6;0.6;0.77528626;1300000;75.3699;0.92193;0.88814;0.99955;6.2122;0.097981;0.3076683;0;10.688;659.78;0.017525;1084.72;;;1300
3657.6;0.6;0.834923664;1400000;74.8918;0.93169;0.90499;0.99963;6.4624;0.10485;0.3096325;0;11.212;666.8;0.018027;1243.14;;;1400
3657.6;0.6;0.894561069;1500000;74.6948;0.93996;0.92394;0.9997;6.7006;0.11204;0.3104489;0;11.731;674.32;0.018579;1409.29;;;1500
3657.6;0.6;0.954198473;1600000;74.6484;0.94808;0.94232;0.99976;6.9371;0.11944;0.310642;0;12.252;681.73;0.01913;1586.26;;;1600
3657.6;0.6;1.013835878;1700000;74.8908;0.95708;0.95734;0.99982;7.1581;0.12731;0.3096368;0;12.766;689.99;0.019762;1773.79;;;1700
3962.4;0;0.070516074;100020;236.9811;0.72758;0.41345;0.99699;2.1183;0.023703;0.0978514;0;3.144;488.05;0.012433;270.57;;;100.02
3962.4;0;0.141018049;200020;154.5793;0.77163;0.54472;0.99768;2.7676;0.030919;0.1500132;0;4.1855;524.54;0.012414;445.91;;;200.02
3962.4;0;0.211512972;300010;124.1769;0.79618;0.63619;0.99809;3.247;0.037254;0.1867411;0;4.9893;545.58;0.012748;606.61;;;300.01
3962.4;0;0.282007896;400000;109.1804;0.81617;0.70183;0.99838;3.6144;0.043672;0.2123909;0;5.6582;563.35;0.013426;758.46;;;400
3962.4;0;0.35251692;500010;99.9201;0.83276;0.75178;0.9986;3.9346;0.049961;0.2320748;0;6.2617;577.84;0.01411;908.92;;;500.01
3962.4;0;0.423011844;600000;93.7103;0.84782;0.78778;0.99878;4.2178;0.056226;0.2474534;0;6.8145;589.95;0.014813;1058.55;;;600
3962.4;0;0.493513818;700000;89.3148;0.86317;0.8188;0.99893;4.484;0.06252;0.2596316;0;7.3455;601.01;0.015493;1212.21;;;700
3962.4;0;0.564015792;800000;86.0593;0.87733;0.8454;0.99907;4.7413;0.068847;0.2694531;0;7.8635;610.79;0.016136;1371.6;;;800
3962.4;0;0.634517766;900000;83.5052;0.89006;0.86593;0.99919;4.9988;0.075155;0.2776944;0;8.3793;619.37;0.016707;1538.69;;;900
3962.4;0;0.705019741;1000000;81.7138;0.90235;0.88981;0.99929;5.2487;0.081714;0.2837822;0;8.8925;628.03;0.0173;1714.36;;;1000
3962.4;0;0.775521715;1100000;80.5009;0.91274;0.91128;0.99939;5.481;0.088551;0.2880582;0;9.3918;637.18;0.017953;1894.33;;;1100
3962.4;0;0.846023689;1200000;79.7146;0.92353;0.92931;0.99947;5.698;0.095658;0.2908993;0;9.8787;646.75;0.018655;2078.28;;;1200
3962.4;0;0.916525663;1300000;79.2369;0.93408;0.94778;0.99955;5.9143;0.10301;0.2926532;0;10.37;656.15;0.019354;2271.74;;;1300
3962.4;0;0.987027637;1400000;78.9712;0.94444;0.96702;0.99963;6.1281;0.11056;0.2936378;0;10.863;665.4;0.020049;2472.64;;;1400
3962.4;0;1.057529611;1500000;78.8943;0.95452;0.98706;0.9997;6.3417;0.11834;0.2939241;0;11.36;674.47;0.020737;2682.61;;;1500
3962.4;0.1;0.07021411;100020;236.2423;0.72712;0.41211;0.99699;2.1219;0.02363;0.0981574;0;3.1463;488.12;0.012374;201.92;;;100.02
3962.4;0.1;0.14041418;200020;154.2476;0.77134;0.54238;0.99768;2.7692;0.030852;0.1503358;0;4.1861;524.81;0.012382;355.93;;;200.02
3962.4;0.1;0.210607231;300010;123.8763;0.79576;0.63438;0.99809;3.2504;0.037164;0.1871942;0;4.9911;545.69;0.012705;501.28;;;300.01
3962.4;0.1;0.280807301;400010;108.972;0.81597;0.69939;0.99838;3.6178;0.043589;0.2127972;0;5.6608;563.49;0.013389;641.44;;;400.01
3962.4;0.1;0.351007371;500010;99.7461;0.83254;0.74973;0.9986;3.9381;0.049874;0.2324796;0;6.2646;578;0.014073;781.61;;;500.01
3962.4;0.1;0.421200421;600000;93.5628;0.84758;0.786;0.99878;4.2214;0.056138;0.2478436;0;6.8182;590.13;0.014776;922.22;;;600
3962.4;0.1;0.491400491;700000;89.1583;0.86278;0.81699;0.99893;4.4878;0.062411;0.2600873;0;7.3483;601.17;0.015454;1066.95;;;700
3962.4;0.1;0.561600562;800000;85.9342;0.87701;0.84419;0.99907;4.7442;0.068747;0.2698453;0;7.8659;611.02;0.016102;1217.97;;;800
3962.4;0.1;0.631800632;900000;83.3941;0.88976;0.86461;0.99919;5.0016;0.075055;0.2780645;0;8.3816;619.63;0.016675;1376.71;;;900
3962.4;0.1;0.702000702;1000000;81.5913;0.90217;0.88805;0.99929;5.2531;0.081591;0.2842084;0;8.8964;628.2;0.017259;1544.64;;;1000
3962.4;0.1;0.772200772;1100000;80.3587;0.91236;0.91;0.99939;5.4876;0.088395;0.2885679;0;9.3973;637.18;0.0179;1717.39;;;1100
3962.4;0.1;0.842400842;1200000;79.5878;0.92318;0.92794;0.99947;5.7047;0.095505;0.2913629;0;9.8846;646.76;0.018604;1894.57;;;1200
3962.4;0.1;0.912600913;1300000;79.1012;0.93367;0.94616;0.99955;5.9217;0.10283;0.2931551;0;10.376;656.12;0.019297;2080.98;;;1300
3962.4;0.1;0.982800983;1400000;78.8389;0.94402;0.96531;0.99963;6.1352;0.11037;0.2941305;0;10.869;665.36;0.019992;2274.82;;;1400
3962.4;0.1;1.053001053;1500000;78.7648;0.95412;0.98511;0.9997;6.35;0.11815;0.2944071;0;11.367;674.43;0.020676;2478.43;;;1500
3962.4;0.2;0.069328343;100020;234.0336;0.72573;0.40822;0.99699;2.1331;0.023409;0.0990838;0;3.1539;488.33;0.012193;133.16;;;100.02
3962.4;0.2;0.138635891;200010;153.5037;0.77098;0.53544;0.99768;2.7738;0.030702;0.1510643;0;4.1899;525.61;0.012298;266.34;;;200.01
3962.4;0.2;0.207957302;300020;123.0423;0.79466;0.62883;0.99809;3.2603;0.036915;0.1884631;0;4.9979;546.08;0.012582;396.1;;;300.02
3962.4;0.2;0.277264851;400010;108.3116;0.81535;0.69164;0.99838;3.6272;0.043325;0.2140947;0;5.6671;563.87;0.013273;524.35;;;400.01
3962.4;0.2;0.346572399;500000;99.1984;0.83191;0.74362;0.9986;3.9483;0.049599;0.2337632;0;6.2723;578.44;0.013959;654.46;;;500
3962.4;0.2;0.415886879;600000;93.0559;0.84678;0.78052;0.99878;4.2321;0.055834;0.2491936;0;6.8258;590.59;0.01466;785.75;;;600
3962.4;0.2;0.485201359;700000;88.7264;0.86167;0.81163;0.99893;4.4987;0.062109;0.2613533;0;7.3572;601.63;0.015341;922.36;;;700
3962.4;0.2;0.554515838;800000;85.5433;0.87596;0.83975;0.99907;4.754;0.068435;0.2710784;0;7.8735;611.63;0.015996;1064.71;;;800
3962.4;0.2;0.623830318;900000;83.067;0.88882;0.86074;0.99919;5.0101;0.07476;0.2791594;0;8.389;620.38;0.016581;1215.3;;;900
3962.4;0.2;0.693144798;1000000;81.2458;0.90124;0.88268;0.99929;5.2644;0.081246;0.2854171;0;8.9059;628.76;0.01715;1375.35;;;1000
3962.4;0.2;0.762459278;1100000;79.9526;0.91145;0.90575;0.99939;5.5059;0.087948;0.2900336;0;9.4126;637.31;0.01775;1541.63;;;1100
3962.4;0.2;0.831773758;1200000;79.1878;0.9221;0.92397;0.99947;5.7254;0.095025;0.2928345;0;9.9028;646.78;0.018443;1712.55;;;1200
3962.4;0.2;0.901088237;1300000;78.7172;0.93254;0.94172;0.99955;5.9432;0.10233;0.2945854;0;10.396;656.08;0.019134;1892.31;;;1300
3962.4;0.2;0.970402717;1400000;78.4654;0.94281;0.96034;0.99963;6.1573;0.10985;0.2955307;0;10.888;665.28;0.019825;2079.5;;;1400
3962.4;0.2;1.039717197;1500000;78.4097;0.95283;0.97938;0.9997;6.3725;0.11761;0.2957404;0;11.388;674.3;0.02051;2276.55;;;1500
3962.4;0.3;0.067888414;100020;230.2704;0.72323;0.40201;0.99699;2.1525;0.023032;0.1007031;0;3.1671;488.67;0.011889;63.53;;;100.02
3962.4;0.3;0.135763253;200020;152.0747;0.7701;0.5242;0.99768;2.7825;0.030418;0.1524838;0;4.1955;526.85;0.012147;176.18;;;200.02
3962.4;0.3;0.203638091;300020;121.8514;0.79333;0.61622;0.99809;3.272;0.036557;0.190305;0;5.0056;547;0.012415;290.27;;;300.02
3962.4;0.3;0.271506143;400010;107.2337;0.81444;0.67749;0.99838;3.6432;0.042894;0.2162466;0;5.6784;564.52;0.013082;406.92;;;400.01
3962.4;0.3;0.339380981;500010;98.2383;0.83084;0.73337;0.9986;3.966;0.04912;0.2360479;0;6.2852;579.14;0.013763;526.73;;;500.01
3962.4;0.3;0.407249033;600000;92.2239;0.84554;0.77161;0.99878;4.2505;0.055335;0.2514418;0;6.84;591.34;0.014466;649.21;;;600
3962.4;0.3;0.475123872;700000;87.9719;0.85979;0.80249;0.99893;4.5174;0.06158;0.2635947;0;7.3717;602.37;0.015147;777.26;;;700
3962.4;0.3;0.54299871;800000;84.8805;0.87409;0.83034;0.99907;4.7719;0.067904;0.273195;0;7.8881;612.47;0.015812;911.61;;;800
3962.4;0.3;0.610873549;900000;82.508;0.88722;0.85455;0.99919;5.0249;0.074257;0.2810506;0;8.4018;621.59;0.016421;1053.83;;;900
3962.4;0.3;0.678748388;1000000;80.6927;0.89929;0.87413;0.99929;5.2816;0.080693;0.2873732;0;8.9208;629.8;0.016976;1206.03;;;1000
3962.4;0.3;0.746623227;1100000;79.3903;0.91057;0.89668;0.99939;5.5271;0.087329;0.2920878;0;9.4313;638.14;0.017557;1365.15;;;1100
3962.4;0.3;0.814498066;1200000;78.5163;0.9203;0.9175;0.99947;5.7595;0.09422;0.2953392;0;9.9321;646.78;0.018178;1530.62;;;1200
3962.4;0.3;0.882372904;1300000;78.0923;0.93075;0.93488;0.99955;5.978;0.10152;0.2969425;0;10.427;656.11;0.01887;1704.18;;;1300
3962.4;0.3;0.950247743;1400000;77.841;0.94082;0.95229;0.99963;6.1953;0.10898;0.2979013;0;10.923;665.16;0.019546;1885.17;;;1400
3962.4;0.3;1.018122582;1500000;77.8079;0.95087;0.97094;0.9997;6.4108;0.11671;0.2980281;0;11.423;674.18;0.02023;2075.74;;;1500
3962.4;0.4;0.13192191;200020;149.9104;0.76877;0.50959;0.99768;2.7972;0.029985;0.1546853;0;4.2055;528.44;0.011911;85.24;;;200.02
3962.4;0.4;0.19787627;300020;120.1283;0.79156;0.5995;0.99809;3.2902;0.03604;0.1930348;0;5.018;548.24;0.012171;183.59;;;300.02
3962.4;0.4;0.263824034;400010;105.705;0.81319;0.66027;0.99838;3.6665;0.042283;0.2193739;0;5.6959;565.45;0.01281;288.74;;;400.01
3962.4;0.4;0.329778393;500010;96.9452;0.82949;0.71567;0.9986;3.9889;0.048473;0.2391963;0;6.3017;580.11;0.013502;397.95;;;500.01
3962.4;0.4;0.395726157;600000;91.0632;0.84403;0.75717;0.99878;4.2755;0.054638;0.2546467;0;6.8591;592.43;0.014199;511.52;;;600
3962.4;0.4;0.461680517;700000;86.9154;0.85747;0.78984;0.99893;4.5445;0.060841;0.266799;0;7.3932;603.41;0.014875;631.36;;;700
3962.4;0.4;0.527634877;800000;83.9203;0.87145;0.8179;0.99907;4.7988;0.067136;0.2763209;0;7.9096;613.56;0.015545;757.61;;;800
3962.4;0.4;0.593589236;900000;81.6733;0.88479;0.84391;0.99919;5.0491;0.073506;0.2839229;0;8.4219;623.01;0.016176;891.81;;;900
3962.4;0.4;0.659543596;1000000;79.9607;0.89709;0.86525;0.99929;5.3025;0.079961;0.2900042;0;8.9389;631.55;0.016756;1035.72;;;1000
3962.4;0.4;0.725497955;1100000;78.617;0.90859;0.88451;0.99939;5.556;0.086479;0.2949608;0;9.4565;639.41;0.017295;1187.89;;;1100
3962.4;0.4;0.791452315;1200000;77.7009;0.91868;0.90615;0.99947;5.7966;0.093241;0.2984384;0;9.9647;647.57;0.017873;1346.89;;;1200
3962.4;0.4;0.857406675;1300000;77.2002;0.92827;0.92581;0.99955;6.028;0.10036;0.3003739;0;10.471;656.15;0.0185;1515.26;;;1300
3962.4;0.4;0.923361034;1400000;76.9981;0.93831;0.94263;0.99963;6.2466;0.1078;0.3011624;0;10.969;665.18;0.019175;1690.23;;;1400
3962.4;0.4;0.989315394;1500000;76.9551;0.94808;0.95967;0.9997;6.4645;0.11543;0.3013306;0;11.471;673.99;0.019841;1874.06;;;1500
3962.4;0.4;1.055269753;1600000;77.0955;0.95782;0.97778;0.99976;6.6818;0.12335;0.3007821;0;11.978;682.82;0.020513;2070.52;;;1600
3962.4;0.5;0.190949593;300020;118.1948;0.79043;0.57766;0.99809;3.3066;0.03546;0.1961925;0;5.029;550.52;0.011916;75.74;;;300.02
3962.4;0.5;0.254588849;400010;103.6172;0.8099;0.64428;0.99838;3.6985;0.041448;0.2237943;0;5.7172;566.57;0.012452;167.78;;;400.01
3962.4;0.5;0.31823447;500010;95.2515;0.82785;0.69209;0.9986;4.0204;0.047626;0.2434496;0;6.3244;581.28;0.013162;267.51;;;500.01
3962.4;0.5;0.381873727;600000;89.5588;0.84218;0.73787;0.99878;4.3083;0.053736;0.258924;0;6.8837;593.7;0.013858;372.06;;;600
3962.4;0.5;0.445519348;700000;85.5507;0.8554;0.77283;0.99893;4.579;0.059886;0.2710548;0;7.4202;604.79;0.014531;483.55;;;700
3962.4;0.5;0.509164969;800000;82.6468;0.86811;0.80158;0.99907;4.8349;0.066117;0.2805788;0;7.9381;614.86;0.015194;601.78;;;800
3962.4;0.5;0.572810591;900000;80.5247;0.88139;0.82779;0.99919;5.0846;0.072472;0.2879731;0;8.4509;624.46;0.015837;728.36;;;900
3962.4;0.5;0.636456212;1000000;78.959;0.89404;0.85259;0.99929;5.3338;0.078959;0.2936833;0;8.9656;633.48;0.016448;864.38;;;1000
3962.4;0.5;0.700101833;1100000;77.7081;0.90565;0.8726;0.99939;5.5847;0.085479;0.2984109;0;9.4818;641.6;0.017006;1008.48;;;1100
3962.4;0.5;0.763747454;1200000;76.7287;0.91654;0.8907;0.99947;5.8367;0.092074;0.30222;0;10;649.11;0.017528;1160.81;;;1200
3962.4;0.5;0.827393075;1300000;76.186;0.92614;0.91157;0.99955;6.0787;0.099042;0.3043726;0;10.516;657.13;0.018104;1323.11;;;1300
3962.4;0.5;0.891038697;1400000;75.891;0.93516;0.9311;0.99963;6.3133;0.10625;0.3055556;0;11.029;665.25;0.018699;1492.97;;;1400
3962.4;0.5;0.954684318;1500000;75.8825;0.94484;0.94726;0.9997;6.5324;0.11382;0.3055901;0;11.532;674.01;0.019361;1670.52;;;1500
3962.4;0.5;1.018329939;1600000;76.0343;0.95431;0.96359;0.99976;6.7536;0.12165;0.3049797;0;12.044;682.62;0.020015;1860.99;;;1600
3962.4;0.6;0.244274809;400000;101.3453;0.80737;0.61819;0.99838;3.7299;0.040538;0.2288111;0;5.7386;568.43;0.012076;45.26;;;400
3962.4;0.6;0.305343511;500000;93.1095;0.82533;0.66677;0.9986;4.0607;0.046555;0.2490502;0;6.3534;582.71;0.012739;134.33;;;500
3962.4;0.6;0.366412214;600000;87.7027;0.8401;0.71057;0.99878;4.3485;0.052622;0.264404;0;6.9131;595.14;0.013445;229.99;;;600
3962.4;0.6;0.427480916;700000;83.8603;0.85311;0.75076;0.99893;4.6222;0.058702;0.2765187;0;7.4548;606.41;0.014109;333.43;;;700
3962.4;0.6;0.488549618;800000;81.0932;0.8653;0.78129;0.99907;4.8794;0.064875;0.285954;0;7.9735;616.51;0.014772;443.47;;;800
3962.4;0.6;0.549618321;900000;79.0707;0.87732;0.80824;0.99919;5.1313;0.071164;0.2932683;0;8.4888;626.06;0.01541;562.34;;;900
3962.4;0.6;0.610687023;1000000;77.6297;0.88993;0.83319;0.99929;5.3797;0.07763;0.2987122;0;9.0039;635.25;0.016033;690.95;;;1000
3962.4;0.6;0.671755725;1100000;76.5274;0.90187;0.85646;0.99939;5.6259;0.08418;0.3030146;0;9.5174;643.88;0.016625;827.4;;;1100
3962.4;0.6;0.732824427;1200000;75.6682;0.91302;0.87686;0.99947;5.8738;0.090802;0.3064554;0;10.033;651.81;0.017176;972.01;;;1200
3962.4;0.6;0.79389313;1300000;75.0596;0.92352;0.8939;0.99955;6.1282;0.097577;0.3089403;0;10.561;659.15;0.017692;1127.42;;;1300
3962.4;0.6;0.854961832;1400000;74.7347;0.93291;0.913;0.99963;6.3729;0.10463;0.3102834;0;11.084;666.75;0.018242;1290.82;;;1400
3962.4;0.6;0.916030534;1500000;74.6013;0.94128;0.93278;0.9997;6.6138;0.1119;0.3108382;0;11.607;674.34;0.018799;1463.82;;;1500
3962.4;0.6;0.977099237;1600000;74.7538;0.95044;0.94909;0.99976;6.839;0.11961;0.3102042;0;12.122;682.71;0.019432;1647.65;;;1600
3962.4;0.6;1.038167939;1700000;75.0773;0.95967;0.96479;0.99982;7.0627;0.12763;0.3088674;0;12.643;691.15;0.020079;1843.11;;;1700
4267.2;0;0.07215409;100020;232.3391;0.72659;0.41788;0.99699;2.0686;0.023239;0.0998064;0;3.0715;487.31;0.012483;267.78;;;100.02
4267.2;0;0.144293753;200020;151.3808;0.7693;0.55192;0.99768;2.7121;0.030279;0.1531827;0;4.0974;522.89;0.012406;442.69;;;200.02
4267.2;0;0.216426201;300010;122.1043;0.79514;0.64082;0.99809;3.175;0.036632;0.1899109;0;4.8808;544.3;0.01282;601.74;;;300.01
4267.2;0;0.288565864;400010;107.4976;0.81535;0.70848;0.99838;3.5371;0.043;0.2157158;0;5.5402;562.1;0.01351;753.52;;;400.01
4267.2;0;0.360705526;500010;98.5173;0.83225;0.75766;0.9986;3.8542;0.049259;0.2353793;0;6.138;576.62;0.014203;904.85;;;500.01
4267.2;0;0.432837974;600000;92.5421;0.84789;0.79311;0.99878;4.1336;0.055525;0.2505772;0;6.6852;588.84;0.014927;1055.5;;;600
4267.2;0;0.504977637;700000;88.3035;0.86358;0.82427;0.99893;4.3977;0.061813;0.2626049;0;7.2122;599.92;0.015619;1210.68;;;700
4267.2;0;0.577117299;800000;85.1426;0.87777;0.84918;0.99907;4.6567;0.068114;0.272354;0;7.7307;609.6;0.016254;1372.82;;;800
4267.2;0;0.649256961;900000;82.7658;0.89098;0.8718;0.99919;4.9151;0.074489;0.2801753;0;8.249;618.46;0.016842;1543.99;;;900
4267.2;0;0.721396624;1000000;81.096;0.9028;0.89659;0.99929;5.1624;0.081096;0.2859444;0;8.76;627.39;0.017457;1722.28;;;1000
4267.2;0;0.793536286;1100000;80.0863;0.91406;0.91641;0.99939;5.3859;0.088095;0.2895494;0;9.2529;637.32;0.018176;1904.11;;;1100
4267.2;0;0.865675949;1200000;79.4129;0.92512;0.93515;0.99947;5.6044;0.095295;0.2920046;0;9.7435;647.09;0.018896;2093.17;;;1200
4267.2;0;0.937815611;1300000;79.0188;0.93604;0.95495;0.99955;5.8201;0.10272;0.2934608;0;10.236;656.79;0.019614;2290.57;;;1300
4267.2;0;1.009955273;1400000;78.8399;0.94661;0.97505;0.99963;6.0358;0.11038;0.2941268;0;10.732;666.22;0.020324;2496.68;;;1400
4267.2;0.1;0.071832807;100020;231.6472;0.72615;0.4165;0.99699;2.072;0.02317;0.1001045;0;3.0737;487.39;0.012425;201;;;100.02
4267.2;0.1;0.14365125;200020;151.0979;0.76917;0.54956;0.99768;2.7136;0.030222;0.1534696;0;4.0984;523.17;0.012376;354.99;;;200.02
4267.2;0.1;0.215469693;300020;121.8483;0.79481;0.6389;0.99809;3.1779;0.036556;0.1903099;0;4.8827;544.43;0.012781;499.28;;;300.02
4267.2;0.1;0.287273772;400000;107.2984;0.81519;0.70597;0.99838;3.5402;0.04292;0.2161163;0;5.5426;562.23;0.013472;639.44;;;400
4267.2;0.1;0.359099397;500010;98.3443;0.83203;0.75552;0.9986;3.8571;0.049173;0.2357934;0;6.1402;576.78;0.014167;780.46;;;500.01
4267.2;0.1;0.430910658;600000;92.3876;0.84752;0.79125;0.99878;4.1371;0.055433;0.2509962;0;6.688;588.99;0.014889;922.2;;;600
4267.2;0.1;0.502729101;700000;88.1641;0.86318;0.82241;0.99893;4.4011;0.061715;0.2630202;0;7.2148;600.09;0.015583;1068.77;;;700
4267.2;0.1;0.574547544;800000;85.0241;0.87748;0.84795;0.99907;4.6596;0.068019;0.2727337;0;7.7332;609.83;0.016221;1222.58;;;800
