Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
4000;0;0.781578789;1300000;68.7555;0.94739;0.96211;0.99957;4.0261;0.089382;0.3372665;-10;10.523;619.29;0.024671;1502.36;;;;1300
4000;0;0.90182168;1500000;68.2657;0.97154;1.0035;0.99971;4.3284;0.1024;0.3396864;-10;11.554;636.63;0.02629;1785.6;;;;1500
4000;0;1.02206457;1700000;68.2269;0.99449;1.0474;0.99984;4.619;0.11599;0.3398795;-10;12.579;653.51;0.0279;2087.08;;;;1700
4000;0.2;0.059148433;100020;195.5952;0.64997;0.37763;0.99701;1.2997;0.019564;0.1185557;-10;2.893;451.67;0.016725;67.49;;;;100.02
4000;0.2;0.177421644;300020;105.1112;0.76211;0.60699;0.9981;2.0831;0.031535;0.2206133;-10;4.7753;511.9;0.016824;227.66;;;;300.02
4000;0.2;0.295688941;500010;85.529;0.81576;0.73728;0.99861;2.5841;0.042765;0.2711238;-10;6.1296;543.8;0.01839;396.94;;;;500.01
4000;0.2;0.413956239;700000;76.9997;0.85605;0.81482;0.99895;2.9921;0.0539;0.3011562;-10;7.3049;566.94;0.020017;579.64;;;;700
4000;0.2;0.53222945;900000;72.3195;0.88907;0.86988;0.9992;3.3698;0.065088;0.3206456;-10;8.4202;585.29;0.021463;782.08;;;;900
4000;0.2;0.650502661;1100000;69.5695;0.9199;0.91797;0.9994;3.7329;0.076526;0.3333203;-10;9.5126;601.19;0.022785;1006.9;;;;1100
4000;0.2;0.768775872;1300000;68.3967;0.94524;0.95587;0.99957;4.0453;0.088916;0.3390358;-10;10.549;619.32;0.024425;1249.16;;;;1300
4000;0.2;0.887049083;1500000;67.9242;0.96916;0.99542;0.99971;4.3488;0.10189;0.3413941;-10;11.581;636.58;0.026034;1513.68;;;;1500
4000;0.2;1.005322295;1700000;67.8746;0.99206;1.0382;0.99984;4.6442;0.11539;0.3416437;-10;12.613;653.11;0.027606;1798.09;;;;1700
4000;0.4;0.169407115;300020;103.2741;0.75767;0.57904;0.9981;2.1019;0.030984;0.2245378;-10;4.7959;514.45;0.016379;94.64;;;;300.02
4000;0.4;0.282332016;500010;84.0497;0.80959;0.70644;0.99861;2.6109;0.042025;0.2758956;-10;6.1598;545.62;0.017885;232.44;;;;500.01
4000;0.4;0.395256917;700000;75.817;0.85147;0.79273;0.99895;3.0204;0.053072;0.3058542;-10;7.3391;569.16;0.019524;389.77;;;;700
4000;0.4;0.508187465;900000;71.3618;0.88256;0.85229;0.9992;3.3969;0.064226;0.3249486;-10;8.455;587.9;0.021008;568.83;;;;900
4000;0.4;0.621118012;1100000;68.7281;0.91276;0.8962;0.9994;3.7618;0.075601;0.3374011;-10;9.553;603.94;0.022331;771.86;;;;1100
4000;0.4;0.73404856;1300000;67.3227;0.93919;0.93979;0.99957;4.1019;0.087519;0.3444447;-10;10.623;619.67;0.023708;996.93;;;;1300
4000;0.4;0.846979108;1500000;66.9049;0.96252;0.97522;0.99971;4.4096;0.10036;0.3465957;-10;11.663;636.66;0.025289;1243.79;;;;1500
4000;0.4;0.959909656;1700000;66.8942;0.98469;1.013;0.99984;4.7107;0.11372;0.3466507;-10;12.703;652.82;0.026825;1511.43;;;;1700
4000;0.4;1.072840203;1900000;67.2189;1.0063;1.0534;0.99995;5.0053;0.12772;0.3449763;-10;13.748;668.6;0.028352;1805.94;;;;1900
4000;0.6;0.262693076;500010;81.4984;0.79965;0.66153;0.99861;2.6582;0.04075;0.2845323;-10;6.2125;548.62;0.017033;63.16;;;;500.01
4000;0.6;0.367762951;700000;73.7651;0.84134;0.75053;0.99895;3.0708;0.051636;0.3143618;-10;7.3982;572.35;0.018683;195.28;;;;700
4000;0.6;0.472838079;900000;69.6784;0.87445;0.81602;0.9992;3.447;0.062711;0.3327992;-10;8.5179;591.85;0.020214;351.7;;;;900
4000;0.6;0.577913208;1100000;67.3077;0.90193;0.86809;0.9994;3.8089;0.074038;0.3445212;-10;9.6154;608.54;0.021598;532.65;;;;1100
4000;0.6;0.682988337;1300000;65.8855;0.92887;0.90738;0.99957;4.166;0.085651;0.3519582;-10;10.71;623.17;0.022844;738.04;;;;1300
4000;0.6;0.788063465;1500000;65.2141;0.95254;0.94835;0.99971;4.5108;0.097821;0.3555817;-10;11.799;637.25;0.024095;968.08;;;;1500
4000;0.6;0.893138594;1700000;65.2981;0.97391;0.98035;0.99984;4.8187;0.11101;0.3551243;-10;12.852;653.08;0.025597;1219.84;;;;1700
4000;0.6;0.998213723;1900000;65.6794;0.99448;1.014;0.99995;5.1229;0.12479;0.3530625;-10;13.914;668.32;0.027066;1499.57;;;;1900
4000;0.6;1.103288852;2100000;66.3451;1.0148;1.0502;1;5.4257;0.13932;0.3495199;-10;14.993;683.27;0.028532;1807.88;;;;2100
5000;0;0.065500982;100020;186.9653;0.64975;0.39316;0.99701;1.1813;0.018701;0.124028;-10;2.658;448.63;0.017589;143.87;;;;100.02
5000;0;0.196470203;300010;100.8026;0.76095;0.63708;0.9981;1.9335;0.030241;0.230043;-10;4.4565;507.43;0.017379;353.78;;;;300.01
5000;0;0.327445972;500010;82.6114;0.81919;0.76669;0.99861;2.4118;0.041306;0.2806989;-10;5.7548;539.43;0.019035;557.26;;;;500.01
5000;0;0.458415193;700000;74.889;0.86016;0.84191;0.99895;2.8123;0.052422;0.3096439;-10;6.9092;562.64;0.020711;775.1;;;;700
5000;0;0.589390963;900000;70.7239;0.89727;0.89651;0.9992;3.1933;0.063652;0.3278798;-10;8.0253;581.28;0.022153;1016.82;;;;900
5000;0;0.720366732;1100000;68.8743;0.92855;0.94215;0.9994;3.5216;0.075762;0.3366849;-10;9.0782;601.32;0.023909;1275.62;;;;1100
5000;0;0.851342502;1300000;68.1685;0.95634;0.98882;0.99957;3.8312;0.088619;0.340171;-10;10.118;621.04;0.025708;1558.3;;;;1300
5000;0;0.982318271;1500000;68.1147;0.98241;1.0382;0.99971;4.1259;0.10217;0.3404395;-10;11.149;640.36;0.027522;1862.22;;;;1500
5000;0;1.113294041;1700000;68.7888;1.0083;1.0762;0.99984;4.379;0.11694;0.3371032;-10;12.137;661.98;0.029678;2184.24;;;;1700
5000;0.2;0.064350511;100020;185.4328;0.64537;0.38801;0.99701;1.188;0.018547;0.125053;-10;2.6644;449.05;0.017347;69.67;;;;100.02
5000;0.2;0.193025799;300020;100.1337;0.75896;0.62988;0.9981;1.9409;0.030042;0.2315798;-10;4.464;508.05;0.0172;232.47;;;;300.02
5000;0.2;0.321694654;500010;82.1859;0.81689;0.7582;0.99861;2.4196;0.041093;0.2821522;-10;5.7641;540.06;0.018874;406.32;;;;500.01
5000;0.2;0.450363508;700000;74.5454;0.85846;0.83477;0.99895;2.8198;0.052182;0.3110712;-10;6.9175;563.46;0.020564;598.9;;;;700
5000;0.2;0.579038796;900000;70.4515;0.89492;0.88915;0.9992;3.201;0.063406;0.3291476;-10;8.0358;582.2;0.022013;817.28;;;;900
5000;0.2;0.707714084;1100000;68.5252;0.9266;0.93666;0.9994;3.538;0.075378;0.3384001;-10;9.0999;601.44;0.023676;1056.97;;;;1100
5000;0.2;0.836389371;1300000;67.8326;0.95409;0.981;0.99957;3.8493;0.088182;0.3418552;-10;10.142;620.99;0.025459;1320.79;;;;1300
5000;0.2;0.965064659;1500000;67.739;0.9803;1.0295;0.99971;4.1507;0.10161;0.3423276;-10;11.183;639.76;0.027206;1607.99;;;;1500
5000;0.2;1.093739947;1700000;68.3793;1.0052;1.0713;0.99984;4.4161;0.11624;0.339122;-10;12.192;660.38;0.029248;1919.15;;;;1700
5000;0.4;0.183532147;300020;98.3523;0.75397;0.60175;0.9981;1.9607;0.029507;0.2357742;-10;4.4853;510.21;0.016724;110.12;;;;300.02
5000;0.4;0.305872637;500010;80.8533;0.81039;0.73268;0.99861;2.4441;0.040427;0.2868027;-10;5.7922;541.88;0.01838;254.58;;;;500.01
5000;0.4;0.428213128;700000;73.4849;0.85359;0.81309;0.99895;2.8446;0.05144;0.3155605;-10;6.9476;565.75;0.020094;422.45;;;;700
5000;0.4;0.550559736;900000;69.6073;0.88829;0.87061;0.9992;3.224;0.062647;0.3331395;-10;8.0661;584.94;0.021592;617.6;;;;900
5000;0.4;0.672906344;1100000;67.4704;0.92082;0.92135;0.9994;3.5883;0.074217;0.3436906;-10;9.1671;601.83;0.022982;839.84;;;;1100
5000;0.4;0.795252952;1300000;66.8249;0.94761;0.96133;0.99957;3.9036;0.086872;0.3470102;-10;10.215;621.04;0.02473;1085.21;;;;1300
5000;0.4;0.91759956;1500000;66.7891;0.97293;1.0044;0.99971;4.2115;0.10018;0.3471964;-10;11.266;639.26;0.026432;1356.5;;;;1500
5000;0.4;1.039946167;1700000;67.1839;0.99733;1.0508;0.99984;4.5118;0.11421;0.3451559;-10;12.324;657.17;0.028132;1657.84;;;;1700
5000;0.6;0.284954693;500010;78.6116;0.80084;0.68057;0.99861;2.4856;0.039306;0.2949812;-10;5.8394;544.87;0.01757;98.92;;;;500.01
5000;0.6;0.398928592;700000;71.653;0.84552;0.77595;0.99895;2.8897;0.050157;0.3236281;-10;7.0026;569.25;0.019286;242.47;;;;700
5000;0.6;0.512908189;900000;68.121;0.87865;0.8399;0.9992;3.267;0.061309;0.3404078;-10;8.1217;589.15;0.020851;415.04;;;;900
5000;0.6;0.626887787;1100000;66.1458;0.90946;0.88895;0.9994;3.6337;0.07276;0.3505728;-10;9.2277;606.17;0.022249;615.5;;;;1100
5000;0.6;0.740867385;1300000;65.167;0.93799;0.93486;0.99957;3.9926;0.084717;0.3558385;-10;10.334;621.7;0.023576;844.6;;;;1300
5000;0.6;0.854846982;1500000;65.2038;0.96226;0.97144;0.99971;4.3085;0.097806;0.3556375;-10;11.4;639.43;0.025223;1099.43;;;;1500
5000;0.6;0.96882658;1700000;65.6733;0.98563;1.0101;0.99984;4.62;0.11164;0.353095;-10;12.477;656.53;0.026851;1386.82;;;;1700
5000;0.6;1.082806178;1900000;66.4877;1.0085;1.0523;0.99995;4.9306;0.12633;0.3487702;-10;13.575;673.25;0.02847;1707.69;;;;1900
6000;0;0.072008639;100020;177.0167;0.6424;0.40634;0.99701;1.0804;0.017705;0.1309986;-10;2.4488;445.97;0.018209;138.65;;;;100.02
6000;0;0.215982721;300000;96.1768;0.75858;0.65706;0.9981;1.7965;0.028853;0.2411072;-10;4.1594;503.62;0.017845;348.09;;;;300
6000;0;0.359971202;500000;79.6485;0.8215;0.78515;0.99861;2.2565;0.039824;0.2911407;-10;5.4156;536.2;0.01961;556.81;;;;500
6000;0;0.503959683;700000;72.6514;0.86445;0.85582;0.99895;2.6568;0.050856;0.3191807;-10;6.5583;559.3;0.021274;786.54;;;;700
6000;0;0.647948164;900000;69.3424;0.90481;0.91595;0.9992;3.0239;0.062408;0.3344121;-10;7.6597;580.35;0.022938;1043.11;;;;900
6000;0;0.791936645;1100000;68.2148;0.93722;0.96749;0.9994;3.3431;0.075036;0.3399399;-10;8.713;602.95;0.024939;1322.45;;;;1100
6000;0;0.935925126;1300000;68.0337;0.96709;1.023;0.99957;3.644;0.088444;0.340845;-10;9.7489;624.97;0.026978;1625.45;;;;1300
6000;0;1.079913607;1500000;68.8257;0.9969;1.0665;0.99971;3.903;0.10324;0.3369225;-10;10.753;649.63;0.02939;1953.48;;;;1500
6000;0.2;0.070570804;100020;175.7254;0.6384;0.40085;0.99701;1.0859;0.017576;0.1319612;-10;2.4542;446.44;0.017984;71.71;;;;100.02
6000;0.2;0.211670077;300000;95.6396;0.75669;0.6467;0.9981;1.8025;0.028692;0.2424615;-10;4.1658;504.2;0.017686;236.98;;;;300
6000;0.2;0.352783462;500000;79.2483;0.81964;0.77784;0.99861;2.2637;0.039624;0.2926112;-10;5.4239;536.86;0.019449;417.44;;;;500
6000;0.2;0.493896846;700000;72.3517;0.86236;0.8509;0.99895;2.6639;0.050646;0.320503;-10;6.5676;560.17;0.02113;622.67;;;;700
6000;0.2;0.635010231;900000;68.9821;0.90292;0.91083;0.9992;3.0382;0.062084;0.3361589;-10;7.6782;580.47;0.022711;857.75;;;;900
6000;0.2;0.776123615;1100000;67.8537;0.93497;0.9604;0.9994;3.359;0.074639;0.3417489;-10;8.7307;602.87;0.024697;1117.05;;;;1100
6000;0.2;0.917237;1300000;67.6966;0.96496;1.0148;0.99957;3.6663;0.088006;0.3425421;-10;9.7831;624.41;0.026671;1405.29;;;;1300
6000;0.2;1.058350385;1500000;68.3572;0.99375;1.0611;0.99971;3.9363;0.10254;0.3392318;-10;10.796;647.88;0.02895;1718.31;;;;1500
6000;0.4;0.06693883;100020;172.0424;0.62295;0.38503;0.99701;1.1011;0.017208;0.1347861;-10;2.4689;447.96;0.017365;3.62;;;;100.02
6000;0.4;0.200776335;300000;94.0016;0.75142;0.62368;0.9981;1.821;0.028201;0.2466866;-10;4.1856;506.17;0.017207;124.97;;;;300
6000;0.4;0.334627225;500000;78.0202;0.81241;0.7556;0.99861;2.287;0.03901;0.297217;-10;5.4508;538.58;0.018953;277.57;;;;500
6000;0.4;0.468478115;700000;71.4406;0.8568;0.83506;0.99895;2.6848;0.050009;0.3245903;-10;6.5942;562.68;0.020699;458.61;;;;700
6000;0.4;0.602329005;900000;68.0945;0.89526;0.89241;0.9992;3.0675;0.061285;0.3405406;-10;7.7166;582.33;0.022203;671.85;;;;900
6000;0.4;0.736179896;1100000;66.8469;0.92871;0.94183;0.9994;3.4073;0.073532;0.3468963;-10;8.7952;602.92;0.023983;914.41;;;;1100
6000;0.4;0.870030786;1300000;66.6752;0.95798;0.9905;0.99957;3.723;0.086678;0.3477894;-10;9.8569;623.67;0.025874;1185.18;;;;1300
6000;0.4;1.003881676;1500000;67.1796;0.9855;1.0428;0.99971;4.0253;0.10077;0.3451781;-10;10.92;644.25;0.027821;1490.58;;;;1500
6000;0.6;0.186278406;300020;91.418;0.74379;0.57829;0.9981;1.8477;0.027427;0.2536582;-10;4.2139;509.97;0.016493;10.03;;;;300.02
6000;0.6;0.310449522;500010;75.9325;0.80226;0.71125;0.99861;2.3263;0.037967;0.305389;-10;5.4954;541.35;0.018134;134.11;;;;500.01
6000;0.6;0.434620638;700000;69.8224;0.84928;0.79976;0.99895;2.7245;0.048876;0.3321133;-10;6.6441;566.36;0.019933;291.84;;;;700
6000;0.6;0.558797963;900000;66.7866;0.8846;0.864;0.9992;3.1044;0.060108;0.3472092;-10;7.766;586.74;0.021514;482.56;;;;900
6000;0.6;0.682975289;1100000;65.3043;0.91879;0.9148;0.9994;3.4789;0.071835;0.3550904;-10;8.8918;604.31;0.022945;707.45;;;;1100
6000;0.6;0.807152614;1300000;65.1199;0.94752;0.95825;0.99957;3.8089;0.084656;0.3560959;-10;9.9741;623.78;0.024696;961.41;;;;1300
6000;0.6;0.931329939;1500000;65.6235;0.97425;1.0023;0.99971;4.1284;0.098435;0.353363;-10;11.061;643.03;0.026503;1252.36;;;;1500
6000;0.6;1.055507264;1700000;66.6272;1.0005;1.0518;0.99984;4.4457;0.11327;0.3480401;-10;12.181;662.13;0.028312;1585.51;;;;1700
7000;0;0.079798947;100020;168.0295;0.63346;0.41897;0.99701;0.98188;0.016807;0.1380051;-10;2.2475;443.5;0.019019;133.2;;;;100.02
7000;0;0.239348971;300000;91.9039;0.7563;0.68559;0.9981;1.6692;0.027571;0.2523171;-10;3.8842;500.12;0.018353;343.78;;;;300
7000;0;0.398914951;500000;76.9583;0.82303;0.80425;0.99861;2.1126;0.038479;0.3013182;-10;5.1013;532.96;0.020238;559.13;;;;500
7000;0;0.558480932;700000;70.8306;0.87097;0.87876;0.99895;2.5142;0.049581;0.3273859;-10;6.2461;556.9;0.021911;805.43;;;;700
7000;0;0.718046912;900000;68.5046;0.91251;0.93839;0.9992;2.8619;0.061654;0.338502;-10;7.3294;581.48;0.023937;1078.75;;;;900
7000;0;0.877612893;1100000;68.0067;0.9476;1.0007;0.9994;3.1735;0.074807;0.3409801;-10;8.3815;606.68;0.026191;1379.31;;;;1100
7000;0;1.037178873;1300000;68.7683;0.98191;1.0517;0.99957;3.4415;0.089399;0.3372036;-10;9.3949;634.5;0.028863;1707.38;;;;1300
7000;0.2;0.078207835;100020;167.0378;0.62876;0.41297;0.99701;0.98562;0.016707;0.1388245;-10;2.251;444.05;0.018835;73.2;;;;100.02
7000;0.2;0.234576589;300000;91.4004;0.75427;0.67563;0.9981;1.6752;0.02742;0.253707;-10;3.8907;500.64;0.018187;242.03;;;;300
7000;0.2;0.390960982;500000;76.6027;0.82154;0.7972;0.99861;2.1189;0.038301;0.3027169;-10;5.1088;533.65;0.020084;430.48;;;;500
7000;0.2;0.547345375;700000;70.554;0.8686;0.87152;0.99895;2.5206;0.049388;0.3286691;-10;6.2541;557.66;0.02177;652.45;;;;700
7000;0.2;0.703729768;900000;68.1662;0.91043;0.93215;0.9992;2.8758;0.06135;0.3401825;-10;7.3476;581.46;0.023703;906.09;;;;900
7000;0.2;0.860114161;1100000;67.6305;0.94528;0.99262;0.9994;3.1937;0.074394;0.3428767;-10;8.4081;605.97;0.025882;1189.14;;;;1100
7000;0.2;1.016498553;1300000;68.3413;0.97885;1.0467;0.99957;3.4709;0.088844;0.3393106;-10;9.4354;632.84;0.028441;1504.04;;;;1300
7000;0.4;0.073815498;100020;163.9801;0.61414;0.39615;0.99701;0.99741;0.016402;0.1414131;-10;2.2623;445.62;0.018271;12.37;;;;100.02
7000;0.4;0.221402214;300000;90.004;0.7493;0.64265;0.9981;1.6904;0.027001;0.2576435;-10;3.9068;502.51;0.017748;139.53;;;;300
7000;0.4;0.36900369;500000;75.5032;0.81613;0.77621;0.99861;2.1392;0.037752;0.307125;-10;5.1326;535.55;0.019608;301.48;;;;500
7000;0.4;0.516605166;700000;69.6767;0.8616;0.8524;0.99895;2.5411;0.048774;0.3328073;-10;6.2781;559.84;0.021332;499.27;;;;700
7000;0.4;0.664206642;900000;67.1397;0.90467;0.91543;0.9992;2.9165;0.060426;0.3453831;-10;7.3983;581.65;0.023026;734.04;;;;900
7000;0.4;0.811808118;1100000;66.6519;0.93872;0.96949;0.9994;3.242;0.073317;0.347911;-10;8.4721;605.41;0.025127;1000.26;;;;1100
7000;0.4;0.959409594;1300000;67.1135;0.97048;1.0286;0.99957;3.5513;0.087248;0.3455181;-10;9.5418;628.99;0.027308;1304.87;;;;1300
7000;0.4;1.10701107;1500000;68.6679;1.0031;1.0754;0.99971;3.8154;0.103;0.3376967;-10;10.587;656.19;0.029996;1647.38;;;;1500
7000;0.6;0.204436116;300010;87.5979;0.74136;0.60135;0.9981;1.7172;0.02628;0.2647202;-10;3.9359;505.86;0.017004;34.43;;;;300.01
7000;0.6;0.340715503;500000;73.5988;0.8049;0.73933;0.99861;2.1759;0.0368;0.3150724;-10;5.1749;538.23;0.018793;169.58;;;;500
7000;0.6;0.477001704;700000;68.249;0.85314;0.82421;0.99895;2.5751;0.047774;0.3397696;-10;6.3219;563.8;0.020616;344.18;;;;700
7000;0.6;0.613287905;900000;65.7846;0.89285;0.8854;0.9992;2.9627;0.059206;0.3524976;-10;7.4601;584.68;0.022208;557.99;;;;900
7000;0.6;0.749574106;1100000;65.0792;0.92866;0.9394;0.9994;3.3175;0.071587;0.3563187;-10;8.5714;605.52;0.023979;807.3;;;;1100
7000;0.6;0.885860307;1300000;65.5773;0.95962;0.98962;0.99957;3.645;0.08525;0.3536124;-10;9.675;627.55;0.025987;1099.84;;;;1300
7000;0.6;1.022146508;1500000;66.7461;0.98921;1.0453;0.99971;3.9648;0.10012;0.3474199;-10;10.797;649.5;0.028063;1437.35;;;;1500
8000;0;0.08891457;100020;159.9731;0.62089;0.43156;0.99701;0.88716;0.016001;0.1449552;-10;2.0562;441.43;0.02004;127.77;;;;100.02
8000;0;0.266690372;300000;88.0852;0.75526;0.70937;0.9981;1.5463;0.026426;0.2632556;-10;3.6223;496.77;0.018988;339.99;;;;300
8000;0;0.444483954;500000;74.5552;0.82547;0.82044;0.99861;1.9815;0.037278;0.3110304;-10;4.8162;529.99;0.020903;565.47;;;;500
8000;0;0.622277536;700000;69.4495;0.88067;0.89832;0.99895;2.377;0.048615;0.3338962;-10;5.9555;556.05;0.022725;829.36;;;;700
8000;0;0.800071117;900000;68.0572;0.92198;0.96821;0.9992;2.7108;0.061251;0.3407271;-10;7.0311;584.24;0.025105;1123.14;;;;900
8000;0;0.977864699;1100000;68.6134;0.9618;1.0307;0.9994;2.9932;0.075475;0.3379652;-10;8.0622;615.54;0.028017;1447.89;;;;1100
8000;0;1.155658281;1300000;70.5367;1.0028;1.0903;0.99957;3.2194;0.091698;0.3287497;-10;9.0433;651.88;0.031648;1801.77;;;;1300
8000;0.2;0.087140617;100020;159.1527;0.61662;0.42532;0.99701;0.89012;0.015919;0.1457025;-10;2.0591;442.01;0.019871;74.33;;;;100.02
8000;0.2;0.261369577;300000;87.6103;0.75288;0.70165;0.9981;1.5523;0.026283;0.2646828;-10;3.6288;497.18;0.018814;247.14;;;;300
8000;0.2;0.435615961;500000;74.2479;0.82394;0.81597;0.99861;1.9869;0.037124;0.3123175;-10;4.8229;530.76;0.02076;446.56;;;;500
8000;0.2;0.609862345;700000;69.1462;0.87794;0.8929;0.99895;2.3859;0.048402;0.3353611;-10;5.9668;556.42;0.022541;687.36;;;;700
8000;0.2;0.78410873;900000;67.7054;0.92004;0.96084;0.9992;2.7263;0.060935;0.3424977;-10;7.0512;583.84;0.024834;962.53;;;;900
8000;0.2;0.958355114;1100000;68.1862;0.95875;1.026;0.9994;3.0189;0.075005;0.3400827;-10;8.0971;613.91;0.027605;1273.44;;;;1100
8000;0.2;1.132601499;1300000;70.0356;0.9994;1.0834;0.99957;3.2573;0.091046;0.331102;-10;9.0975;648.75;0.031057;1618.75;;;;1300
8000;0.4;0.082233002;100020;156.583;0.6035;0.40784;0.99701;0.89969;0.015662;0.1480936;-10;2.0684;443.67;0.019342;20.28;;;;100.02
8000;0.4;0.246649675;300000;86.2883;0.74715;0.67101;0.9981;1.5676;0.025887;0.2687377;-10;3.6454;498.74;0.018348;153.65;;;;300
8000;0.4;0.411082792;500000;73.2901;0.81953;0.79735;0.99861;2.0043;0.036645;0.3163991;-10;4.844;532.85;0.020314;327.55;;;;500
8000;0.4;0.575515909;700000;68.2885;0.86927;0.87627;0.99895;2.4096;0.047802;0.3395728;-10;5.997;557.93;0.022043;545.66;;;;700
8000;0.4;0.739949026;900000;66.7562;0.91358;0.94017;0.9992;2.7669;0.060081;0.3473675;-10;7.105;583.55;0.024127;803.61;;;;900
8000;0.4;0.904382143;1100000;67.0276;0.95094;1.0066;0.9994;3.0858;0.07373;0.3459609;-10;8.1876;610.58;0.026549;1102.99;;;;1100
8000;0.4;1.068815259;1300000;68.6732;0.98858;1.0615;0.99957;3.3588;0.089275;0.3376706;-10;9.2418;641.4;0.029533;1445.73;;;;1300
8000;0.6;0.226329687;300000;84.1841;0.73984;0.62467;0.9981;1.5908;0.025255;0.275455;-10;3.6704;501.92;0.01764;57.9;;;;300
8000;0.6;0.377216145;500000;71.5808;0.80914;0.76398;0.99861;2.0375;0.03579;0.3239544;-10;4.8835;535.63;0.019517;206.24;;;;500
8000;0.6;0.528102603;700000;66.9746;0.8584;0.84714;0.99895;2.442;0.046882;0.3462345;-10;6.0386;561.55;0.021332;401.3;;;;700
8000;0.6;0.678989061;900000;65.1991;0.90439;0.91302;0.9992;2.8307;0.058679;0.3556632;-10;7.1877;583.96;0.023038;640.84;;;;900
8000;0.6;0.829875519;1100000;65.415;0.94026;0.96908;0.9994;3.1678;0.071957;0.3544894;-10;8.2952;608.98;0.025246;924.58;;;;1100
8000;0.6;0.980761977;1300000;66.7418;0.97455;1.0324;0.99957;3.4939;0.086764;0.3474424;-10;9.4292;634.37;0.0276;1264.31;;;;1300
8000;0.6;1.131648435;1500000;68.9107;1.0091;1.0826;0.99971;3.7688;0.10337;0.3365067;-10;10.521;663.36;0.030474;1634.36;;;;1500
0;0;0.049995001;100020;251.7973;0.6598;0.34183;0.99701;1.7282;0.025185;0.0920936;0;3.8632;476.36;0.016193;169.86;;;;100.02
0;0;0.15;300090;132.726;0.79418;0.53559;0.9981;2.6348;0.039829;0.1747128;0;6.1321;546.06;0.016796;382.94;;;;300.09
0;0;0.250009997;500170;103.6331;0.83288;0.66223;0.99862;3.242;0.051834;0.2237599;0;7.7366;576.02;0.017765;577.77;;;;500.17
0;0;0.350064981;700340;90.9807;0.86682;0.74745;0.99895;3.7017;0.063717;0.2548774;0;9.0625;599.39;0.019125;767.32;;;;700.34
0;0;0.450004999;900280;83.714;0.89351;0.81311;0.9992;4.0982;0.075366;0.2770019;0;10.253;617.81;0.020433;959.16;;;;900.28
0;0;0.550084975;1100500;78.9427;0.91536;0.86033;0.9994;4.46;0.086879;0.2937438;0;11.366;632.89;0.021644;1156.76;;;;1100.5
0;0;0.650004999;1300400;75.7182;0.93756;0.89984;0.99957;4.7966;0.098463;0.3062531;0;12.427;646.15;0.022809;1362.12;;;;1300.4
0;0;0.750074978;1500600;73.3358;0.95823;0.92992;0.99971;5.1274;0.11005;0.3162022;0;13.474;657.74;0.023848;1579.55;;;;1500.6
0;0;0.850144957;1700800;71.7063;0.97667;0.95973;0.99984;5.4476;0.12196;0.3233878;0;14.508;668.82;0.024874;1810.32;;;;1700.8
0;0;0.94996501;1900500;70.686;0.99199;0.98801;0.99995;5.7421;0.13434;0.3280554;0;15.508;680.46;0.025996;2048.65;;;;1900.5
0;0;1;2000600;70.38952291;0.999892367;0.999892367;0.999892367;5.880479447;0.140793683;0.329442967;0;15.9984397;686.466;0.026589055;2172.77903;;;;
0;0;1.049435169;2099500;70.0966;1.0077;1.0117;1;6.0172;0.14717;0.3308139;0;16.483;692.4;0.027175;2295.42;;;;2099.5
0;0.2;0.049106441;100020;248.8039;0.65277;0.33791;0.99701;1.7408;0.024886;0.0932016;0;3.8754;476.93;0.015884;52.11;;;;100.02
0;0.2;0.147299686;300020;131.625;0.7919;0.52769;0.9981;2.6473;0.039489;0.1761742;0;6.1454;546.78;0.016574;203.83;;;;300.02
0;0.2;0.24548802;500010;102.9362;0.83087;0.65203;0.99861;3.2539;0.051469;0.2252747;0;7.7497;576.8;0.017575;357.53;;;;500.01
0;0.2;0.343676355;700000;90.4059;0.8643;0.73535;0.99895;3.7158;0.063284;0.256498;0;9.0782;599.99;0.018923;516.05;;;;700
0;0.2;0.441869599;900000;83.2309;0.89193;0.80437;0.9992;4.1124;0.074908;0.2786098;0;10.27;618.6;0.020239;681.11;;;;900
0;0.2;0.540062844;1100000;78.5487;0.91353;0.85229;0.9994;4.474;0.086404;0.2952174;0;11.383;633.76;0.021458;854.3;;;;1100
0;0.2;0.638256088;1300000;75.3507;0.93497;0.89184;0.99957;4.8114;0.097956;0.3077468;0;12.446;646.97;0.022621;1037.07;;;;1300
0;0.2;0.736449332;1500000;73.0386;0.95576;0.92458;0.99971;5.1397;0.10956;0.3174888;0;13.49;658.85;0.023685;1231.82;;;;1500
0;0.2;0.834642577;1700000;71.3671;0.97521;0.95238;0.99984;5.4671;0.12132;0.3249246;0;14.534;669.48;0.024657;1441.95;;;;1700
0;0.2;0.932835821;1900000;70.3014;0.98987;0.98215;0.99995;5.7684;0.13357;0.3298502;0;15.543;680.66;0.025729;1661.4;;;;1900
0;0.2;1.031029065;2100000;69.6908;1.0054;1.0058;1;6.0454;0.14635;0.3327402;0;16.521;692.52;0.026899;1890.21;;;;2100
0;0.4;0.139843386;300020;127.9982;0.78511;0.50575;0.9981;2.6889;0.038401;0.181166;0;6.1892;548.63;0.01587;21.46;;;;300.02
