Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
5000;0.4;0.724579341;900000;68.7669;0.93324;0.94061;0.99949;3.049;0.06189;0.3372106;-10;12.103;663.02;0.022556;760.8;;;;900
5000;0.4;0.885596973;1100000;68.2934;0.96819;0.99743;0.99969;3.3943;0.075123;0.3395485;-10;13.865;689.87;0.024591;1039.98;;;;1100
5000;0.4;1.046614604;1300000;68.714;1.0016;1.0609;0.99986;3.7291;0.089328;0.3374701;-10;15.637;715.64;0.026619;1360.8;;;;1300
5000;0.6;0.225741159;300010;90.1723;0.77268;0.61535;0.99839;1.7886;0.027053;0.2571625;-10;6.4475;578.77;0.016806;29.55;;;;300.01
5000;0.6;0.376222724;500000;75.5149;0.83469;0.75732;0.9989;2.2688;0.037758;0.3070775;-10;8.4695;614.31;0.018491;168.79;;;;500
5000;0.6;0.526711813;700000;69.9099;0.8817;0.84556;0.99924;2.688;0.048937;0.3316976;-10;10.342;642.56;0.020229;349.55;;;;700
5000;0.6;0.677200903;900000;67.3138;0.92255;0.90914;0.99949;3.0953;0.060582;0.34449;-10;12.2;665.6;0.021747;571.32;;;;900
5000;0.6;0.827689992;1100000;66.692;0.95737;0.96487;0.99969;3.4647;0.073361;0.347702;-10;14.011;689.69;0.023527;831.49;;;;1100
5000;0.6;0.978179082;1300000;67.1877;0.98903;1.0175;0.99986;3.8122;0.087344;0.3451364;-10;15.818;714.42;0.025459;1136.21;;;;1300
5000;0.6;1.128668172;1500000;68.3988;1.0205;1.0765;1;4.1544;0.1026;0.3390253;-10;17.669;739;0.027441;1490.37;;;;1500
6000;0;0.094583097;100050;161.0513;0.67718;0.45469;0.9973;0.96991;0.016113;0.1439848;-10;3.4625;507.21;0.018459;138.3;;;;100.05
6000;0;0.283607487;300000;90.2262;0.78827;0.72956;0.99839;1.6364;0.027068;0.2570089;-10;5.9876;568.16;0.01838;359.42;;;;300
6000;0;0.472679145;500000;76.1444;0.8543;0.84413;0.9989;2.096;0.038072;0.3045388;-10;7.9424;603.97;0.020186;596.04;;;;500
6000;0;0.661750804;700000;70.9739;0.90875;0.92368;0.99924;2.5055;0.049682;0.326725;-10;9.7901;633.78;0.02204;870.51;;;;700
6000;0;0.850822462;900000;69.6296;0.95159;0.99635;0.99949;2.8564;0.062667;0.3330326;-10;11.549;665.82;0.024386;1178.59;;;;900
6000;0;1.03989412;1100000;70.1281;0.99323;1.0629;0.99969;3.1639;0.077141;0.3306655;-10;13.259;700.06;0.02709;1521.67;;;;1100
6000;0.2;0.09273334;100050;160.2969;0.67368;0.44759;0.9973;0.97206;0.016038;0.1446624;-10;3.4656;507.96;0.018332;78.18;;;;100.05
6000;0.2;0.278060988;300000;89.748;0.78596;0.72097;0.99839;1.6411;0.026925;0.2583781;-10;5.9941;568.65;0.018233;258.09;;;;300
6000;0.2;0.46343498;500000;75.8425;0.85257;0.83926;0.9989;2.1001;0.037921;0.3057512;-10;7.9502;604.89;0.020067;466.44;;;;500
6000;0.2;0.648808972;700000;70.6312;0.90682;0.91812;0.99924;2.5153;0.049442;0.3283102;-10;9.8098;633.86;0.021846;716.65;;;;700
6000;0.2;0.834182964;900000;69.3047;0.94926;0.98795;0.99949;2.8686;0.062374;0.3345937;-10;11.574;665.65;0.024167;1003.76;;;;900
6000;0.2;1.019556956;1100000;69.6517;0.98975;1.0575;0.99969;3.1897;0.076617;0.3329269;-10;13.309;698.06;0.026696;1330.58;;;;1100
6000;0.4;0.08775546;100050;157.8681;0.66297;0.4278;0.9973;0.97961;0.015795;0.146888;-10;3.4766;509.89;0.017915;17.57;;;;100.05
6000;0.4;0.263134813;300000;88.4923;0.77982;0.68842;0.99839;1.6527;0.026548;0.2620447;-10;6.014;570.59;0.017849;156.4;;;;300
6000;0.4;0.438558021;500000;74.9124;0.8475;0.81904;0.9989;2.1139;0.037456;0.3095472;-10;7.9766;607.34;0.019691;336.8;;;;500
6000;0.4;0.61398123;700000;69.7273;0.89905;0.90057;0.99924;2.5385;0.048809;0.3325662;-10;9.857;635.3;0.021367;562.82;;;;700
6000;0.4;0.789404438;900000;68.332;0.94248;0.96562;0.99949;2.9057;0.061499;0.3393568;-10;11.652;665.28;0.023521;830.61;;;;900
6000;0.4;0.964827647;1100000;68.5088;0.981;1.0363;0.99969;3.252;0.07536;0.3384811;-10;13.442;694.6;0.025754;1143.55;;;;1100
6000;0.4;1.140250855;1300000;70.2004;1.0214;1.0938;0.99986;3.5411;0.091261;0.3303248;-10;15.166;729.54;0.028641;1499.82;;;;1300
6000;0.6;0.245438927;300000;86.5004;0.77144;0.64004;0.99839;1.6702;0.02595;0.2680788;-10;6.0438;574.35;0.017264;52.97;;;;300
6000;0.6;0.409064878;500000;73.3114;0.83936;0.78274;0.9989;2.1381;0.036656;0.3163072;-10;8.0228;611.21;0.019049;205.25;;;;500
6000;0.6;0.572690829;700000;68.5035;0.88808;0.86919;0.99924;2.5612;0.047952;0.3385073;-10;9.9047;640.03;0.020804;406.12;;;;700
6000;0.6;0.73631678;900000;66.7197;0.93231;0.93674;0.99949;2.966;0.060048;0.3475574;-10;11.776;665.27;0.022496;654.14;;;;900
6000;0.6;0.899942731;1100000;67.0033;0.96915;0.99503;0.99969;3.3226;0.073704;0.3460866;-10;13.595;693.64;0.024649;949.76;;;;1100
6000;0.6;1.063568682;1300000;68.2385;1.0048;1.0621;0.99986;3.6759;0.08871;0.339822;-10;15.467;721.21;0.026817;1302.47;;;;1300
7000;0;0.104768786;100050;153.2263;0.66586;0.4693;0.9973;0.885;0.01533;0.1513378;-10;3.1879;504.83;0.019247;133.65;;;;100.05
7000;0;0.314149284;300000;86.6554;0.78908;0.75009;0.99839;1.5251;0.025997;0.2675995;-10;5.6106;564.83;0.01894;357.39;;;;300
7000;0;0.52358214;500000;74.0535;0.85981;0.86344;0.9989;1.9824;0.037027;0.3131374;-10;7.5527;601.27;0.020753;608.66;;;;500
7000;0;0.733014995;700000;70.1751;0.91698;0.94828;0.99924;2.3762;0.049123;0.330444;-10;9.382;635.58;0.02297;902.36;;;;700
7000;0;0.942447851;900000;69.8145;0.96465;1.0319;0.99949;2.7123;0.062833;0.3321508;-10;11.134;672.74;0.025741;1235;;;;900
7000;0;1.151880707;1100000;71.7577;1.0158;1.1009;0.99969;2.9692;0.078934;0.3231558;-10;12.772;718.53;0.029538;1601.18;;;;1100
7000;0.2;0.102720739;100050;152.6008;0.66286;0.46196;0.9973;0.88663;0.015268;0.1519581;-10;3.1903;505.64;0.019133;79.55;;;;100.05
7000;0.2;0.308008214;300000;86.2395;0.7867;0.74226;0.99839;1.5294;0.025872;0.2688898;-10;5.618;565.32;0.018795;264.42;;;;300
7000;0.2;0.513347023;500000;73.7643;0.85736;0.85639;0.9989;1.9869;0.036882;0.3143653;-10;7.5613;601.96;0.020625;487.94;;;;500
7000;0.2;0.718685832;700000;69.8425;0.91482;0.94163;0.99924;2.3866;0.04889;0.3320177;-10;9.4031;635.48;0.022761;758.84;;;;700
7000;0.2;0.924024641;900000;69.3898;0.96147;1.0262;0.99949;2.7326;0.062451;0.3341836;-10;11.176;671.13;0.025393;1073.55;;;;900
7000;0.2;1.12936345;1100000;71.2457;1.0113;1.0931;0.99969;3.0017;0.07837;0.3254784;-10;12.843;715.11;0.029009;1428.67;;;;1100
7000;0.4;0.097069952;100050;150.5592;0.65353;0.44142;0.9973;0.89255;0.015063;0.1540187;-10;3.199;507.72;0.018752;25.09;;;;100.05
7000;0.4;0.291064325;300000;85.0025;0.78001;0.71712;0.99839;1.5424;0.025501;0.2728031;-10;5.6402;566.84;0.01837;171.04;;;;300
7000;0.4;0.485107209;500000;72.8911;0.85121;0.84;0.9989;1.9994;0.036446;0.3181312;-10;7.5833;604.35;0.020258;366.79;;;;500
7000;0.4;0.679150092;700000;68.8272;0.90876;0.92328;0.99924;2.4171;0.048179;0.3369154;-10;9.4615;635.37;0.022154;615.77;;;;700
7000;0.4;0.873192976;900000;68.3103;0.95391;0.99987;0.99949;2.7764;0.061479;0.3394645;-10;11.262;669.09;0.024613;912.02;;;;900
7000;0.4;1.067235859;1100000;69.8123;0.99899;1.0704;0.99969;3.0922;0.076794;0.332161;-10;13.041;706.56;0.027594;1264.76;;;;1100
7000;0.6;0.268793119;300000;83.1494;0.77079;0.66062;0.99839;1.5586;0.024945;0.2788828;-10;5.6664;570.09;0.017783;75.86;;;;300
7000;0.6;0.447988531;500000;71.486;0.8436;0.80715;0.9989;2.0205;0.035743;0.3243841;-10;7.6251;608.5;0.019658;244.6;;;;500
7000;0.6;0.627183944;700000;67.4747;0.89673;0.8934;0.99924;2.4513;0.047232;0.3436684;-10;9.5327;638.03;0.021412;469.82;;;;700
7000;0.6;0.806379357;900000;66.8104;0.94296;0.96347;0.99949;2.8352;0.060129;0.3470855;-10;11.387;668.52;0.023569;748.08;;;;900
7000;0.6;0.985574769;1100000;67.9313;0.98421;1.0379;0.99969;3.1988;0.074724;0.3413588;-10;13.27;699.93;0.025961;1090.92;;;;1100
7000;0.6;1.164770182;1300000;70.3899;1.027;1.0999;0.99986;3.5033;0.091507;0.3294354;-10;15.084;736.88;0.029029;1479;;;;1300
8000;0;0.116986074;100050;145.88;0.6538;0.48263;0.9973;0.80373;0.014595;0.1589589;-10;2.9254;502.16;0.020177;128.87;;;;100.05
8000;0;0.35078283;300000;83.4882;0.79127;0.76879;0.99839;1.4207;0.025047;0.277751;-10;5.2609;562;0.019589;357.08;;;;300
8000;0;0.584638051;500000;72.3326;0.86792;0.88505;0.9989;1.8759;0.036166;0.3205875;-10;7.195;599.79;0.021422;625.38;;;;500
8000;0;0.818493271;700000;69.8006;0.92743;0.9813;0.99924;2.2551;0.04886;0.3322167;-10;9.0137;639.46;0.024074;941.31;;;;700
8000;0;1.052348491;900000;71.0309;0.98425;1.0647;0.99949;2.5506;0.063928;0.3264626;-10;10.718;687.57;0.027849;1299.98;;;;900
8000;0.2;0.114575937;100050;145.3705;0.65127;0.47511;0.9973;0.80483;0.014544;0.1595161;-10;2.9269;503.02;0.020079;80.42;;;;100.05
8000;0.2;0.343556034;300000;83.1139;0.78878;0.76147;0.99839;1.4247;0.024934;0.279002;-10;5.2678;562.46;0.019446;271.73;;;;300
8000;0.2;0.57259339;500000;72.0392;0.86487;0.87958;0.9989;1.8813;0.03602;0.3218932;-10;7.2055;600.21;0.021273;513.03;;;;500
8000;0.2;0.801630746;700000;69.4381;0.92514;0.97326;0.99924;2.2675;0.048607;0.333951;-10;9.0387;638.77;0.023818;807.66;;;;700
8000;0.2;1.030668102;900000;70.5565;0.98031;1.057;0.99949;2.5753;0.063501;0.3286576;-10;10.77;684.87;0.027398;1152.51;;;;900
8000;0.4;0.108107232;100050;143.7421;0.64217;0.45392;0.9973;0.80872;0.014381;0.1613231;-10;2.9323;505.35;0.019759;31.74;;;;100.05
8000;0.4;0.324159616;300000;81.9588;0.78156;0.73993;0.99839;1.4373;0.024588;0.2829339;-10;5.2895;563.73;0.019008;186.11;;;;300
8000;0.4;0.540266027;500000;71.2194;0.85716;0.85992;0.9989;1.895;0.03561;0.3255985;-10;7.2319;602.03;0.020879;400.64;;;;500
8000;0.4;0.756372438;700000;68.4731;0.91821;0.95041;0.99924;2.2987;0.047931;0.3386575;-10;9.1019;637.99;0.023168;675.02;;;;700
8000;0.4;0.972478849;900000;69.2472;0.9697;1.0383;0.99949;2.6426;0.062323;0.3348716;-10;10.914;678.44;0.026204;1010.45;;;;900
8000;0.4;1.188585259;1100000;72.3347;1.0255;1.1141;0.99969;2.9048;0.079568;0.3205783;-10;12.623;729.05;0.030435;1397.77;;;;1100
8000;0.6;0.297500992;300000;80.1241;0.77088;0.69501;0.99839;1.4563;0.024037;0.2894127;-10;5.3221;566.29;0.01834;98.76;;;;300
8000;0.6;0.495834986;500000;69.9118;0.84811;0.83339;0.9989;1.9141;0.034956;0.3316883;-10;7.2677;606.12;0.020295;286.38;;;;500
8000;0.6;0.694168981;700000;66.9367;0.90862;0.92091;0.99924;2.3464;0.046856;0.3464306;-10;9.1973;637.99;0.022194;539.55;;;;700
8000;0.6;0.892502975;900000;67.497;0.95661;1.0012;0.99949;2.7212;0.060747;0.3435548;-10;11.076;673.87;0.024813;860.38;;;;900
8000;0.6;1.090836969;1100000;69.9995;1.005;1.0773;0.99969;3.0536;0.076999;0.3312728;-10;12.954;714.08;0.028017;1249.38;;;;1100
0;0;0.066677774;100050;225.9848;0.7163;0.3834;0.9973;1.5414;0.02261;0.1026128;0;5.4289;540.76;0.016298;167.36;;;;100.05
0;0;0.200026658;300140;121.8452;0.81512;0.59646;0.99839;2.3646;0.036571;0.1903148;0;8.6871;612.95;0.017185;384.18;;;;300.14
0;0;0.333335555;500170;96.9744;0.86036;0.72522;0.9989;2.9197;0.048504;0.2391243;0;11.038;647.48;0.018458;588.5;;;;500.17
0;0;0.466617794;700160;85.9389;0.89662;0.81773;0.99924;3.3605;0.060171;0.2698306;0;13.031;673.36;0.019895;793.57;;;;700.16
0;0;0.600033322;900350;79.6774;0.92604;0.878;0.99949;3.7517;0.071737;0.2910352;0;14.858;693.54;0.021246;1007.3;;;;900.35
0;0;0.733422193;1100500;75.761;0.95483;0.92413;0.99969;4.1191;0.083377;0.3060802;0;16.612;710.75;0.022491;1234.96;;;;1100.5
0;0;0.866577807;1300300;73.3098;0.97906;0.96408;0.99986;4.4742;0.095324;0.3163143;0;18.34;726.39;0.023673;1481.18;;;;1300.3
0;0;0.999666778;1500000;71.9728;0.99991;0.99987;1;4.7925;0.10796;0.3221904;0;19.993;743.3;0.02503;1738.4;;;;1500
0;0;1;1500500;71.97105426;0.999961829;0.99995274;1.000000251;4.793260271;0.107993016;0.322198291;0;19.99709068;743.3421593;0.025033467;1739.085271;;;;
0;0;1.132689104;1699600;71.2759;1.0206;1.0329;1.0001;5.096;0.12114;0.3253403;0;21.626;760.13;0.026414;2011.96;;;;1699.6
0;0.2;0.065546384;100050;223.5588;0.71224;0.37865;0.9973;1.5511;0.022367;0.1037263;0;5.4438;541.05;0.016022;62.4;;;;100.05
0;0.2;0.196547432;300010;121.2787;0.81363;0.58593;0.99839;2.3677;0.036385;0.1912036;0;8.6918;614.24;0.017075;223.26;;;;300.01
0;0.2;0.327568134;500000;96.4087;0.85775;0.71298;0.9989;2.9283;0.048204;0.2405274;0;11.052;648.1;0.01829;390.14;;;;500
0;0.2;0.458595388;700000;85.4971;0.89491;0.80847;0.99924;3.3691;0.059848;0.2712247;0;13.047;674.23;0.019738;565.39;;;;700
0;0.2;0.589622642;900000;79.3083;0.92357;0.86989;0.99949;3.7611;0.071377;0.2923897;0;14.876;694.39;0.021087;752.73;;;;900
0;0.2;0.720649895;1100000;75.4819;0.9524;0.91865;0.99969;4.1264;0.08303;0.3072119;0;16.626;711.94;0.022358;955.3;;;;1100
0;0.2;0.851677149;1300000;72.9715;0.97759;0.95634;0.99986;4.4872;0.094863;0.3177806;0;18.366;727.08;0.02349;1178.19;;;;1300
0;0.2;0.982704403;1500000;71.5709;0.99758;0.99392;1;4.8129;0.10736;0.3239995;0;20.035;743.33;0.024785;1415.09;;;;1500
0;0.2;1.113731656;1700000;70.8802;1.0181;1.0256;1.0001;5.1179;0.1205;0.3271568;0;21.672;760.06;0.02616;1668.71;;;;1700
0;0.4;0.187237097;300010;119.2643;0.80863;0.55693;0.99839;2.3816;0.03578;0.1944332;0;8.7147;617.68;0.016694;61.49;;;;300.01
0;0.4;0.312051426;500000;94.6511;0.85084;0.68761;0.9989;2.9529;0.047326;0.2449938;0;11.094;650.4;0.017807;190.2;;;;500
0;0.4;0.436871997;700000;84.1043;0.88949;0.77736;0.99924;3.3952;0.058873;0.2757163;0;13.093;676.6;0.019267;335.94;;;;700
0;0.4;0.561692567;900000;78.1243;0.91786;0.84527;0.99949;3.7885;0.070312;0.296821;0;14.929;697.15;0.020623;497.06;;;;900
0;0.4;0.686513137;1100000;74.4394;0.9446;0.89544;0.99969;4.1544;0.081883;0.3115143;0;16.681;714.74;0.021901;675.17;;;;1100
0;0.4;0.811333708;1300000;72.0676;0.97054;0.93714;0.99986;4.5135;0.093688;0.3217666;0;18.421;730.43;0.023064;873.98;;;;1300
0;0.4;0.936154278;1500000;70.5137;0.99236;0.97251;1;4.8607;0.10577;0.3288573;0;20.134;744.79;0.024179;1090.88;;;;1500
0;0.4;1.060974849;1700000;69.7517;1.0111;1.0071;1.0001;5.1822;0.11858;0.3324499;0;21.807;760.17;0.025425;1326.31;;;;1700
0;0.6;0.410172272;700000;81.678;0.87726;0.72243;0.99924;3.4424;0.057175;0.2839068;0;13.175;680;0.018457;101.26;;;;700
0;0.6;0.52736435;900000;76.12;0.90993;0.7971;0.99949;3.8359;0.068508;0.3046365;0;15.017;701.39;0.019848;236.53;;;;900
0;0.6;0.644556428;1100000;72.635;0.93393;0.85505;0.99969;4.2047;0.079899;0.3192527;0;16.78;719.13;0.021113;390.4;;;;1100
0;0.6;0.761748506;1300000;70.4782;0.95777;0.9009;0.99986;4.5632;0.091622;0.3290229;0;18.521;735.2;0.022312;565.56;;;;1300
0;0.6;0.878940584;1500000;69.0628;0.98158;0.94222;1;4.9111;0.10359;0.3357657;0;20.241;750.07;0.02344;759.76;;;;1500
0;0.6;0.996132661;1700000;68.1157;1.0029;0.97201;1.0001;5.2642;0.1158;0.3404343;0;21.983;762.93;0.024441;975.59;;;;1700
0;0.6;1.113324739;1900000;67.729;1.0195;1.0057;1.0002;5.5931;0.12869;0.3423783;0;23.683;776.72;0.025567;1209.39;;;;1900
1000;0;0.070967513;100050;213.8702;0.71596;0.39458;0.9973;1.4288;0.021398;0.1084253;0;5.0504;538.64;0.01664;161.91;;;;100.05
1000;0;0.212803235;300010;115.5629;0.81102;0.61968;0.99839;2.2241;0.03467;0.2006606;0;8.1691;608.43;0.017321;378.03;;;;300.01
1000;0;0.354660235;500000;92.8911;0.86101;0.75239;0.9989;2.7487;0.046446;0.2496355;0;10.413;643.83;0.018775;582.85;;;;500
1000;0;0.49652433;700000;82.8033;0.89824;0.83774;0.99924;3.1762;0.057962;0.2800485;0;12.349;669.62;0.020277;792.7;;;;700
1000;0;0.638388424;900000;77.2235;0.93108;0.89873;0.99949;3.5592;0.069501;0.3002834;0;14.143;690.3;0.021697;1014.79;;;;900
1000;0;0.780252518;1100000;73.7774;0.9612;0.9425;0.99969;3.9322;0.081155;0.3143093;0;15.907;707.45;0.022932;1257.77;;;;1100
1000;0;0.922116612;1300000;71.9958;0.9848;0.9847;0.99986;4.2639;0.093595;0.3220872;0;17.59;726.11;0.024389;1514.95;;;;1300
1000;0;1.063980706;1500000;71.1145;1.0082;1.0217;1;4.5741;0.10667;0.3260789;0;19.239;744.94;0.025912;1789.46;;;;1500
1000;0.2;0.069799079;100050;211.7841;0.71209;0.3895;0.9973;1.4372;0.021189;0.1094932;0;5.0634;539;0.016382;65.76;;;;100.05
1000;0.2;0.209299567;300010;114.9659;0.80936;0.60913;0.99839;2.2279;0.034491;0.2017028;0;8.1754;609.58;0.017201;228.48;;;;300.01
1000;0.2;0.348820985;500000;92.358;0.85845;0.74111;0.9989;2.7562;0.046179;0.2510766;0;10.426;644.5;0.018616;398.27;;;;500
1000;0.2;0.488349379;700000;82.3783;0.8964;0.82977;0.99924;3.1842;0.057665;0.2814933;0;12.364;670.49;0.020122;579.55;;;;700
1000;0.2;0.627877773;900000;76.8694;0.92851;0.8903;0.99949;3.5675;0.069182;0.3016667;0;14.16;691.19;0.021547;776.11;;;;900
1000;0.2;0.767406167;1100000;73.4726;0.95842;0.93468;0.99969;3.94;0.08082;0.3156134;0;15.923;708.5;0.022792;994.02;;;;1100
1000;0.2;0.906934561;1300000;71.5932;0.98253;0.97892;0.99986;4.2821;0.093071;0.3238987;0;17.627;726.14;0.02415;1230.52;;;;1300
1000;0.2;1.046462955;1500000;70.7384;1.0058;1.0145;1;4.5937;0.10611;0.3278126;0;19.28;744.88;0.025665;1484.83;;;;1500
1000;0.4;0.199461472;300010;113.2046;0.80487;0.57872;0.99839;2.2389;0.033963;0.2048409;0;8.1933;613.08;0.016855;78.09;;;;300.01
1000;0.4;0.332424706;500000;90.7605;0.85133;0.70647;0.9989;2.779;0.04538;0.2554957;0;10.465;646.58;0.018144;212.42;;;;500
1000;0.4;0.465394588;700000;81.1078;0.89146;0.80302;0.99924;3.2082;0.056775;0.2859027;0;12.408;673.08;0.019664;365.38;;;;700
1000;0.4;0.59836447;900000;75.7776;0.9214;0.86612;0.99949;3.5933;0.0682;0.306013;0;14.21;693.79;0.021089;536.73;;;;900
1000;0.4;0.731334353;1100000;72.6025;0.95127;0.91779;0.99969;3.96;0.079863;0.3193957;0;15.965;712.1;0.022408;729.69;;;;1100
1000;0.4;0.864304235;1300000;70.5553;0.97773;0.95706;0.99986;4.3222;0.091722;0.328663;0;17.71;727.81;0.023579;945.05;;;;1300
1000;0.4;0.997274117;1500000;69.6224;0.99889;0.99626;1;4.6514;0.10443;0.3330669;0;19.401;745;0.024947;1181.11;;;;1500
1000;0.4;1.130244;1700000;69.2992;1.0205;1.0298;1.0001;4.9601;0.11781;0.3346206;0;21.061;762.55;0.02639;1436.22;;;;1700
1000;0.6;0.310404768;500000;88.1673;0.84141;0.65943;0.9989;2.814;0.044084;0.2630105;0;10.524;650.64;0.017408;22.38;;;;500
1000;0.6;0.434566675;700000;78.9393;0.88026;0.74841;0.99924;3.2502;0.055258;0.2937564;0;12.483;676.62;0.018892;146.87;;;;700
1000;0.6;0.558728582;900000;73.9386;0.91263;0.82417;0.99949;3.6372;0.066545;0.3136243;0;14.295;698.22;0.020332;292.98;;;;900
1000;0.6;0.682890489;1100000;70.9545;0.93892;0.87902;0.99969;4.0065;0.07805;0.3268142;0;16.056;716.47;0.021648;461.96;;;;1100
1000;0.6;0.807052396;1300000;69.162;0.96594;0.92647;0.99986;4.3629;0.089911;0.3352845;0;17.797;733.34;0.022898;654.07;;;;1300
1000;0.6;0.931214303;1500000;68.0103;0.9904;0.96141;1;4.7238;0.10202;0.3409622;0;19.554;747.77;0.023995;869.79;;;;1500
1000;0.6;1.055376211;1700000;67.5547;1.0095;0.99962;1.0001;5.0608;0.11484;0.3432616;0;21.277;762.99;0.025214;1107.16;;;;1700
2000;0;0.075875929;100050;202.607;0.71378;0.40612;0.9973;1.3205;0.020271;0.1144528;0;4.6889;536.58;0.017056;156.49;;;;100.05
2000;0;0.227521614;300010;109.76;0.80793;0.64207;0.99839;2.0844;0.032929;0.2112695;0;7.6629;603.8;0.017553;371.36;;;;300.01
2000;0;0.37919005;500000;89.0618;0.86214;0.77769;0.9989;2.588;0.044531;0.2603689;0;9.8283;640.19;0.019119;579.01;;;;500
2000;0;0.53086607;700000;79.923;0.9007;0.85783;0.99924;3.0035;0.055946;0.2901408;0;11.713;665.96;0.020697;795.05;;;;700
2000;0;0.68254209;900000;74.9251;0.93619;0.91365;0.99949;3.3868;0.067433;0.3094948;0;13.498;686.65;0.022123;1029.22;;;;900
2000;0;0.83421811;1100000;72.2435;0.96611;0.96465;0.99969;3.7453;0.079468;0.3209828;0;15.237;706.34;0.023576;1285.77;;;;1100
2000;0;0.98589413;1300000;71.0707;0.9929;1.006;0.99986;4.0633;0.092392;0.3262797;0;16.902;727.63;0.025265;1558.77;;;;1300
2000;0;1.13757015;1500000;70.564;1.0183;1.0502;1;4.3726;0.10585;0.3286229;0;18.562;747.8;0.026897;1853.75;;;;1500
2000;0.2;0.074614065;100050;200.8228;0.7101;0.40062;0.9973;1.3273;0.020092;0.1154696;0;4.6993;536.96;0.016819;68.66;;;;100.05
2000;0.2;0.223737788;300010;109.1257;0.8058;0.63169;0.99839;2.0895;0.032739;0.2124975;0;7.671;604.65;0.017409;232.86;;;;300.01
2000;0.2;0.372883884;500000;88.5862;0.85954;0.76754;0.9989;2.5946;0.044293;0.2617667;0;9.8398;640.9;0.018968;407.26;;;;500
2000;0.2;0.522037438;700000;79.5513;0.89883;0.84982;0.99924;3.0103;0.055686;0.2914966;0;11.726;666.89;0.020554;595.87;;;;700
2000;0.2;0.671190991;900000;74.6337;0.93391;0.90805;0.99949;3.3923;0.06717;0.3107034;0;13.509;687.84;0.022001;804.53;;;;900
2000;0.2;0.820344545;1100000;71.857;0.96412;0.95849;0.99969;3.7599;0.079043;0.3227095;0;15.267;706.54;0.023359;1038.61;;;;1100
2000;0.2;0.969498098;1300000;70.6958;0.9905;0.99907;0.99986;4.0807;0.091905;0.32801;0;16.938;727.57;0.025024;1291.29;;;;1300
2000;0.2;1.118651652;1500000;70.2055;1.0156;1.0414;1;4.3917;0.10531;0.3303008;0;18.601;747.59;0.026646;1566.18;;;;1500
2000;0.4;0.213302524;300010;107.5071;0.80123;0.60052;0.99839;2.0999;0.032253;0.2156967;0;7.6882;608.01;0.017065;93.53;;;;300.01
2000;0.4;0.355492357;500000;87.1516;0.85243;0.73347;0.9989;2.6147;0.043576;0.2660759;0;9.874;643;0.018518;234.49;;;;500
2000;0.4;0.4976893;700000;78.397;0.89347;0.82586;0.99924;3.0321;0.054878;0.2957885;0;11.767;669.5;0.02011;396.02;;;;700
2000;0.4;0.639886242;900000;73.6951;0.92678;0.88851;0.99949;3.413;0.066326;0.3146606;0;13.551;690.91;0.021593;579.8;;;;900
2000;0.4;0.782083185;1100000;70.9326;0.95819;0.93539;0.99969;3.7871;0.078026;0.3269151;0;15.323;709.08;0.022892;790.19;;;;1100
2000;0.4;0.924280128;1300000;69.5824;0.9838;0.98143;0.99986;4.1319;0.090457;0.3332588;0;17.044;727.7;0.024325;1024.52;;;;1300
2000;0.4;1.066477071;1500000;69.1615;1.0083;1.0193;1;4.4474;0.10374;0.3352867;0;18.722;747.41;0.025918;1280.87;;;;1500
2000;0.6;0.32985882;500000;84.7073;0.84196;0.68522;0.9989;2.6492;0.042354;0.2737537;0;9.9333;646.57;0.017764;57.91;;;;500
2000;0.6;0.461802349;700000;76.4374;0.88431;0.77867;0.99924;3.0697;0.053506;0.3033717;0;11.837;673.44;0.019368;192.41;;;;700
2000;0.6;0.593745877;900000;72.018;0.91657;0.84919;0.99949;3.4535;0.064816;0.321988;0;13.632;695.29;0.020855;351.82;;;;900
2000;0.6;0.725689405;1100000;69.5298;0.94638;0.90437;0.99969;3.8222;0.076483;0.3335105;0;15.395;714.47;0.022234;537.95;;;;1100
2000;0.6;0.857632933;1300000;68.0494;0.97457;0.94677;0.99986;4.1895;0.088464;0.3407662;0;17.166;731.12;0.023463;750.84;;;;1300
2000;0.6;0.989576461;1500000;67.4245;0.99734;0.98966;1;4.5387;0.10114;0.3439245;0;18.916;747.73;0.024759;989.38;;;;1500
2000;0.6;1.121519989;1700000;67.5025;1.0197;1.024;1.0001;4.8552;0.11475;0.3435269;0;20.615;766.01;0.026262;1250.06;;;;1700
3000;0;0.081354692;100050;191.7265;0.71012;0.41762;0.9973;1.2167;0.019182;0.120948;0;4.341;533.89;0.017518;150.87;;;;100.05
3000;0;0.243950236;300010;104.4999;0.80566;0.6641;0.99839;1.9517;0.031351;0.2219038;0;7.1886;599.86;0.017849;365.76;;;;300.01
3000;0;0.406570174;500000;85.5411;0.86327;0.79909;0.9989;2.4347;0.042771;0.2710853;0;9.273;636.36;0.019521;576.44;;;;500
3000;0;0.569198244;700000;77.353;0.90489;0.87904;0.99924;2.842;0.054147;0.2997805;0;11.125;662.66;0.021168;801.49;;;;700
3000;0;0.731826313;900000;72.9874;0.94306;0.93602;0.99949;3.2284;0.065689;0.3177116;0;12.914;683.75;0.02261;1051.41;;;;900
