Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
6000;0.2;1.058350385;1500000;68.3572;0.99375;1.0611;0.99971;3.9363;0.10254;0.3392318;-10;10.796;647.88;0.02895;1718.31;2000600;;;
6000;0.4;0.06693883;100020;172.0424;0.62295;0.38503;0.99701;1.1011;0.017208;0.1347861;-10;2.4689;447.96;0.017365;3.62;2000600;;;
6000;0.4;0.200776335;300000;94.0016;0.75142;0.62368;0.9981;1.821;0.028201;0.2466866;-10;4.1856;506.17;0.017207;124.97;2000600;;;
6000;0.4;0.334627225;500000;78.0202;0.81241;0.7556;0.99861;2.287;0.03901;0.297217;-10;5.4508;538.58;0.018953;277.57;2000600;;;
6000;0.4;0.468478115;700000;71.4406;0.8568;0.83506;0.99895;2.6848;0.050009;0.3245903;-10;6.5942;562.68;0.020699;458.61;2000600;;;
6000;0.4;0.602329005;900000;68.0945;0.89526;0.89241;0.9992;3.0675;0.061285;0.3405406;-10;7.7166;582.33;0.022203;671.85;2000600;;;
6000;0.4;0.736179896;1100000;66.8469;0.92871;0.94183;0.9994;3.4073;0.073532;0.3468963;-10;8.7952;602.92;0.023983;914.41;2000600;;;
6000;0.4;0.870030786;1300000;66.6752;0.95798;0.9905;0.99957;3.723;0.086678;0.3477894;-10;9.8569;623.67;0.025874;1185.18;2000600;;;
6000;0.4;1.003881676;1500000;67.1796;0.9855;1.0428;0.99971;4.0253;0.10077;0.3451781;-10;10.92;644.25;0.027821;1490.58;2000600;;;
6000;0.6;0.186278406;300020;91.418;0.74379;0.57829;0.9981;1.8477;0.027427;0.2536582;-10;4.2139;509.97;0.016493;10.03;2000600;;;
6000;0.6;0.310449522;500010;75.9325;0.80226;0.71125;0.99861;2.3263;0.037967;0.305389;-10;5.4954;541.35;0.018134;134.11;2000600;;;
6000;0.6;0.434620638;700000;69.8224;0.84928;0.79976;0.99895;2.7245;0.048876;0.3321133;-10;6.6441;566.36;0.019933;291.84;2000600;;;
6000;0.6;0.558797963;900000;66.7866;0.8846;0.864;0.9992;3.1044;0.060108;0.3472092;-10;7.766;586.74;0.021514;482.56;2000600;;;
6000;0.6;0.682975289;1100000;65.3043;0.91879;0.9148;0.9994;3.4789;0.071835;0.3550904;-10;8.8918;604.31;0.022945;707.45;2000600;;;
6000;0.6;0.807152614;1300000;65.1199;0.94752;0.95825;0.99957;3.8089;0.084656;0.3560959;-10;9.9741;623.78;0.024696;961.41;2000600;;;
6000;0.6;0.931329939;1500000;65.6235;0.97425;1.0023;0.99971;4.1284;0.098435;0.353363;-10;11.061;643.03;0.026503;1252.36;2000600;;;
6000;0.6;1.055507264;1700000;66.6272;1.0005;1.0518;0.99984;4.4457;0.11327;0.3480401;-10;12.181;662.13;0.028312;1585.51;2000600;;;
7000;0;0.079798947;100020;168.0295;0.63346;0.41897;0.99701;0.98188;0.016807;0.1380051;-10;2.2475;443.5;0.019019;133.2;2000600;;;
7000;0;0.239348971;300000;91.9039;0.7563;0.68559;0.9981;1.6692;0.027571;0.2523171;-10;3.8842;500.12;0.018353;343.78;2000600;;;
7000;0;0.398914951;500000;76.9583;0.82303;0.80425;0.99861;2.1126;0.038479;0.3013182;-10;5.1013;532.96;0.020238;559.13;2000600;;;
7000;0;0.558480932;700000;70.8306;0.87097;0.87876;0.99895;2.5142;0.049581;0.3273859;-10;6.2461;556.9;0.021911;805.43;2000600;;;
7000;0;0.718046912;900000;68.5046;0.91251;0.93839;0.9992;2.8619;0.061654;0.338502;-10;7.3294;581.48;0.023937;1078.75;2000600;;;
7000;0;0.877612893;1100000;68.0067;0.9476;1.0007;0.9994;3.1735;0.074807;0.3409801;-10;8.3815;606.68;0.026191;1379.31;2000600;;;
7000;0;1.037178873;1300000;68.7683;0.98191;1.0517;0.99957;3.4415;0.089399;0.3372036;-10;9.3949;634.5;0.028863;1707.38;2000600;;;
7000;0.2;0.078207835;100020;167.0378;0.62876;0.41297;0.99701;0.98562;0.016707;0.1388245;-10;2.251;444.05;0.018835;73.2;2000600;;;
7000;0.2;0.234576589;300000;91.4004;0.75427;0.67563;0.9981;1.6752;0.02742;0.253707;-10;3.8907;500.64;0.018187;242.03;2000600;;;
7000;0.2;0.390960982;500000;76.6027;0.82154;0.7972;0.99861;2.1189;0.038301;0.3027169;-10;5.1088;533.65;0.020084;430.48;2000600;;;
7000;0.2;0.547345375;700000;70.554;0.8686;0.87152;0.99895;2.5206;0.049388;0.3286691;-10;6.2541;557.66;0.02177;652.45;2000600;;;
7000;0.2;0.703729768;900000;68.1662;0.91043;0.93215;0.9992;2.8758;0.06135;0.3401825;-10;7.3476;581.46;0.023703;906.09;2000600;;;
7000;0.2;0.860114161;1100000;67.6305;0.94528;0.99262;0.9994;3.1937;0.074394;0.3428767;-10;8.4081;605.97;0.025882;1189.14;2000600;;;
7000;0.2;1.016498553;1300000;68.3413;0.97885;1.0467;0.99957;3.4709;0.088844;0.3393106;-10;9.4354;632.84;0.028441;1504.04;2000600;;;
7000;0.4;0.073815498;100020;163.9801;0.61414;0.39615;0.99701;0.99741;0.016402;0.1414131;-10;2.2623;445.62;0.018271;12.37;2000600;;;
7000;0.4;0.221402214;300000;90.004;0.7493;0.64265;0.9981;1.6904;0.027001;0.2576435;-10;3.9068;502.51;0.017748;139.53;2000600;;;
7000;0.4;0.36900369;500000;75.5032;0.81613;0.77621;0.99861;2.1392;0.037752;0.307125;-10;5.1326;535.55;0.019608;301.48;2000600;;;
7000;0.4;0.516605166;700000;69.6767;0.8616;0.8524;0.99895;2.5411;0.048774;0.3328073;-10;6.2781;559.84;0.021332;499.27;2000600;;;
7000;0.4;0.664206642;900000;67.1397;0.90467;0.91543;0.9992;2.9165;0.060426;0.3453831;-10;7.3983;581.65;0.023026;734.04;2000600;;;
7000;0.4;0.811808118;1100000;66.6519;0.93872;0.96949;0.9994;3.242;0.073317;0.347911;-10;8.4721;605.41;0.025127;1000.26;2000600;;;
7000;0.4;0.959409594;1300000;67.1135;0.97048;1.0286;0.99957;3.5513;0.087248;0.3455181;-10;9.5418;628.99;0.027308;1304.87;2000600;;;
7000;0.4;1.10701107;1500000;68.6679;1.0031;1.0754;0.99971;3.8154;0.103;0.3376967;-10;10.587;656.19;0.029996;1647.38;2000600;;;
7000;0.6;0.204436116;300010;87.5979;0.74136;0.60135;0.9981;1.7172;0.02628;0.2647202;-10;3.9359;505.86;0.017004;34.43;2000600;;;
7000;0.6;0.340715503;500000;73.5988;0.8049;0.73933;0.99861;2.1759;0.0368;0.3150724;-10;5.1749;538.23;0.018793;169.58;2000600;;;
7000;0.6;0.477001704;700000;68.249;0.85314;0.82421;0.99895;2.5751;0.047774;0.3397696;-10;6.3219;563.8;0.020616;344.18;2000600;;;
7000;0.6;0.613287905;900000;65.7846;0.89285;0.8854;0.9992;2.9627;0.059206;0.3524976;-10;7.4601;584.68;0.022208;557.99;2000600;;;
7000;0.6;0.749574106;1100000;65.0792;0.92866;0.9394;0.9994;3.3175;0.071587;0.3563187;-10;8.5714;605.52;0.023979;807.3;2000600;;;
7000;0.6;0.885860307;1300000;65.5773;0.95962;0.98962;0.99957;3.645;0.08525;0.3536124;-10;9.675;627.55;0.025987;1099.84;2000600;;;
7000;0.6;1.022146508;1500000;66.7461;0.98921;1.0453;0.99971;3.9648;0.10012;0.3474199;-10;10.797;649.5;0.028063;1437.35;2000600;;;
8000;0;0.08891457;100020;159.9731;0.62089;0.43156;0.99701;0.88716;0.016001;0.1449552;-10;2.0562;441.43;0.02004;127.77;2000600;;;
8000;0;0.266690372;300000;88.0852;0.75526;0.70937;0.9981;1.5463;0.026426;0.2632556;-10;3.6223;496.77;0.018988;339.99;2000600;;;
8000;0;0.444483954;500000;74.5552;0.82547;0.82044;0.99861;1.9815;0.037278;0.3110304;-10;4.8162;529.99;0.020903;565.47;2000600;;;
8000;0;0.622277536;700000;69.4495;0.88067;0.89832;0.99895;2.377;0.048615;0.3338962;-10;5.9555;556.05;0.022725;829.36;2000600;;;
8000;0;0.800071117;900000;68.0572;0.92198;0.96821;0.9992;2.7108;0.061251;0.3407271;-10;7.0311;584.24;0.025105;1123.14;2000600;;;
8000;0;0.977864699;1100000;68.6134;0.9618;1.0307;0.9994;2.9932;0.075475;0.3379652;-10;8.0622;615.54;0.028017;1447.89;2000600;;;
8000;0;1.155658281;1300000;70.5367;1.0028;1.0903;0.99957;3.2194;0.091698;0.3287497;-10;9.0433;651.88;0.031648;1801.77;2000600;;;
8000;0.2;0.087140617;100020;159.1527;0.61662;0.42532;0.99701;0.89012;0.015919;0.1457025;-10;2.0591;442.01;0.019871;74.33;2000600;;;
8000;0.2;0.261369577;300000;87.6103;0.75288;0.70165;0.9981;1.5523;0.026283;0.2646828;-10;3.6288;497.18;0.018814;247.14;2000600;;;
8000;0.2;0.435615961;500000;74.2479;0.82394;0.81597;0.99861;1.9869;0.037124;0.3123175;-10;4.8229;530.76;0.02076;446.56;2000600;;;
8000;0.2;0.609862345;700000;69.1462;0.87794;0.8929;0.99895;2.3859;0.048402;0.3353611;-10;5.9668;556.42;0.022541;687.36;2000600;;;
8000;0.2;0.78410873;900000;67.7054;0.92004;0.96084;0.9992;2.7263;0.060935;0.3424977;-10;7.0512;583.84;0.024834;962.53;2000600;;;
8000;0.2;0.958355114;1100000;68.1862;0.95875;1.026;0.9994;3.0189;0.075005;0.3400827;-10;8.0971;613.91;0.027605;1273.44;2000600;;;
8000;0.2;1.132601499;1300000;70.0356;0.9994;1.0834;0.99957;3.2573;0.091046;0.331102;-10;9.0975;648.75;0.031057;1618.75;2000600;;;
8000;0.4;0.082233002;100020;156.583;0.6035;0.40784;0.99701;0.89969;0.015662;0.1480936;-10;2.0684;443.67;0.019342;20.28;2000600;;;
8000;0.4;0.246649675;300000;86.2883;0.74715;0.67101;0.9981;1.5676;0.025887;0.2687377;-10;3.6454;498.74;0.018348;153.65;2000600;;;
8000;0.4;0.411082792;500000;73.2901;0.81953;0.79735;0.99861;2.0043;0.036645;0.3163991;-10;4.844;532.85;0.020314;327.55;2000600;;;
8000;0.4;0.575515909;700000;68.2885;0.86927;0.87627;0.99895;2.4096;0.047802;0.3395728;-10;5.997;557.93;0.022043;545.66;2000600;;;
8000;0.4;0.739949026;900000;66.7562;0.91358;0.94017;0.9992;2.7669;0.060081;0.3473675;-10;7.105;583.55;0.024127;803.61;2000600;;;
8000;0.4;0.904382143;1100000;67.0276;0.95094;1.0066;0.9994;3.0858;0.07373;0.3459609;-10;8.1876;610.58;0.026549;1102.99;2000600;;;
8000;0.4;1.068815259;1300000;68.6732;0.98858;1.0615;0.99957;3.3588;0.089275;0.3376706;-10;9.2418;641.4;0.029533;1445.73;2000600;;;
8000;0.6;0.226329687;300000;84.1841;0.73984;0.62467;0.9981;1.5908;0.025255;0.275455;-10;3.6704;501.92;0.01764;57.9;2000600;;;
8000;0.6;0.377216145;500000;71.5808;0.80914;0.76398;0.99861;2.0375;0.03579;0.3239544;-10;4.8835;535.63;0.019517;206.24;2000600;;;
8000;0.6;0.528102603;700000;66.9746;0.8584;0.84714;0.99895;2.442;0.046882;0.3462345;-10;6.0386;561.55;0.021332;401.3;2000600;;;
8000;0.6;0.678989061;900000;65.1991;0.90439;0.91302;0.9992;2.8307;0.058679;0.3556632;-10;7.1877;583.96;0.023038;640.84;2000600;;;
8000;0.6;0.829875519;1100000;65.415;0.94026;0.96908;0.9994;3.1678;0.071957;0.3544894;-10;8.2952;608.98;0.025246;924.58;2000600;;;
8000;0.6;0.980761977;1300000;66.7418;0.97455;1.0324;0.99957;3.4939;0.086764;0.3474424;-10;9.4292;634.37;0.0276;1264.31;2000600;;;
8000;0.6;1.131648435;1500000;68.9107;1.0091;1.0826;0.99971;3.7688;0.10337;0.3365067;-10;10.521;663.36;0.030474;1634.36;2000600;;;
0;0;0.049995001;100020;251.7973;0.6598;0.34183;0.99701;1.7282;0.025185;0.0920936;0;3.8632;476.36;0.016193;169.86;2000600;;;
0;0;0.15;300090;132.726;0.79418;0.53559;0.9981;2.6348;0.039829;0.1747128;0;6.1321;546.06;0.016796;382.94;2000600;;;
0;0;0.250009997;500170;103.6331;0.83288;0.66223;0.99862;3.242;0.051834;0.2237599;0;7.7366;576.02;0.017765;577.77;2000600;;;
0;0;0.350064981;700340;90.9807;0.86682;0.74745;0.99895;3.7017;0.063717;0.2548774;0;9.0625;599.39;0.019125;767.32;2000600;;;
0;0;0.450004999;900280;83.714;0.89351;0.81311;0.9992;4.0982;0.075366;0.2770019;0;10.253;617.81;0.020433;959.16;2000600;;;
0;0;0.550084975;1100500;78.9427;0.91536;0.86033;0.9994;4.46;0.086879;0.2937438;0;11.366;632.89;0.021644;1156.76;2000600;;;
0;0;0.650004999;1300400;75.7182;0.93756;0.89984;0.99957;4.7966;0.098463;0.3062531;0;12.427;646.15;0.022809;1362.12;2000600;;;
0;0;0.750074978;1500600;73.3358;0.95823;0.92992;0.99971;5.1274;0.11005;0.3162022;0;13.474;657.74;0.023848;1579.55;2000600;;;
0;0;0.850144957;1700800;71.7063;0.97667;0.95973;0.99984;5.4476;0.12196;0.3233878;0;14.508;668.82;0.024874;1810.32;2000600;;;
0;0;0.94996501;1900500;70.686;0.99199;0.98801;0.99995;5.7421;0.13434;0.3280554;0;15.508;680.46;0.025996;2048.65;2000600;;;
0;0;1;2000600;70.38952291;0.999892367;0.999892367;0.999892367;5.880479447;0.140793683;0.329442967;0;15.9984397;686.466;0.026589055;2172.77903;2000600;;;
0;0;1.049435169;2099500;70.0966;1.0077;1.0117;1;6.0172;0.14717;0.3308139;0;16.483;692.4;0.027175;2295.42;2000600;;;
0;0.2;0.049106441;100020;248.8039;0.65277;0.33791;0.99701;1.7408;0.024886;0.0932016;0;3.8754;476.93;0.015884;52.11;2000600;;;
0;0.2;0.147299686;300020;131.625;0.7919;0.52769;0.9981;2.6473;0.039489;0.1761742;0;6.1454;546.78;0.016574;203.83;2000600;;;
0;0.2;0.24548802;500010;102.9362;0.83087;0.65203;0.99861;3.2539;0.051469;0.2252747;0;7.7497;576.8;0.017575;357.53;2000600;;;
0;0.2;0.343676355;700000;90.4059;0.8643;0.73535;0.99895;3.7158;0.063284;0.256498;0;9.0782;599.99;0.018923;516.05;2000600;;;
0;0.2;0.441869599;900000;83.2309;0.89193;0.80437;0.9992;4.1124;0.074908;0.2786098;0;10.27;618.6;0.020239;681.11;2000600;;;
0;0.2;0.540062844;1100000;78.5487;0.91353;0.85229;0.9994;4.474;0.086404;0.2952174;0;11.383;633.76;0.021458;854.3;2000600;;;
0;0.2;0.638256088;1300000;75.3507;0.93497;0.89184;0.99957;4.8114;0.097956;0.3077468;0;12.446;646.97;0.022621;1037.07;2000600;;;
0;0.2;0.736449332;1500000;73.0386;0.95576;0.92458;0.99971;5.1397;0.10956;0.3174888;0;13.49;658.85;0.023685;1231.82;2000600;;;
0;0.2;0.834642577;1700000;71.3671;0.97521;0.95238;0.99984;5.4671;0.12132;0.3249246;0;14.534;669.48;0.024657;1441.95;2000600;;;
0;0.2;0.932835821;1900000;70.3014;0.98987;0.98215;0.99995;5.7684;0.13357;0.3298502;0;15.543;680.66;0.025729;1661.4;2000600;;;
0;0.2;1.031029065;2100000;69.6908;1.0054;1.0058;1;6.0454;0.14635;0.3327402;0;16.521;692.52;0.026899;1890.21;2000600;;;
0;0.4;0.139843386;300020;127.9982;0.78511;0.50575;0.9981;2.6889;0.038401;0.181166;0;6.1892;548.63;0.01587;21.46;2000600;;;
0;0.4;0.233061434;500010;100.8719;0.82554;0.62189;0.99861;3.2858;0.050436;0.229885;0;7.7849;579.61;0.017056;134.98;2000600;;;
0;0.4;0.326279482;700000;88.4994;0.85699;0.70597;0.99895;3.7601;0.06195;0.2620237;0;9.1275;601.84;0.018307;262.14;2000600;;;
0;0.4;0.419502191;900000;81.6776;0.88588;0.77429;0.9992;4.1563;0.07351;0.2839081;0;10.321;620.67;0.019652;400.94;2000600;;;
0;0.4;0.5127249;1100000;77.2201;0.90855;0.82764;0.9994;4.5182;0.084942;0.3002967;0;11.437;636.2;0.020889;550.24;2000600;;;
0;0.4;0.605947609;1300000;74.1604;0.92821;0.86834;0.99957;4.8571;0.096408;0.3126864;0;12.504;649.45;0.022055;710.71;2000600;;;
0;0.4;0.699170318;1500000;71.9843;0.94817;0.90411;0.99971;5.1827;0.10798;0.3221388;0;13.545;661.64;0.023149;883.43;2000600;;;
0;0.4;0.792393027;1700000;70.4411;0.96749;0.93457;0.99984;5.5064;0.11975;0.329196;0;14.587;672.77;0.024164;1071.59;2000600;;;
0;0.4;0.885615736;1900000;69.2561;0.98556;0.95982;0.99995;5.8288;0.13159;0.3348286;0;15.625;682.7;0.025082;1273.09;2000600;;;
0;0.4;0.978838445;2100000;68.5578;0.99927;0.98747;1;6.1257;0.14397;0.3382392;0;16.629;693.29;0.026116;1485.38;2000600;;;
0;0.4;1.072061154;2300000;68.2204;1.0136;1.0111;1.0001;6.4077;0.15691;0.3399118;0;17.622;704.32;0.027209;1711.49;2000600;;;
0;0.6;0.391338377;900000;78.9678;0.874;0.72235;0.9992;4.2358;0.071071;0.2936506;0;10.412;623.67;0.018646;112.04;2000600;;;
0;0.6;0.478302461;1100000;74.8931;0.89898;0.77976;0.9994;4.5982;0.082382;0.3096271;0;11.533;639.7;0.019911;237.8;2000600;;;
0;0.6;0.565266545;1300000;72.1268;0.92001;0.8275;0.99957;4.9365;0.093765;0.3215023;0;12.603;653.51;0.021108;376.5;2000600;;;
0;0.6;0.652230629;1500000;70.1234;0.93748;0.86574;0.99971;5.2642;0.10519;0.3306873;0;13.649;665.73;0.022205;527.94;2000600;;;
0;0.6;0.739194713;1700000;68.7392;0.95485;0.8993;0.99984;5.5873;0.11686;0.3373465;0;14.693;677.13;0.023241;695.19;2000600;;;
0;0.6;0.826158796;1900000;67.7483;0.97282;0.92981;0.99995;5.901;0.12872;0.3422807;0;15.72;687.91;0.024241;875.08;2000600;;;
0;0.6;0.91312288;2100000;67.0157;0.98968;0.95512;1;6.2161;0.14073;0.3460225;0;16.753;697.64;0.025159;1069.19;2000600;;;
0;0.6;1.000086964;2300000;66.5323;1.0051;0.97758;1.0001;6.5307;0.15302;0.3485365;0;17.791;706.78;0.026039;1278.51;2000600;;;
1000;0;0.053355382;100020;237.1444;0.66371;0.35291;0.99701;1.6038;0.02372;0.097784;0;3.5932;473.9;0.016433;164.17;2000600;;;
1000;0;0.16004481;300020;125.5937;0.79024;0.55598;0.9981;2.4697;0.03768;0.1846345;0;5.749;541.97;0.016952;374.89;2000600;;;
1000;0;0.266728902;500010;98.9537;0.83173;0.6832;0.99861;3.0446;0.049477;0.2343412;0;7.2804;572.45;0.018057;569.54;2000600;;;
1000;0;0.373412995;700000;87.3916;0.8682;0.77267;0.99895;3.4853;0.061174;0.2653452;0;8.5585;596.21;0.019502;761.43;2000600;;;
1000;0;0.480102422;900000;80.7579;0.89494;0.83281;0.9992;3.8672;0.072682;0.2871414;0;9.7095;614.4;0.020883;957.09;2000600;;;
1000;0;0.586791849;1100000;76.501;0.91924;0.87957;0.9994;4.2202;0.084151;0.3031192;0;10.799;629.66;0.022156;1161.72;2000600;;;
1000;0;0.693481276;1300000;73.5748;0.943;0.9159;0.99957;4.5574;0.095647;0.3151751;0;11.854;642.96;0.023319;1377.6;2000600;;;
1000;0;0.800170703;1500000;71.6089;0.96466;0.94934;0.99971;4.8884;0.10741;0.3238274;0;12.904;655.12;0.024415;1609.98;2000600;;;
1000;0;0.90686013;1700000;70.4558;0.98206;0.98042;0.99984;5.1865;0.11977;0.3291273;0;13.91;668.2;0.02566;1850.59;2000600;;;
1000;0;1.013549557;1900000;69.7893;0.99959;1.007;0.99995;5.4674;0.1326;0.3322708;0;14.895;681.4;0.026948;2102.46;2000600;;;
1000;0.2;0.052432376;100020;234.3724;0.65754;0.3488;0.99701;1.6155;0.023442;0.0989405;0;3.6044;474.36;0.016123;56.14;2000600;;;
1000;0.2;0.157276159;300020;124.676;0.78835;0.54724;0.9981;2.4788;0.037405;0.1859936;0;5.7586;542.84;0.016766;208.88;2000600;;;
1000;0.2;0.262114699;500010;98.233;0.82939;0.67578;0.99861;3.0575;0.049117;0.2360606;0;7.2948;573.07;0.017849;365.22;2000600;;;
1000;0.2;0.36695324;700000;86.8402;0.86562;0.76198;0.99895;3.4979;0.060788;0.2670299;0;8.5728;596.85;0.01931;527.61;2000600;;;
1000;0.2;0.471797022;900000;80.2946;0.89324;0.82527;0.9992;3.8802;0.072265;0.2887982;0;9.7253;615.18;0.020694;697.8;2000600;;;
1000;0.2;0.576640805;1100000;76.0983;0.91673;0.87189;0.9994;4.2338;0.083708;0.3047235;0;10.816;630.43;0.021968;878.98;2000600;;;
1000;0.2;0.681484588;1300000;73.2449;0.94062;0.91068;0.99957;4.5685;0.095218;0.3165945;0;11.868;644.02;0.023158;1072.01;2000600;;;
1000;0.2;0.786328371;1500000;71.2715;0.96253;0.94185;0.99971;4.9032;0.10691;0.3253607;0;12.923;655.94;0.024226;1282.82;2000600;;;
1000;0.2;0.891172153;1700000;70.0476;0.97987;0.97493;0.99984;5.2113;0.11908;0.3310454;0;13.942;668.31;0.025389;1505.02;2000600;;;
1000;0.2;0.996015936;1900000;69.4112;0.99735;1.0011;0.99995;5.4927;0.13188;0.3340804;0;14.93;681.52;0.026678;1738.54;2000600;;;
1000;0.2;1.100859719;2100000;69.0666;1.0141;1.0281;1;5.77;0.14504;0.3357472;0;15.917;694.2;0.02793;1986.85;2000600;;;
1000;0.4;0.149516595;300020;121.7014;0.78248;0.52312;0.9981;2.5106;0.036512;0.1905396;0;5.7922;545.11;0.016159;40.55;2000600;;;
1000;0.4;0.249182697;500010;96.2292;0.82339;0.64579;0.99861;3.091;0.048115;0.240976;0;7.3319;575.34;0.017296;158.59;2000600;;;
1000;0.4;0.348848799;700000;85.1382;0.85828;0.7286;0.99895;3.5374;0.059597;0.272368;0;8.6173;598.64;0.01872;291.73;2000600;;;
1000;0.4;0.448519884;900000;78.8997;0.88869;0.79935;0.9992;3.9195;0.07101;0.2939038;0;9.7725;617.52;0.02013;436.86;2000600;;;
1000;0.4;0.54819097;1100000;74.912;0.91126;0.84837;0.9994;4.2724;0.082403;0.3095489;0;10.864;633;0.02143;594.89;2000600;;;
1000;0.4;0.647862055;1300000;72.1837;0.93318;0.88949;0.99957;4.6084;0.093839;0.3212489;0;11.92;646.66;0.022625;766.14;2000600;;;
1000;0.4;0.747533141;1500000;70.355;0.95505;0.92418;0.99971;4.9385;0.10553;0.3295989;0;12.97;659.16;0.023744;954.58;2000600;;;
1000;0.4;0.847204226;1700000;69.0074;0.97533;0.95312;0.99984;5.2663;0.11731;0.3360353;0;14.016;670.22;0.02475;1158.23;2000600;;;
1000;0.4;0.946875311;1900000;68.2589;0.99078;0.98432;0.99995;5.5706;0.12969;0.3397201;0;15.034;681.88;0.025868;1375.77;2000600;;;
1000;0.4;1.046546397;2100000;67.9741;1.0072;1.0089;1;5.8509;0.14275;0.3411435;0;16.028;694.45;0.027108;1607.11;2000600;;;
1000;0.6;0.323804237;700000;82.2458;0.84772;0.68466;0.99895;3.6058;0.057572;0.2819467;0;8.6946;601.86;0.017742;48.19;2000600;;;
1000;0.6;0.416319734;900000;76.4649;0.8771;0.74691;0.9992;3.9905;0.068818;0.3032624;0;9.855;620.6;0.019164;168.49;2000600;;;
1000;0.6;0.50883523;1100000;72.8263;0.90359;0.80758;0.9994;4.3442;0.080109;0.3184142;0;10.955;636.92;0.020489;304.31;2000600;;;
1000;0.6;0.601350726;1300000;70.3428;0.92354;0.85162;0.99957;4.6806;0.091446;0.3296562;0;12.012;650.75;0.02171;453.95;2000600;;;
1000;0.6;0.693866223;1500000;68.6741;0.94269;0.88935;0.99971;5.0105;0.10301;0.3376665;0;13.065;663.43;0.022844;620.95;2000600;;;
1000;0.6;0.786381719;1700000;67.5382;0.96293;0.9237;0.99984;5.3311;0.11481;0.3433454;0;14.103;675.39;0.023932;803.23;2000600;;;
1000;0.6;0.878897215;1900000;66.7386;0.98159;0.95049;0.99995;5.654;0.1268;0.347459;0;15.148;686;0.024921;1002.09;2000600;;;
1000;0.6;0.971412712;2100000;66.2775;0.99822;0.97717;1;5.9696;0.13918;0.3498765;0;16.191;696.37;0.025908;1217.43;2000600;;;
1000;0.6;1.063928208;2300000;66.1161;1.012;1.0049;1.0001;6.2692;0.15207;0.3507302;0;17.217;707.06;0.026954;1446.76;2000600;;;
2000;0;0.057180425;100020;223.5762;0.66576;0.36378;0.99701;1.4827;0.022362;0.1037183;0;3.3332;471.38;0.016758;158.33;2000600;;;
2000;0;0.171518408;300020;118.8147;0.78555;0.57767;0.9981;2.3129;0.035646;0.1951689;0;5.3853;537.53;0.017125;367.24;2000600;;;
2000;0;0.285850675;500010;94.6376;0.83137;0.70318;0.99861;2.8538;0.047319;0.2450288;0;6.8443;568.99;0.018424;561.91;2000600;;;
2000;0;0.400182941;700000;84.0464;0.86951;0.79386;0.99895;3.2769;0.058833;0.2759062;0;8.0763;592.77;0.019949;756.62;2000600;;;
2000;0;0.514520924;900000;78.0235;0.89727;0.85236;0.9992;3.6512;0.070221;0.2972045;0;9.2034;611.07;0.02137;958.95;2000600;;;
2000;0;0.628858907;1100000;74.2318;0.92442;0.89777;0.9994;3.9991;0.081655;0.3123854;0;10.277;626.58;0.022688;1172.74;2000600;;;
2000;0;0.74319689;1300000;71.7117;0.9497;0.93465;0.99957;4.3405;0.093225;0.3233632;0;11.339;640.09;0.023865;1403.9;2000600;;;
2000;0;0.857534873;1500000;70.3033;0.97007;0.97006;0.99971;4.648;0.10545;0.3298414;0;12.358;654.55;0.025209;1646.42;2000600;;;
2000;0;0.971872856;1700000;69.5615;0.98984;1.0003;0.99984;4.9346;0.11825;0.3333585;0;13.354;669.28;0.026628;1901.84;2000600;;;
2000;0;1.086210839;1900000;69.1911;1.0088;1.0322;0.99995;5.2152;0.13146;0.3351431;0;14.347;683.37;0.028007;2173.49;2000600;;;
2000;0.2;0.056184698;100020;221.0206;0.66073;0.35961;0.99701;1.494;0.022107;0.1049175;0;3.3442;471.77;0.016441;59.66;2000600;;;
2000;0.2;0.168531626;300020;118.0603;0.78395;0.56826;0.9981;2.3198;0.03542;0.196416;0;5.3927;538.54;0.016965;213.58;2000600;;;
2000;0.2;0.280872936;500010;93.9938;0.82906;0.69303;0.99861;2.8649;0.046997;0.2467072;0;6.8567;569.59;0.018227;372.6;2000600;;;
2000;0.2;0.393214246;700000;83.55;0.86789;0.78528;0.99895;3.2881;0.058485;0.2775457;0;8.0893;593.5;0.019764;539.35;2000600;;;
2000;0.2;0.505561173;900000;77.6212;0.8955;0.84439;0.9992;3.6621;0.069859;0.2987447;0;9.2168;611.92;0.021196;716.99;2000600;;;
2000;0.2;0.6179081;1100000;73.8927;0.92211;0.89278;0.9994;4.0093;0.081282;0.3138189;0;10.29;627.59;0.022526;907.75;2000600;;;
2000;0.2;0.730255028;1300000;71.4;0.94698;0.92713;0.99957;4.3516;0.09282;0.3247751;0;11.353;641.04;0.023701;1116.47;2000600;;;
2000;0.2;0.842601955;1500000;69.9;0.96792;0.96464;0.99971;4.6703;0.10485;0.3317445;0;12.388;654.66;0.024945;1340.34;2000600;;;
2000;0.2;0.954948882;1700000;69.1892;0.98759;0.99405;0.99984;4.9576;0.11762;0.3351527;0;13.385;669.36;0.026362;1577.31;2000600;;;
2000;0.2;1.067295809;1900000;68.8314;1.0064;1.0248;0.99995;5.2394;0.13078;0.3368948;0;14.381;683.42;0.027735;1830.65;2000600;;;
