Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
5791.2;0.3;0.56;700000;85.5;0.9;0.89;1;4.09;0.06;0.27;0;7.03;606.23;0.02;822.38;;;700
5791.2;0.3;0.65;800000;82.87;0.92;0.92;1;4.35;0.07;0.28;0;7.57;616.69;0.02;972.41;;;800
5791.2;0.3;0.73;900000;81.45;0.94;0.94;1;4.58;0.07;0.28;0;8.1;628.78;0.02;1131.98;;;900
5791.2;0.3;0.81;1000000;80.6;0.95;0.97;1;4.81;0.08;0.29;0;8.63;640.68;0.02;1302.49;;;1000
5791.2;0.3;0.89;1100000;80.1;0.97;0.99;1;5.03;0.09;0.29;0;9.15;652.24;0.02;1482.54;;;1100
5791.2;0.3;0.97;1200000;79.9;0.98;1.02;1;5.26;0.1;0.29;0;9.68;663.55;0.02;1672.98;;;1200
5791.2;0.3;1.05;1300000;80.01;1;1.05;1;5.48;0.1;0.29;0;10.22;674.89;0.02;1878.07;;;1300
5791.2;0.4;0.08;100040;208.44;0.73;0.47;1;1.97;0.02;0.11;0;3;491.88;0.01;16.4;;;100.04
5791.2;0.4;0.16;200010;138.84;0.77;0.61;1;2.54;0.03;0.17;0;3.98;527.57;0.01;113.72;;;200.01
5791.2;0.4;0.24;300000;114.24;0.81;0.7;1;2.95;0.03;0.2;0;4.72;551.31;0.01;217.23;;;300
5791.2;0.4;0.31;400000;101.34;0.84;0.76;1;3.27;0.04;0.23;0;5.36;569.45;0.01;324.95;;;400
5791.2;0.4;0.39;500000;93.49;0.86;0.81;1;3.56;0.05;0.25;0;5.94;584.06;0.01;439.14;;;500
5791.2;0.4;0.47;600000;88.25;0.88;0.85;1;3.84;0.05;0.26;0;6.49;596.43;0.02;560.54;;;600
5791.2;0.4;0.55;700000;84.68;0.9;0.88;1;4.1;0.06;0.27;0;7.04;607.77;0.02;692.92;;;700
5791.2;0.4;0.63;800000;82.13;0.92;0.9;1;4.37;0.07;0.28;0;7.59;618.12;0.02;835.63;;;800
5791.2;0.4;0.71;900000;80.5;0.93;0.93;1;4.62;0.07;0.29;0;8.13;628.75;0.02;989.51;;;900
5791.2;0.4;0.78;1000000;79.69;0.95;0.96;1;4.85;0.08;0.29;0;8.66;640.58;0.02;1153.36;;;1000
5791.2;0.4;0.86;1100000;79.23;0.96;0.98;1;5.07;0.09;0.29;0;9.19;652.02;0.02;1326.78;;;1100
5791.2;0.4;0.94;1200000;79.07;0.98;1;1;5.3;0.09;0.29;0;9.72;663.18;0.02;1511.34;;;1200
5791.2;0.4;1.02;1300000;79.2;0.99;1.03;1;5.52;0.1;0.29;0;10.26;674.28;0.02;1711.28;;;1300
5791.2;0.5;0.15;200010;136.35;0.77;0.59;1;2.56;0.03;0.17;0;3.99;529.27;0.01;31.85;;;200.01
5791.2;0.5;0.23;300010;112.08;0.8;0.67;1;2.97;0.03;0.21;0;4.74;552.24;0.01;122.38;;;300.01
5791.2;0.5;0.3;400000;99.65;0.83;0.74;1;3.3;0.04;0.23;0;5.37;570.51;0.01;220.23;;;400
5791.2;0.5;0.38;500000;92.07;0.85;0.79;1;3.59;0.05;0.25;0;5.96;585.38;0.01;325.42;;;500
5791.2;0.5;0.45;600000;87.04;0.87;0.83;1;3.86;0.05;0.27;0;6.51;598.01;0.02;438.61;;;600
5791.2;0.5;0.53;700000;83.62;0.89;0.86;1;4.13;0.06;0.28;0;7.06;609.59;0.02;562.89;;;700
5791.2;0.5;0.61;800000;81.16;0.91;0.89;1;4.39;0.06;0.29;0;7.61;620.01;0.02;697.81;;;800
5791.2;0.5;0.68;900000;79.47;0.93;0.92;1;4.65;0.07;0.29;0;8.16;629.93;0.02;844.68;;;900
5791.2;0.5;0.76;1000000;78.51;0.94;0.94;1;4.9;0.08;0.3;0;8.7;640.53;0.02;1002.11;;;1000
5791.2;0.5;0.83;1100000;78.1;0.96;0.97;1;5.13;0.09;0.3;0;9.23;651.85;0.02;1169.34;;;1100
5791.2;0.5;0.91;1200000;78;0.97;0.99;1;5.35;0.09;0.3;0;9.77;662.95;0.02;1347.95;;;1200
5791.2;0.5;0.98;1300000;78.17;0.99;1.01;1;5.58;0.1;0.3;0;10.32;673.83;0.02;1542.39;;;1300
5791.2;0.5;1.06;1400000;78.52;1;1.04;1;5.81;0.11;0.3;0;10.87;684.62;0.02;1749.29;;;1400
5791.2;0.6;0.22;300000;109.5;0.8;0.65;1;3;0.03;0.21;0;4.76;553.55;0.01;25.75;;;300
5791.2;0.6;0.29;400000;97.55;0.82;0.72;1;3.33;0.04;0.24;0;5.4;571.74;0.01;113.51;;;400
5791.2;0.6;0.36;500000;90.28;0.85;0.77;1;3.62;0.05;0.26;0;5.98;586.9;0.01;209.68;;;500
5791.2;0.6;0.44;600000;85.49;0.87;0.81;1;3.89;0.05;0.27;0;6.54;599.78;0.01;314.81;;;600
5791.2;0.6;0.51;700000;82.25;0.89;0.84;1;4.16;0.06;0.28;0;7.09;611.45;0.02;431.38;;;700
5791.2;0.6;0.58;800000;79.97;0.9;0.88;1;4.42;0.06;0.29;0;7.64;622.36;0.02;558.28;;;800
5791.2;0.6;0.65;900000;78.36;0.92;0.9;1;4.68;0.07;0.3;0;8.19;632.21;0.02;697.32;;;900
5791.2;0.6;0.73;1000000;77.26;0.94;0.93;1;4.94;0.08;0.3;0;8.75;641.67;0.02;847.65;;;1000
5791.2;0.6;0.8;1100000;76.73;0.95;0.95;1;5.19;0.08;0.3;0;9.29;651.82;0.02;1009.06;;;1100
5791.2;0.6;0.87;1200000;76.7;0.97;0.97;1;5.42;0.09;0.3;0;9.83;662.81;0.02;1182.06;;;1200
5791.2;0.6;0.95;1300000;76.91;0.98;0.99;1;5.65;0.1;0.3;0;10.38;673.6;0.02;1370.43;;;1300
5791.2;0.6;1.02;1400000;77.29;0.99;1.02;1;5.88;0.11;0.3;0;10.94;684.17;0.02;1571.66;;;1400
6096;0;0.09;100040;212.5;0.73;0.5;1;1.88;0.02;0.11;0;2.9;488.73;0.01;259.88;;;100.04
6096;0;0.17;200010;140.96;0.78;0.65;1;2.45;0.03;0.16;0;3.86;524.07;0.01;429.08;;;200.01
6096;0;0.26;300000;115.89;0.82;0.74;1;2.84;0.03;0.2;0;4.59;548.1;0.01;581.78;;;300
6096;0;0.34;400000;102.73;0.84;0.8;1;3.16;0.04;0.23;0;5.21;565.75;0.01;731.14;;;400
6096;0;0.43;500000;94.65;0.87;0.84;1;3.45;0.05;0.24;0;5.79;580.01;0.02;883;;;500
6096;0;0.52;600000;89.25;0.89;0.87;1;3.72;0.05;0.26;0;6.34;592.03;0.02;1041.39;;;600
6096;0;0.6;700000;85.62;0.91;0.91;1;3.99;0.06;0.27;0;6.89;603.4;0.02;1209.77;;;700
6096;0;0.69;800000;83.54;0.93;0.93;1;4.22;0.07;0.28;0;7.41;616.45;0.02;1383.27;;;800
6096;0;0.78;900000;82.27;0.94;0.96;1;4.45;0.07;0.28;0;7.94;629.24;0.02;1568.38;;;900
6096;0;0.86;1000000;81.5;0.96;0.99;1;4.68;0.08;0.28;0;8.46;641.64;0.02;1764.77;;;1000
6096;0;0.95;1100000;81.02;0.98;1.02;1;4.9;0.09;0.29;0;8.98;653.61;0.02;1968;;;1100
6096;0;1.03;1200000;81.04;0.99;1.05;1;5.11;0.1;0.29;0;9.51;666.3;0.02;2183.39;;;1200
6096;0.1;0.09;100040;212.03;0.73;0.5;1;1.88;0.02;0.11;0;2.9;488.88;0.01;200.57;;;100.04
6096;0.1;0.17;200010;140.67;0.78;0.65;1;2.45;0.03;0.16;0;3.86;524.2;0.01;351.88;;;200.01
6096;0.1;0.26;300000;115.67;0.82;0.74;1;2.84;0.03;0.2;0;4.59;548.21;0.01;492.34;;;300
6096;0.1;0.34;400000;102.56;0.84;0.8;1;3.16;0.04;0.23;0;5.21;565.91;0.01;631.52;;;400
6096;0.1;0.43;500000;94.48;0.87;0.84;1;3.45;0.05;0.25;0;5.79;580.12;0.02;773.86;;;500
6096;0.1;0.51;600000;89.13;0.89;0.87;1;3.73;0.05;0.26;0;6.35;592.25;0.02;923.98;;;600
6096;0.1;0.6;700000;85.52;0.91;0.91;1;3.99;0.06;0.27;0;6.89;603.62;0.02;1084.13;;;700
6096;0.1;0.69;800000;83.4;0.93;0.93;1;4.23;0.07;0.28;0;7.42;616.44;0.02;1250.54;;;800
6096;0.1;0.77;900000;82.12;0.94;0.96;1;4.46;0.07;0.28;0;7.94;629.2;0.02;1428.49;;;900
6096;0.1;0.86;1000000;81.37;0.96;0.99;1;4.68;0.08;0.28;0;8.47;641.59;0.02;1617.97;;;1000
6096;0.1;0.94;1100000;80.89;0.98;1.02;1;4.9;0.09;0.29;0;8.99;653.53;0.02;1814.26;;;1100
6096;0.1;1.03;1200000;80.97;0.99;1.05;1;5.12;0.1;0.29;0;9.52;666.2;0.02;2025.53;;;1200
6096;0.2;0.09;100040;210.57;0.73;0.49;1;1.89;0.02;0.11;0;2.91;489.31;0.01;141.19;;;100.04
6096;0.2;0.17;200010;139.77;0.78;0.64;1;2.46;0.03;0.17;0;3.87;524.56;0.01;274.7;;;200.01
6096;0.2;0.25;300000;115.01;0.81;0.74;1;2.85;0.03;0.2;0;4.59;548.56;0.01;402.97;;;300
6096;0.2;0.34;400000;102.03;0.84;0.79;1;3.17;0.04;0.23;0;5.22;566.38;0.01;532;;;400
6096;0.2;0.42;500000;94.05;0.86;0.84;1;3.46;0.05;0.25;0;5.79;580.68;0.02;665.35;;;500
6096;0.2;0.51;600000;88.74;0.89;0.87;1;3.73;0.05;0.26;0;6.35;592.9;0.02;806.31;;;600
6096;0.2;0.59;700000;85.18;0.91;0.9;1;4;0.06;0.27;0;6.9;604.22;0.02;958.66;;;700
6096;0.2;0.68;800000;82.98;0.92;0.93;1;4.24;0.07;0.28;0;7.43;616.4;0.02;1118.66;;;800
6096;0.2;0.76;900000;81.75;0.94;0.95;1;4.47;0.07;0.28;0;7.96;629.15;0.02;1290.83;;;900
6096;0.2;0.85;1000000;80.95;0.96;0.98;1;4.7;0.08;0.29;0;8.48;641.4;0.02;1471.2;;;1000
6096;0.2;0.93;1100000;80.53;0.97;1.01;1;4.92;0.09;0.29;0;9;653.33;0.02;1662.45;;;1100
6096;0.2;1.01;1200000;80.57;0.99;1.04;1;5.14;0.1;0.29;0;9.54;665.6;0.02;1868.21;;;1200
6096;0.3;0.08;100040;208.07;0.73;0.48;1;1.9;0.02;0.11;0;2.91;489.95;0.01;81.34;;;100.04
6096;0.3;0.17;200020;138.29;0.78;0.63;1;2.47;0.03;0.17;0;3.88;525.23;0.01;197.21;;;200.02
6096;0.3;0.25;300000;113.94;0.81;0.72;1;2.86;0.03;0.2;0;4.6;549.18;0.01;313.2;;;300
6096;0.3;0.33;400000;101.14;0.84;0.78;1;3.18;0.04;0.23;0;5.23;567.12;0.01;432.19;;;400
6096;0.3;0.41;500000;93.32;0.86;0.83;1;3.47;0.05;0.25;0;5.8;581.54;0.01;556.45;;;500
6096;0.3;0.5;600000;88.14;0.88;0.86;1;3.74;0.05;0.26;0;6.36;593.99;0.02;689.08;;;600
6096;0.3;0.58;700000;84.61;0.9;0.89;1;4.01;0.06;0.27;0;6.91;605.22;0.02;833.23;;;700
6096;0.3;0.66;800000;82.27;0.92;0.92;1;4.27;0.07;0.28;0;7.45;616.39;0.02;987.22;;;800
6096;0.3;0.74;900000;81.05;0.94;0.95;1;4.5;0.07;0.29;0;7.98;629.01;0.02;1151.38;;;900
6096;0.3;0.83;1000000;80.32;0.95;0.97;1;4.73;0.08;0.29;0;8.5;641.25;0.02;1326.36;;;1000
6096;0.3;0.91;1100000;79.96;0.97;1;1;4.95;0.09;0.29;0;9.04;653.12;0.02;1512.62;;;1100
6096;0.3;0.99;1200000;79.89;0.99;1.03;1;5.18;0.1;0.29;0;9.57;664.77;0.02;1709.82;;;1200
6096;0.3;1.08;1300000;80.19;1;1.06;1;5.39;0.1;0.29;0;10.1;677;0.02;1921.33;;;1300
6096;0.4;0.08;100040;204.4;0.73;0.47;1;1.91;0.02;0.11;0;2.92;490.74;0.01;20.53;;;100.04
6096;0.4;0.16;200010;136.36;0.77;0.62;1;2.48;0.03;0.17;0;3.89;526.27;0.01;118.6;;;200.01
6096;0.4;0.24;300000;112.38;0.81;0.7;1;2.88;0.03;0.21;0;4.61;549.96;0.01;222.57;;;300
6096;0.4;0.32;400000;99.9;0.84;0.77;1;3.2;0.04;0.23;0;5.24;568.15;0.01;331.8;;;400
6096;0.4;0.4;500000;92.29;0.86;0.81;1;3.49;0.05;0.25;0;5.82;582.71;0.01;447.16;;;500
6096;0.4;0.48;600000;87.24;0.88;0.85;1;3.76;0.05;0.27;0;6.37;595.31;0.02;571.16;;;600
6096;0.4;0.56;700000;83.84;0.9;0.88;1;4.03;0.06;0.28;0;6.92;606.65;0.02;707.34;;;700
6096;0.4;0.64;800000;81.43;0.92;0.91;1;4.29;0.07;0.28;0;7.47;617.27;0.02;853.65;;;800
6096;0.4;0.72;900000;80.12;0.94;0.94;1;4.54;0.07;0.29;0;8.01;628.99;0.02;1012.17;;;900
6096;0.4;0.8;1000000;79.42;0.95;0.96;1;4.77;0.08;0.29;0;8.54;641.02;0.02;1180.55;;;1000
6096;0.4;0.88;1100000;79.08;0.97;0.99;1;4.99;0.09;0.29;0;9.07;652.81;0.02;1359.22;;;1100
6096;0.4;0.97;1200000;79.08;0.98;1.01;1;5.22;0.09;0.29;0;9.61;664.37;0.02;1552.31;;;1200
6096;0.4;1.05;1300000;79.35;1;1.04;1;5.44;0.1;0.29;0;10.16;675.88;0.02;1760.86;;;1300
6096;0.5;0.16;200010;133.9;0.77;0.6;1;2.5;0.03;0.17;0;3.9;527.81;0.01;38.98;;;200.01
6096;0.5;0.23;300010;110.36;0.8;0.68;1;2.9;0.03;0.21;0;4.63;550.9;0.01;130.53;;;300.01
6096;0.5;0.31;400000;98.21;0.83;0.75;1;3.22;0.04;0.24;0;5.26;569.17;0.01;229.4;;;400
6096;0.5;0.39;500000;90.91;0.86;0.8;1;3.51;0.05;0.26;0;5.84;584.1;0.01;336.42;;;500
6096;0.5;0.47;600000;86.07;0.87;0.84;1;3.78;0.05;0.27;0;6.39;596.86;0.02;452.29;;;600
6096;0.5;0.54;700000;82.84;0.89;0.87;1;4.05;0.06;0.28;0;6.94;608.62;0.02;580.48;;;700
6096;0.5;0.62;800000;80.52;0.91;0.9;1;4.32;0.06;0.29;0;7.5;619.08;0.02;719.67;;;800
6096;0.5;0.7;900000;78.98;0.93;0.93;1;4.58;0.07;0.29;0;8.05;629.25;0.02;870.47;;;900
6096;0.5;0.78;1000000;78.27;0.95;0.95;1;4.81;0.08;0.3;0;8.58;640.97;0.02;1032.66;;;1000
6096;0.5;0.85;1100000;77.97;0.96;0.97;1;5.04;0.09;0.3;0;9.12;652.56;0.02;1205.25;;;1100
6096;0.5;0.93;1200000;78.03;0.98;1;1;5.27;0.09;0.3;0;9.66;664.04;0.02;1392.57;;;1200
6096;0.5;1.01;1300000;78.29;0.99;1.02;1;5.5;0.1;0.3;0;10.21;675.27;0.02;1594.34;;;1300
6096;0.6;0.22;300020;107.82;0.8;0.66;1;2.93;0.03;0.22;0;4.65;552.18;0.01;36.56;;;300.02
6096;0.6;0.3;400000;96.22;0.83;0.72;1;3.25;0.04;0.24;0;5.28;570.46;0.01;125.78;;;400
6096;0.6;0.37;500000;89.21;0.85;0.78;1;3.54;0.04;0.26;0;5.86;585.74;0.01;224.3;;;500
6096;0.6;0.45;600000;84.59;0.87;0.82;1;3.81;0.05;0.27;0;6.42;598.69;0.01;331.74;;;600
6096;0.6;0.52;700000;81.51;0.89;0.85;1;4.08;0.06;0.28;0;6.97;610.5;0.02;451.88;;;700
6096;0.6;0.6;800000;79.35;0.91;0.88;1;4.34;0.06;0.29;0;7.52;621.48;0.02;582.48;;;800
6096;0.6;0.67;900000;77.88;0.92;0.91;1;4.61;0.07;0.3;0;8.08;631.48;0.02;726.93;;;900
6096;0.6;0.75;1000000;76.92;0.94;0.93;1;4.87;0.08;0.3;0;8.63;641.31;0.02;882.1;;;1000
6096;0.6;0.82;1100000;76.65;0.96;0.96;1;5.11;0.08;0.3;0;9.17;652.51;0.02;1048.73;;;1100
6096;0.6;0.9;1200000;76.75;0.97;0.98;1;5.34;0.09;0.3;0;9.72;663.79;0.02;1230.48;;;1200
6096;0.6;0.97;1300000;77.07;0.98;1;1;5.57;0.1;0.3;0;10.28;674.92;0.02;1426.46;;;1300
6096;0.6;1.04;1400000;77.57;1;1.03;1;5.8;0.11;0.3;0;10.84;685.82;0.02;1636.87;;;1400
6400.8;0;0.09;100040;207.98;0.73;0.51;1;1.83;0.02;0.11;0;2.83;487.38;0.01;256.95;;;100.04
6400.8;0;0.18;200010;138.38;0.78;0.65;1;2.39;0.03;0.17;0;3.77;522.77;0.01;425.11;;;200.01
6400.8;0;0.27;300000;113.97;0.82;0.75;1;2.77;0.03;0.2;0;4.48;546.74;0.01;577.26;;;300
6400.8;0;0.35;400000;101.19;0.84;0.81;1;3.09;0.04;0.23;0;5.1;564.37;0.01;727.06;;;400
6400.8;0;0.44;500000;93.4;0.87;0.85;1;3.38;0.05;0.25;0;5.67;578.69;0.02;880.42;;;500
6400.8;0;0.53;600000;88.24;0.89;0.88;1;3.65;0.05;0.26;0;6.23;590.96;0.02;1041.91;;;600
6400.8;0;0.62;700000;84.94;0.91;0.91;1;3.91;0.06;0.27;0;6.77;603.08;0.02;1213.43;;;700
6400.8;0;0.71;800000;83.06;0.93;0.94;1;4.14;0.07;0.28;0;7.3;616.58;0.02;1390.96;;;800
6400.8;0;0.8;900000;81.92;0.95;0.97;1;4.37;0.07;0.28;0;7.82;629.75;0.02;1580.52;;;900
6400.8;0;0.89;1000000;81.2;0.96;1;1;4.6;0.08;0.29;0;8.34;642.32;0.02;1779.54;;;1000
6400.8;0;0.97;1100000;81.02;0.98;1.03;1;4.82;0.09;0.29;0;8.87;655.25;0.02;1990.56;;;1100
6400.8;0;1.06;1200000;81.25;0.99;1.06;1;5.02;0.1;0.29;0;9.39;668.88;0.02;2212.43;;;1200
6400.8;0.1;0.09;100040;207.54;0.73;0.5;1;1.83;0.02;0.11;0;2.83;487.55;0.01;199.31;;;100.04
6400.8;0.1;0.18;200010;138.1;0.78;0.65;1;2.39;0.03;0.17;0;3.77;522.9;0.01;350.05;;;200.01
6400.8;0.1;0.26;300000;113.76;0.82;0.75;1;2.77;0.03;0.2;0;4.48;546.87;0.01;490.25;;;300
6400.8;0.1;0.35;400000;101.03;0.84;0.8;1;3.09;0.04;0.23;0;5.1;564.54;0.01;630.05;;;400
6400.8;0.1;0.44;500000;93.26;0.87;0.85;1;3.38;0.05;0.25;0;5.67;578.87;0.02;774.37;;;500
6400.8;0.1;0.53;600000;88.12;0.89;0.88;1;3.65;0.05;0.26;0;6.23;591.15;0.02;927.25;;;600
6400.8;0.1;0.62;700000;84.79;0.91;0.91;1;3.92;0.06;0.27;0;6.78;603.07;0.02;1090.95;;;700
6400.8;0.1;0.71;800000;82.88;0.93;0.94;1;4.15;0.07;0.28;0;7.3;616.52;0.02;1260.47;;;800
6400.8;0.1;0.79;900000;81.79;0.95;0.97;1;4.38;0.07;0.28;0;7.83;629.71;0.02;1443.75;;;900
6400.8;0.1;0.88;1000000;81.06;0.96;1;1;4.6;0.08;0.29;0;8.35;642.25;0.02;1635.32;;;1000
6400.8;0.1;0.97;1100000;80.88;0.98;1.03;1;4.82;0.09;0.29;0;8.88;655.05;0.02;1840.48;;;1100
6400.8;0.1;1.06;1200000;81.09;0.99;1.06;1;5.03;0.1;0.29;0;9.4;668.44;0.02;2056.82;;;1200
6400.8;0.2;0.09;100040;206.19;0.73;0.5;1;1.84;0.02;0.11;0;2.83;488.01;0.01;141.63;;;100.04
6400.8;0.2;0.17;200010;137.25;0.78;0.65;1;2.4;0.03;0.17;0;3.78;523.29;0.01;275;;;200.01
6400.8;0.2;0.26;300000;113.12;0.81;0.74;1;2.78;0.03;0.2;0;4.49;547.22;0.01;403.33;;;300
6400.8;0.2;0.35;400000;100.53;0.84;0.8;1;3.1;0.04;0.23;0;5.11;565.02;0.01;533.17;;;400
6400.8;0.2;0.43;500000;92.84;0.86;0.84;1;3.39;0.05;0.25;0;5.68;579.4;0.02;668.61;;;500
6400.8;0.2;0.52;600000;87.76;0.89;0.87;1;3.66;0.05;0.26;0;6.24;591.7;0.02;812.97;;;600
6400.8;0.2;0.61;700000;84.36;0.91;0.91;1;3.93;0.06;0.27;0;6.78;603.27;0.02;968.28;;;700
6400.8;0.2;0.7;800000;82.47;0.93;0.93;1;4.16;0.07;0.28;0;7.31;616.5;0.02;1131.64;;;800
6400.8;0.2;0.78;900000;81.35;0.94;0.96;1;4.39;0.07;0.29;0;7.84;629.53;0.02;1307.16;;;900
6400.8;0.2;0.87;1000000;80.74;0.96;0.99;1;4.62;0.08;0.29;0;8.37;642.18;0.02;1494.45;;;1000
6400.8;0.2;0.96;1100000;80.43;0.98;1.02;1;4.84;0.09;0.29;0;8.89;654.46;0.02;1690.64;;;1100
6400.8;0.2;1.04;1200000;80.68;0.99;1.05;1;5.06;0.1;0.29;0;9.43;667.65;0.02;1903.5;;;1200
6400.8;0.3;0.09;100040;203.85;0.73;0.49;1;1.85;0.02;0.11;0;2.84;488.72;0.01;83.53;;;100.04
6400.8;0.3;0.17;200020;135.8;0.77;0.64;1;2.41;0.03;0.17;0;3.79;523.94;0.01;199.8;;;200.02
6400.8;0.3;0.26;300000;112.07;0.81;0.73;1;2.79;0.03;0.21;0;4.5;547.82;0.01;316.04;;;300
6400.8;0.3;0.34;400000;99.68;0.84;0.79;1;3.11;0.04;0.23;0;5.12;565.79;0.01;436;;;400
6400.8;0.3;0.42;500000;92.12;0.86;0.83;1;3.4;0.05;0.25;0;5.69;580.26;0.02;562.11;;;500
6400.8;0.3;0.51;600000;87.13;0.88;0.87;1;3.67;0.05;0.27;0;6.24;592.78;0.02;697.61;;;600
6400.8;0.3;0.59;700000;83.81;0.9;0.9;1;3.94;0.06;0.28;0;6.8;604.28;0.02;845.52;;;700
6400.8;0.3;0.68;800000;81.79;0.92;0.93;1;4.19;0.07;0.28;0;7.33;616.49;0.02;1003.39;;;800
6400.8;0.3;0.76;900000;80.73;0.94;0.95;1;4.42;0.07;0.29;0;7.86;629.41;0.02;1172.72;;;900
6400.8;0.3;0.85;1000000;80.07;0.96;0.98;1;4.65;0.08;0.29;0;8.39;641.91;0.02;1351.44;;;1000
6400.8;0.3;0.93;1100000;79.83;0.97;1.01;1;4.87;0.09;0.29;0;8.92;654.13;0.02;1542.55;;;1100
6400.8;0.3;1.02;1200000;80.02;0.99;1.04;1;5.09;0.1;0.29;0;9.46;666.66;0.02;1750.74;;;1200
6400.8;0.4;0.08;100040;200.41;0.72;0.48;1;1.87;0.02;0.12;0;2.85;489.58;0.01;24.56;;;100.04
6400.8;0.4;0.17;200010;133.91;0.77;0.62;1;2.42;0.03;0.17;0;3.8;524.91;0.01;123.27;;;200.01
6400.8;0.4;0.25;300000;110.59;0.81;0.71;1;2.81;0.03;0.21;0;4.51;548.64;0.01;227.92;;;300
6400.8;0.4;0.33;400000;98.46;0.84;0.78;1;3.13;0.04;0.24;0;5.13;566.82;0.01;338.07;;;400
6400.8;0.4;0.41;500000;91.11;0.86;0.82;1;3.41;0.05;0.25;0;5.7;581.44;0.01;455.48;;;500
6400.8;0.4;0.5;600000;86.29;0.88;0.86;1;3.69;0.05;0.27;0;6.26;594.22;0.02;582.53;;;600
6400.8;0.4;0.58;700000;83.07;0.9;0.89;1;3.96;0.06;0.28;0;6.81;605.65;0.02;722.97;;;700
6400.8;0.4;0.66;800000;80.87;0.92;0.92;1;4.22;0.06;0.29;0;7.36;616.57;0.02;874.5;;;800
6400.8;0.4;0.74;900000;79.81;0.94;0.94;1;4.46;0.07;0.29;0;7.89;629.34;0.02;1036.35;;;900
6400.8;0.4;0.83;1000000;79.2;0.95;0.97;1;4.68;0.08;0.29;0;8.42;641.69;0.02;1208.79;;;1000
6400.8;0.4;0.91;1100000;79;0.97;1;1;4.91;0.09;0.29;0;8.96;653.76;0.02;1393.97;;;1100
6400.8;0.4;0.99;1200000;79.13;0.98;1.03;1;5.14;0.09;0.29;0;9.5;665.76;0.02;1595.6;;;1200
6400.8;0.4;1.07;1300000;79.55;1;1.05;1;5.36;0.1;0.29;0;10.05;678;0.02;1809.96;;;1300
6400.8;0.5;0.16;200010;131.46;0.77;0.6;1;2.44;0.03;0.18;0;3.81;526.27;0.01;45.82;;;200.01
6400.8;0.5;0.24;300000;108.66;0.8;0.69;1;2.83;0.03;0.21;0;4.52;549.65;0.01;138.51;;;300
6400.8;0.5;0.32;400000;96.88;0.83;0.76;1;3.15;0.04;0.24;0;5.15;567.94;0.01;238.9;;;400
6400.8;0.5;0.4;500000;89.81;0.86;0.8;1;3.44;0.04;0.26;0;5.72;582.87;0.01;347.74;;;500
6400.8;0.5;0.48;600000;85.17;0.88;0.84;1;3.71;0.05;0.27;0;6.27;595.79;0.02;466.72;;;600
6400.8;0.5;0.56;700000;82.07;0.9;0.87;1;3.98;0.06;0.28;0;6.83;607.58;0.02;598.24;;;700
6400.8;0.5;0.64;800000;79.93;0.91;0.9;1;4.25;0.06;0.29;0;7.38;618.35;0.02;742.07;;;800
6400.8;0.5;0.72;900000;78.61;0.93;0.93;1;4.5;0.07;0.29;0;7.93;629.27;0.02;898.02;;;900
6400.8;0.5;0.8;1000000;78.09;0.95;0.96;1;4.73;0.08;0.3;0;8.47;641.54;0.02;1064.72;;;1000
6400.8;0.5;0.88;1100000;77.95;0.96;0.98;1;4.96;0.09;0.3;0;9.01;653.54;0.02;1243.8;;;1100
6400.8;0.5;0.96;1200000;78.13;0.98;1.01;1;5.2;0.09;0.3;0;9.56;665.32;0.02;1440.66;;;1200
6400.8;0.5;1.04;1300000;78.5;0.99;1.04;1;5.43;0.1;0.3;0;10.11;676.9;0.02;1649.72;;;1300
6400.8;0.6;0.23;300010;106.24;0.8;0.66;1;2.86;0.03;0.22;0;4.55;550.91;0.01;47.23;;;300.01
6400.8;0.6;0.31;400000;94.92;0.83;0.73;1;3.18;0.04;0.24;0;5.17;569.21;0.01;137.87;;;400
6400.8;0.6;0.38;500000;88.15;0.85;0.78;1;3.47;0.04;0.26;0;5.74;584.52;0.01;238.16;;;500
6400.8;0.6;0.46;600000;83.75;0.87;0.82;1;3.74;0.05;0.28;0;6.3;597.64;0.01;349.09;;;600
6400.8;0.6;0.54;700000;80.81;0.89;0.86;1;4.01;0.06;0.29;0;6.85;609.63;0.02;472.79;;;700
6400.8;0.6;0.61;800000;78.82;0.91;0.89;1;4.27;0.06;0.29;0;7.41;620.67;0.02;608.71;;;800
6400.8;0.6;0.69;900000;77.46;0.93;0.91;1;4.54;0.07;0.3;0;7.97;630.93;0.02;757.44;;;900
6400.8;0.6;0.77;1000000;76.71;0.94;0.94;1;4.79;0.08;0.3;0;8.52;641.5;0.02;917.6;;;1000
6400.8;0.6;0.84;1100000;76.65;0.96;0.97;1;5.03;0.08;0.3;0;9.06;653.38;0.02;1091;;;1100
6400.8;0.6;0.92;1200000;76.87;0.97;0.99;1;5.26;0.09;0.3;0;9.62;665.01;0.02;1281.11;;;1200
6400.8;0.6;1;1300000;77.29;0.99;1.01;1;5.5;0.1;0.3;0;10.18;676.39;0.02;1485.46;;;1300
6400.8;0.6;1.07;1400000;77.93;1;1.04;1;5.73;0.11;0.3;0;10.75;687.73;0.02;1705.5;;;1400
