Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
2000;0.6;1.19;1100000;77.67;1.03;1.02;1.0001;4.52;0.09;0.30;10;15.73;731.80;0.02;983.36;;;1100
3000;0;0.14;100020;199.39;0.78;0.54;0.9977;1.52;0.02;0.12;10;4.57;546.71;0.01;229.64;;;100.02
3000;0;0.41;300000;110.59;0.88;0.81;0.9988;2.33;0.03;0.21;10;7.31;612.30;0.02;526.97;;;300
3000;0;0.68;500000;91.59;0.93;0.91;0.99931;2.86;0.05;0.25;10;9.32;647.39;0.02;817.87;;;500
3000;0;0.95;700000;84.58;0.98;0.99;0.99964;3.32;0.06;0.27;10;11.20;677.12;0.02;1144.39;;;700
3000;0;1.22;900000;82.38;1.02;1.05;0.9999;3.74;0.07;0.28;10;13.03;707.78;0.02;1512.54;;;900
3000;0.2;0.13;100020;197.73;0.78;0.54;0.9977;1.53;0.02;0.12;10;4.57;547.51;0.01;127.70;;;100.02
3000;0.2;0.40;300000;109.80;0.87;0.80;0.9988;2.33;0.03;0.21;10;7.32;612.94;0.02;371.55;;;300
3000;0.2;0.67;500000;91.08;0.93;0.91;0.99931;2.87;0.05;0.25;10;9.33;648.39;0.02;627.07;;;500
3000;0.2;0.93;700000;84.00;0.98;0.98;0.99964;3.34;0.06;0.28;10;11.23;677.14;0.02;923.90;;;700
3000;0.2;1.20;900000;81.86;1.02;1.04;0.9999;3.76;0.07;0.28;10;13.06;707.64;0.02;1265.24;;;900
3000;0.4;0.13;100020;192.44;0.77;0.51;0.9977;1.55;0.02;0.12;10;4.60;549.55;0.01;24.34;;;100.02
3000;0.4;0.38;300000;107.37;0.87;0.77;0.9988;2.36;0.03;0.22;10;7.35;614.69;0.02;214.97;;;300
3000;0.4;0.63;500000;89.45;0.92;0.89;0.99931;2.89;0.04;0.26;10;9.37;650.85;0.02;435.55;;;500
3000;0.4;0.88;700000;82.41;0.97;0.96;0.99964;3.38;0.06;0.28;10;11.29;678.28;0.02;702.55;;;700
3000;0.4;1.13;900000;80.33;1.01;1.02;0.9999;3.81;0.07;0.29;10;13.15;707.49;0.02;1018.95;;;900
3000;0.6;0.35;300000;103.20;0.85;0.72;0.9988;2.40;0.03;0.22;10;7.41;617.40;0.01;53.69;;;300
3000;0.6;0.58;500000;86.62;0.91;0.85;0.99931;2.93;0.04;0.27;10;9.43;654.71;0.02;240.14;;;500
3000;0.6;0.81;700000;80.27;0.96;0.93;0.99964;3.42;0.06;0.29;10;11.36;683.19;0.02;475.88;;;700
3000;0.6;1.04;900000;77.78;1.00;0.99;0.9999;3.89;0.07;0.30;10;13.30;707.89;0.02;766.55;;;900
4000;0;0.15;100020;187.28;0.77;0.56;0.9977;1.41;0.02;0.12;10;4.23;542.06;0.01;221.51;;;100.02
4000;0;0.44;300000;105.58;0.87;0.82;0.9988;2.17;0.03;0.22;10;6.83;608.24;0.02;517.09;;;300
4000;0;0.73;500000;88.47;0.94;0.93;0.99931;2.69;0.04;0.26;10;8.81;643.84;0.02;819.25;;;500
4000;0;1.02;700000;83.24;0.99;1.01;0.99964;3.14;0.06;0.28;10;10.68;678.20;0.02;1166.00;;;700
4000;0.2;0.14;100020;185.90;0.77;0.55;0.9977;1.41;0.02;0.12;10;4.23;542.98;0.01;128.31;;;100.02
4000;0.2;0.43;300000;104.86;0.87;0.82;0.9988;2.17;0.03;0.22;10;6.84;608.93;0.02;374.05;;;300
4000;0.2;0.72;500000;87.99;0.93;0.92;0.99931;2.70;0.04;0.26;10;8.82;644.69;0.02;641.79;;;500
4000;0.2;1.00;700000;82.69;0.99;1.00;0.99964;3.15;0.06;0.28;10;10.71;678.12;0.02;960.58;;;700
4000;0.4;0.14;100020;181.58;0.77;0.53;0.9977;1.43;0.02;0.13;10;4.25;545.41;0.01;34.31;;;100.02
4000;0.4;0.41;300000;102.69;0.87;0.79;0.9988;2.20;0.03;0.23;10;6.87;610.78;0.02;230.07;;;300
4000;0.4;0.68;500000;86.61;0.93;0.90;0.99931;2.72;0.04;0.27;10;8.85;647.66;0.02;463.91;;;500
4000;0.4;0.95;700000;81.08;0.98;0.98;0.99964;3.20;0.06;0.29;10;10.78;678.18;0.02;755.31;;;700
4000;0.4;1.22;900000;80.06;1.02;1.05;0.9999;3.62;0.07;0.29;10;12.65;710.66;0.02;1101.57;;;900
4000;0.6;0.37;300000;99.01;0.85;0.74;0.9988;2.23;0.03;0.23;10;6.92;613.60;0.01;82.16;;;300
4000;0.6;0.62;500000;84.09;0.92;0.87;0.99931;2.75;0.04;0.28;10;8.91;651.67;0.02;282.87;;;500
4000;0.6;0.87;700000;78.79;0.97;0.95;0.99964;3.25;0.06;0.29;10;10.86;681.01;0.02;544.35;;;700
4000;0.6;1.12;900000;77.68;1.01;1.02;0.9999;3.71;0.07;0.30;10;12.80;710.57;0.02;866.71;;;900
5000;0;0.16;100010;176.36;0.76;0.58;0.9977;1.30;0.02;0.13;10;3.91;537.78;0.02;213.94;;;100.01
5000;0;0.47;300000;100.98;0.87;0.84;0.9988;2.02;0.03;0.23;10;6.38;604.22;0.02;508.52;;;300
5000;0;0.79;500000;85.91;0.94;0.95;0.99931;2.54;0.04;0.27;10;8.35;641.38;0.02;826.66;;;500
5000;0;1.11;700000;82.32;1.00;1.03;0.99964;2.97;0.06;0.28;10;10.21;680.53;0.02;1197.23;;;700
5000;0.2;0.16;100010;175.18;0.76;0.57;0.9977;1.30;0.02;0.13;10;3.91;538.69;0.01;129.03;;;100.01
5000;0.2;0.47;300000;100.36;0.87;0.83;0.9988;2.02;0.03;0.23;10;6.39;604.93;0.02;377.15;;;300
5000;0.2;0.78;500000;85.42;0.94;0.94;0.99931;2.55;0.04;0.27;10;8.36;641.91;0.02;661.83;;;500
5000;0.2;1.09;700000;81.84;0.99;1.02;0.99964;2.99;0.06;0.28;10;10.24;680.42;0.02;1005.73;;;700
5000;0.4;0.15;100010;171.63;0.76;0.55;0.9977;1.31;0.02;0.14;10;3.93;541.47;0.01;43.35;;;100.01
5000;0.4;0.44;300000;98.40;0.87;0.81;0.9988;2.04;0.03;0.24;10;6.42;606.90;0.02;245.04;;;300
5000;0.4;0.73;500000;84.13;0.93;0.92;0.99931;2.56;0.04;0.28;10;8.39;644.61;0.02;496.37;;;500
5000;0.4;1.03;700000;80.33;0.99;1.00;0.99964;3.03;0.06;0.29;10;10.31;680.14;0.02;814.38;;;700
5000;0.6;0.40;300000;95.12;0.85;0.77;0.9988;2.08;0.03;0.24;10;6.46;609.85;0.02;109.50;;;300
5000;0.6;0.67;500000;81.93;0.92;0.89;0.99931;2.60;0.04;0.28;10;8.44;649.06;0.02;328.22;;;500
5000;0.6;0.94;700000;77.83;0.98;0.98;0.99964;3.10;0.05;0.30;10;10.42;680.29;0.02;619.02;;;700
5000;0.6;1.21;900000;78.22;1.02;1.05;0.9999;3.54;0.07;0.30;10;12.38;715.14;0.02;985.52;;;900
6000;0;0.17;100010;166.53;0.76;0.60;0.9977;1.19;0.02;0.14;10;3.61;533.92;0.02;206.35;;;100.01
6000;0;0.52;300000;96.94;0.87;0.86;0.9988;1.88;0.03;0.24;10;5.97;600.71;0.02;502.59;;;300
6000;0;0.86;500000;84.20;0.95;0.97;0.99931;2.39;0.04;0.28;10;7.92;641.77;0.02;839.24;;;500
6000;0;1.20;700000;82.12;1.01;1.07;0.99964;2.81;0.06;0.28;10;9.80;685.69;0.02;1239.43;;;700
6000;0.2;0.17;100020;165.53;0.76;0.59;0.9977;1.20;0.02;0.14;10;3.61;534.83;0.02;129.39;;;100.02
6000;0.2;0.51;300000;96.36;0.87;0.85;0.9988;1.88;0.03;0.24;10;5.97;601.43;0.02;381.61;;;300
6000;0.2;0.84;500000;83.67;0.95;0.96;0.99931;2.40;0.04;0.28;10;7.94;641.82;0.02;686.67;;;500
6000;0.2;1.18;700000;81.64;1.01;1.06;0.99964;2.83;0.06;0.28;10;9.83;684.96;0.02;1062.09;;;700
6000;0.4;0.16;100010;162.47;0.75;0.56;0.9977;1.21;0.02;0.14;10;3.62;537.55;0.01;51.67;;;100.01
6000;0.4;0.48;300000;94.66;0.87;0.83;0.9988;1.90;0.03;0.24;10;6.00;603.55;0.02;260.42;;;300
6000;0.4;0.80;500000;82.17;0.94;0.94;0.99931;2.42;0.04;0.28;10;7.98;642.57;0.02;534.12;;;500
6000;0.4;1.12;700000;80.15;1.00;1.03;0.99964;2.88;0.06;0.29;10;9.91;683.78;0.02;884.50;;;700
6000;0.6;0.44;300000;91.66;0.86;0.79;0.9988;1.93;0.03;0.25;10;6.04;606.38;0.02;136.39;;;300
6000;0.6;0.73;500000;80.18;0.93;0.91;0.99931;2.45;0.04;0.29;10;8.03;646.98;0.02;377.69;;;500
6000;0.6;1.03;700000;77.84;0.99;1.00;0.99964;2.94;0.05;0.30;10;10.02;683.46;0.02;703.55;;;700
7000;0;0.19;100010;157.74;0.75;0.62;0.9977;1.09;0.02;0.15;10;3.32;530.64;0.02;198.77;;;100.01
7000;0;0.57;300000;93.34;0.87;0.87;0.9988;1.75;0.03;0.25;10;5.58;597.50;0.02;499.23;;;300
7000;0;0.94;500000;83.11;0.96;0.99;0.99931;2.25;0.04;0.28;10;7.54;643.84;0.02;860.23;;;500
7000;0;1.32;700000;83.29;1.02;1.10;0.99964;2.65;0.06;0.28;10;9.42;697.47;0.02;1295.84;;;700
7000;0.2;0.18;100010;156.80;0.75;0.61;0.9977;1.09;0.02;0.15;10;3.32;531.37;0.02;129.26;;;100.01
7000;0.2;0.55;300000;92.86;0.87;0.86;0.9988;1.75;0.03;0.25;10;5.59;598.33;0.02;388.28;;;300
7000;0.2;0.92;500000;82.60;0.95;0.98;0.99931;2.26;0.04;0.28;10;7.56;643.72;0.02;718.69;;;500
7000;0.2;1.29;700000;82.64;1.02;1.09;0.99964;2.67;0.06;0.28;10;9.46;695.42;0.02;1132.05;;;700
7000;0.4;0.18;100010;154.08;0.74;0.58;0.9977;1.10;0.02;0.15;10;3.33;533.89;0.02;59.22;;;100.01
7000;0.4;0.53;300000;91.35;0.87;0.85;0.9988;1.77;0.03;0.25;10;5.61;600.56;0.02;277.06;;;300
7000;0.4;0.88;500000;81.07;0.95;0.96;0.99931;2.29;0.04;0.29;10;7.61;643.56;0.02;577.16;;;500
7000;0.4;1.23;700000;80.82;1.01;1.07;0.99964;2.73;0.06;0.29;10;9.56;690.71;0.02;970.62;;;700
7000;0.6;0.48;300000;88.63;0.86;0.81;0.9988;1.79;0.03;0.26;10;5.65;603.52;0.02;163.36;;;300
7000;0.6;0.81;500000;78.90;0.94;0.93;0.99931;2.33;0.04;0.29;10;7.67;645.69;0.02;432.52;;;500
7000;0.6;1.13;700000;78.57;1.00;1.03;0.99964;2.81;0.05;0.30;10;9.69;688.70;0.02;805.03;;;700
8000;0;0.21;100010;149.66;0.74;0.64;0.9977;1.00;0.01;0.15;10;3.05;527.48;0.02;191.70;;;100.01
8000;0;0.62;300000;90.29;0.88;0.89;0.9988;1.63;0.03;0.26;10;5.24;595.13;0.02;500.37;;;300
8000;0;1.04;500000;82.67;0.97;1.02;0.99931;2.12;0.04;0.28;10;7.20;648.46;0.02;888.44;;;500
8000;0.2;0.20;100010;148.86;0.74;0.63;0.9977;1.00;0.01;0.16;10;3.05;528.27;0.02;129.13;;;100.01
8000;0.2;0.61;300000;89.84;0.88;0.88;0.9988;1.63;0.03;0.26;10;5.25;595.78;0.02;398.36;;;300
8000;0.2;1.02;500000;82.13;0.96;1.01;0.99931;2.13;0.04;0.28;10;7.22;647.71;0.02;757.66;;;500
8000;0.4;0.19;100010;146.44;0.73;0.60;0.9977;1.00;0.01;0.16;10;3.06;530.54;0.02;66.13;;;100.01
8000;0.4;0.58;300000;88.52;0.87;0.86;0.9988;1.65;0.03;0.26;10;5.27;598.16;0.02;296.15;;;300
8000;0.4;0.96;500000;80.67;0.96;0.99;0.99931;2.16;0.04;0.29;10;7.28;646.68;0.02;627.66;;;500
8000;0.4;1.35;700000;83.17;1.03;1.11;0.99964;2.58;0.06;0.28;10;9.25;706.02;0.03;1076.11;;;700
8000;0.6;0.18;100010;142.48;0.72;0.55;0.9977;1.02;0.01;0.16;10;3.07;534.79;0.02;1.90;;;100.01
8000;0.6;0.53;300000;86.16;0.86;0.83;0.9988;1.67;0.03;0.27;10;5.31;601.50;0.02;192.29;;;300
8000;0.6;0.89;500000;78.35;0.95;0.96;0.99931;2.21;0.04;0.30;10;7.36;646.63;0.02;493.72;;;500
8000;0.6;1.24;700000;80.35;1.02;1.08;0.99964;2.68;0.06;0.29;10;9.44;697.73;0.02;928.86;;;700
0;0;0.13;100050;242.72;0.81;0.50;0.9977;1.86;0.02;0.10;20;5.65;574.64;0.01;251.60;;;100.05
0;0;0.38;300080;129.49;0.89;0.75;0.9988;2.80;0.04;0.18;20;8.85;642.47;0.02;556.91;;;300.08
0;0;0.64;500010;104.34;0.94;0.88;0.99931;3.38;0.05;0.22;20;11.07;678.74;0.02;832.59;;;500.01
0;0;0.89;700000;93.12;0.98;0.95;0.99964;3.85;0.07;0.25;20;12.98;704.20;0.02;1112.95;;;700
0;0;1.15;900000;87.24;1.01;1.00;0.9999;4.29;0.08;0.27;20;14.81;725.52;0.02;1416.90;;;900
0;0.2;0.13;100020;239.85;0.80;0.49;0.9977;1.87;0.02;0.10;20;5.66;575.06;0.01;120.55;;;100.02
0;0.2;0.38;300000;128.36;0.89;0.74;0.9988;2.81;0.04;0.18;20;8.87;642.99;0.02;360.32;;;300
0;0.2;0.63;500000;103.58;0.94;0.87;0.99931;3.39;0.05;0.22;20;11.08;679.53;0.02;595.48;;;500
0;0.2;0.88;700000;92.56;0.98;0.94;0.99964;3.86;0.06;0.25;20;13.00;705.23;0.02;842.65;;;700
0;0.2;1.13;900000;86.68;1.01;0.99;0.9999;4.31;0.08;0.27;20;14.83;726.16;0.02;1116.22;;;900
0;0.4;0.36;300000;124.85;0.88;0.72;0.9988;2.84;0.04;0.19;20;8.91;644.77;0.01;161.30;;;300
0;0.4;0.60;500000;101.24;0.93;0.84;0.99931;3.42;0.05;0.23;20;11.13;681.84;0.02;356.37;;;500
0;0.4;0.84;700000;90.73;0.97;0.92;0.99964;3.90;0.06;0.26;20;13.05;707.57;0.02;570.87;;;700
0;0.4;1.08;900000;85.16;1.01;0.97;0.9999;4.34;0.08;0.27;20;14.89;728.95;0.02;814.10;;;900
0;0.6;0.55;500000;97.22;0.92;0.79;0.99931;3.48;0.05;0.24;20;11.21;684.91;0.02;110.50;;;500
0;0.6;0.77;700000;87.60;0.96;0.88;0.99964;3.96;0.06;0.26;20;13.14;711.56;0.02;292.44;;;700
0;0.6;0.99;900000;82.61;0.99;0.94;0.9999;4.40;0.07;0.28;20;14.99;733.54;0.02;505.92;;;900
0;0.6;1.21;1100000;79.86;1.03;0.99;1.0001;4.84;0.09;0.29;20;16.83;752.91;0.02;753.64;;;1100
1000;0;0.13;100020;228.44;0.80;0.51;0.9977;1.73;0.02;0.10;20;5.25;571.56;0.01;242.95;;;100.02
1000;0;0.40;300000;123.16;0.89;0.78;0.9988;2.61;0.04;0.19;20;8.28;638.93;0.02;543.53;;;300
1000;0;0.67;500000;100.01;0.94;0.89;0.99931;3.17;0.05;0.23;20;10.41;674.90;0.02;820.51;;;500
1000;0;0.94;700000;89.90;0.99;0.96;0.99964;3.64;0.06;0.26;20;12.30;700.48;0.02;1111.25;;;700
1000;0;1.20;900000;85.35;1.02;1.02;0.9999;4.06;0.08;0.27;20;14.10;725.25;0.02;1430.38;;;900
1000;0.2;0.13;100020;225.92;0.80;0.51;0.9977;1.74;0.02;0.10;20;5.26;572.04;0.01;122.53;;;100.02
1000;0.2;0.39;300000;122.14;0.89;0.77;0.9988;2.62;0.04;0.19;20;8.30;639.49;0.02;362.00;;;300
1000;0.2;0.66;500000;99.34;0.94;0.89;0.99931;3.18;0.05;0.23;20;10.42;675.75;0.02;600.54;;;500
1000;0.2;0.92;700000;89.41;0.98;0.96;0.99964;3.65;0.06;0.26;20;12.31;701.62;0.02;858.64;;;700
1000;0.2;1.18;900000;84.74;1.02;1.01;0.9999;4.08;0.08;0.27;20;14.13;725.27;0.02;1149.94;;;900
1000;0.4;0.38;300000;119.01;0.88;0.73;0.9988;2.65;0.04;0.19;20;8.34;641.17;0.01;178.47;;;300
1000;0.4;0.63;500000;97.23;0.93;0.86;0.99931;3.21;0.05;0.24;20;10.47;678.11;0.02;379.02;;;500
1000;0.4;0.88;700000;87.85;0.97;0.94;0.99964;3.67;0.06;0.26;20;12.35;704.64;0.02;605.17;;;700
1000;0.4;1.13;900000;83.11;1.01;0.99;0.9999;4.13;0.07;0.28;20;14.21;726.68;0.02;868.19;;;900
1000;0.6;0.58;500000;93.62;0.92;0.81;0.99931;3.26;0.05;0.25;20;10.54;681.57;0.02;151.66;;;500
1000;0.6;0.82;700000;85.03;0.96;0.90;0.99964;3.73;0.06;0.27;20;12.44;708.58;0.02;346.51;;;700
1000;0.6;1.05;900000;80.84;1.00;0.96;0.9999;4.18;0.07;0.29;20;14.30;731.75;0.02;580.30;;;900
2000;0;0.14;100020;214.70;0.80;0.53;0.9977;1.60;0.02;0.11;20;4.88;568.00;0.01;234.31;;;100.02
2000;0;0.42;300000;117.22;0.89;0.80;0.9988;2.44;0.04;0.20;20;7.75;635.35;0.02;531.42;;;300
2000;0;0.71;500000;96.08;0.94;0.91;0.99931;2.97;0.05;0.24;20;9.80;671.41;0.02;811.83;;;500
2000;0;0.99;700000;87.26;0.99;0.98;0.99964;3.44;0.06;0.27;20;11.67;697.97;0.02;1117.34;;;700
2000;0;1.27;900000;83.98;1.03;1.04;0.9999;3.84;0.08;0.28;20;13.46;726.53;0.02;1454.39;;;900
2000;0.2;0.14;100020;212.59;0.80;0.52;0.9977;1.61;0.02;0.11;20;4.88;568.62;0.01;123.89;;;100.02
2000;0.2;0.42;300000;116.33;0.89;0.79;0.9988;2.45;0.03;0.20;20;7.76;635.97;0.02;363.86;;;300
2000;0.2;0.70;500000;95.46;0.94;0.90;0.99931;2.98;0.05;0.24;20;9.81;672.16;0.02;607.80;;;500
2000;0.2;0.97;700000;86.74;0.99;0.97;0.99964;3.45;0.06;0.27;20;11.69;698.68;0.02;881.58;;;700
2000;0.2;1.25;900000;83.41;1.03;1.03;0.9999;3.86;0.08;0.28;20;13.49;726.49;0.02;1192.27;;;900
2000;0.4;0.13;100020;205.90;0.79;0.50;0.9977;1.63;0.02;0.11;20;4.92;570.18;0.01;11.47;;;100.02
2000;0.4;0.40;300000;113.55;0.88;0.75;0.9988;2.47;0.03;0.20;20;7.79;637.63;0.02;194.69;;;300
2000;0.4;0.66;500000;93.60;0.94;0.88;0.99931;3.01;0.05;0.25;20;9.85;674.66;0.02;402.57;;;500
2000;0.4;0.93;700000;85.33;0.98;0.95;0.99964;3.47;0.06;0.27;20;11.73;701.76;0.02;644.86;;;700
2000;0.4;1.19;900000;81.73;1.02;1.02;0.9999;3.92;0.07;0.28;20;13.58;726.59;0.02;930.32;;;900
2000;0.6;0.37;300000;108.76;0.87;0.71;0.9988;2.52;0.03;0.21;20;7.85;640.53;0.01;20.03;;;300
2000;0.6;0.62;500000;90.34;0.93;0.84;0.99931;3.05;0.05;0.26;20;9.92;678.38;0.02;192.30;;;500
2000;0.6;0.87;700000;82.83;0.97;0.92;0.99964;3.52;0.06;0.28;20;11.81;706.13;0.02;403.88;;;700
2000;0.6;1.11;900000;79.34;1.01;0.98;0.9999;3.98;0.07;0.29;20;13.69;729.78;0.02;660.78;;;900
3000;0;0.15;100020;201.76;0.79;0.55;0.9977;1.49;0.02;0.11;20;4.53;564.31;0.02;226.61;;;100.02
3000;0;0.45;300000;111.73;0.89;0.82;0.9988;2.27;0.03;0.21;20;7.24;631.68;0.02;520.01;;;300
3000;0;0.76;500000;92.52;0.95;0.92;0.99931;2.79;0.05;0.25;20;9.23;667.80;0.02;806.91;;;500
3000;0;1.06;700000;85.31;1.00;1.00;0.99964;3.24;0.06;0.27;20;11.09;697.80;0.02;1128.20;;;700
3000;0.2;0.15;100020;200.05;0.79;0.54;0.9977;1.49;0.02;0.12;20;4.53;565.12;0.01;125.38;;;100.02
3000;0.2;0.44;300000;110.92;0.89;0.81;0.9988;2.28;0.03;0.21;20;7.25;632.31;0.02;365.65;;;300
3000;0.2;0.74;500000;91.99;0.94;0.92;0.99931;2.80;0.05;0.25;20;9.24;668.81;0.02;617.42;;;500
3000;0.2;1.04;700000;84.71;0.99;0.99;0.99964;3.26;0.06;0.27;20;11.11;697.81;0.02;909.21;;;700
3000;0.4;0.14;100020;194.56;0.78;0.52;0.9977;1.51;0.02;0.12;20;4.56;567.12;0.01;22.65;;;100.02
3000;0.4;0.42;300000;108.44;0.88;0.78;0.9988;2.30;0.03;0.21;20;7.28;634.09;0.02;210.05;;;300
3000;0.4;0.70;500000;90.32;0.94;0.90;0.99931;2.82;0.05;0.26;20;9.28;671.29;0.02;427.30;;;500
3000;0.4;0.98;700000;83.16;0.99;0.97;0.99964;3.29;0.06;0.28;20;11.17;699.33;0.02;689.29;;;700
3000;0.4;1.27;900000;80.94;1.03;1.04;0.9999;3.71;0.07;0.29;20;13.01;728.76;0.02;999.91;;;900
3000;0.6;0.39;300000;104.17;0.87;0.73;0.9988;2.34;0.03;0.22;20;7.34;636.88;0.01;49.75;;;300
3000;0.6;0.66;500000;87.41;0.93;0.86;0.99931;2.86;0.04;0.27;20;9.34;675.19;0.02;232.96;;;500
3000;0.6;0.92;700000;80.98;0.97;0.94;0.99964;3.33;0.06;0.29;20;11.24;704.39;0.02;464.34;;;700
3000;0.6;1.18;900000;78.39;1.02;1.01;0.9999;3.79;0.07;0.30;20;13.15;729.46;0.02;749.18;;;900
4000;0;0.16;100020;189.53;0.79;0.57;0.9977;1.37;0.02;0.12;20;4.19;560.03;0.02;218.67;;;100.02
4000;0;0.49;300000;106.66;0.89;0.84;0.9988;2.12;0.03;0.22;20;6.76;627.99;0.02;510.20;;;300
4000;0;0.82;500000;89.34;0.95;0.94;0.99931;2.62;0.04;0.26;20;8.72;664.51;0.02;807.46;;;500
4000;0;1.14;700000;83.92;1.00;1.02;0.99964;3.06;0.06;0.28;20;10.56;699.25;0.02;1148.36;;;700
4000;0.2;0.16;100020;188.06;0.78;0.56;0.9977;1.38;0.02;0.12;20;4.19;560.95;0.02;126.07;;;100.02
4000;0.2;0.48;300000;105.92;0.89;0.83;0.9988;2.12;0.03;0.22;20;6.77;628.69;0.02;368.11;;;300
4000;0.2;0.80;500000;88.85;0.95;0.93;0.99931;2.63;0.04;0.26;20;8.73;665.40;0.02;631.42;;;500
4000;0.2;1.12;700000;83.36;1.00;1.01;0.99964;3.07;0.06;0.28;20;10.59;699.16;0.02;944.46;;;700
4000;0.4;0.15;100010;183.59;0.78;0.53;0.9977;1.39;0.02;0.13;20;4.21;563.35;0.01;32.46;;;100.01
4000;0.4;0.45;300000;103.71;0.88;0.80;0.9988;2.14;0.03;0.22;20;6.80;630.56;0.02;225.08;;;300
4000;0.4;0.75;500000;87.43;0.94;0.92;0.99931;2.65;0.04;0.27;20;8.76;668.46;0.02;454.83;;;500
4000;0.4;1.05;700000;81.73;0.99;1.00;0.99964;3.12;0.06;0.28;20;10.66;699.28;0.02;740.80;;;700
4000;0.6;0.42;300000;99.95;0.87;0.75;0.9988;2.18;0.03;0.23;20;6.85;633.45;0.02;78.08;;;300
4000;0.6;0.70;500000;84.86;0.93;0.88;0.99931;2.69;0.04;0.27;20;8.82;672.52;0.02;275.06;;;500
4000;0.6;0.98;700000;79.46;0.98;0.96;0.99964;3.17;0.06;0.29;20;10.74;702.56;0.02;531.21;;;700
4000;0.6;1.26;900000;78.23;1.03;1.03;0.9999;3.61;0.07;0.30;20;12.65;732.34;0.02;846.84;;;900
5000;0;0.18;100010;178.37;0.78;0.59;0.9977;1.27;0.02;0.13;20;3.87;555.92;0.02;211.08;;;100.01
5000;0;0.53;300000;102.00;0.89;0.85;0.9988;1.97;0.03;0.23;20;6.32;624.29;0.02;501.44;;;300
5000;0;0.88;500000;86.73;0.96;0.96;0.99931;2.47;0.04;0.27;20;8.26;662.27;0.02;814.72;;;500
5000;0;1.24;700000;82.98;1.01;1.05;0.99964;2.89;0.06;0.28;20;10.10;702.04;0.02;1178.30;;;700
5000;0.2;0.17;100010;177.20;0.78;0.58;0.9977;1.27;0.02;0.13;20;3.88;556.92;0.02;126.72;;;100.01
5000;0.2;0.52;300000;101.36;0.89;0.84;0.9988;1.97;0.03;0.23;20;6.32;625.02;0.02;370.85;;;300
5000;0.2;0.87;500000;86.23;0.95;0.95;0.99931;2.48;0.04;0.27;20;8.27;662.98;0.02;650.53;;;500
5000;0.2;1.21;700000;82.47;1.01;1.04;0.99964;2.91;0.06;0.28;20;10.12;701.88;0.02;987.85;;;700
5000;0.4;0.16;100010;173.51;0.77;0.55;0.9977;1.28;0.02;0.13;20;3.89;559.70;0.02;41.58;;;100.01
5000;0.4;0.49;300000;99.37;0.88;0.82;0.9988;1.99;0.03;0.23;20;6.35;627.02;0.02;239.64;;;300
5000;0.4;0.82;500000;84.92;0.95;0.93;0.99931;2.50;0.04;0.27;20;8.30;665.74;0.02;486.44;;;500
5000;0.4;1.14;700000;80.95;1.00;1.02;0.99964;2.95;0.06;0.29;20;10.19;701.67;0.02;798.53;;;700
5000;0.6;0.45;300000;96.02;0.87;0.77;0.9988;2.02;0.03;0.24;20;6.40;630.03;0.02;105.07;;;300
5000;0.6;0.75;500000;82.67;0.94;0.90;0.99931;2.53;0.04;0.28;20;8.35;670.31;0.02;319.67;;;500
5000;0.6;1.05;700000;78.44;0.99;0.99;0.99964;3.01;0.05;0.30;20;10.30;702.02;0.02;604.46;;;700
6000;0;0.19;100010;168.44;0.77;0.61;0.9977;1.16;0.02;0.14;20;3.57;552.45;0.02;203.63;;;100.01
6000;0;0.58;300000;97.90;0.89;0.87;0.9988;1.83;0.03;0.24;20;5.90;621.13;0.02;495.20;;;300
6000;0;0.96;500000;84.93;0.96;0.98;0.99931;2.32;0.04;0.27;20;7.83;662.92;0.02;826.04;;;500
6000;0;1.35;700000;82.78;1.02;1.08;0.99964;2.74;0.06;0.28;20;9.69;707.49;0.02;1220.11;;;700
6000;0.2;0.19;100010;167.39;0.77;0.60;0.9977;1.17;0.02;0.14;20;3.58;553.36;0.02;127.08;;;100.01
6000;0.2;0.57;300000;97.31;0.89;0.86;0.9988;1.83;0.03;0.24;20;5.91;621.85;0.02;375.12;;;300
6000;0.2;0.94;500000;84.39;0.96;0.97;0.99931;2.33;0.04;0.27;20;7.85;662.94;0.02;674.68;;;500
6000;0.2;1.32;700000;82.22;1.02;1.07;0.99964;2.76;0.06;0.28;20;9.71;706.65;0.02;1042.96;;;700
6000;0.4;0.18;100010;164.27;0.76;0.57;0.9977;1.18;0.02;0.14;20;3.59;556.17;0.02;49.91;;;100.01
6000;0.4;0.53;300000;95.56;0.88;0.84;0.9988;1.85;0.03;0.24;20;5.93;624.03;0.02;254.76;;;300
6000;0.4;0.89;500000;82.92;0.95;0.96;0.99931;2.36;0.04;0.28;20;7.89;664.09;0.02;523.15;;;500
6000;0.4;1.25;700000;80.77;1.01;1.05;0.99964;2.80;0.06;0.29;20;9.78;705.83;0.02;866.89;;;700
6000;0.6;0.49;300000;92.50;0.87;0.80;0.9988;1.88;0.03;0.25;20;5.98;626.90;0.02;131.58;;;300
6000;0.6;0.81;500000;80.89;0.94;0.92;0.99931;2.39;0.04;0.29;20;7.94;668.65;0.02;368.02;;;500
