Alt;mn;Throttle;Power;SFC;SFC (gr/MJ);Fuel flow (kg/s);TET (K);COT (K);Eta;P3 (bar);T3 (K);PCN HP;PCN LP;PCN PT;Residual Thrust (N)
1524;0.3;0.277777778;500000;81.6;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.333333333;600000;76.9921;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.388888889;700000;73.5834;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.444444444;800000;71.0419;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.5;900000;69.0693;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.555555556;1000000;67.4709;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.611111111;1100000;66.1369;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.666666667;1200000;65.0104;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.722222222;1300000;64.1278;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.777777778;1400000;63.3848;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.833333333;1500000;62.7512;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.888888889;1600000;62.2292;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.944444444;1700000;61.7937;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;1;1800000;61.4445;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.052652632;100040;163.3917;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.105278947;200030;114.2292;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.157905263;300020;95.859;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.210531579;400010;85.7934;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.263157895;500000;79.6747;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.315789474;600000;75.3046;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.368421053;700000;72.0281;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.421052632;800000;69.5492;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.473684211;900000;67.6348;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.526315789;1000000;66.1374;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.578947368;1100000;64.8863;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.631578947;1200000;63.8138;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.684210526;1300000;62.9477;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.736842105;1400000;62.2439;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.789473684;1500000;61.6353;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.842105263;1600000;61.1345;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.894736842;1700000;60.7342;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;0.947368421;1800000;60.3796;0;0;0;0;0;0;0;0;0;0;1
1524;0.4;1;1900000;60.0575;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.05002;100040;155.6468;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.100015;200030;109.7326;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.15;300000;92.5375;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.200005;400010;82.9978;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.25;500000;77.1745;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.3;600000;73.1209;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.35;700000;70.042;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.4;800000;67.7026;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.45;900000;65.8435;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.5;1000000;64.4143;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.55;1100000;63.2641;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.6;1200000;62.2846;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.65;1300000;61.4924;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.7;1400000;60.8011;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.75;1500000;60.2207;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.8;1600000;59.7713;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.85;1700000;59.3833;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.9;1800000;59.0532;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;0.95;1900000;58.7742;0;0;0;0;0;0;0;0;0;0;1
1524;0.5;1;2000000;58.5413;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.058847059;100040;172.8661;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.117664706;200030;120.0142;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.176482353;300020;100.004;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.2353;400010;89.5634;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.294117647;500000;82.8502;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.352941176;600000;78.1538;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.411764706;700000;74.7554;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.470588235;800000;72.2159;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.529411765;900000;70.1459;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.588235294;1000000;68.4953;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.647058824;1100000;67.157;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.705882353;1200000;66.0357;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.764705882;1300000;65.1613;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.823529412;1400000;64.4121;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.882352941;1500000;63.7574;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;0.941176471;1600000;63.3234;0;0;0;0;0;0;0;0;0;0;1
1828.8;0;1;1700000;62.9493;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.058847059;100040;171.9883;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.117664706;200030;119.5421;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.176482353;300020;99.652;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.2353;400010;89.2607;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.294117647;500000;82.5834;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.352941176;600000;77.9241;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.411764706;700000;74.5252;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.470588235;800000;71.9987;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.529411765;900000;69.9461;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.588235294;1000000;68.307;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.647058824;1100000;66.9749;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.705882353;1200000;65.8643;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.764705882;1300000;64.9897;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.823529412;1400000;64.2481;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.882352941;1500000;63.5996;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;0.941176471;1600000;63.1514;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.1;1;1700000;62.784;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.058847059;100040;169.4061;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.117647059;200000;118.0083;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.176482353;300020;98.5663;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.2353;400010;88.3438;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.294117647;500000;81.7841;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.352941176;600000;77.2099;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.411764706;700000;73.8231;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.470588235;800000;71.3582;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.529411765;900000;69.3547;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.588235294;1000000;67.7515;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.647058824;1100000;66.4295;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.705882353;1200000;65.3498;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.764705882;1300000;64.4725;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.823529412;1400000;63.7545;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.882352941;1500000;63.1241;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;0.941176471;1600000;62.6354;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.2;1;1700000;62.2857;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.055577778;100040;165.4851;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.111127778;200030;115.5883;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.166677778;300020;96.7479;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.222227778;400010;86.7947;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.277777778;500000;80.4697;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.333333333;600000;76.0158;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.388888889;700000;72.7;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.444444444;800000;70.2858;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.5;900000;68.3705;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.555555556;1000000;66.8309;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.611111111;1100000;65.5376;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.666666667;1200000;64.4905;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.722222222;1300000;63.6424;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.777777778;1400000;62.9293;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.833333333;1500000;62.3334;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.888888889;1600000;61.8599;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;0.944444444;1700000;61.4536;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.3;1;1800000;61.1681;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.052652632;100040;159.9509;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.105278947;200030;112.1213;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.157905263;300020;94.2894;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.210531579;400010;84.5928;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.263157895;500000;78.5925;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.315789474;600000;74.3511;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.368421053;700000;71.1968;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.421052632;800000;68.774;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.473684211;900000;66.976;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.526315789;1000000;65.5387;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.578947368;1100000;64.3181;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.631578947;1200000;63.3065;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.684210526;1300000;62.4892;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.736842105;1400000;61.8114;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.789473684;1500000;61.2233;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.842105263;1600000;60.7924;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.894736842;1700000;60.4068;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;0.947368421;1800000;60.0639;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.4;1;1900000;59.8193;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.05002;100040;152.5061;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.100015;200030;107.7472;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.15;300000;91.0588;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.2;400000;81.7681;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.25;500000;76.1879;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.3;600000;72.2449;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.35;700000;69.248;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.4;800000;66.9907;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.45;900000;65.1655;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.5;1000000;63.8581;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.55;1100000;62.7394;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.6;1200000;61.8184;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.65;1300000;61.0388;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.7;1400000;60.3713;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.75;1500000;59.8562;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.8;1600000;59.4416;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.85;1700000;59.0771;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.9;1800000;58.7682;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;0.95;1900000;58.5099;0;0;0;0;0;0;0;0;0;0;1
1828.8;0.5;1;2000000;58.3144;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.058847059;100040;168.9334;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.117664706;200030;117.7145;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.176482353;300020;98.3242;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.2353;400010;88.2028;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.294117647;500000;81.6933;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.352941176;600000;77.1217;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.411764706;700000;73.8933;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.470588235;800000;71.413;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.529411765;900000;69.4204;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.588235294;1000000;67.8434;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.647058824;1100000;66.5471;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.705882353;1200000;65.5014;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.764705882;1300000;64.6674;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.823529412;1400000;63.9428;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.882352941;1500000;63.3992;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;0.941176471;1600000;62.9946;0;0;0;0;0;0;0;0;0;0;1
2133.6;0;1;1700000;62.6358;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.058847059;100040;168.0982;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.117664706;200030;117.254;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.176482353;300020;97.947;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.2353;400010;87.9038;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.294117647;500000;81.424;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.352941176;600000;76.8956;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.411764706;700000;73.6678;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.470588235;800000;71.2102;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.529411765;900000;69.2304;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.588235294;1000000;67.6554;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.647058824;1100000;66.3729;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.705882353;1200000;65.3169;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.764705882;1300000;64.498;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.823529412;1400000;63.7829;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.882352941;1500000;63.2266;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;0.941176471;1600000;62.8257;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.1;1;1700000;62.4737;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.058847059;100040;165.6096;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.117652941;200010;115.8567;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.176482353;300020;96.862;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.2353;400010;87.0086;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.294117647;500000;80.6449;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.352941176;600000;76.2051;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.411764706;700000;72.9839;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.470588235;800000;70.583;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.529411765;900000;68.6583;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.588235294;1000000;67.1047;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.647058824;1100000;65.8372;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.705882353;1200000;64.822;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.764705882;1300000;63.9959;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.823529412;1400000;63.3012;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.882352941;1500000;62.7266;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;0.941176471;1600000;62.321;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.2;1;1700000;61.9861;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.055577778;100040;161.8865;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.111127778;200030;113.4638;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.166677778;300020;95.1098;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.222227778;400010;85.5209;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.277777778;500000;79.3559;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.333333333;600000;75.0511;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.388888889;700000;71.8436;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.444444444;800000;69.5411;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.5;900000;67.6992;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.555555556;1000000;66.2016;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.611111111;1100000;64.9519;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.666666667;1200000;63.9855;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.722222222;1300000;63.1687;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.777777778;1400000;62.4975;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.833333333;1500000;61.9569;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.888888889;1600000;61.4982;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;0.944444444;1700000;61.1721;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.3;1;1800000;60.8984;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.055577778;100040;156.586;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.111127778;200030;110.1197;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.166677778;300020;92.7465;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.222222222;400000;83.388;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.277777778;500000;77.5551;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.333333333;600000;73.4173;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.388888889;700000;70.3812;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.444444444;800000;68.0782;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.5;900000;66.3472;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.555555556;1000000;64.9434;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.611111111;1100000;63.7567;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.666666667;1200000;62.8082;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.722222222;1300000;62.039;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.777777778;1400000;61.3863;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.833333333;1500000;60.8767;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.888888889;1600000;60.456;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;0.944444444;1700000;60.0853;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.4;1;1800000;59.7943;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.052652632;100040;149.4396;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.105278947;200030;105.8237;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.157894737;300000;89.631;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.210531579;400010;80.5451;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.263157895;500000;75.2076;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.315789474;600000;71.371;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.368421053;700000;68.4792;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.421052632;800000;66.2898;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.473684211;900000;64.6036;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.526315789;1000000;63.3113;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.578947368;1100000;62.2293;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.631578947;1200000;61.3572;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.684210526;1300000;60.6112;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.736842105;1400000;59.9863;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.789473684;1500000;59.5188;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.842105263;1600000;59.1045;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.894736842;1700000;58.7861;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;0.947368421;1800000;58.4947;0;0;0;0;0;0;0;0;0;0;1
2133.6;0.5;1;1900000;58.2785;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.062525;100040;165.067;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.12501875;200030;115.4563;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.1875125;300020;96.7015;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.25000625;400010;86.8497;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.3125;500000;80.56;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.375;600000;76.1423;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.4375;700000;73.042;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.5;800000;70.6272;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.5625;900000;68.7168;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.625;1000000;67.2062;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.6875;1100000;65.9625;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.75;1200000;64.9922;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.8125;1300000;64.1864;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.875;1400000;63.5108;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;0.9375;1500000;63.0597;0;0;0;0;0;0;0;0;0;0;1
2438.4;0;1;1600000;62.6677;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.062525;100040;164.2634;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.12501875;200030;115.0007;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.1875125;300020;96.343;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.25000625;400010;86.5744;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.3125;500000;80.3109;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.375;600000;75.8772;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.4375;700000;72.821;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.5;800000;70.4264;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.5625;900000;68.5277;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.625;1000000;67.0251;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.6875;1100000;65.7924;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.75;1200000;64.8204;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.8125;1300000;64.022;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.875;1400000;63.3383;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;0.9375;1500000;62.8893;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.1;1;1600000;62.5041;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.058847059;100040;161.873;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.117652941;200010;113.6539;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.176482353;300020;95.2355;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.2353;400010;85.7087;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.294117647;500000;79.5422;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.352941176;600000;75.2175;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.411764706;700000;72.1615;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.470588235;800000;69.8255;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.529411765;900000;67.9698;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.588235294;1000000;66.4772;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.647058824;1100000;65.2788;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.705882353;1200000;64.3059;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.764705882;1300000;63.5313;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.823529412;1400000;62.8693;0;0;0;0;0;0;0;0;0;0;1
2438.4;0.2;0.882352941;1500000;62.3814;0;0;0;0;0;0;0;0;0;0;1
