Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0.2;0.668738445;1700000;70.3732;0.94196;0.89922;0.99961;6.0555;0.11963;0.3295138;0;15.866;694.91;0.021951;1304.17;;;;1700
0;0.2;0.747413556;1900000;68.8101;0.95826;0.92518;0.99973;6.3924;0.13074;0.3369989;0;16.931;704.71;0.022725;1498.02;;;;1900
0;0.2;0.826088667;2100000;67.5934;0.97358;0.9476;0.99983;6.7293;0.14195;0.3430648;0;17.997;713.57;0.023437;1704.18;;;;2100
0;0.2;0.904763778;2300000;66.7787;0.98561;0.97226;0.99992;7.0404;0.15359;0.3472505;0;19.027;723.13;0.02424;1917.25;;;;2300
0;0.2;0.983438889;2500000;66.2128;0.99762;0.99392;1;7.3351;0.16553;0.3502184;0;20.035;732.89;0.025074;2137.97;;;;2500
0;0.2;1.062114;2700000;65.8854;1.01;1.0131;1.0001;7.6172;0.17789;0.3519586;0;21.031;742.94;0.025949;2368.3;;;;2700
0;0.4;0.187793886;500020;104.4739;0.81119;0.55348;0.99839;3.6156;0.052239;0.2219592;0;8.5823;607.36;0.016054;74.63;;;;500.02
0;0.4;0.262900924;700000;90.3296;0.83688;0.63707;0.99873;4.1651;0.063231;0.2567145;0;10.073;628.13;0.016868;185.93;;;;700
0;0.4;0.338015474;900000;82.404;0.86049;0.702;0.99898;4.6257;0.074164;0.2814053;0;11.392;645.75;0.017815;308.62;;;;900
0;0.4;0.413130023;1100000;77.4079;0.88343;0.75695;0.99918;5.0288;0.085149;0.2995681;0;12.601;661.46;0.018814;441.02;;;;1100
0;0.4;0.488244573;1300000;73.871;0.90226;0.80607;0.99935;5.4046;0.096032;0.3139112;0;13.748;675.04;0.019744;582.21;;;;1300
0;0.4;0.563359123;1500000;71.3012;0.91849;0.84359;0.99949;5.7596;0.10695;0.325225;0;14.85;686.84;0.020634;732.89;;;;1500
0;0.4;0.638473672;1700000;69.3561;0.93417;0.87486;0.99961;6.1013;0.11791;0.3343462;0;15.925;697.58;0.021472;893.08;;;;1700
0;0.4;0.713588222;1900000;67.9151;0.95063;0.90391;0.99973;6.4326;0.12904;0.3414398;0;16.985;707.9;0.02229;1064.18;;;;1900
0;0.4;0.788702772;2100000;66.8003;0.96612;0.93005;0.99983;6.7636;0.14028;0.3471381;0;18.045;717.35;0.023046;1247.42;;;;2100
0;0.4;0.863817321;2300000;65.8794;0.98035;0.95023;0.99992;7.0951;0.15152;0.3519907;0;19.102;725.75;0.02373;1441.03;;;;2300
0;0.4;0.938931871;2500000;65.2536;0.99249;0.97254;1;7.4083;0.16313;0.3553661;0;20.136;734.53;0.024468;1643.88;;;;2500
0;0.4;1.014046421;2700000;64.8277;1.0031;0.99544;1.0001;7.714;0.17503;0.3577009;0;21.165;743.28;0.025213;1857.8;;;;2700
0;0.6;0.388967468;1100000;75.1183;0.87161;0.70689;0.99918;5.1018;0.08263;0.3086989;0;12.685;665.2;0.017998;92.93;;;;1100
0;0.6;0.459688826;1300000;71.8488;0.8919;0.74932;0.99935;5.4774;0.093403;0.3227463;0;13.834;678.9;0.018951;209.41;;;;1300
0;0.6;0.530410184;1500000;69.4992;0.91065;0.79493;0.99949;5.8316;0.10425;0.3336576;0;14.94;691.34;0.019865;336.98;;;;1500
0;0.6;0.601131542;1700000;67.6724;0.92516;0.8324;0.99961;6.1762;0.11504;0.3426645;0;16.021;702.32;0.0207;474.32;;;;1700
0;0.6;0.6718529;1900000;66.3025;0.93918;0.86396;0.99973;6.5119;0.12597;0.3497443;0;17.087;712.45;0.021498;623.15;;;;1900
0;0.6;0.742574257;2100000;65.3006;0.95325;0.89145;0.99983;6.8423;0.13713;0.3551107;0;18.148;722.07;0.022272;784.74;;;;2100
0;0.6;0.813295615;2300000;64.5348;0.96784;0.91725;0.99992;7.1648;0.14843;0.3593242;0;19.197;731.35;0.023023;956.6;;;;2300
0;0.6;0.884016973;2500000;63.9378;0.98176;0.94222;1;7.4845;0.15984;0.3626794;0;20.243;740.03;0.023733;1139.07;;;;2500
0;0.6;0.954738331;2700000;63.4636;0.99471;0.96025;1.0001;7.8102;0.17135;0.3653893;0;21.3;747.81;0.02438;1333.75;;;;2700
0;0.6;1.025459689;2900000;63.1528;1.0063;0.97894;1.0001;8.1289;0.18314;0.3671877;0;22.352;755.56;0.025037;1539.65;;;;2900
1000;0;0.042540074;100050;242.2178;0.65591;0.32375;0.99679;1.8182;0.024233;0.0957359;0;4.0295;494.24;0.014809;163.86;;;;100.05
1000;0;0.127581955;300060;130.0963;0.77897;0.49741;0.99788;2.7377;0.039037;0.1782443;0;6.369;567.37;0.015843;367.63;;;;300.06
1000;0;0.212602577;500020;101.3764;0.81491;0.61666;0.99839;3.3827;0.05069;0.228741;0;8.0566;597.82;0.01665;556.68;;;;500.02
1000;0;0.297631702;700000;88.4228;0.84487;0.69896;0.99873;3.8885;0.061896;0.2622505;0;9.4656;620.32;0.017686;741.73;;;;700
1000;0;0.382669331;900000;81.1034;0.87248;0.77184;0.99898;4.3203;0.072993;0.2859181;0;10.729;639.33;0.018773;928.69;;;;900
1000;0;0.46770696;1100000;76.3178;0.89316;0.82264;0.99918;4.7098;0.08395;0.3038471;0;11.898;654.56;0.019805;1119.73;;;;1100
1000;0;0.552744589;1300000;72.9954;0.91271;0.86254;0.99935;5.0757;0.094894;0.3176766;0;13.017;667.84;0.020773;1318.46;;;;1300
1000;0;0.637782219;1500000;70.6099;0.9328;0.89801;0.99949;5.422;0.10591;0.328409;0;14.098;680.02;0.021705;1525.16;;;;1500
1000;0;0.722819848;1700000;68.7761;0.95079;0.92369;0.99961;5.7689;0.11692;0.3371654;0;15.176;690.5;0.022519;1744.72;;;;1700
1000;0;0.807857477;1900000;67.5089;0.9669;0.95188;0.99973;6.1012;0.12827;0.3434947;0;16.237;700.94;0.023359;1975.45;;;;1900
1000;0;0.892895106;2100000;66.6941;0.98068;0.97769;0.99983;6.4078;0.14006;0.3476908;0;17.263;712.01;0.024286;2212.74;;;;2100
1000;0;0.977932735;2300000;66.1878;0.99488;0.99963;0.99992;6.6958;0.15223;0.3503506;0;18.264;723.42;0.025262;2457.61;;;;2300
1000;0;1.062970364;2500000;65.8868;1.0087;1.0224;1;6.9805;0.16472;0.351951;0;19.268;734.5;0.026219;2714.88;;;;2500
1000;0.2;0.041868932;100050;239.4819;0.64956;0.32002;0.99679;1.8299;0.023959;0.0968296;0;4.0407;494.72;0.014548;41.34;;;;100.05
1000;0.2;0.125569133;300060;129.1063;0.77654;0.48975;0.99788;2.7479;0.038739;0.1796112;0;6.3797;568.13;0.015665;183.52;;;;300.06
1000;0.2;0.20924841;500020;100.823;0.81322;0.60623;0.99839;3.3892;0.050413;0.2299965;0;8.0638;598.98;0.016528;329.23;;;;500.02
1000;0.2;0.292936056;700000;87.8915;0.84254;0.69063;0.99873;3.8993;0.061524;0.263836;0;9.4778;621.13;0.017531;480.5;;;;700
1000;0.2;0.376632072;900000;80.6565;0.87025;0.76056;0.99898;4.3315;0.072591;0.2875024;0;10.742;640.11;0.018621;638.58;;;;900
1000;0.2;0.460328088;1100000;75.9272;0.89146;0.8135;0.99918;4.7215;0.08352;0.3054101;0;11.912;655.5;0.019655;803.6;;;;1100
1000;0.2;0.544024104;1300000;72.6471;0.91066;0.85418;0.99935;5.0876;0.094441;0.3191998;0;13.032;668.81;0.020626;977.88;;;;1300
1000;0.2;0.627720121;1500000;70.2889;0.93022;0.88959;0.99949;5.4346;0.10543;0.329909;0;14.115;680.97;0.021556;1161.54;;;;1500
1000;0.2;0.711416137;1700000;68.5081;0.94842;0.91805;0.99961;5.7783;0.11646;0.3384847;0;15.189;691.76;0.022395;1357.49;;;;1700
1000;0.2;0.795112153;1900000;67.1901;0.96548;0.94426;0.99973;6.1189;0.12766;0.3451243;0;16.261;701.67;0.023182;1567;;;;1900
1000;0.2;0.878808169;2100000;66.3208;0.97851;0.97186;0.99983;6.4346;0.13927;0.3496478;0;17.299;712.16;0.024049;1785.11;;;;2100
1000;0.2;0.962504185;2300000;65.8368;0.99261;0.99356;0.99992;6.7238;0.15142;0.3522183;0;18.303;723.53;0.025023;2011.16;;;;2300
1000;0.2;1.046200201;2500000;65.5459;1.0062;1.0152;1;7.0104;0.16386;0.3537817;0;19.309;734.52;0.025972;2250.01;;;;2500
1000;0.4;0.199808192;500020;99.2433;0.80872;0.57579;0.99839;3.4061;0.049623;0.2336573;0;8.0821;602.59;0.016188;100.49;;;;500.02
1000;0.4;0.27972028;700000;86.3377;0.83641;0.66219;0.99873;3.9297;0.060437;0.2685842;0;9.5114;623.72;0.017089;217.22;;;;700
1000;0.4;0.35964036;900000;79.2729;0.86273;0.72514;0.99898;4.3674;0.071346;0.2925205;0;10.782;642.22;0.018151;346.61;;;;900
1000;0.4;0.43956044;1100000;74.7353;0.88679;0.7852;0.99918;4.7576;0.082209;0.3102807;0;11.956;658.13;0.0192;485.87;;;;1100
1000;0.4;0.519480519;1300000;71.5792;0.90519;0.82967;0.99935;5.125;0.093053;0.3239621;0;13.08;671.63;0.020174;636.06;;;;1300
1000;0.4;0.599400599;1500000;69.2931;0.92278;0.86551;0.99949;5.4751;0.10394;0.3346501;0;14.167;683.64;0.021094;796.94;;;;1500
1000;0.4;0.679320679;1700000;67.6387;0.94103;0.89803;0.99961;5.8131;0.11499;0.3428351;0;15.235;695;0.021978;969.8;;;;1700
1000;0.4;0.759240759;1900000;66.4003;0.95812;0.92539;0.99973;6.1516;0.12616;0.3492296;0;16.306;705.26;0.022788;1156.66;;;;1900
1000;0.4;0.839160839;2100000;65.4209;0.97408;0.94881;0.99983;6.4885;0.13738;0.3544575;0;17.373;714.48;0.023525;1355.57;;;;2100
1000;0.4;0.919080919;2300000;64.8302;0.98663;0.97456;0.99992;6.8012;0.14911;0.3576874;0;18.409;724.41;0.02436;1564.72;;;;2300
1000;0.4;0.999000999;2500000;64.5313;0.99943;0.9969;1;7.0984;0.16133;0.3593437;0;19.431;734.83;0.025253;1786.37;;;;2500
1000;0.4;1.078921079;2700000;64.4064;1.0124;1.017;1.0001;7.3837;0.1739;0.3600407;0;20.44;745.34;0.026169;2018.12;;;;2700
1000;0.6;0.33676333;900000;76.9783;0.85217;0.67831;0.99898;4.4257;0.06928;0.30124;0;10.848;646.25;0.017396;47.74;;;;900
1000;0.6;0.411599626;1100000;72.6529;0.87519;0.72786;0.99918;4.8236;0.079918;0.3191743;0;12.033;661.7;0.018411;161.09;;;;1100
1000;0.6;0.486435921;1300000;69.7479;0.89708;0.78103;0.99935;5.1899;0.090672;0.3324679;0;13.159;675.93;0.019414;287.41;;;;1300
1000;0.6;0.561272217;1500000;67.6308;0.91405;0.82351;0.99949;5.5416;0.10145;0.3428752;0;14.253;688.31;0.020342;425.65;;;;1500
1000;0.6;0.636108513;1700000;66.0756;0.92986;0.85843;0.99961;5.8843;0.11233;0.3509453;0;15.329;699.54;0.021212;576.52;;;;1700
1000;0.6;0.710944808;1900000;64.9645;0.94565;0.88933;0.99973;6.22;0.12343;0.3569477;0;16.399;710.15;0.02205;741.42;;;;1900
1000;0.6;0.785781104;2100000;64.1409;0.96181;0.91755;0.99983;6.5479;0.1347;0.3615313;0;17.454;720.25;0.022859;917.87;;;;2100
1000;0.6;0.860617399;2300000;63.5048;0.97686;0.94172;0.99992;6.8771;0.14606;0.3651526;0;18.515;729.43;0.0236;1107.22;;;;2300
1000;0.6;0.935453695;2500000;63.046;0.99127;0.96206;1;7.2116;0.15762;0.3678097;0;19.59;737.79;0.024284;1311.29;;;;2500
1000;0.6;1.010289991;2700000;62.8586;1.0027;0.98523;1.0001;7.521;0.16972;0.3689064;0;20.633;746.96;0.025075;1526.04;;;;2700
2000;0;0.045425653;100050;228.259;0.65948;0.33458;0.99679;1.6858;0.022837;0.1015904;0;3.7456;492.18;0.015051;158.53;;;;100.05
2000;0;0.136236095;300060;122.9784;0.77548;0.51735;0.99788;2.5656;0.036901;0.188561;0;5.9691;563.56;0.015981;360.37;;;;300.06
2000;0;0.227023837;500020;96.3808;0.81298;0.64104;0.99839;3.182;0.048192;0.240597;0;7.5808;593.34;0.016828;549.39;;;;500.02
2000;0;0.317820658;700000;84.7067;0.84623;0.72738;0.99873;3.6617;0.059295;0.2737555;0;8.9327;616.8;0.017993;736.22;;;;700
2000;0;0.408626561;900000;78.0248;0.87374;0.79506;0.99898;4.0785;0.070222;0.2971997;0;10.154;635.59;0.019131;926.99;;;;900
2000;0;0.499432463;1100000;73.7277;0.89612;0.84329;0.99918;4.46;0.0811;0.3145213;0;11.3;651.06;0.020205;1125.1;;;;1100
2000;0;0.590238365;1300000;70.7999;0.91846;0.88415;0.99935;4.8178;0.09204;0.3275279;0;12.399;664.76;0.021227;1332.33;;;;1300
2000;0;0.681044268;1500000;68.6455;0.93886;0.914;0.99949;5.1713;0.10297;0.337807;0;13.486;676.54;0.022124;1552.72;;;;1500
2000;0;0.77185017;1700000;67.2049;0.95718;0.94615;0.99961;5.5106;0.11425;0.3450481;0;14.557;688.11;0.023036;1786.4;;;;1700
2000;0;0.862656073;1900000;66.3574;0.97306;0.97352;0.99973;5.8168;0.12608;0.3494551;0;15.584;700.75;0.024084;2026.9;;;;1900
2000;0;0.953461975;2100000;65.8564;0.98886;0.99827;0.99983;6.1105;0.1383;0.3521138;0;16.597;713.33;0.025149;2278.63;;;;2100
2000;0;1.044267877;2300000;65.586;1.0042;1.0247;0.99992;6.3985;0.15085;0.3535651;0;17.608;725.53;0.026196;2543.27;;;;2300
2000;0.2;0.044705094;100050;225.7423;0.65391;0.33062;0.99679;1.6965;0.022585;0.102723;0;3.7557;492.56;0.014791;46.27;;;;100.05
2000;0.2;0.134075067;300060;122.1707;0.77342;0.50898;0.99788;2.5729;0.036658;0.1898077;0;5.9768;564.46;0.015831;189.83;;;;300.06
2000;0.2;0.223422699;500020;95.818;0.81109;0.63066;0.99839;3.1899;0.047911;0.2420103;0;7.5896;594.23;0.016688;338.03;;;;500.02
2000;0.2;0.312779267;700000;84.2177;0.84383;0.71492;0.99873;3.6716;0.058953;0.2753451;0;8.9436;617.51;0.01784;493.11;;;;700
2000;0.2;0.402144772;900000;77.6216;0.87216;0.78602;0.99898;4.0885;0.06986;0.2987431;0;10.166;636.46;0.018985;656.34;;;;900
2000;0.2;0.491510277;1100000;73.3736;0.8943;0.83504;0.99918;4.4705;0.080711;0.3160392;0;11.313;652.01;0.020061;829.27;;;;1100
2000;0.2;0.580875782;1300000;70.4779;0.91593;0.87591;0.99935;4.8291;0.091621;0.3290244;0;12.414;665.67;0.021081;1012.97;;;;1300
2000;0.2;0.670241287;1500000;68.3843;0.93656;0.9084;0.99949;5.1797;0.10258;0.3390973;0;13.498;677.79;0.022004;1209.71;;;;1500
2000;0.2;0.759606792;1700000;66.8925;0.95579;0.9385;0.99961;5.5263;0.11372;0.3466595;0;14.578;688.84;0.022864;1421.71;;;;1700
2000;0.2;0.848972297;1900000;65.996;0.97085;0.96782;0.99973;5.8416;0.12539;0.3513688;0;15.617;700.85;0.023851;1643.39;;;;1900
2000;0.2;0.938337802;2100000;65.5208;0.98661;0.99205;0.99983;6.1358;0.13759;0.3539172;0;16.632;713.42;0.024917;1876.19;;;;2100
2000;0.2;1.027703307;2300000;65.2579;1.0018;1.0172;0.99992;6.4254;0.15009;0.3553428;0;17.646;725.56;0.025955;2122.25;;;;2300
2000;0.4;0.128104854;300060;119.5721;0.76709;0.48572;0.99788;2.5986;0.035879;0.1939326;0;6.0038;566.8;0.015341;17.37;;;;300.06
2000;0.4;0.213473936;500020;94.323;0.80626;0.59963;0.99839;3.2072;0.047163;0.2458461;0;7.6087;597.66;0.016339;125.26;;;;500.02
2000;0.4;0.298851556;700000;82.7323;0.83696;0.68579;0.99873;3.7029;0.057913;0.2802888;0;8.9789;619.74;0.017378;248.28;;;;700
2000;0.4;0.384237715;900000;76.3826;0.86599;0.75498;0.99898;4.1203;0.068744;0.3035894;0;10.203;638.8;0.018538;384.25;;;;900
2000;0.4;0.469623874;1100000;72.2867;0.88915;0.81006;0.99918;4.5037;0.079515;0.3207913;0;11.355;654.73;0.019617;532.33;;;;1100
2000;0.4;0.555010033;1300000;69.4971;0.90922;0.85197;0.99935;4.8638;0.090346;0.3336678;0;12.459;668.39;0.020639;692.73;;;;1300
2000;0.4;0.640396192;1500000;67.5358;0.9294;0.88896;0.99949;5.2109;0.1013;0.3433575;0;13.54;681.01;0.021601;866.53;;;;1500
2000;0.4;0.725782351;1700000;66.1126;0.94846;0.91875;0.99961;5.5562;0.11239;0.3507492;0;14.619;692.3;0.022476;1055.57;;;;1700
2000;0.4;0.81116851;1900000;65.0674;0.9662;0.94631;0.99973;5.8966;0.12363;0.3563835;0;15.692;702.64;0.023295;1258.56;;;;1900
2000;0.4;0.896554668;2100000;64.4896;0.98001;0.97479;0.99983;6.2134;0.13543;0.3595761;0;16.738;713.75;0.024218;1474.67;;;;2100
2000;0.4;0.981940827;2300000;64.2715;0.99491;0.99755;0.99992;6.5063;0.14782;0.3607966;0;17.758;725.76;0.025245;1702.99;;;;2300
2000;0.4;1.067326986;2500000;64.1926;1.0092;1.0207;1;6.7952;0.16048;0.3612399;0;18.776;737.28;0.026241;1943.44;;;;2500
2000;0.6;0.357469119;900000;74.2441;0.85448;0.70221;0.99898;4.177;0.06682;0.3123335;0;10.269;642.41;0.017775;106.1;;;;900
2000;0.6;0.436906701;1100000;70.4214;0.87981;0.76077;0.99918;4.5621;0.077464;0.329288;0;11.426;658.7;0.018867;229.49;;;;1100
2000;0.6;0.516344282;1300000;67.8281;0.90083;0.81035;0.99935;4.9238;0.088176;0.3418782;0;12.535;672.93;0.019899;366.72;;;;1300
2000;0.6;0.595781864;1500000;66.0066;0.91867;0.84972;0.99949;5.2735;0.09901;0.3513122;0;13.622;685.54;0.020862;518.35;;;;1500
2000;0.6;0.675219446;1700000;64.7175;0.93636;0.88412;0.99961;5.6157;0.11002;0.3583103;0;14.699;697.24;0.021769;684.88;;;;1700
2000;0.6;0.754657028;1900000;63.8216;0.95437;0.91597;0.99973;5.95;0.12126;0.3633397;0;15.767;708.36;0.022644;866.09;;;;1900
2000;0.6;0.83409461;2100000;63.1533;0.97093;0.94017;0.99983;6.2891;0.13262;0.3671846;0;16.844;718.19;0.023431;1062.33;;;;2100
2000;0.6;0.913532192;2300000;62.7609;0.98602;0.96501;0.99992;6.6204;0.14435;0.3694806;0;17.917;727.82;0.024227;1273.68;;;;2300
2000;0.6;0.992969774;2500000;62.5935;0.99822;0.99122;1;6.9363;0.15648;0.3704686;0;18.974;737.83;0.025069;1497.57;;;;2500
2000;0.6;1.072407356;2700000;62.6992;1.0117;1.0117;1.0001;7.2264;0.16929;0.3698442;0;20.002;748.81;0.02603;1733.41;;;;2700
3000;0;0.048624611;100050;215.2971;0.66092;0.34453;0.99679;1.5543;0.02154;0.1077067;0;3.467;489.84;0.015398;152.67;;;;100.05
3000;0;0.145830093;300060;116.1854;0.77145;0.53769;0.99788;2.3996;0.034862;0.1995855;0;5.5832;558.98;0.016144;352.83;;;;300.06
3000;0;0.243011275;500020;91.8375;0.81182;0.66492;0.99839;2.9906;0.04592;0.2524996;0;7.1334;589.45;0.017062;543.5;;;;500.02
3000;0;0.340202177;700000;81.2308;0.84809;0.75535;0.99873;3.4488;0.056862;0.2854696;0;8.4331;613.31;0.018321;732.89;;;;700
3000;0;0.437402799;900000;75.202;0.87581;0.81693;0.99898;3.8528;0.067682;0.3083551;0;9.6198;632.02;0.01952;929.2;;;;900
3000;0;0.534603421;1100000;71.3954;0.90073;0.86486;0.99918;4.2258;0.078535;0.3247957;0;10.744;647.75;0.020651;1135.65;;;;1100
3000;0;0.631804044;1300000;68.774;0.92435;0.90096;0.99935;4.5868;0.089406;0.3371758;0;11.842;661.33;0.021659;1355.61;;;;1300
3000;0;0.729004666;1500000;67.0269;0.9457;0.9372;0.99949;4.9361;0.10054;0.3459647;0;12.925;674.04;0.022633;1590.85;;;;1500
3000;0;0.826205288;1700000;66.101;0.96383;0.96724;0.99961;5.2458;0.11237;0.3508108;0;13.959;688.32;0.023803;1834.41;;;;1700
3000;0;0.92340591;1900000;65.5909;0.98164;0.99581;0.99973;5.5442;0.12462;0.3535387;0;14.982;702.35;0.024978;2091.9;;;;1900
3000;0;1.020606532;2100000;65.3219;0.9987;1.0255;0.99983;5.8374;0.13718;0.3549946;0;15.998;715.71;0.026118;2362.83;;;;2100
3000;0.2;0.047893729;100050;213.1214;0.65553;0.34029;0.99679;1.5637;0.021322;0.1088062;0;3.476;490.24;0.015151;50.44;;;;100.05
3000;0.2;0.143638104;300060;115.5183;0.76979;0.52874;0.99788;2.405;0.034662;0.2007381;0;5.5892;560.03;0.016014;195.24;;;;300.06
3000;0.2;0.239358545;500020;91.2926;0.80976;0.65656;0.99839;2.9991;0.045648;0.2540068;0;7.1431;590.24;0.016912;347.3;;;;500.02
3000;0.2;0.335088559;700000;80.8069;0.8457;0.74428;0.99873;3.4576;0.056565;0.2869672;0;8.4436;614.07;0.018178;506.83;;;;700
3000;0.2;0.430828147;900000;74.8298;0.87406;0.80917;0.99898;3.8625;0.067347;0.3098889;0;9.6321;632.91;0.019374;676.73;;;;900
3000;0.2;0.526567736;1100000;71.0622;0.89829;0.8569;0.99918;4.236;0.078168;0.3263186;0;10.757;648.61;0.020505;858.81;;;;1100
3000;0.2;0.622307324;1300000;68.5108;0.92212;0.89548;0.99935;4.5946;0.089064;0.3384714;0;11.853;662.53;0.021539;1055.03;;;;1300
3000;0.2;0.718046912;1500000;66.7318;0.94406;0.9295;0.99949;4.9489;0.1001;0.3474946;0;12.942;674.85;0.022475;1267.93;;;;1500
3000;0.2;0.813786501;1700000;65.7468;0.96165;0.96152;0.99961;5.2678;0.11177;0.3527003;0;13.988;688.42;0.023576;1492.68;;;;1700
3000;0.2;0.909526089;1900000;65.2532;0.97928;0.98886;0.99973;5.568;0.12398;0.3553685;0;15.015;702.35;0.024742;1731.32;;;;1900
3000;0.2;1.005265677;2100000;65.013;0.9963;1.0179;0.99983;5.8616;0.13653;0.3566814;0;16.037;715.79;0.025881;1984.27;;;;2100
3000;0.4;0.137308379;300060;113.3676;0.76443;0.5038;0.99788;2.4244;0.034017;0.2045463;0;5.6098;562.8;0.01559;36.27;;;;300.06
3000;0.4;0.22881069;500020;89.805;0.80422;0.62533;0.99839;3.0195;0.044904;0.2582143;0;7.1656;593.01;0.016524;149.69;;;;500.02
3000;0.4;0.320322153;700000;79.4802;0.83879;0.70949;0.99873;3.4848;0.055637;0.2917574;0;8.474;616.21;0.01774;279.23;;;;700
3000;0.4;0.411842768;900000;73.7135;0.86944;0.78288;0.99898;3.8909;0.066342;0.3145821;0;9.667;635.53;0.018945;423.06;;;;900
3000;0.4;0.503363383;1100000;70.0885;0.8927;0.83307;0.99918;4.2652;0.077097;0.3308524;0;10.794;651.42;0.020085;581.14;;;;1100
3000;0.4;0.594883998;1300000;67.6591;0.91509;0.87565;0.99935;4.623;0.087957;0.3427318;0;11.891;665.61;0.02114;754.34;;;;1300
3000;0.4;0.686404613;1500000;65.9729;0.9367;0.90951;0.99949;4.9752;0.098959;0.3514917;0;12.979;678.26;0.022101;944.2;;;;1500
3000;0.4;0.777925228;1700000;64.8;0.95667;0.94131;0.99961;5.3214;0.11016;0.357854;0;14.061;689.84;0.023002;1150.29;;;;1700
3000;0.4;0.869445843;1900000;64.2487;0.97278;0.9714;0.99973;5.6377;0.12207;0.3609243;0;15.11;702.69;0.024059;1371.74;;;;1900
3000;0.4;0.960966458;2100000;64.0494;0.98934;0.99702;0.99983;5.9357;0.1345;0.3620475;0;16.14;715.88;0.025178;1606.94;;;;2100
3000;0.4;1.052487073;2300000;64.0238;1.0053;1.024;0.99992;6.2282;0.14725;0.3621923;0;17.167;728.63;0.026271;1855.81;;;;2300
3000;0.6;0.298609334;700000;77.2748;0.82889;0.66343;0.99873;3.5298;0.054093;0.300084;0;8.525;620.14;0.017027;46.71;;;;700
3000;0.6;0.383926286;900000;71.793;0.85813;0.72909;0.99898;3.9414;0.064614;0.3229972;0;9.726;639.16;0.018215;164.29;;;;900
3000;0.6;0.469243239;1100000;68.3957;0.88484;0.79152;0.99918;4.3182;0.075235;0.3390409;0;10.861;655.76;0.019359;298.54;;;;1100
3000;0.6;0.554560191;1300000;66.1409;0.90523;0.83688;0.99935;4.6778;0.085983;0.3505987;0;11.963;670.13;0.020424;449.18;;;;1300
3000;0.6;0.639877144;1500000;64.6178;0.92497;0.87577;0.99949;5.0282;0.096927;0.3588631;0;13.051;683.2;0.021419;616.85;;;;1500
3000;0.6;0.725194096;1700000;63.579;0.94513;0.91112;0.99961;5.3691;0.10808;0.3647264;0;14.127;695.46;0.022368;800.42;;;;1700
3000;0.6;0.810511049;1900000;62.8625;0.96354;0.93709;0.99973;5.7172;0.11944;0.3688833;0;15.22;706.18;0.023213;1002.8;;;;1900
3000;0.6;0.895828001;2100000;62.5152;0.97966;0.96671;0.99983;6.0488;0.13128;0.3709327;0;16.298;717.21;0.024116;1221.21;;;;2100
3000;0.6;0.981144954;2300000;62.4828;0.99429;0.99271;0.99992;6.3569;0.14371;0.3711252;0;17.349;729.04;0.025119;1453.55;;;;2300
3000;0.6;1.066461906;2500000;62.6529;1.0092;1.0159;1;6.6527;0.15663;0.3701176;0;18.391;741.07;0.02616;1701.38;;;;2500
4000;0;0.05223452;100050;203.4243;0.66158;0.35495;0.99679;1.4303;0.020352;0.1139929;0;3.2067;488.03;0.01581;147.22;;;;100.05
4000;0;0.156656573;300060;109.8107;0.76706;0.56055;0.99788;2.2467;0.03295;0.2111718;0;5.2271;554.44;0.016297;346.73;;;;300.06
4000;0;0.261047301;500010;87.706;0.81202;0.68631;0.99839;2.8026;0.043854;0.264394;0;6.7005;585.6;0.017388;537.6;;;;500.01
4000;0;0.365458912;700000;78.0687;0.85037;0.77879;0.99873;3.2454;0.054648;0.2970323;0;7.9599;609.68;0.018712;731.53;;;;700
4000;0;0.469875744;900000;72.6596;0.87896;0.83833;0.99898;3.6404;0.065394;0.3191447;0;9.1211;628.5;0.019961;935.47;;;;900
4000;0;0.574292576;1100000;69.2563;0.90636;0.88346;0.99918;4.0121;0.076182;0.3348278;0;10.236;644.42;0.0211;1153.08;;;;1100
4000;0;0.678709408;1300000;67.0502;0.93188;0.92403;0.99935;4.3754;0.087165;0.3458445;0;11.339;658.48;0.022138;1389.34;;;;1300
4000;0;0.78312624;1500000;65.9328;0.95255;0.95814;0.99949;4.6922;0.098899;0.3517054;0;12.382;674.44;0.023422;1634.73;;;;1500
4000;0;0.887543072;1700000;65.3765;0.97271;0.99083;0.99961;4.9964;0.11114;0.3546984;0;13.416;690.15;0.024719;1896.79;;;;1700
4000;0;0.991959904;1900000;65.1176;0.9919;1.0255;0.99973;5.2944;0.12372;0.3561088;0;14.446;705.09;0.025969;2174.59;;;;1900
4000;0;1.096376736;2100000;65.1069;1.0108;1.0616;0.99983;5.5828;0.13672;0.3561672;0;15.469;719.79;0.027216;2465.65;;;;2100
4000;0.2;0.051447524;100050;201.5414;0.65644;0.35046;0.99679;1.4384;0.020164;0.1150579;0;3.2146;488.44;0.015575;54.32;;;;100.05
4000;0.2;0.154296292;300060;109.2449;0.76573;0.55097;0.99788;2.2503;0.03278;0.2122657;0;5.2309;555.62;0.016187;200.9;;;;300.06
4000;0.2;0.25711935;500020;87.2371;0.80995;0.67578;0.99839;2.8098;0.04362;0.2658151;0;6.7088;586.34;0.01725;356.06;;;;500.02
