Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);Nominal Power (W);;;Power (kW)
5000;0.2;0.077003618;100020;184.2995;0.687;0.39726;0.99701;1.1586;0.018434;0.125822;10;3.243;522.83;0.017679;64.34;2000600;;;
5000;0.2;0.23098006;300020;100.5387;0.7903;0.63668;0.9981;1.8759;0.030163;0.2306468;10;5.4114;588.62;0.017868;220.63;2000600;;;
5000;0.2;0.384948803;500010;82.2944;0.84738;0.77469;0.99861;2.3536;0.041148;0.2817802;10;7.011;624;0.019429;390.44;2000600;;;
5000;0.2;0.538917546;700000;74.5229;0.88966;0.85668;0.99895;2.7519;0.052166;0.3111651;10;8.4252;650.19;0.021067;578.64;2000600;;;
5000;0.2;0.692893987;900000;70.346;0.9265;0.91421;0.9992;3.129;0.063311;0.3296413;10;9.7904;671.06;0.022487;791.81;2000600;;;
5000;0.2;0.846870429;1100000;68.337;0.95897;0.96587;0.9994;3.47;0.075171;0.3393322;10;11.103;692.11;0.024074;1028.37;2000600;;;
5000;0.2;1.00084687;1300000;67.6609;0.9872;1.0114;0.99957;3.7811;0.087959;0.3427229;10;12.383;714.2;0.025853;1288.76;2000600;;;
5000;0.4;0.220440852;300020;99.0904;0.78575;0.60588;0.9981;1.8861;0.029729;0.2340181;10;5.4249;591.7;0.017514;97.76;2000600;;;
5000;0.4;0.367384276;500010;81.0735;0.84053;0.7443;0.99861;2.3711;0.040537;0.2860237;10;7.0358;626.22;0.018997;236.73;2000600;;;
5000;0.4;0.5143277;700000;73.5369;0.88446;0.83309;0.99895;2.7707;0.051476;0.3153374;10;8.4547;652.88;0.020644;399.44;2000600;;;
5000;0.4;0.661278472;900000;69.57;0.91991;0.89645;0.9992;3.1448;0.062613;0.3333181;10;9.8176;674.46;0.022124;588.36;2000600;;;
5000;0.4;0.808229243;1100000;67.3228;0.95297;0.9478;0.9994;3.5097;0.074055;0.3444437;10;11.168;692.87;0.023448;804.89;2000600;;;
5000;0.4;0.955180015;1300000;66.6616;0.98035;0.99094;0.99957;3.8293;0.08666;0.3478602;10;12.463;714.14;0.025148;1047.09;2000600;;;
5000;0.4;1.102130786;1500000;66.5663;1.0063;1.0345;0.99971;4.1357;0.099849;0.3483587;10;13.746;734.59;0.026831;1311.41;2000600;;;
5000;0.6;0.341630227;500010;79.035;0.83087;0.69092;0.99861;2.3993;0.039518;0.2934006;10;7.075;630.05;0.018299;79.94;2000600;;;
5000;0.6;0.478272752;700000;71.8253;0.87552;0.79192;0.99895;2.8045;0.050278;0.3228517;10;8.5059;656.96;0.019919;217.15;2000600;;;
5000;0.6;0.61492211;900000;68.1403;0.9097;0.86054;0.9992;3.1787;0.061326;0.3403116;10;9.8725;679.14;0.021437;382.6;2000600;;;
5000;0.6;0.751571468;1100000;66.103;0.94121;0.91486;0.9994;3.5401;0.072713;0.3508;10;11.22;698.34;0.022822;575.89;2000600;;;
5000;0.6;0.888220825;1300000;65.0815;0.97083;0.96093;0.99957;3.9016;0.084606;0.3563063;10;12.584;715.31;0.024096;799.83;2000600;;;
5000;0.6;1.024870183;1500000;65.0156;0.99508;1.0012;0.99971;4.2212;0.097523;0.3566672;10;13.894;734.7;0.025671;1047.64;2000600;;;
6000;0;0.084848999;100020;175.5824;0.68564;0.41691;0.99701;1.0567;0.017562;0.1320686;10;2.9845;520.27;0.018467;134.79;2000600;;;
6000;0;0.254496098;300000;96.2902;0.79052;0.66786;0.9981;1.7431;0.028887;0.2408234;10;5.0528;584.22;0.018414;338.1;2000600;;;
6000;0;0.424160163;500000;79.5885;0.85298;0.80603;0.99861;2.2009;0.039794;0.2913603;10;6.5949;620.54;0.020097;543.58;2000600;;;
6000;0;0.593824228;700000;72.5781;0.89701;0.88291;0.99895;2.5955;0.050805;0.3195033;10;7.9936;646.56;0.021749;769.61;2000600;;;
6000;0;0.763488293;900000;69.1425;0.93782;0.94555;0.9992;2.9633;0.062228;0.3353789;10;9.3437;669.52;0.02334;1022.51;2000600;;;
6000;0;0.933152358;1100000;68.0196;0.97101;0.99831;0.9994;3.2822;0.074822;0.3409153;10;10.633;695.04;0.025338;1298.47;2000600;;;
6000;0;1.102816423;1300000;67.7694;1.0022;1.0568;0.99957;3.5886;0.0881;0.3421741;10;11.919;719.12;0.027278;1600.9;2000600;;;
6000;0.2;0.083524008;100020;174.4398;0.6813;0.41095;0.99701;1.0607;0.017448;0.1329337;10;2.9894;520.83;0.018277;66.61;2000600;;;
6000;0.2;0.250521921;300000;95.8121;0.7886;0.65956;0.9981;1.747;0.028744;0.2420252;10;5.0579;585.09;0.018281;225.74;2000600;;;
6000;0.2;0.417536534;500000;79.2211;0.85101;0.7983;0.99861;2.2059;0.039611;0.2927114;10;6.6023;621.35;0.019957;401.89;2000600;;;
6000;0.2;0.584551148;700000;72.2944;0.89476;0.87767;0.99895;2.6005;0.050606;0.320757;10;8.0015;647.58;0.021623;602.6;2000600;;;
6000;0.2;0.751565762;900000;68.778;0.93578;0.94012;0.9992;2.976;0.0619;0.3371564;10;9.3641;669.59;0.023117;833.05;2000600;;;
6000;0.2;0.918580376;1100000;67.6868;0.96869;0.99118;0.9994;3.296;0.074455;0.3425917;10;10.655;694.99;0.025108;1088.93;2000600;;;
6000;0.2;1.08559499;1300000;67.4084;0.99932;1.0469;0.99957;3.6062;0.087631;0.3440068;10;11.944;718.65;0.02701;1371.71;2000600;;;
6000;0.4;0.239348971;300000;94.4038;0.78345;0.63103;0.9981;1.7581;0.028321;0.2456355;10;5.0724;587.73;0.017899;112.71;2000600;;;
6000;0.4;0.398914951;500000;78.0864;0.8436;0.77287;0.99861;2.2229;0.039043;0.2969651;10;6.6271;623.47;0.019519;259.79;2000600;;;
6000;0.4;0.558480932;700000;71.381;0.8888;0.85753;0.99895;2.6163;0.049967;0.3248615;10;8.0237;650.37;0.021224;434.85;2000600;;;
6000;0.4;0.718046912;900000;67.9964;0.92767;0.91835;0.9992;2.995;0.061197;0.3410319;10;9.3959;672.3;0.022707;642.49;2000600;;;
6000;0.4;0.877612893;1100000;66.6796;0.96208;0.97202;0.9994;3.3378;0.073348;0.3477666;10;10.725;694.98;0.024421;880.67;2000600;;;
6000;0.4;1.037178873;1300000;66.4759;0.99195;1.0211;0.99957;3.652;0.086419;0.3488321;10;12.022;718.28;0.026299;1145.2;2000600;;;
6000;0.6;0.371064935;500010;76.1965;0.83311;0.72024;0.99861;2.2502;0.038099;0.3043308;10;6.6656;626.99;0.018813;114.89;2000600;;;
6000;0.6;0.519480519;700000;69.8671;0.88067;0.81971;0.99895;2.6471;0.048907;0.3319007;10;8.0735;654.69;0.020529;265.81;2000600;;;
6000;0.6;0.667903525;900000;66.7471;0.91683;0.88892;0.9992;3.0218;0.060072;0.3474149;10;9.4409;677.57;0.02209;449.36;2000600;;;
6000;0.6;0.816326531;1100000;65.2112;0.95148;0.94083;0.9994;3.3928;0.071732;0.3555975;10;10.817;697.14;0.023493;667.54;2000600;;;
6000;0.6;0.964749536;1300000;64.9375;0.98103;0.98853;0.99957;3.7278;0.084419;0.3570962;10;12.151;718.35;0.025164;915.18;2000600;;;
6000;0.6;1.113172542;1500000;65.3746;1.0083;1.0333;0.99971;4.0438;0.098062;0.3547087;10;13.477;739.99;0.026947;1197.75;2000600;;;
7000;0;0.092465563;100020;166.5652;0.67756;0.43113;0.99701;0.96291;0.01666;0.1392183;10;2.7437;518.65;0.019224;129.86;2000600;;;
7000;0;0.277341222;300000;91.8588;0.78925;0.69869;0.9981;1.6227;0.027558;0.2524409;10;4.7231;581.04;0.01887;334.42;2000600;;;
7000;0;0.46223537;500000;76.8413;0.85562;0.828;0.99861;2.063;0.038421;0.3017769;10;6.2175;617.77;0.020693;546.66;2000600;;;
7000;0;0.647129518;700000;70.6547;0.90434;0.90628;0.99895;2.4588;0.049458;0.3282009;10;7.6139;644.59;0.02235;788.25;2000600;;;
7000;0;0.832023666;900000;68.3078;0.94681;0.96958;0.9992;2.8054;0.061477;0.3394768;10;8.942;672.05;0.024348;1058.28;2000600;;;
7000;0;1.016917815;1100000;67.7302;0.98313;1.0345;0.9994;3.1219;0.074503;0.342372;10;10.239;699.7;0.026516;1356.98;2000600;;;
7000;0.2;0.091018291;100020;165.6283;0.67358;0.4247;0.99701;0.96581;0.016566;0.1400058;10;2.747;519.25;0.019059;68.5;2000600;;;
7000;0.2;0.273000273;300000;91.4583;0.78744;0.68552;0.9981;1.6256;0.027438;0.2535465;10;4.7268;581.84;0.018754;231.13;2000600;;;
7000;0.2;0.455000455;500000;76.5091;0.85402;0.82055;0.99861;2.0677;0.038255;0.3030871;10;6.2246;618.61;0.020556;415.59;2000600;;;
7000;0.2;0.637000637;700000;70.3942;0.90189;0.89863;0.99895;2.4635;0.049276;0.3294156;10;7.6212;645.51;0.022225;632.11;2000600;;;
7000;0.2;0.819000819;900000;67.9622;0.94456;0.96295;0.9992;2.8178;0.061166;0.3412033;10;8.9617;671.96;0.024119;881.42;2000600;;;
7000;0.2;1.001001001;1100000;67.4062;0.98049;1.0256;0.9994;3.1363;0.074147;0.3440179;10;10.263;699.39;0.026268;1160.79;2000600;;;
7000;0.4;0.086996608;100020;162.7103;0.66105;0.40673;0.99701;0.97511;0.016275;0.1425167;10;2.7575;520.9;0.018545;6.42;2000600;;;
7000;0.4;0.260937636;300000;90.1913;0.78216;0.65561;0.9981;1.6358;0.027058;0.2571083;10;4.74;584.31;0.018379;127.37;2000600;;;
7000;0.4;0.43489606;500000;75.4915;0.84856;0.79753;0.99861;2.0826;0.037746;0.3071728;10;6.2465;621;0.020138;284.14;2000600;;;
7000;0.4;0.608854484;700000;69.5795;0.8949;0.87995;0.99895;2.478;0.048706;0.3332726;10;7.642;648.29;0.021845;475.55;2000600;;;
7000;0.4;0.782812908;900000;66.9201;0.93836;0.94572;0.9992;2.8532;0.060228;0.3465167;10;9.0149;672.05;0.023462;704.39;2000600;;;
7000;0.4;0.956771332;1100000;66.4302;0.97331;1.001;0.9994;3.1768;0.073073;0.3490722;10;10.325;698.95;0.025568;964.89;2000600;;;
7000;0.4;1.130729756;1300000;66.7969;1.0065;1.0632;0.99957;3.4912;0.086836;0.3471557;10;11.65;724.61;0.027637;1264.72;2000600;;;
7000;0.6;0.243139639;300010;88.132;0.77506;0.60729;0.9981;1.6508;0.02644;0.2631158;10;4.759;588.88;0.017797;21.87;2000600;;;
7000;0.6;0.405219224;500000;73.7254;0.83686;0.75393;0.99861;2.1087;0.036863;0.3145309;10;6.2826;624.33;0.019426;150.17;2000600;;;
7000;0.6;0.567306913;700000;68.2162;0.8858;0.8469;0.99895;2.504;0.047751;0.3399332;10;7.684;652.83;0.021192;317.64;2000600;;;
7000;0.6;0.729394602;900000;65.6546;0.92595;0.91149;0.9992;2.8854;0.059089;0.3531957;10;9.0686;676.12;0.022758;523.5;2000600;;;
7000;0.6;0.891482292;1100000;64.8913;0.96279;0.97008;0.9994;3.2429;0.07138;0.3573506;10;10.438;699.04;0.024461;767.21;2000600;;;
7000;0.6;1.053569981;1300000;65.2963;0.99433;1.0209;0.99957;3.5666;0.084885;0.3551342;10;11.776;723.72;0.02645;1049.18;2000600;;;
8000;0;0.101780808;100020;158.1691;0.66839;0.44542;0.99701;0.87394;0.01582;0.1466085;10;2.5157;517.07;0.020114;124.97;2000600;;;
8000;0;0.305281368;300000;87.8865;0.78926;0.72856;0.9981;1.5076;0.026366;0.263851;10;4.4121;578.15;0.019432;331.6;2000600;;;
8000;0;0.508802279;500000;74.3512;0.85921;0.84901;0.99861;1.9371;0.037176;0.3118839;10;5.8725;615.35;0.021324;553.22;2000600;;;
8000;0;0.712323191;700000;69.1564;0.91521;0.9299;0.99895;2.3284;0.048409;0.3353116;10;7.2634;644.22;0.023102;812.26;2000600;;;
8000;0;0.915844103;900000;67.8402;0.95803;1.0018;0.9992;2.6606;0.061056;0.341817;10;8.5827;676.18;0.025498;1103.44;2000600;;;
8000;0;1.119365015;1100000;68.1879;0.99917;1.0707;0.9994;2.9529;0.075007;0.3400742;10;9.8585;709.83;0.028223;1425.51;2000600;;;
8000;0.2;0.099930063;100020;157.3922;0.66488;0.43869;0.99701;0.87621;0.015743;0.1473321;10;2.5183;517.73;0.019963;70.02;2000600;;;
8000;0.2;0.299730243;300000;87.4859;0.7871;0.71733;0.9981;1.5111;0.026246;0.2650591;10;4.4167;578.83;0.019298;236.95;2000600;;;
8000;0.2;0.499550405;500000;74.0605;0.8576;0.84414;0.99861;1.941;0.03703;0.3131081;10;5.8783;616.29;0.021198;431.7;2000600;;;
8000;0.2;0.699370566;700000;68.8766;0.91195;0.92401;0.99895;2.335;0.048214;0.3366737;10;7.274;644.78;0.022943;666.77;2000600;;;
8000;0.2;0.899190728;900000;67.5159;0.95561;0.99358;0.9992;2.6726;0.060764;0.3434589;10;8.6021;675.96;0.025263;938.23;2000600;;;
8000;0.2;1.09901089;1100000;67.7592;0.99574;1.0654;0.9994;2.9765;0.074535;0.3422254;10;9.8982;708.01;0.027825;1245.17;2000600;;;
8000;0.4;0.095338862;100020;155.0358;0.65245;0.41976;0.99701;0.88311;0.015507;0.1495715;10;2.5262;519.6;0.01951;14.54;2000600;;;
8000;0.4;0.285959394;300000;86.3298;0.7814;0.68174;0.9981;1.5207;0.025899;0.2686086;10;4.4289;580.98;0.018924;141.83;2000600;;;
8000;0.4;0.47659899;500000;73.1664;0.85293;0.82154;0.99861;1.9538;0.036583;0.3169343;10;5.898;618.83;0.020804;310.12;2000600;;;
8000;0.4;0.667238585;700000;68.0895;0.90346;0.90431;0.99895;2.3518;0.047663;0.3405656;10;7.3009;646.95;0.022518;521.28;2000600;;;
8000;0.4;0.857878181;900000;66.5512;0.94883;0.97216;0.9992;2.7075;0.059896;0.3484373;10;8.6589;675.62;0.02458;774.21;2000600;;;
8000;0.4;1.048517777;1100000;66.6927;0.98755;1.0414;0.9994;3.0307;0.073362;0.3476983;10;9.99;705.1;0.026896;1067.06;2000600;;;
8000;0.6;0.266642965;300000;84.4664;0.77392;0.63412;0.9981;1.535;0.02534;0.2745344;10;4.4477;585.27;0.018343;45.18;2000600;;;
8000;0.6;0.444404942;500000;71.585;0.84241;0.7837;0.99861;1.9781;0.035793;0.3239355;10;5.9339;622.37;0.020105;186.63;2000600;;;
8000;0.6;0.622166918;700000;66.8244;0.89237;0.87497;0.99895;2.3751;0.046777;0.3470131;10;7.3361;651.42;0.021889;373.18;2000600;;;
8000;0.6;0.799928895;900000;65.0052;0.93811;0.94389;0.9992;2.7622;0.058505;0.3567243;10;8.7479;676.01;0.023534;606.78;2000600;;;
8000;0.6;0.977690872;1100000;65.1878;0.97574;1.0013;0.9994;3.0964;0.071707;0.3557249;10;10.097;704.24;0.02574;881.86;2000600;;;
8000;0.6;1.155452849;1300000;66.3402;1.0113;1.0673;0.99957;3.4262;0.086242;0.3495458;10;11.49;731.8;0.027968;1211.85;2000600;;;
0;0;0.062767493;100020;248.8513;0.70172;0.34995;0.99701;1.6946;0.024891;0.0931839;20;4.7106;547.36;0.016321;165.15;2000600;;;
0;0;0.188321305;300090;133.982;0.82243;0.53693;0.9981;2.5436;0.040206;0.1730749;20;7.4258;626.55;0.017563;370.16;2000600;;;
0;0;0.313881393;500170;104.4052;0.85927;0.66504;0.99862;3.1427;0.05222;0.2221052;20;9.3895;659.18;0.018463;561.17;2000600;;;
0;0;0.43949796;700340;91.3593;0.89274;0.75194;0.99895;3.6042;0.063982;0.2538212;20;11.02;684.54;0.019725;747.91;2000600;;;
0;0;0.564825855;900050;83.9091;0.92001;0.82601;0.9992;4.0033;0.075522;0.2763578;20;12.488;705.02;0.020961;937.35;2000600;;;
0;0;0.690304361;1100000;79.0726;0.94252;0.87672;0.9994;4.3667;0.086981;0.2932614;20;13.858;721.72;0.022133;1132.89;2000600;;;
0;0;0.815814245;1300000;75.7862;0.96506;0.91866;0.99957;4.7068;0.098522;0.3059782;20;15.17;736.48;0.023258;1337.15;2000600;;;
0;0;0.941324129;1500000;73.3797;0.98637;0.95304;0.99971;5.0371;0.11007;0.3160127;20;16.454;749.52;0.02428;1552.01;2000600;;;
0;0;1.066834013;1700000;71.6407;1.0056;0.9824;0.99984;5.3633;0.12179;0.3236837;20;17.733;761.34;0.025231;1781.03;2000600;;;
0;0.2;0.062151246;100020;245.9453;0.69568;0.34585;0.99701;1.7058;0.0246;0.0942849;20;4.724;547.79;0.016024;45.76;2000600;;;
0;0.2;0.186428882;300020;133.0424;0.81993;0.52837;0.9981;2.5517;0.039915;0.1742973;20;7.4362;627.42;0.01738;191.25;2000600;;;
0;0.2;0.310700304;500010;103.8663;0.8576;0.65376;0.99861;3.1487;0.051934;0.2232575;20;9.3975;660.39;0.018327;340.18;2000600;;;
0;0.2;0.434971727;700000;90.8341;0.89001;0.73926;0.99895;3.615;0.063584;0.2552887;20;11.035;685.22;0.019543;494.76;2000600;;;
0;0.2;0.559249363;900000;83.4506;0.91838;0.81596;0.9992;4.0138;0.075106;0.2778761;20;12.503;705.91;0.020791;656.27;2000600;;;
0;0.2;0.683526999;1100000;78.6626;0.94053;0.86833;0.9994;4.3776;0.086529;0.2947899;20;13.874;722.7;0.021963;826.36;2000600;;;
0;0.2;0.807804636;1300000;75.411;0.96231;0.9103;0.99957;4.7186;0.098034;0.3075006;20;15.189;737.4;0.023085;1006.94;2000600;;;
0;0.2;0.932082272;1500000;73.0722;0.98384;0.94745;0.99971;5.0463;0.10961;0.3173426;20;16.47;750.79;0.024134;1198.45;2000600;;;
0;0.2;1.056359908;1700000;71.3178;1.0033;0.97468;0.99984;5.3762;0.12124;0.3251494;20;17.753;762.33;0.025058;1404.99;2000600;;;
0;0.4;0.180365516;300020;129.8902;0.81239;0.50471;0.9981;2.5802;0.038969;0.1785273;20;7.4725;629.63;0.016781;9.94;2000600;;;
0;0.4;0.300589155;500000;102.1518;0.85253;0.62137;0.99861;3.1662;0.051076;0.2270047;20;9.4205;664.09;0.017926;117.76;2000600;;;
0;0.4;0.420824817;700000;89.1403;0.88259;0.71309;0.99895;3.6466;0.062398;0.2601398;20;11.079;687.66;0.019012;239.52;2000600;;;
0;0.4;0.541060479;900000;82.0274;0.9117;0.78068;0.9992;4.0465;0.073825;0.2826975;20;12.55;708.29;0.020272;373.35;2000600;;;
0;0.4;0.66129614;1100000;77.4166;0.93517;0.84043;0.9994;4.411;0.085158;0.2995345;20;13.925;725.55;0.021452;518.23;2000600;;;
0;0.4;0.781531802;1300000;74.2868;0.95544;0.8848;0.99957;4.7535;0.096573;0.3121542;20;15.243;740.26;0.022574;675.28;2000600;;;
0;0.4;0.901767464;1500000;72.0537;0.97565;0.92269;0.99971;5.0815;0.10808;0.3218283;20;16.526;753.74;0.023633;844.21;2000600;;;
0;0.4;1.022003126;1700000;70.4672;0.99567;0.95753;0.99984;5.4042;0.11979;0.3290741;20;17.802;766.28;0.024631;1027.86;2000600;;;
0;0.6;0.507385275;900000;79.5682;0.89943;0.72961;0.9992;4.1058;0.071611;0.2914347;20;12.634;712.1;0.019382;83.7;2000600;;;
0;0.6;0.620137558;1100000;75.2862;0.92478;0.78366;0.9994;4.4697;0.082815;0.3080105;20;14.009;729.55;0.02059;203.51;2000600;;;
0;0.6;0.732889841;1300000;72.3885;0.94669;0.83846;0.99957;4.8129;0.094105;0.3203401;20;15.335;744.94;0.021725;337.37;2000600;;;
0;0.6;0.845642124;1500000;70.2993;0.96467;0.88059;0.99971;5.1441;0.10545;0.3298599;20;16.626;758.48;0.022777;484.02;2000600;;;
0;0.6;0.958394407;1700000;68.8345;0.98216;0.91623;0.99984;5.4697;0.11702;0.3368797;20;17.906;770.95;0.023775;645.39;2000600;;;
0;0.6;1.071146691;1900000;67.7881;1.0007;0.94871;0.99995;5.7847;0.1288;0.3420795;20;19.171;782.92;0.024743;820.36;2000600;;;
1000;0;0.065841617;100020;234.7279;0.70554;0.36121;0.99701;1.5717;0.023478;0.0987907;20;4.3817;545.68;0.016598;159.67;2000600;;;
1000;0;0.197498519;300020;126.7622;0.81894;0.55803;0.9981;2.3848;0.038031;0.1829326;20;6.9649;622.94;0.017719;362.7;2000600;;;
1000;0;0.329148838;500010;99.511;0.85844;0.69043;0.99861;2.9551;0.049756;0.2330288;20;8.8411;655.65;0.018708;553.68;2000600;;;
1000;0;0.460799157;700000;87.6716;0.89493;0.78125;0.99895;3.3958;0.06137;0.2644977;20;10.411;681.75;0.020081;742.61;2000600;;;
1000;0;0.59245606;900000;80.8441;0.9223;0.84909;0.9992;3.7808;0.07276;0.2868351;20;11.831;701.95;0.021383;935.94;2000600;;;
1000;0;0.724112962;1100000;76.5353;0.94705;0.89844;0.9994;4.1362;0.084189;0.3029834;20;13.175;718.97;0.022616;1139;2000600;;;
1000;0;0.855769864;1300000;73.6091;0.97166;0.93935;0.99957;4.4735;0.095692;0.3150282;20;14.474;733.99;0.023768;1353.11;2000600;;;
1000;0;0.987426766;1500000;71.5259;0.99395;0.97239;0.99971;4.8085;0.10729;0.3242031;20;15.766;747.02;0.024793;1583.06;2000600;;;
1000;0;1.119083668;1700000;70.2646;1.0112;1.0067;0.99984;5.1147;0.11945;0.3300228;20;17.013;761.04;0.025949;1822.81;2000600;;;
1000;0.2;0.064994477;100020;232.1467;0.69958;0.3568;0.99701;1.5814;0.02322;0.0998891;20;4.3931;546.06;0.016314;50.12;2000600;;;
1000;0.2;0.194957437;300020;125.9592;0.81686;0.54882;0.9981;2.3909;0.03779;0.1840988;20;6.9728;623.98;0.017562;196.74;2000600;;;
1000;0.2;0.3249139;500010;98.9493;0.85651;0.67905;0.99861;2.9618;0.049475;0.2343517;20;8.8501;656.65;0.01856;348.16;2000600;;;
1000;0.2;0.454870362;700000;87.1563;0.89217;0.77;0.99895;3.4055;0.06101;0.2660615;20;10.425;682.47;0.019906;506.67;2000600;;;
1000;0.2;0.584833323;900000;80.4278;0.92055;0.83935;0.9992;3.7901;0.072385;0.28832;20;11.845;702.92;0.021221;673.35;2000600;;;
1000;0.2;0.714796283;1100000;76.157;0.9446;0.89013;0.9994;4.1464;0.083773;0.3044887;20;13.19;719.89;0.022448;851.85;2000600;;;
1000;0.2;0.844759244;1300000;73.296;0.96916;0.93354;0.99957;4.482;0.095285;0.3163739;20;14.487;735.19;0.023622;1042.44;2000600;;;
1000;0.2;0.974722204;1500000;71.2305;0.99117;0.96459;0.99971;4.8182;0.10685;0.3255476;20;15.783;748.19;0.024639;1249.54;2000600;;;
1000;0.2;1.104685165;1700000;69.9127;1.0094;0.99938;0.99984;5.132;0.11885;0.3316843;20;17.042;761.54;0.025732;1469.01;2000600;;;
1000;0.4;0.189203506;300020;123.3462;0.81037;0.52311;0.9981;2.4123;0.037006;0.1879988;20;6.9997;626.65;0.017046;29;2000600;;;
1000;0.4;0.315324462;500010;97.2978;0.85105;0.64621;0.99861;2.9806;0.048649;0.2383296;20;8.8753;659.92;0.018136;141.22;2000600;;;
1000;0.4;0.441445418;700000;85.6191;0.88458;0.73346;0.99895;3.4344;0.059933;0.2708384;20;10.465;684.66;0.01939;269.03;2000600;;;
1000;0.4;0.567572681;900000;79.1505;0.91576;0.80965;0.9992;3.8193;0.071235;0.2929726;20;11.888;705.62;0.020724;409.42;2000600;;;
1000;0.4;0.693699943;1100000;75.0304;0.93879;0.86492;0.9994;4.1764;0.082533;0.3090603;20;13.236;722.81;0.021958;563.43;2000600;;;
1000;0.4;0.819827206;1300000;72.2571;0.96114;0.90836;0.99957;4.5143;0.093934;0.3209225;20;14.538;737.97;0.02312;731.2;2000600;;;
1000;0.4;0.945954468;1500000;70.3874;0.98374;0.94756;0.99971;4.8431;0.10558;0.3294472;20;15.825;752.06;0.024223;915.05;2000600;;;
1000;0.4;1.07208173;1700000;68.9678;1.004;0.97594;0.99984;5.173;0.11725;0.3362284;20;17.111;764.08;0.025183;1114.2;2000600;;;
1000;0.6;0.41706387;700000;83.1388;0.87425;0.68536;0.99895;3.4788;0.058197;0.2789184;20;10.526;689.07;0.01859;25.86;2000600;;;
1000;0.6;0.536224976;900000;76.9202;0.90329;0.75069;0.9992;3.8725;0.069228;0.3014672;20;11.965;709.21;0.019863;139.68;2000600;;;
1000;0.6;0.655386082;1100000;73.1154;0.93076;0.81561;0.9994;4.2281;0.080427;0.317155;20;13.314;727.32;0.021136;269.5;2000600;;;
1000;0.6;0.774547188;1300000;70.5078;0.95112;0.86595;0.99957;4.5694;0.09166;0.3288848;20;14.624;742.73;0.022292;414.16;2000600;;;
1000;0.6;0.893708294;1500000;68.7438;0.97063;0.90677;0.99971;4.9015;0.10312;0.3373239;20;15.913;756.65;0.023387;574.81;2000600;;;
1000;0.6;1.012869399;1700000;67.5789;0.99134;0.94314;0.99984;5.2225;0.11488;0.3431386;20;17.194;769.94;0.024444;753.19;2000600;;;
2000;0;0.069695492;100020;221.7138;0.70658;0.372;0.99701;1.4501;0.022176;0.1045895;20;4.0604;543.88;0.016992;153.78;2000600;;;
2000;0;0.209058602;300020;119.8313;0.81505;0.57999;0.9981;2.2333;0.035951;0.1935132;20;6.5238;618.67;0.017887;355.3;2000600;;;
2000;0;0.348414745;500010;95.0317;0.85864;0.71099;0.99861;2.7746;0.047516;0.2440127;20;8.3203;652.52;0.019029;547.16;2000600;;;
2000;0;0.487770887;700000;84.2047;0.89714;0.80788;0.99895;3.1977;0.058943;0.2753875;20;9.834;678.82;0.020482;738.96;2000600;;;
2000;0;0.627133998;900000;78.0528;0.92556;0.87036;0.9992;3.5724;0.070248;0.2970929;20;11.219;699.16;0.02185;938.5;2000600;;;
2000;0;0.766497108;1100000;74.2657;0.95348;0.92149;0.9994;3.9206;0.081692;0.3122428;20;12.544;716.68;0.023147;1150.98;2000600;;;
2000;0;0.905860219;1300000;71.6648;0.97891;0.95786;0.99957;4.2641;0.093164;0.3235748;20;13.848;731.42;0.024277;1379.51;2000600;;;
2000;0;1.045223329;1500000;70.1261;0.99975;0.99681;0.99971;4.5801;0.10519;0.3306748;20;15.112;746.81;0.025519;1620.98;2000600;;;
2000;0.2;0.068746993;100020;219.4863;0.70083;0.3673;0.99701;1.4585;0.021953;0.1056509;20;4.0704;544.28;0.016724;53.83;2000600;;;
2000;0.2;0.206213485;300020;119.1813;0.81337;0.5701;0.9981;2.2374;0.035756;0.1945686;20;6.5292;619.89;0.017757;201.55;2000600;;;
2000;0.2;0.343673105;500010;94.4621;0.85631;0.70255;0.99861;2.7824;0.047232;0.245484;20;8.331;653.32;0.018861;356.37;2000600;;;
2000;0.2;0.481132724;700000;83.7495;0.89517;0.79793;0.99895;3.206;0.058625;0.2768843;20;9.8459;679.64;0.020318;519.2;2000600;;;
2000;0.2;0.618599216;900000;77.6697;0.92366;0.8619;0.9992;3.5809;0.069903;0.2985583;20;11.232;700.12;0.02169;693.11;2000600;;;
2000;0.2;0.756065709;1100000;73.9095;0.95086;0.91282;0.9994;3.9296;0.0813;0.3137476;20;12.555;717.6;0.022988;881.26;2000600;;;
2000;0.2;0.893532202;1300000;71.3767;0.97626;0.95083;0.99957;4.2718;0.09279;0.3248812;20;13.861;732.62;0.024135;1086.65;2000600;;;
2000;0.2;1.030998694;1500000;69.7721;0.99789;0.98985;0.99971;4.5963;0.10466;0.3323526;20;15.139;747.23;0.0253;1307.76;2000600;;;
