Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
2438.40;0.10;0.85;1300000.00;83.89;0.97;0.97;1.00;6.48;0.11;0.28;0.00;11.76;668.09;0.02;1964.68;;;1300.00
2438.40;0.10;0.91;1400000.00;83.10;0.98;0.99;1.00;6.69;0.12;0.28;0.00;12.27;676.41;0.02;2134.17;;;1400.00
2438.40;0.10;0.98;1500000.00;82.52;0.99;1.01;1.00;6.90;0.12;0.28;0.00;12.77;684.59;0.02;2309.73;;;1500.00
2438.40;0.10;1.04;1600000.00;82.08;1.00;1.02;1.00;7.11;0.13;0.28;0.00;13.28;692.54;0.02;2491.25;;;1600.00
2438.40;0.20;0.06;100040.00;269.65;0.74;0.44;1.00;2.53;0.03;0.09;0.00;3.89;502.59;0.01;132.91;;;100.04
2438.40;0.20;0.13;200020.00;177.44;0.80;0.57;1.00;3.22;0.04;0.13;0.00;5.09;542.50;0.01;269.19;;;200.02
2438.40;0.20;0.19;300020.00;141.63;0.82;0.66;1.00;3.73;0.04;0.16;0.00;6.00;564.18;0.01;397.71;;;300.02
2438.40;0.20;0.26;400010.00;123.53;0.85;0.72;1.00;4.12;0.05;0.19;0.00;6.75;582.17;0.01;522.58;;;400.01
2438.40;0.20;0.32;500000.00;112.15;0.86;0.77;1.00;4.46;0.06;0.21;0.00;7.42;596.76;0.01;647.16;;;500.00
2438.40;0.20;0.39;600000.00;104.32;0.88;0.81;1.00;4.77;0.06;0.22;0.00;8.04;608.85;0.01;772.91;;;600.00
2438.40;0.20;0.45;700000.00;98.57;0.89;0.84;1.00;5.04;0.07;0.24;0.00;8.61;619.07;0.02;898.40;;;700.00
2438.40;0.20;0.52;800000.00;94.23;0.91;0.87;1.00;5.31;0.08;0.25;0.00;9.16;628.47;0.02;1027.96;;;800.00
2438.40;0.20;0.58;900000.00;90.87;0.92;0.89;1.00;5.56;0.08;0.26;0.00;9.69;636.98;0.02;1161.06;;;900.00
2438.40;0.20;0.64;1000000.00;88.14;0.94;0.91;1.00;5.81;0.09;0.26;0.00;10.22;644.58;0.02;1299.60;;;1000.00
2438.40;0.20;0.71;1100000.00;86.05;0.95;0.93;1.00;6.05;0.09;0.27;0.00;10.75;651.99;0.02;1445.72;;;1100.00
2438.40;0.20;0.77;1200000.00;84.52;0.96;0.95;1.00;6.29;0.10;0.27;0.00;11.27;659.76;0.02;1597.25;;;1200.00
2438.40;0.20;0.84;1300000.00;83.44;0.97;0.97;1.00;6.51;0.11;0.28;0.00;11.78;668.05;0.02;1753.01;;;1300.00
2438.40;0.20;0.90;1400000.00;82.67;0.98;0.98;1.00;6.72;0.12;0.28;0.00;12.29;676.38;0.02;1915.67;;;1400.00
2438.40;0.20;0.97;1500000.00;82.10;0.99;1.00;1.00;6.93;0.12;0.28;0.00;12.79;684.49;0.02;2084.87;;;1500.00
2438.40;0.20;1.03;1600000.00;81.68;1.00;1.02;1.00;7.14;0.13;0.28;0.00;13.30;692.45;0.02;2259.69;;;1600.00
2438.40;0.30;0.06;100040.00;264.89;0.74;0.43;1.00;2.56;0.03;0.09;0.00;3.91;502.86;0.01;48.35;;;100.04
2438.40;0.30;0.13;200020.00;175.35;0.79;0.55;1.00;3.24;0.04;0.13;0.00;5.10;543.43;0.01;162.26;;;200.02
2438.40;0.30;0.19;300020.00;140.07;0.82;0.65;1.00;3.75;0.04;0.17;0.00;6.01;565.03;0.01;274.07;;;300.02
2438.40;0.30;0.25;400010.00;122.16;0.84;0.71;1.00;4.14;0.05;0.19;0.00;6.76;582.71;0.01;386.28;;;400.01
2438.40;0.30;0.31;500000.00;111.04;0.86;0.76;1.00;4.48;0.06;0.21;0.00;7.43;597.50;0.01;499.69;;;500.00
2438.40;0.30;0.38;600000.00;103.33;0.88;0.80;1.00;4.79;0.06;0.22;0.00;8.05;609.68;0.01;615.52;;;600.00
2438.40;0.30;0.44;700000.00;97.70;0.89;0.83;1.00;5.06;0.07;0.24;0.00;8.62;619.95;0.02;732.03;;;700.00
2438.40;0.30;0.50;800000.00;93.42;0.91;0.86;1.00;5.33;0.07;0.25;0.00;9.18;629.26;0.02;853.14;;;800.00
2438.40;0.30;0.57;900000.00;90.16;0.92;0.88;1.00;5.58;0.08;0.26;0.00;9.71;637.96;0.02;978.14;;;900.00
2438.40;0.30;0.63;1000000.00;87.52;0.93;0.90;1.00;5.83;0.09;0.26;0.00;10.24;645.78;0.02;1108.48;;;1000.00
2438.40;0.30;0.69;1100000.00;85.43;0.94;0.92;1.00;6.07;0.09;0.27;0.00;10.77;653.03;0.02;1246.68;;;1100.00
2438.40;0.30;0.76;1200000.00;83.85;0.96;0.94;1.00;6.31;0.10;0.28;0.00;11.30;660.42;0.02;1391.19;;;1200.00
2438.40;0.30;0.82;1300000.00;82.68;0.97;0.96;1.00;6.54;0.11;0.28;0.00;11.81;667.99;0.02;1541.05;;;1300.00
2438.40;0.30;0.88;1400000.00;81.95;0.98;0.98;1.00;6.76;0.11;0.28;0.00;12.32;676.33;0.02;1697.30;;;1400.00
2438.40;0.30;0.94;1500000.00;81.41;0.99;0.99;1.00;6.97;0.12;0.28;0.00;12.83;684.41;0.02;1860.07;;;1500.00
2438.40;0.30;1.01;1600000.00;81.01;1.00;1.01;1.00;7.18;0.13;0.29;0.00;13.34;692.31;0.02;2028.58;;;1600.00
2438.40;0.40;0.12;200020.00;172.30;0.79;0.54;1.00;3.26;0.03;0.13;0.00;5.12;544.61;0.01;54.00;;;200.02
2438.40;0.40;0.18;300020.00;137.83;0.82;0.63;1.00;3.77;0.04;0.17;0.00;6.03;566.16;0.01;149.04;;;300.02
2438.40;0.40;0.24;400010.00;120.21;0.84;0.69;1.00;4.17;0.05;0.19;0.00;6.78;583.54;0.01;248.31;;;400.01
2438.40;0.40;0.31;500000.00;109.39;0.86;0.74;1.00;4.51;0.05;0.21;0.00;7.45;598.31;0.01;350.78;;;500.00
2438.40;0.40;0.37;600000.00;101.92;0.87;0.79;1.00;4.82;0.06;0.23;0.00;8.07;610.78;0.01;456.73;;;600.00
2438.40;0.40;0.43;700000.00;96.44;0.89;0.82;1.00;5.09;0.07;0.24;0.00;8.64;621.09;0.01;564.37;;;700.00
2438.40;0.40;0.49;800000.00;92.32;0.90;0.85;1.00;5.36;0.07;0.25;0.00;9.20;630.53;0.02;677.07;;;800.00
2438.40;0.40;0.55;900000.00;89.12;0.91;0.87;1.00;5.61;0.08;0.26;0.00;9.73;639.11;0.02;794.07;;;900.00
2438.40;0.40;0.61;1000000.00;86.61;0.93;0.89;1.00;5.85;0.09;0.27;0.00;10.26;647.30;0.02;916.43;;;1000.00
2438.40;0.40;0.67;1100000.00;84.61;0.94;0.91;1.00;6.10;0.09;0.27;0.00;10.79;654.76;0.02;1046.59;;;1100.00
2438.40;0.40;0.73;1200000.00;82.99;0.95;0.93;1.00;6.35;0.10;0.28;0.00;11.32;661.72;0.02;1183.50;;;1200.00
2438.40;0.40;0.79;1300000.00;81.78;0.96;0.95;1.00;6.58;0.11;0.28;0.00;11.85;668.91;0.02;1326.47;;;1300.00
2438.40;0.40;0.85;1400000.00;80.93;0.97;0.97;1.00;6.81;0.11;0.29;0.00;12.37;676.27;0.02;1477.39;;;1400.00
2438.40;0.40;0.92;1500000.00;80.43;0.98;0.98;1.00;7.03;0.12;0.29;0.00;12.88;684.35;0.02;1633.67;;;1500.00
2438.40;0.40;0.98;1600000.00;80.07;0.99;1.00;1.00;7.24;0.13;0.29;0.00;13.39;692.19;0.02;1795.92;;;1600.00
2438.40;0.40;1.04;1700000.00;79.83;1.00;1.01;1.00;7.45;0.14;0.29;0.00;13.90;699.85;0.02;1964.15;;;1700.00
2438.40;0.50;0.18;300020.00;135.14;0.81;0.61;1.00;3.80;0.04;0.17;0.00;6.05;568.02;0.01;22.24;;;300.02
2438.40;0.50;0.23;400000.00;117.68;0.83;0.67;1.00;4.21;0.05;0.20;0.00;6.81;584.65;0.01;107.91;;;400.00
2438.40;0.50;0.29;500000.00;107.25;0.85;0.72;1.00;4.55;0.05;0.22;0.00;7.48;599.27;0.01;199.39;;;500.00
2438.40;0.50;0.35;600000.00;100.09;0.87;0.77;1.00;4.85;0.06;0.23;0.00;8.10;612.00;0.01;295.67;;;600.00
2438.40;0.50;0.41;700000.00;94.82;0.89;0.80;1.00;5.13;0.07;0.24;0.00;8.67;622.55;0.01;394.54;;;700.00
2438.40;0.50;0.47;800000.00;90.84;0.90;0.83;1.00;5.39;0.07;0.26;0.00;9.23;632.04;0.01;498.77;;;800.00
2438.40;0.50;0.53;900000.00;87.77;0.91;0.85;1.00;5.65;0.08;0.26;0.00;9.77;640.66;0.02;607.80;;;900.00
2438.40;0.50;0.59;1000000.00;85.35;0.92;0.88;1.00;5.89;0.09;0.27;0.00;10.30;648.79;0.02;722.49;;;1000.00
2438.40;0.50;0.65;1100000.00;83.50;0.94;0.90;1.00;6.13;0.09;0.28;0.00;10.82;656.69;0.02;844.95;;;1100.00
2438.40;0.50;0.70;1200000.00;81.97;0.95;0.92;1.00;6.38;0.10;0.28;0.00;11.35;663.91;0.02;973.75;;;1200.00
2438.40;0.50;0.76;1300000.00;80.73;0.96;0.93;1.00;6.62;0.10;0.29;0.00;11.88;670.63;0.02;1109.32;;;1300.00
2438.40;0.50;0.82;1400000.00;79.83;0.97;0.95;1.00;6.86;0.11;0.29;0.00;12.42;677.48;0.02;1253.43;;;1400.00
2438.40;0.50;0.88;1500000.00;79.23;0.98;0.97;1.00;7.09;0.12;0.29;0.00;12.94;684.64;0.02;1403.96;;;1500.00
2438.40;0.50;0.94;1600000.00;78.86;0.99;0.99;1.00;7.31;0.13;0.29;0.00;13.46;692.12;0.02;1560.31;;;1600.00
2438.40;0.50;1.00;1700000.00;78.65;1.00;1.00;1.00;7.52;0.13;0.29;0.00;13.97;699.75;0.02;1722.40;;;1700.00
2438.40;0.50;1.06;1800000.00;78.55;1.01;1.01;1.00;7.74;0.14;0.30;0.00;14.48;707.18;0.02;1890.90;;;1800.00
2438.40;0.60;0.28;500000.00;104.56;0.85;0.70;1.00;4.60;0.05;0.22;0.00;7.52;600.56;0.01;44.55;;;500.00
2438.40;0.60;0.34;600000.00;97.76;0.86;0.74;1.00;4.90;0.06;0.24;0.00;8.14;613.14;0.01;130.98;;;600.00
2438.40;0.60;0.39;700000.00;92.79;0.88;0.78;1.00;5.18;0.06;0.25;0.00;8.71;624.07;0.01;221.43;;;700.00
2438.40;0.60;0.45;800000.00;89.02;0.89;0.81;1.00;5.44;0.07;0.26;0.00;9.27;633.80;0.01;317.39;;;800.00
2438.40;0.60;0.51;900000.00;86.10;0.91;0.83;1.00;5.69;0.08;0.27;0.00;9.81;642.54;0.02;418.86;;;900.00
2438.40;0.60;0.56;1000000.00;83.81;0.92;0.86;1.00;5.94;0.08;0.28;0.00;10.34;650.68;0.02;525.52;;;1000.00
2438.40;0.60;0.62;1100000.00;82.03;0.93;0.88;1.00;6.19;0.09;0.28;0.00;10.87;658.49;0.02;640.42;;;1100.00
2438.40;0.60;0.67;1200000.00;80.64;0.94;0.90;1.00;6.43;0.10;0.29;0.00;11.39;666.09;0.02;761.50;;;1200.00
2438.40;0.60;0.73;1300000.00;79.52;0.95;0.92;1.00;6.67;0.10;0.29;0.00;11.92;673.25;0.02;889.42;;;1300.00
2438.40;0.60;0.79;1400000.00;78.64;0.96;0.93;1.00;6.91;0.11;0.29;0.00;12.46;679.88;0.02;1026.00;;;1400.00
2438.40;0.60;0.84;1500000.00;77.94;0.97;0.95;1.00;7.16;0.12;0.30;0.00;13.00;686.25;0.02;1169.48;;;1500.00
2438.40;0.60;0.90;1600000.00;77.51;0.98;0.97;1.00;7.39;0.12;0.30;0.00;13.53;693.06;0.02;1319.47;;;1600.00
2438.40;0.60;0.95;1700000.00;77.22;0.99;0.98;1.00;7.62;0.13;0.30;0.00;14.05;699.80;0.02;1475.90;;;1700.00
2438.40;0.60;1.01;1800000.00;77.16;1.00;1.00;1.00;7.83;0.14;0.30;0.00;14.57;707.15;0.02;1638.62;;;1800.00
2743.20;0.00;0.07;100040.00;267.76;0.75;0.45;1.00;2.46;0.03;0.09;0.00;3.79;501.31;0.01;295.83;;;100.04
2743.20;0.00;0.13;200020.00;175.26;0.80;0.58;1.00;3.14;0.04;0.13;0.00;4.97;540.00;0.01;476.87;;;200.02
2743.20;0.00;0.20;300020.00;140.36;0.82;0.67;1.00;3.64;0.04;0.17;0.00;5.86;562.31;0.01;637.77;;;300.02
2743.20;0.00;0.27;400010.00;122.55;0.85;0.74;1.00;4.02;0.05;0.19;0.00;6.60;580.48;0.01;787.97;;;400.01
2743.20;0.00;0.33;500000.00;111.29;0.87;0.79;1.00;4.36;0.06;0.21;0.00;7.26;594.79;0.01;934.50;;;500.00
2743.20;0.00;0.40;600000.00;103.56;0.88;0.82;1.00;4.66;0.06;0.22;0.00;7.86;606.77;0.01;1080.00;;;600.00
2743.20;0.00;0.47;700000.00;97.90;0.90;0.86;1.00;4.93;0.07;0.24;0.00;8.43;617.03;0.02;1224.99;;;700.00
2743.20;0.00;0.54;800000.00;93.67;0.91;0.88;1.00;5.19;0.07;0.25;0.00;8.98;626.51;0.02;1372.92;;;800.00
2743.20;0.00;0.60;900000.00;90.32;0.93;0.90;1.00;5.44;0.08;0.26;0.00;9.51;634.70;0.02;1525.08;;;900.00
2743.20;0.00;0.67;1000000.00;87.71;0.94;0.92;1.00;5.69;0.09;0.26;0.00;10.04;642.50;0.02;1682.81;;;1000.00
2743.20;0.00;0.74;1100000.00;85.81;0.95;0.94;1.00;5.93;0.09;0.27;0.00;10.57;650.62;0.02;1846.82;;;1100.00
2743.20;0.00;0.80;1200000.00;84.51;0.96;0.96;1.00;6.15;0.10;0.27;0.00;11.08;659.42;0.02;2014.02;;;1200.00
2743.20;0.00;0.87;1300000.00;83.53;0.97;0.98;1.00;6.36;0.11;0.28;0.00;11.58;668.13;0.02;2186.89;;;1300.00
2743.20;0.00;0.94;1400000.00;82.83;0.98;1.00;1.00;6.58;0.12;0.28;0.00;12.09;676.69;0.02;2367.34;;;1400.00
2743.20;0.00;1.00;1500000.00;82.31;0.99;1.01;1.00;6.79;0.12;0.28;0.00;12.59;685.04;0.02;2553.80;;;1500.00
2743.20;0.10;0.07;100040.00;266.88;0.75;0.44;1.00;2.46;0.03;0.09;0.00;3.79;501.38;0.01;214.97;;;100.04
2743.20;0.10;0.13;200020.00;174.87;0.80;0.58;1.00;3.15;0.03;0.13;0.00;4.97;540.21;0.01;373.28;;;200.02
2743.20;0.10;0.20;300020.00;140.07;0.82;0.67;1.00;3.64;0.04;0.17;0.00;5.86;562.45;0.01;518.17;;;300.02
2743.20;0.10;0.27;400000.00;122.29;0.85;0.74;1.00;4.03;0.05;0.19;0.00;6.60;580.59;0.01;655.57;;;400.00
2743.20;0.10;0.33;500000.00;111.08;0.87;0.79;1.00;4.36;0.06;0.21;0.00;7.26;594.96;0.01;791.21;;;500.00
2743.20;0.10;0.40;600000.00;103.37;0.88;0.82;1.00;4.66;0.06;0.22;0.00;7.87;606.94;0.01;926.91;;;600.00
2743.20;0.10;0.47;700000.00;97.72;0.90;0.85;1.00;4.93;0.07;0.24;0.00;8.44;617.19;0.02;1062.88;;;700.00
2743.20;0.10;0.53;800000.00;93.52;0.91;0.88;1.00;5.19;0.07;0.25;0.00;8.98;626.70;0.02;1202.15;;;800.00
2743.20;0.10;0.60;900000.00;90.18;0.93;0.90;1.00;5.45;0.08;0.26;0.00;9.52;634.94;0.02;1345.89;;;900.00
2743.20;0.10;0.67;1000000.00;87.58;0.94;0.92;1.00;5.70;0.09;0.26;0.00;10.05;642.71;0.02;1495.54;;;1000.00
2743.20;0.10;0.73;1100000.00;85.68;0.95;0.94;1.00;5.94;0.09;0.27;0.00;10.57;650.75;0.02;1651.90;;;1100.00
2743.20;0.10;0.80;1200000.00;84.35;0.96;0.96;1.00;6.16;0.10;0.27;0.00;11.08;659.40;0.02;1812.33;;;1200.00
2743.20;0.10;0.87;1300000.00;83.39;0.97;0.98;1.00;6.37;0.11;0.28;0.00;11.59;668.12;0.02;1978.20;;;1300.00
2743.20;0.10;0.93;1400000.00;82.69;0.98;0.99;1.00;6.58;0.12;0.28;0.00;12.09;676.65;0.02;2151.92;;;1400.00
2743.20;0.10;1.00;1500000.00;82.18;0.99;1.01;1.00;6.79;0.12;0.28;0.00;12.60;685.00;0.02;2331.40;;;1500.00
2743.20;0.10;1.07;1600000.00;81.79;1.00;1.03;1.00;7.00;0.13;0.28;0.00;13.10;693.07;0.02;2515.89;;;1600.00
2743.20;0.20;0.07;100040.00;264.20;0.74;0.44;1.00;2.47;0.03;0.09;0.00;3.80;501.56;0.01;133.86;;;100.04
2743.20;0.20;0.13;200020.00;173.76;0.80;0.57;1.00;3.15;0.03;0.13;0.00;4.98;540.87;0.01;269.70;;;200.02
2743.20;0.20;0.20;300020.00;139.07;0.82;0.66;1.00;3.66;0.04;0.17;0.00;5.87;562.82;0.01;398.38;;;300.02
2743.20;0.20;0.26;400010.00;121.48;0.85;0.73;1.00;4.04;0.05;0.19;0.00;6.61;580.91;0.01;523.19;;;400.01
2743.20;0.20;0.33;500000.00;110.42;0.86;0.78;1.00;4.37;0.06;0.21;0.00;7.27;595.42;0.01;647.99;;;500.00
2743.20;0.20;0.39;600000.00;102.81;0.88;0.82;1.00;4.67;0.06;0.23;0.00;7.88;607.44;0.01;773.95;;;600.00
2743.20;0.20;0.46;700000.00;97.22;0.89;0.85;1.00;4.95;0.07;0.24;0.00;8.44;617.73;0.02;900.97;;;700.00
2743.20;0.20;0.53;800000.00;93.06;0.91;0.87;1.00;5.20;0.07;0.25;0.00;8.99;627.21;0.02;1031.78;;;800.00
2743.20;0.20;0.59;900000.00;89.80;0.92;0.90;1.00;5.46;0.08;0.26;0.00;9.53;635.64;0.02;1167.21;;;900.00
2743.20;0.20;0.66;1000000.00;87.19;0.94;0.92;1.00;5.71;0.09;0.27;0.00;10.06;643.32;0.02;1308.65;;;1000.00
2743.20;0.20;0.72;1100000.00;85.27;0.95;0.94;1.00;5.95;0.09;0.27;0.00;10.58;651.14;0.02;1457.82;;;1100.00
2743.20;0.20;0.79;1200000.00;83.89;0.96;0.96;1.00;6.18;0.10;0.28;0.00;11.10;659.36;0.02;1611.85;;;1200.00
2743.20;0.20;0.85;1300000.00;82.95;0.97;0.97;1.00;6.39;0.11;0.28;0.00;11.61;668.09;0.02;1770.96;;;1300.00
2743.20;0.20;0.92;1400000.00;82.27;0.98;0.99;1.00;6.61;0.12;0.28;0.00;12.11;676.57;0.02;1938.21;;;1400.00
2743.20;0.20;0.99;1500000.00;81.77;0.99;1.01;1.00;6.82;0.12;0.28;0.00;12.62;684.91;0.02;2111.02;;;1500.00
2743.20;0.20;1.05;1600000.00;81.41;1.00;1.02;1.00;7.03;0.13;0.28;0.00;13.13;693.00;0.02;2290.07;;;1600.00
2743.20;0.30;0.06;100040.00;259.64;0.74;0.43;1.00;2.50;0.03;0.09;0.00;3.82;501.85;0.01;51.63;;;100.04
2743.20;0.30;0.13;200020.00;171.79;0.79;0.56;1.00;3.17;0.03;0.13;0.00;4.99;541.87;0.01;165.50;;;200.02
2743.20;0.30;0.19;300020.00;137.52;0.82;0.65;1.00;3.67;0.04;0.17;0.00;5.88;563.60;0.01;277.80;;;300.02
2743.20;0.30;0.26;400010.00;120.18;0.84;0.71;1.00;4.06;0.05;0.19;0.00;6.62;581.48;0.01;390.31;;;400.01
2743.20;0.30;0.32;500000.00;109.32;0.86;0.77;1.00;4.39;0.05;0.21;0.00;7.28;596.15;0.01;504.17;;;500.00
2743.20;0.30;0.39;600000.00;101.85;0.88;0.81;1.00;4.69;0.06;0.23;0.00;7.89;608.25;0.01;620.44;;;600.00
2743.20;0.30;0.45;700000.00;96.39;0.89;0.84;1.00;4.96;0.07;0.24;0.00;8.46;618.64;0.02;738.60;;;700.00
2743.20;0.30;0.51;800000.00;92.28;0.91;0.87;1.00;5.22;0.07;0.25;0.00;9.01;628.03;0.02;861.10;;;800.00
2743.20;0.30;0.58;900000.00;89.13;0.92;0.89;1.00;5.47;0.08;0.26;0.00;9.54;636.78;0.02;988.23;;;900.00
2743.20;0.30;0.64;1000000.00;86.60;0.93;0.91;1.00;5.72;0.09;0.27;0.00;10.07;644.56;0.02;1121.86;;;1000.00
2743.20;0.30;0.71;1100000.00;84.64;0.95;0.93;1.00;5.97;0.09;0.27;0.00;10.60;652.03;0.02;1263.16;;;1100.00
2743.20;0.30;0.77;1200000.00;83.20;0.96;0.95;1.00;6.21;0.10;0.28;0.00;11.13;659.79;0.02;1410.55;;;1200.00
2743.20;0.30;0.84;1300000.00;82.21;0.97;0.97;1.00;6.43;0.11;0.28;0.00;11.64;668.03;0.02;1563.73;;;1300.00
2743.20;0.30;0.90;1400000.00;81.57;0.98;0.98;1.00;6.65;0.11;0.28;0.00;12.15;676.53;0.02;1724.28;;;1400.00
2743.20;0.30;0.96;1500000.00;81.08;0.99;1.00;1.00;6.86;0.12;0.29;0.00;12.66;684.75;0.02;1890.89;;;1500.00
2743.20;0.30;1.03;1600000.00;80.76;1.00;1.02;1.00;7.07;0.13;0.29;0.00;13.17;692.86;0.02;2063.56;;;1600.00
2743.20;0.40;0.12;200020.00;168.92;0.79;0.55;1.00;3.19;0.03;0.14;0.00;5.00;543.12;0.01;60.07;;;200.02
2743.20;0.40;0.19;300020.00;135.36;0.81;0.64;1.00;3.70;0.04;0.17;0.00;5.90;564.72;0.01;155.95;;;300.02
2743.20;0.40;0.25;400010.00;118.30;0.84;0.70;1.00;4.08;0.05;0.20;0.00;6.64;582.24;0.01;255.93;;;400.01
2743.20;0.40;0.31;500000.00;107.76;0.86;0.75;1.00;4.42;0.05;0.22;0.00;7.30;597.03;0.01;358.97;;;500.00
2743.20;0.40;0.37;600000.00;100.50;0.87;0.79;1.00;4.72;0.06;0.23;0.00;7.91;609.37;0.01;465.57;;;600.00
2743.20;0.40;0.44;700000.00;95.19;0.89;0.82;1.00;4.99;0.07;0.24;0.00;8.48;619.82;0.01;574.94;;;700.00
2743.20;0.40;0.50;800000.00;91.20;0.90;0.85;1.00;5.25;0.07;0.25;0.00;9.03;629.23;0.02;689.10;;;800.00
2743.20;0.40;0.56;900000.00;88.13;0.92;0.88;1.00;5.50;0.08;0.26;0.00;9.56;637.98;0.02;808.29;;;900.00
2743.20;0.40;0.62;1000000.00;85.74;0.93;0.90;1.00;5.75;0.09;0.27;0.00;10.09;646.19;0.02;933.92;;;1000.00
2743.20;0.40;0.69;1100000.00;83.82;0.94;0.92;1.00;6.00;0.09;0.28;0.00;10.63;653.64;0.02;1067.18;;;1100.00
2743.20;0.40;0.75;1200000.00;82.31;0.95;0.94;1.00;6.24;0.10;0.28;0.00;11.16;660.83;0.02;1207.44;;;1200.00
2743.20;0.40;0.81;1300000.00;81.26;0.97;0.96;1.00;6.48;0.11;0.29;0.00;11.68;668.43;0.02;1354.53;;;1300.00
2743.20;0.40;0.87;1400000.00;80.58;0.98;0.97;1.00;6.70;0.11;0.29;0.00;12.20;676.47;0.02;1509.07;;;1400.00
2743.20;0.40;0.93;1500000.00;80.14;0.99;0.99;1.00;6.91;0.12;0.29;0.00;12.71;684.69;0.02;1669.35;;;1500.00
2743.20;0.40;1.00;1600000.00;79.83;1.00;1.00;1.00;7.13;0.13;0.29;0.00;13.22;692.65;0.02;1835.87;;;1600.00
2743.20;0.40;1.06;1700000.00;79.66;1.01;1.02;1.00;7.34;0.14;0.29;0.00;13.73;700.53;0.02;2008.37;;;1700.00
2743.20;0.50;0.18;300020.00;132.73;0.81;0.61;1.00;3.72;0.04;0.17;0.00;5.92;566.50;0.01;32.29;;;300.02
2743.20;0.50;0.24;400010.00;115.83;0.83;0.68;1.00;4.12;0.05;0.20;0.00;6.67;583.36;0.01;119.09;;;400.01
2743.20;0.50;0.30;500000.00;105.68;0.85;0.73;1.00;4.45;0.05;0.22;0.00;7.33;598.02;0.01;211.39;;;500.00
2743.20;0.50;0.36;600000.00;98.73;0.87;0.77;1.00;4.75;0.06;0.23;0.00;7.94;610.63;0.01;308.52;;;600.00
2743.20;0.50;0.42;700000.00;93.62;0.89;0.81;1.00;5.03;0.07;0.25;0.00;8.51;621.27;0.01;409.19;;;700.00
2743.20;0.50;0.48;800000.00;89.79;0.90;0.84;1.00;5.29;0.07;0.26;0.00;9.06;630.78;0.02;515.11;;;800.00
2743.20;0.50;0.54;900000.00;86.82;0.91;0.86;1.00;5.54;0.08;0.27;0.00;9.59;639.47;0.02;626.35;;;900.00
2743.20;0.50;0.60;1000000.00;84.55;0.92;0.88;1.00;5.79;0.08;0.27;0.00;10.12;647.82;0.02;744.39;;;1000.00
2743.20;0.50;0.66;1100000.00;82.77;0.94;0.91;1.00;6.03;0.09;0.28;0.00;10.65;655.74;0.02;869.74;;;1100.00
2743.20;0.50;0.72;1200000.00;81.30;0.95;0.92;1.00;6.28;0.10;0.29;0.00;11.19;662.90;0.02;1001.97;;;1200.00
2743.20;0.50;0.78;1300000.00;80.17;0.96;0.94;1.00;6.52;0.10;0.29;0.00;11.72;669.81;0.02;1142.15;;;1300.00
2743.20;0.50;0.84;1400000.00;79.42;0.97;0.96;1.00;6.76;0.11;0.29;0.00;12.25;677.14;0.02;1290.39;;;1400.00
2743.20;0.50;0.90;1500000.00;78.91;0.98;0.98;1.00;6.99;0.12;0.29;0.00;12.77;684.62;0.02;1444.84;;;1500.00
2743.20;0.50;0.96;1600000.00;78.66;0.99;0.99;1.00;7.20;0.13;0.29;0.00;13.28;692.60;0.02;1605.16;;;1600.00
2743.20;0.50;1.02;1700000.00;78.51;1.00;1.01;1.00;7.41;0.13;0.30;0.00;13.80;700.35;0.02;1771.80;;;1700.00
2743.20;0.60;0.29;500000.00;103.12;0.85;0.70;1.00;4.50;0.05;0.22;0.00;7.36;599.25;0.01;60.72;;;500.00
2743.20;0.60;0.34;600000.00;96.48;0.86;0.74;1.00;4.80;0.06;0.24;0.00;7.97;611.85;0.01;148.15;;;600.00
2743.20;0.60;0.40;700000.00;91.69;0.88;0.78;1.00;5.07;0.06;0.25;0.00;8.55;622.92;0.01;241.09;;;700.00
2743.20;0.60;0.46;800000.00;88.02;0.89;0.81;1.00;5.34;0.07;0.26;0.00;9.10;632.56;0.01;338.11;;;800.00
2743.20;0.60;0.52;900000.00;85.21;0.91;0.84;1.00;5.59;0.08;0.27;0.00;9.63;641.37;0.02;441.53;;;900.00
2743.20;0.60;0.57;1000000.00;83.04;0.92;0.86;1.00;5.84;0.08;0.28;0.00;10.17;649.66;0.02;551.92;;;1000.00
2743.20;0.60;0.63;1100000.00;81.36;0.93;0.89;1.00;6.08;0.09;0.29;0.00;10.70;657.65;0.02;669.72;;;1100.00
2743.20;0.60;0.69;1200000.00;80.04;0.94;0.91;1.00;6.32;0.10;0.29;0.00;11.22;665.31;0.02;794.01;;;1200.00
2743.20;0.60;0.75;1300000.00;78.99;0.95;0.92;1.00;6.57;0.10;0.29;0.00;11.76;672.41;0.02;926.64;;;1300.00
2743.20;0.60;0.80;1400000.00;78.17;0.97;0.94;1.00;6.81;0.11;0.30;0.00;12.30;679.06;0.02;1067.00;;;1400.00
2743.20;0.60;0.86;1500000.00;77.60;0.98;0.96;1.00;7.05;0.12;0.30;0.00;12.83;685.87;0.02;1215.45;;;1500.00
2743.20;0.60;0.92;1600000.00;77.25;0.99;0.98;1.00;7.28;0.12;0.30;0.00;13.36;692.93;0.02;1369.68;;;1600.00
