Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
1524;0.4;0.57;1000000;77.04;0.92;0.87;1;5.17;0.08;0.3;0;10.62;626.77;0.02;691.98;;;1000
1524;0.4;0.63;1100000;75.33;0.93;0.89;1;5.38;0.08;0.31;0;11.16;634.19;0.02;795.68;;;1100
1524;0.4;0.69;1200000;73.96;0.94;0.91;1;5.6;0.09;0.31;0;11.71;641.17;0.02;905.29;;;1200
1524;0.4;0.74;1300000;72.82;0.96;0.93;1;5.81;0.09;0.32;0;12.26;647.54;0.02;1020.79;;;1300
1524;0.4;0.8;1400000;71.89;0.97;0.94;1;6.03;0.1;0.32;0;12.81;653.63;0.02;1141.19;;;1400
1524;0.4;0.86;1500000;71.21;0.98;0.96;1;6.23;0.11;0.33;0;13.34;660.05;0.02;1265.86;;;1500
1524;0.4;0.92;1600000;70.73;0.98;0.98;1;6.43;0.11;0.33;0;13.88;666.52;0.02;1397.06;;;1600
1524;0.4;0.97;1700000;70.48;0.99;0.99;1;6.61;0.12;0.33;0;14.4;673.57;0.02;1532.27;;;1700
1524;0.4;1.03;1800000;70.31;1;1.01;1;6.8;0.13;0.33;0;14.92;680.42;0.02;1672.11;;;1800
1524;0.5;0.22;400010;103.58;0.82;0.63;1;3.66;0.04;0.22;0;6.93;566.63;0.01;30.4;;;400.01
1524;0.5;0.28;500000;94.31;0.84;0.68;1;3.98;0.05;0.25;0;7.66;580.09;0.01;100.4;;;500
1524;0.5;0.33;600000;88.29;0.86;0.72;1;4.26;0.05;0.26;0;8.32;592.19;0.01;175.77;;;600
1524;0.5;0.39;700000;83.91;0.88;0.77;1;4.51;0.06;0.28;0;8.93;602.95;0.01;255.18;;;700
1524;0.5;0.44;800000;80.56;0.89;0.8;1;4.75;0.06;0.29;0;9.52;612.45;0.02;338.6;;;800
1524;0.5;0.5;900000;77.98;0.9;0.83;1;4.98;0.07;0.3;0;10.1;620.9;0.02;426.42;;;900
1524;0.5;0.55;1000000;75.93;0.92;0.85;1;5.2;0.08;0.31;0;10.65;628.69;0.02;518.47;;;1000
1524;0.5;0.61;1100000;74.24;0.93;0.87;1;5.42;0.08;0.31;0;11.2;635.94;0.02;614.81;;;1100
1524;0.5;0.66;1200000;72.97;0.94;0.9;1;5.63;0.09;0.32;0;11.75;643.09;0.02;718.03;;;1200
1524;0.5;0.72;1300000;71.94;0.95;0.92;1;5.85;0.09;0.32;0;12.3;649.9;0.02;826.53;;;1300
1524;0.5;0.77;1400000;71.04;0.96;0.93;1;6.06;0.1;0.33;0;12.84;656.05;0.02;939.83;;;1400
1524;0.5;0.83;1500000;70.28;0.97;0.95;1;6.27;0.11;0.33;0;13.38;661.82;0.02;1057.19;;;1500
1524;0.5;0.88;1600000;69.81;0.98;0.96;1;6.48;0.11;0.33;0;13.93;668;0.02;1183.63;;;1600
1524;0.5;0.94;1700000;69.47;0.99;0.98;1;6.68;0.12;0.33;0;14.47;674.25;0.02;1313.77;;;1700
1524;0.5;0.99;1800000;69.29;1;0.99;1;6.87;0.12;0.33;0;15;680.75;0.02;1448.44;;;1800
1524;0.5;1.05;1900000;69.21;1.01;1.01;1;7.05;0.13;0.34;0;15.53;687.42;0.02;1587.39;;;1900
1524;0.6;0.32;600000;86.18;0.85;0.7;1;4.3;0.05;0.27;0;8.36;593.9;0.01;29.35;;;600
1524;0.6;0.37;700000;82.04;0.87;0.74;1;4.56;0.06;0.28;0;8.97;604.52;0.01;100.67;;;700
1524;0.6;0.42;800000;78.89;0.89;0.77;1;4.8;0.06;0.29;0;9.57;614.24;0.01;176.39;;;800
1524;0.6;0.48;900000;76.44;0.9;0.81;1;5.03;0.07;0.3;0;10.14;622.99;0.02;256.84;;;900
1524;0.6;0.53;1000000;74.51;0.91;0.83;1;5.25;0.07;0.31;0;10.7;630.88;0.02;342.07;;;1000
1524;0.6;0.58;1100000;72.95;0.92;0.85;1;5.47;0.08;0.32;0;11.25;638.26;0.02;431.81;;;1100
1524;0.6;0.63;1200000;71.72;0.93;0.87;1;5.68;0.09;0.32;0;11.8;645.3;0.02;527.96;;;1200
1524;0.6;0.69;1300000;70.74;0.94;0.9;1;5.89;0.09;0.33;0;12.34;652.11;0.02;629.22;;;1300
1524;0.6;0.74;1400000;69.96;0.95;0.91;1;6.1;0.1;0.33;0;12.89;658.7;0.02;736.12;;;1400
1524;0.6;0.79;1500000;69.3;0.97;0.93;1;6.31;0.1;0.33;0;13.43;664.86;0.02;847.82;;;1500
1524;0.6;0.85;1600000;68.79;0.98;0.95;1;6.53;0.11;0.34;0;13.98;670.62;0.02;966.64;;;1600
1524;0.6;0.9;1700000;68.38;0.99;0.96;1;6.74;0.12;0.34;0;14.54;676.17;0.02;1090.84;;;1700
1524;0.6;0.95;1800000;68.16;0.99;0.98;1;6.94;0.12;0.34;0;15.08;682.19;0.02;1219.76;;;1800
1524;0.6;1;1900000;68.02;1;0.99;1;7.14;0.13;0.34;0;15.62;688.09;0.02;1353.63;;;1900
1828.8;0;0.06;100040;233.42;0.72;0.41;1;2.08;0.02;0.1;0;3.77;482.42;0.01;227.97;;;100.04
1828.8;0;0.13;200020;154.12;0.78;0.53;1;2.68;0.03;0.15;0;4.99;522.61;0.01;372.56;;;200.02
1828.8;0;0.19;300020;123.26;0.81;0.63;1;3.15;0.04;0.19;0;5.94;543.55;0.01;504.93;;;300.02
1828.8;0;0.25;400010;107.72;0.83;0.69;1;3.5;0.04;0.22;0;6.72;560.64;0.01;629.59;;;400.01
1828.8;0;0.31;500000;98.21;0.86;0.75;1;3.81;0.05;0.24;0;7.43;575.12;0.01;751.75;;;500
1828.8;0;0.38;600000;91.64;0.87;0.79;1;4.08;0.05;0.25;0;8.08;587.07;0.01;873.43;;;600
1828.8;0;0.44;700000;86.87;0.89;0.83;1;4.33;0.06;0.27;0;8.68;597.19;0.02;994.99;;;700
1828.8;0;0.5;800000;83.23;0.9;0.86;1;4.57;0.07;0.28;0;9.27;606.27;0.02;1118.96;;;800
1828.8;0;0.56;900000;80.46;0.92;0.88;1;4.8;0.07;0.29;0;9.83;614.67;0.02;1245.3;;;900
1828.8;0;0.63;1000000;78.21;0.93;0.9;1;5.02;0.08;0.3;0;10.39;622.22;0.02;1375.45;;;1000
1828.8;0;0.69;1100000;76.36;0.94;0.92;1;5.24;0.08;0.3;0;10.94;629.1;0.02;1510.37;;;1100
1828.8;0;0.75;1200000;75;0.96;0.94;1;5.46;0.09;0.31;0;11.49;636.11;0.02;1651.57;;;1200
1828.8;0;0.82;1300000;73.99;0.97;0.96;1;5.66;0.1;0.31;0;12.02;643.4;0.02;1795.46;;;1300
1828.8;0;0.88;1400000;73.3;0.98;0.98;1;5.85;0.1;0.32;0;12.54;651.24;0.02;1941.63;;;1400
1828.8;0;0.94;1500000;72.77;0.99;0.99;1;6.03;0.11;0.32;0;13.06;658.81;0.02;2092.8;;;1500
1828.8;0;1;1600000;72.4;1;1.01;1;6.21;0.12;0.32;0;13.58;666.27;0.02;2249.77;;;1600
1828.8;0.1;0.06;100040;232.6;0.72;0.4;1;2.09;0.02;0.1;0;3.77;482.51;0.01;158.69;;;100.04
1828.8;0.1;0.12;200020;153.74;0.78;0.53;1;2.69;0.03;0.15;0;4.99;522.79;0.01;283.18;;;200.02
1828.8;0.1;0.19;300020;122.99;0.81;0.63;1;3.15;0.04;0.19;0;5.94;543.76;0.01;400.27;;;300.02
1828.8;0.1;0.25;400010;107.5;0.83;0.69;1;3.51;0.04;0.22;0;6.73;560.82;0.01;513.17;;;400.01
1828.8;0.1;0.31;500000;98.01;0.86;0.75;1;3.81;0.05;0.24;0;7.43;575.26;0.01;625.1;;;500
1828.8;0.1;0.37;600000;91.47;0.87;0.79;1;4.09;0.05;0.25;0;8.08;587.26;0.01;737.68;;;600
1828.8;0.1;0.44;700000;86.72;0.89;0.83;1;4.34;0.06;0.27;0;8.69;597.39;0.02;850.87;;;700
1828.8;0.1;0.5;800000;83.1;0.9;0.85;1;4.58;0.07;0.28;0;9.27;606.49;0.02;966.91;;;800
1828.8;0.1;0.56;900000;80.33;0.92;0.88;1;4.8;0.07;0.29;0;9.84;614.87;0.02;1085.69;;;900
1828.8;0.1;0.62;1000000;78.1;0.93;0.9;1;5.02;0.08;0.3;0;10.39;622.48;0.02;1208.52;;;1000
1828.8;0.1;0.69;1100000;76.27;0.94;0.92;1;5.24;0.08;0.3;0;10.94;629.38;0.02;1336.19;;;1100
1828.8;0.1;0.75;1200000;74.88;0.96;0.94;1;5.46;0.09;0.31;0;11.49;636.27;0.02;1470.35;;;1200
1828.8;0.1;0.81;1300000;73.86;0.96;0.96;1;5.66;0.1;0.31;0;12.03;643.48;0.02;1607.88;;;1300
1828.8;0.1;0.87;1400000;73.18;0.98;0.98;1;5.85;0.1;0.32;0;12.55;651.27;0.02;1747.88;;;1400
1828.8;0.1;0.94;1500000;72.65;0.99;0.99;1;6.04;0.11;0.32;0;13.07;658.85;0.02;1893.07;;;1500
1828.8;0.1;1;1600000;72.29;1;1.01;1;6.22;0.12;0.32;0;13.59;666.28;0.02;2044.08;;;1600
1828.8;0.1;1.06;1700000;72.02;1.01;1.02;1;6.4;0.12;0.32;0;14.1;673.54;0.02;2199.52;;;1700
1828.8;0.2;0.06;100040;230.12;0.72;0.4;1;2.1;0.02;0.1;0;3.78;482.75;0.01;89.12;;;100.04
1828.8;0.2;0.12;200020;152.61;0.78;0.53;1;2.7;0.03;0.15;0;5;523.34;0.01;193.77;;;200.02
1828.8;0.2;0.18;300020;122.26;0.81;0.62;1;3.16;0.04;0.19;0;5.94;544.52;0.01;295.54;;;300.02
1828.8;0.2;0.25;400010;106.79;0.83;0.68;1;3.52;0.04;0.22;0;6.74;561.31;0.01;396.72;;;400.01
1828.8;0.2;0.31;500000;97.4;0.85;0.74;1;3.82;0.05;0.24;0;7.44;575.71;0.01;498.55;;;500
1828.8;0.2;0.37;600000;90.95;0.87;0.79;1;4.1;0.05;0.25;0;8.09;587.83;0.01;602.07;;;600
1828.8;0.2;0.43;700000;86.26;0.89;0.82;1;4.35;0.06;0.27;0;8.7;597.98;0.02;706.94;;;700
1828.8;0.2;0.49;800000;82.69;0.9;0.85;1;4.59;0.07;0.28;0;9.28;607.13;0.02;815.04;;;800
1828.8;0.2;0.55;900000;79.94;0.91;0.87;1;4.81;0.07;0.29;0;9.85;615.46;0.02;926.52;;;900
1828.8;0.2;0.62;1000000;77.77;0.93;0.9;1;5.03;0.08;0.3;0;10.4;623.25;0.02;1041.91;;;1000
1828.8;0.2;0.68;1100000;75.96;0.94;0.92;1;5.25;0.08;0.31;0;10.95;630.22;0.02;1162.24;;;1100
1828.8;0.2;0.74;1200000;74.57;0.95;0.93;1;5.47;0.09;0.31;0;11.5;636.98;0.02;1289.52;;;1200
1828.8;0.2;0.8;1300000;73.53;0.96;0.95;1;5.68;0.1;0.32;0;12.04;643.99;0.02;1420.62;;;1300
1828.8;0.2;0.86;1400000;72.8;0.97;0.97;1;5.87;0.1;0.32;0;12.57;651.36;0.02;1555.34;;;1400
1828.8;0.2;0.92;1500000;72.29;0.98;0.99;1;6.06;0.11;0.32;0;13.09;658.95;0.02;1694.63;;;1500
1828.8;0.2;0.99;1600000;71.93;0.99;1;1;6.24;0.12;0.32;0;13.61;666.32;0.02;1839.85;;;1600
1828.8;0.2;1.05;1700000;71.68;1;1.02;1;6.43;0.12;0.32;0;14.13;673.59;0.02;1989.58;;;1700
1828.8;0.3;0.06;100040;225.91;0.71;0.4;1;2.12;0.02;0.1;0;3.8;483.16;0.01;18.44;;;100.04
1828.8;0.3;0.12;200020;150.62;0.78;0.52;1;2.71;0.03;0.15;0;5.01;524.19;0.01;103.53;;;200.02
1828.8;0.3;0.18;300020;121.01;0.81;0.61;1;3.17;0.04;0.19;0;5.95;545.71;0.01;190.28;;;300.02
1828.8;0.3;0.24;400010;105.59;0.83;0.68;1;3.53;0.04;0.22;0;6.75;562.09;0.01;279.55;;;400.01
1828.8;0.3;0.3;500000;96.41;0.85;0.73;1;3.84;0.05;0.24;0;7.46;576.45;0.01;371.32;;;500
1828.8;0.3;0.36;600000;90.09;0.87;0.77;1;4.11;0.05;0.26;0;8.11;588.7;0.01;465.84;;;600
1828.8;0.3;0.42;700000;85.49;0.88;0.81;1;4.37;0.06;0.27;0;8.71;598.97;0.02;562.49;;;700
1828.8;0.3;0.48;800000;82;0.9;0.84;1;4.6;0.07;0.28;0;9.3;608.18;0.02;662.8;;;800
1828.8;0.3;0.54;900000;79.29;0.91;0.87;1;4.83;0.07;0.29;0;9.86;616.44;0.02;766.86;;;900
1828.8;0.3;0.6;1000000;77.18;0.92;0.89;1;5.05;0.08;0.3;0;10.42;624.35;0.02;875.08;;;1000
1828.8;0.3;0.66;1100000;75.45;0.94;0.91;1;5.27;0.08;0.31;0;10.97;631.56;0.02;988.2;;;1100
1828.8;0.3;0.72;1200000;74.07;0.95;0.93;1;5.49;0.09;0.31;0;11.52;638.23;0.02;1108.27;;;1200
1828.8;0.3;0.78;1300000;72.98;0.96;0.94;1;5.7;0.09;0.32;0;12.07;644.82;0.02;1233.29;;;1300
1828.8;0.3;0.84;1400000;72.19;0.97;0.96;1;5.9;0.1;0.32;0;12.6;651.75;0.02;1362.4;;;1400
1828.8;0.3;0.9;1500000;71.68;0.98;0.98;1;6.09;0.11;0.32;0;13.13;659.12;0.02;1496.22;;;1500
1828.8;0.3;0.96;1600000;71.35;0.99;0.99;1;6.28;0.11;0.33;0;13.65;666.5;0.02;1635.69;;;1600
1828.8;0.3;1.02;1700000;71.11;1;1.01;1;6.46;0.12;0.33;0;14.17;673.67;0.02;1779.89;;;1700
1828.8;0.4;0.12;200020;147.73;0.78;0.5;1;2.74;0.03;0.16;0;5.03;525.23;0.01;11.81;;;200.02
1828.8;0.4;0.18;300020;119.23;0.8;0.59;1;3.19;0.04;0.19;0;5.97;547.35;0.01;83.97;;;300.02
1828.8;0.4;0.23;400010;104.02;0.83;0.66;1;3.56;0.04;0.22;0;6.77;563.38;0.01;161.06;;;400.01
1828.8;0.4;0.29;500000;94.96;0.85;0.71;1;3.87;0.05;0.24;0;7.48;577.41;0.01;242.67;;;500
1828.8;0.4;0.35;600000;88.85;0.87;0.76;1;4.14;0.05;0.26;0;8.13;589.79;0.01;328.29;;;600
1828.8;0.4;0.41;700000;84.4;0.88;0.79;1;4.39;0.06;0.27;0;8.74;600.31;0.01;416.8;;;700
1828.8;0.4;0.47;800000;81.01;0.9;0.83;1;4.63;0.06;0.29;0;9.32;609.56;0.02;509.41;;;800
1828.8;0.4;0.53;900000;78.41;0.91;0.85;1;4.86;0.07;0.3;0;9.89;617.95;0.02;606.09;;;900
1828.8;0.4;0.58;1000000;76.33;0.92;0.88;1;5.08;0.08;0.3;0;10.44;625.72;0.02;707.27;;;1000
1828.8;0.4;0.64;1100000;74.7;0.93;0.9;1;5.29;0.08;0.31;0;10.99;633.24;0.02;813.34;;;1100
1828.8;0.4;0.7;1200000;73.38;0.95;0.92;1;5.51;0.09;0.32;0;11.54;640.14;0.02;926.04;;;1200
1828.8;0.4;0.76;1300000;72.29;0.96;0.93;1;5.73;0.09;0.32;0;12.09;646.52;0.02;1044.26;;;1300
1828.8;0.4;0.82;1400000;71.45;0.97;0.95;1;5.94;0.1;0.32;0;12.64;652.91;0.02;1167.44;;;1400
1828.8;0.4;0.88;1500000;70.87;0.98;0.97;1;6.14;0.11;0.33;0;13.17;659.64;0.02;1296.08;;;1500
1828.8;0.4;0.94;1600000;70.53;0.99;0.98;1;6.33;0.11;0.33;0;13.7;666.75;0.02;1430.15;;;1600
1828.8;0.4;0.99;1700000;70.31;1;1;1;6.52;0.12;0.33;0;14.23;673.9;0.02;1568.79;;;1700
1828.8;0.4;1.05;1800000;70.18;1.01;1.01;1;6.7;0.13;0.33;0;14.75;680.85;0.02;1712.29;;;1800
1828.8;0.5;0.23;400010;102;0.82;0.64;1;3.59;0.04;0.23;0;6.8;565.08;0.01;40.66;;;400.01
1828.8;0.5;0.28;500000;93.1;0.84;0.69;1;3.9;0.05;0.25;0;7.51;578.86;0.01;111.84;;;500
1828.8;0.5;0.34;600000;87.22;0.86;0.73;1;4.18;0.05;0.27;0;8.16;591.1;0.01;188.52;;;600
1828.8;0.5;0.39;700000;82.97;0.88;0.77;1;4.43;0.06;0.28;0;8.77;601.79;0.01;268.93;;;700
1828.8;0.5;0.45;800000;79.72;0.89;0.81;1;4.67;0.06;0.29;0;9.36;611.32;0.02;353.91;;;800
1828.8;0.5;0.51;900000;77.23;0.9;0.83;1;4.89;0.07;0.3;0;9.92;619.75;0.02;443.44;;;900
1828.8;0.5;0.56;1000000;75.25;0.92;0.86;1;5.11;0.08;0.31;0;10.48;627.62;0.02;537.5;;;1000
1828.8;0.5;0.62;1100000;73.66;0.93;0.88;1;5.33;0.08;0.31;0;11.03;635.02;0.02;636.81;;;1100
1828.8;0.5;0.68;1200000;72.44;0.94;0.9;1;5.54;0.09;0.32;0;11.58;642.25;0.02;742.36;;;1200
1828.8;0.5;0.73;1300000;71.44;0.95;0.92;1;5.76;0.09;0.32;0;12.13;648.95;0.02;853.56;;;1300
1828.8;0.5;0.79;1400000;70.59;0.96;0.94;1;5.97;0.1;0.33;0;12.67;655.12;0.02;970.01;;;1400
1828.8;0.5;0.84;1500000;69.94;0.97;0.95;1;6.19;0.1;0.33;0;13.23;661.18;0.02;1093.13;;;1500
1828.8;0.5;0.9;1600000;69.55;0.98;0.97;1;6.39;0.11;0.33;0;13.76;667.7;0.02;1221.39;;;1600
1828.8;0.5;0.96;1700000;69.28;0.99;0.99;1;6.58;0.12;0.33;0;14.3;674.23;0.02;1355.04;;;1700
1828.8;0.5;1.01;1800000;69.19;1;1;1;6.77;0.12;0.34;0;14.83;681.19;0.02;1493.04;;;1800
1828.8;0.6;0.32;600000;85.18;0.85;0.71;1;4.22;0.05;0.27;0;8.2;592.77;0.01;45.62;;;600
1828.8;0.6;0.38;700000;81.15;0.87;0.74;1;4.47;0.06;0.29;0;8.81;603.4;0.01;118.08;;;700
1828.8;0.6;0.43;800000;78.1;0.89;0.78;1;4.71;0.06;0.3;0;9.4;613.19;0.01;195.52;;;800
1828.8;0.6;0.48;900000;75.75;0.9;0.81;1;4.94;0.07;0.31;0;9.97;621.88;0.02;277.75;;;900
1828.8;0.6;0.54;1000000;73.87;0.91;0.84;1;5.16;0.07;0.31;0;10.52;629.81;0.02;364.92;;;1000
1828.8;0.6;0.59;1100000;72.39;0.92;0.86;1;5.38;0.08;0.32;0;11.07;637.31;0.02;457.36;;;1100
1828.8;0.6;0.65;1200000;71.22;0.93;0.88;1;5.59;0.09;0.33;0;11.63;644.4;0.02;556.24;;;1200
1828.8;0.6;0.7;1300000;70.3;0.95;0.9;1;5.8;0.09;0.33;0;12.17;651.37;0.02;660.31;;;1300
1828.8;0.6;0.75;1400000;69.57;0.96;0.92;1;6.01;0.1;0.33;0;12.72;658.04;0.02;770.63;;;1400
1828.8;0.6;0.81;1500000;68.96;0.97;0.94;1;6.23;0.1;0.34;0;13.27;664.09;0.02;886.27;;;1500
1828.8;0.6;0.86;1600000;68.49;0.98;0.95;1;6.44;0.11;0.34;0;13.82;669.86;0.02;1008.72;;;1600
1828.8;0.6;0.92;1700000;68.18;0.99;0.97;1;6.65;0.12;0.34;0;14.37;675.89;0.02;1136.31;;;1700
1828.8;0.6;0.97;1800000;68.01;1;0.98;1;6.85;0.12;0.34;0;14.91;682.06;0.02;1269.14;;;1800
1828.8;0.6;1.02;1900000;67.95;1;1;1;7.04;0.13;0.34;0;15.45;688.38;0.02;1406.95;;;1900
2133.6;0;0.06;100040;229.12;0.72;0.41;1;2.03;0.02;0.1;0;3.69;481.51;0.01;225.38;;;100.04
2133.6;0;0.13;200020;151.25;0.78;0.54;1;2.63;0.03;0.15;0;4.88;521.23;0.01;369.16;;;200.02
2133.6;0;0.19;300020;121.18;0.81;0.64;1;3.08;0.04;0.19;0;5.81;542.24;0.01;501.26;;;300.02
2133.6;0;0.26;400010;106.11;0.83;0.7;1;3.43;0.04;0.22;0;6.59;559.47;0.01;625.52;;;400.01
2133.6;0;0.32;500000;96.83;0.86;0.76;1;3.73;0.05;0.24;0;7.28;573.89;0.01;747.59;;;500
2133.6;0;0.38;600000;90.45;0.87;0.8;1;4;0.05;0.26;0;7.93;585.88;0.02;870.28;;;600
2133.6;0;0.45;700000;85.82;0.89;0.83;1;4.25;0.06;0.27;0;8.53;595.95;0.02;992.03;;;700
2133.6;0;0.51;800000;82.29;0.9;0.86;1;4.49;0.07;0.28;0;9.11;605.08;0.02;1117.32;;;800
2133.6;0;0.58;900000;79.63;0.92;0.89;1;4.71;0.07;0.29;0;9.67;613.57;0.02;1245.38;;;900
2133.6;0;0.64;1000000;77.43;0.93;0.91;1;4.94;0.08;0.3;0;10.22;621;0.02;1377.31;;;1000
2133.6;0;0.7;1100000;75.71;0.94;0.93;1;5.16;0.08;0.31;0;10.77;628.12;0.02;1515.24;;;1100
2133.6;0;0.77;1200000;74.45;0.96;0.95;1;5.37;0.09;0.31;0;11.32;635.45;0.02;1658.18;;;1200
2133.6;0;0.83;1300000;73.58;0.97;0.97;1;5.56;0.1;0.32;0;11.85;643.32;0.02;1803.45;;;1300
2133.6;0;0.9;1400000;72.94;0.98;0.98;1;5.75;0.1;0.32;0;12.37;651.26;0.02;1952.29;;;1400
2133.6;0;0.96;1500000;72.49;0.99;1;1;5.94;0.11;0.32;0;12.89;659.03;0.02;2107.8;;;1500
2133.6;0;1.02;1600000;72.18;1;1.02;1;6.12;0.12;0.32;0;13.41;666.65;0.02;2268;;;1600
2133.6;0.1;0.06;100040;228.34;0.72;0.41;1;2.04;0.02;0.1;0;3.69;481.6;0.01;157.97;;;100.04
2133.6;0.1;0.13;200020;150.88;0.78;0.54;1;2.63;0.03;0.15;0;4.89;521.41;0.01;281.97;;;200.02
2133.6;0.1;0.19;300020;120.93;0.81;0.63;1;3.08;0.04;0.19;0;5.82;542.42;0.01;399.09;;;300.02
2133.6;0.1;0.26;400010;105.89;0.83;0.7;1;3.43;0.04;0.22;0;6.59;559.61;0.01;511.93;;;400.01
2133.6;0.1;0.32;500000;96.65;0.86;0.76;1;3.73;0.05;0.24;0;7.29;574.05;0.01;624.01;;;500
2133.6;0.1;0.38;600000;90.28;0.87;0.8;1;4.01;0.05;0.26;0;7.93;586.06;0.02;737.55;;;600
2133.6;0.1;0.45;700000;85.67;0.89;0.83;1;4.26;0.06;0.27;0;8.53;596.16;0.02;851.22;;;700
2133.6;0.1;0.51;800000;82.16;0.9;0.86;1;4.49;0.07;0.28;0;9.11;605.29;0.02;968.65;;;800
2133.6;0.1;0.57;900000;79.5;0.92;0.89;1;4.72;0.07;0.29;0;9.67;613.76;0.02;1088.82;;;900
2133.6;0.1;0.64;1000000;77.32;0.93;0.91;1;4.94;0.08;0.3;0;10.23;621.27;0.02;1213.68;;;1000
2133.6;0.1;0.7;1100000;75.61;0.94;0.92;1;5.16;0.08;0.31;0;10.78;628.35;0.02;1344.41;;;1100
2133.6;0.1;0.77;1200000;74.34;0.96;0.95;1;5.37;0.09;0.31;0;11.32;635.62;0.02;1480.54;;;1200
2133.6;0.1;0.83;1300000;73.45;0.97;0.96;1;5.57;0.1;0.32;0;11.85;643.35;0.02;1619.77;;;1300
2133.6;0.1;0.89;1400000;72.82;0.98;0.98;1;5.76;0.1;0.32;0;12.37;651.3;0.02;1762.41;;;1400
2133.6;0.1;0.96;1500000;72.37;0.99;1;1;5.94;0.11;0.32;0;12.9;659.04;0.02;1911.9;;;1500
2133.6;0.1;1.02;1600000;72.06;1;1.01;1;6.13;0.12;0.32;0;13.42;666.66;0.02;2066.07;;;1600
2133.6;0.2;0.06;100040;225.97;0.72;0.41;1;2.05;0.02;0.1;0;3.7;481.86;0.01;90.3;;;100.04
2133.6;0.2;0.13;200020;149.82;0.78;0.53;1;2.64;0.03;0.15;0;4.89;522;0.01;194.77;;;200.02
2133.6;0.2;0.19;300020;120.14;0.81;0.63;1;3.09;0.04;0.19;0;5.82;543;0.01;296.93;;;300.02
2133.6;0.2;0.25;400010;105.2;0.83;0.69;1;3.44;0.04;0.22;0;6.6;560.09;0.01;398.24;;;400.01
2133.6;0.2;0.31;500000;96.07;0.85;0.75;1;3.74;0.05;0.24;0;7.3;574.5;0.01;500.45;;;500
2133.6;0.2;0.38;600000;89.78;0.87;0.79;1;4.02;0.05;0.26;0;7.94;586.63;0.01;604.9;;;600
2133.6;0.2;0.44;700000;85.23;0.89;0.83;1;4.27;0.06;0.27;0;8.54;596.76;0.02;710.52;;;700
2133.6;0.2;0.5;800000;81.76;0.9;0.85;1;4.5;0.07;0.28;0;9.12;605.95;0.02;820.12;;;800
2133.6;0.2;0.57;900000;79.13;0.92;0.88;1;4.73;0.07;0.29;0;9.68;614.36;0.02;932.98;;;900
2133.6;0.2;0.63;1000000;77.01;0.93;0.9;1;4.95;0.08;0.3;0;10.23;622.06;0.02;1050.42;;;1000
2133.6;0.2;0.69;1100000;75.3;0.94;0.92;1;5.17;0.08;0.31;0;10.79;629.09;0.02;1174.04;;;1100
2133.6;0.2;0.75;1200000;74;0.96;0.94;1;5.39;0.09;0.31;0;11.34;636.11;0.02;1303.6;;;1200
2133.6;0.2;0.82;1300000;73.07;0.97;0.96;1;5.59;0.09;0.32;0;11.87;643.45;0.02;1437.12;;;1300
2133.6;0.2;0.88;1400000;72.45;0.98;0.98;1;5.78;0.1;0.32;0;12.39;651.39;0.02;1573.74;;;1400
2133.6;0.2;0.94;1500000;72.02;0.99;0.99;1;5.96;0.11;0.32;0;12.92;659.13;0.02;1717.4;;;1500
2133.6;0.2;1.01;1600000;71.72;1;1.01;1;6.15;0.11;0.32;0;13.44;666.7;0.02;1865.83;;;1600
2133.6;0.3;0.06;100040;221.94;0.71;0.4;1;2.07;0.02;0.1;0;3.71;482.27;0.01;21.57;;;100.04
2133.6;0.3;0.12;200020;147.95;0.78;0.52;1;2.65;0.03;0.16;0;4.9;522.9;0.01;106.86;;;200.02
2133.6;0.3;0.18;300020;118.96;0.81;0.61;1;3.1;0.04;0.19;0;5.83;544.25;0.01;194.18;;;300.02
2133.6;0.3;0.25;400010;104.06;0.83;0.68;1;3.46;0.04;0.22;0;6.62;560.9;0.01;283.97;;;400.01
2133.6;0.3;0.31;500000;95.09;0.85;0.73;1;3.76;0.05;0.24;0;7.31;575.24;0.01;376.26;;;500
2133.6;0.3;0.37;600000;88.94;0.87;0.78;1;4.04;0.05;0.26;0;7.96;587.54;0.01;471.81;;;600
2133.6;0.3;0.43;700000;84.48;0.88;0.82;1;4.28;0.06;0.27;0;8.56;597.73;0.02;569.37;;;700
2133.6;0.3;0.49;800000;81.1;0.9;0.84;1;4.52;0.06;0.29;0;9.14;607.01;0.02;671.19;;;800
2133.6;0.3;0.55;900000;78.5;0.91;0.87;1;4.75;0.07;0.3;0;9.7;615.34;0.02;776.82;;;900
2133.6;0.3;0.62;1000000;76.46;0.93;0.9;1;4.97;0.08;0.3;0;10.25;623.32;0.02;886.98;;;1000
2133.6;0.3;0.68;1100000;74.8;0.94;0.91;1;5.19;0.08;0.31;0;10.8;630.46;0.02;1003.31;;;1100
2133.6;0.3;0.74;1200000;73.5;0.95;0.93;1;5.4;0.09;0.32;0;11.36;637.26;0.02;1126.06;;;1200
2133.6;0.3;0.8;1300000;72.52;0.96;0.95;1;5.61;0.09;0.32;0;11.9;644.26;0.02;1253.49;;;1300
2133.6;0.3;0.86;1400000;71.83;0.97;0.97;1;5.81;0.1;0.32;0;12.43;651.55;0.02;1385.07;;;1400
