Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0;0.558707846;500010;94.8731;0.91782;0.84849;0.99931;2.5063;0.047437;0.2444206;10;13.496;710.76;0.02103;631.25;;;;500.01
0;0;0.782175341;700000;85.4804;0.96191;0.92887;0.99964;2.9073;0.059836;0.2712778;10;16.09;739.31;0.022869;869.79;;;;700
0;0;1.00565401;900000;80.6119;0.99872;0.98719;0.99989;3.2829;0.072551;0.2876614;10;18.588;763.08;0.024555;1133.74;;;;900
0;0.2;0.110142055;100020;212.3091;0.76859;0.4511;0.9977;1.3067;0.021235;0.1092225;10;6.5331;599.01;0.018056;82.7;;;;100.02
0;0.2;0.330360093;300000;115.7718;0.8597;0.70284;0.9988;2.0368;0.034732;0.2002986;10;10.582;671.59;0.018947;266.04;;;;300
0;0.2;0.550600154;500000;94.3694;0.91599;0.83939;0.99931;2.5126;0.047185;0.2457252;10;13.512;711.63;0.020866;458.18;;;;500
0;0.2;0.770840216;700000;85.087;0.95927;0.92129;0.99964;2.9135;0.059561;0.272532;10;16.106;740.29;0.022715;669.11;;;;700
0;0.2;0.991080278;900000;80.2204;0.9972;0.97917;0.99989;3.2923;0.072198;0.2890652;10;18.614;763.75;0.024366;907.64;;;;900
0;0.2;1.211320339;1100000;78.0661;1.0279;1.0307;1.0001;3.6271;0.085873;0.2970423;10;21.012;789;0.026306;1170.77;;;;1100
0;0.4;0.316202201;300000;113.761;0.85355;0.67171;0.9988;2.0516;0.034128;0.2038391;10;10.616;674.15;0.018483;124.61;;;;300
0;0.4;0.527003668;500000;92.8459;0.91103;0.8106;0.99931;2.5317;0.046423;0.2497573;10;13.56;714.07;0.020375;284.19;;;;500
0;0.4;0.737805135;700000;83.831;0.95119;0.89667;0.99964;2.935;0.058682;0.2766151;10;16.164;742.77;0.022213;468.05;;;;700
0;0.4;0.948606602;900000;79.1662;0.99062;0.9585;0.99989;3.3141;0.07125;0.2929144;10;18.676;766.7;0.023888;680.82;;;;900
0;0.4;1.159408069;1100000;76.758;1.0207;1.0127;1.0001;3.6732;0.084434;0.3021044;10;21.143;788.89;0.025542;923.65;;;;1100
0;0.6;0.499450604;500000;90.2091;0.89837;0.75143;0.99931;2.5661;0.045105;0.2570576;10;13.641;717.24;0.019533;106.43;;;;500
0;0.6;0.699230846;700000;81.7296;0.94162;0.85348;0.99964;2.9701;0.057211;0.2837273;10;16.252;747.11;0.021407;262.73;;;;700
0;0.6;0.899011088;900000;77.4177;0.97758;0.92298;0.99989;3.3495;0.069676;0.2995302;10;18.773;771.6;0.023116;450.54;;;;900
0;0.6;1.09879133;1100000;75.0501;1.0123;0.977;1.0001;3.7207;0.082555;0.3089794;10;21.279;792.88;0.024656;669.91;;;;1100
1000;0;0.118529579;100020;202.5758;0.76823;0.47122;0.9977;1.206;0.020262;0.1144704;10;6.0651;595.79;0.018668;167.12;;;;100.02
1000;0;0.355517634;300000;111.1651;0.8609;0.7343;0.9988;1.9048;0.03335;0.208599;10;9.9352;667.44;0.019454;400.2;;;;300
1000;0;0.592529389;500000;91.2933;0.91932;0.86725;0.99931;2.3637;0.045647;0.2540048;10;12.767;707.26;0.021458;628.92;;;;500
1000;0;0.829541145;700000;82.8367;0.96681;0.94333;0.99964;2.7631;0.057986;0.2799357;10;15.338;735.82;0.023317;878.96;;;;700
1000;0;1.066552901;900000;79.0939;1.005;1.0068;0.99989;3.1207;0.071185;0.2931822;10;17.794;763.6;0.025345;1156.25;;;;900
1000;0.2;0.116298269;100020;201.0638;0.7648;0.46416;0.9977;1.2106;0.020111;0.1153312;10;6.0747;596.36;0.018458;84.57;;;;100.02
1000;0.2;0.348825041;300000;110.5129;0.85844;0.72171;0.9988;1.91;0.033154;0.2098301;10;9.9469;668.07;0.019287;270.01;;;;300
1000;0.2;0.581375068;500000;90.8383;0.91742;0.8588;0.99931;2.3693;0.045419;0.255277;10;12.781;708.15;0.0213;467.53;;;;500
1000;0.2;0.813925096;700000;82.5089;0.96441;0.9375;0.99964;2.7676;0.057756;0.2810477;10;15.35;737.05;0.023188;690.24;;;;700
1000;0.2;1.046475123;900000;78.6462;1.0026;1.0008;0.99989;3.1339;0.070782;0.2948513;10;17.831;763.55;0.025095;944.47;;;;900
1000;0.4;0.111456557;100020;196.3482;0.754;0.44443;0.9977;1.2256;0.019639;0.1181011;10;6.1059;597.81;0.017805;0.74;;;;100.02
1000;0.4;0.334302811;300000;108.5504;0.85166;0.69551;0.9988;1.9256;0.032565;0.2136236;10;9.9824;670.21;0.018791;138.83;;;;300
1000;0.4;0.557171352;500000;89.4487;0.91206;0.83295;0.99931;2.3869;0.044724;0.2592427;10;12.826;710.69;0.020819;305.47;;;;500
1000;0.4;0.780039893;700000;81.4491;0.95694;0.91811;0.99964;2.7838;0.057014;0.2847047;10;15.395;740.21;0.022757;501.31;;;;700
1000;0.4;1.002908434;900000;77.4618;0.99723;0.97951;0.99989;3.1655;0.069716;0.2993595;10;17.919;764.76;0.024471;732.2;;;;900
1000;0.6;0.315752913;300000;105.6736;0.84268;0.64206;0.9988;1.9447;0.031702;0.2194393;10;10.025;675.06;0.018115;5.12;;;;300
1000;0.6;0.526254855;500000;87.0663;0.90114;0.78192;0.99931;2.4177;0.043533;0.2663363;10;12.901;714.23;0.020008;140.11;;;;500
1000;0.6;0.736756797;700000;79.5214;0.94561;0.87751;0.99964;2.8169;0.055665;0.2916061;10;15.482;744.43;0.021959;309.56;;;;700
1000;0.6;0.947258738;900000;75.8784;0.98571;0.94859;0.99989;3.1967;0.068291;0.3056064;10;18.008;770.04;0.023738;515.26;;;;900
1000;0.6;1.15776068;1100000;74.1515;1.0196;1.0012;1.0001;3.5701;0.081567;0.3127238;10;20.544;792.5;0.025388;758.44;;;;1100
2000;0;0.126911218;100020;191.7615;0.76208;0.48679;0.9977;1.1176;0.01918;0.1209259;10;5.6407;593.01;0.019069;162.04;;;;100.02
2000;0;0.380657522;300000;106.161;0.85997;0.76024;0.9988;1.7839;0.031848;0.2184318;10;9.3299;663.74;0.019838;394.32;;;;300
2000;0;0.634429204;500000;88.0535;0.9217;0.8868;0.99931;2.2302;0.044027;0.2633504;10;12.088;703.83;0.021934;629.38;;;;500
2000;0;0.888200886;700000;80.6495;0.97305;0.96559;0.99964;2.6289;0.056455;0.2875274;10;14.653;733.42;0.023861;894.19;;;;700
2000;0;1.141972567;900000;78.0288;1.0133;1.0289;0.99989;2.9694;0.070226;0.2971843;10;17.077;765.76;0.026279;1187.61;;;;900
2000;0.2;0.124573421;100020;190.5015;0.75888;0.47927;0.9977;1.1212;0.019054;0.1217257;10;5.6483;593.73;0.018883;86.4;;;;100.02
2000;0.2;0.373645535;300000;105.574;0.85751;0.7492;0.9988;1.7886;0.031672;0.2196461;10;9.3412;664.41;0.019675;273.81;;;;300
2000;0.2;0.622742558;500000;87.6419;0.91971;0.87859;0.99931;2.2349;0.043821;0.2645872;10;12.1;704.75;0.021786;478.69;;;;500
2000;0.2;0.871839582;700000;80.302;0.97088;0.95752;0.99964;2.6349;0.056211;0.2887715;10;14.67;734.3;0.023705;716.94;;;;700
2000;0.2;1.120936605;900000;77.6114;1.0108;1.0217;0.99989;2.9821;0.06985;0.2987826;10;17.114;765.61;0.026026;988.72;;;;900
2000;0.4;0.118256305;100020;186.5642;0.74928;0.45825;0.9977;1.1332;0.01866;0.1242946;10;5.6736;595.54;0.018297;9.82;;;;100.02
2000;0.4;0.354697975;300000;103.8573;0.851;0.71284;0.9988;1.802;0.031157;0.2232768;10;9.3713;666.51;0.019212;152.49;;;;300
2000;0.4;0.591163291;500000;86.3907;0.9141;0.85394;0.99931;2.2502;0.043195;0.2684194;10;12.139;707.35;0.021329;327.62;;;;500
2000;0.4;0.827628608;700000;79.3405;0.96321;0.93693;0.99964;2.6491;0.055538;0.292271;10;14.71;737.6;0.023295;539.29;;;;700
2000;0.4;1.064093924;900000;76.3727;1.0039;1.0033;0.99989;3.0195;0.068735;0.3036284;10;17.22;765.49;0.025293;790.46;;;;900
2000;0.6;0.333151951;300000;101.0418;0.84097;0.66549;0.9988;1.8231;0.030313;0.2294984;10;9.4196;670.57;0.018475;28.68;;;;300
2000;0.6;0.555253251;500000;84.2351;0.905;0.81004;0.99931;2.2781;0.042118;0.2752883;10;12.21;711.26;0.020542;173.92;;;;500
2000;0.6;0.777354551;700000;77.6322;0.95089;0.90209;0.99964;2.6774;0.054343;0.2987026;10;14.788;742.27;0.022553;359.45;;;;700
2000;0.6;0.999455852;900000;74.6005;0.99439;0.968;0.99989;3.0653;0.06714;0.3108413;10;17.35;768.14;0.024339;587;;;;900
2000;0.6;1.221557152;1100000;73.7834;1.0284;1.0276;1.0001;3.4211;0.081162;0.3142839;10;19.862;794.82;0.02636;854.36;;;;1100
3000;0;0.136363636;100020;181.4839;0.75481;0.50225;0.9977;1.0323;0.018152;0.127774;10;5.2318;589.8;0.019538;156.77;;;;100.02
3000;0;0.409009107;300000;101.5595;0.85955;0.78493;0.9988;1.6713;0.030468;0.2283286;10;8.7687;660.4;0.020258;390.02;;;;300
3000;0;0.681681845;500000;85.1231;0.92576;0.90471;0.99931;2.1061;0.042562;0.2724163;10;11.461;700.71;0.022455;632.82;;;;500
3000;0;0.954354584;700000;79.0858;0.97916;0.98544;0.99964;2.4924;0.05536;0.2932123;10;13.998;734.03;0.024681;912.68;;;;700
3000;0;1.227027322;900000;77.3136;1.0234;1.0581;0.99989;2.8308;0.069582;0.2999333;10;16.437;769.16;0.027314;1228.24;;;;900
3000;0.2;0.133974496;100020;180.4367;0.75204;0.49428;0.9977;1.0351;0.018047;0.1285156;10;5.2376;590.59;0.019374;87.71;;;;100.02
3000;0.2;0.40184312;300000;101.0269;0.85702;0.77521;0.9988;1.6757;0.030308;0.2295323;10;8.7793;661.06;0.020098;278.45;;;;300
3000;0.2;0.669738534;500000;84.7694;0.92342;0.8995;0.99931;2.1103;0.042385;0.273553;10;11.473;701.73;0.022316;492.32;;;;500
3000;0.2;0.937633948;700000;78.6497;0.9769;0.97962;0.99964;2.5028;0.055055;0.2948383;10;14.026;733.98;0.024442;747.34;;;;700
3000;0.2;1.205529361;900000;76.9095;1.0207;1.049;0.99989;2.8429;0.069219;0.3015092;10;16.466;768.84;0.027062;1040.45;;;;900
3000;0.4;0.127169394;100020;177.064;0.74348;0.47207;0.9977;1.0446;0.01771;0.1309635;10;5.2574;592.62;0.018838;17.9;;;;100.02
3000;0.4;0.381431895;300000;99.4448;0.85022;0.74071;0.9988;1.6882;0.029834;0.2331839;10;8.8087;663.1;0.019635;166.21;;;;300
3000;0.4;0.635719826;500000;83.6354;0.91706;0.87536;0.99931;2.124;0.041818;0.2772622;10;11.508;704.34;0.021876;351.42;;;;500
3000;0.4;0.890007756;700000;77.5251;0.97069;0.95882;0.99964;2.5265;0.054268;0.299115;10;14.092;735.36;0.023867;581.61;;;;700
3000;0.4;1.144295686;900000;75.7733;1.0134;1.0268;0.99989;2.8787;0.068196;0.3060305;10;16.576;768.55;0.026323;855.21;;;;900
3000;0.6;0.35482383;300000;96.859;0.84013;0.69072;0.9988;1.7079;0.029058;0.2394091;10;8.8536;666.8;0.018904;51.7;;;;300
3000;0.6;0.59137305;500000;81.6845;0.90842;0.8348;0.99931;2.1489;0.040842;0.2838841;10;11.573;708.48;0.021118;208.35;;;;500
3000;0.6;0.82792227;700000;76.0356;0.9587;0.92797;0.99964;2.5489;0.053225;0.3049748;10;14.156;740.78;0.023202;412.55;;;;700
3000;0.6;1.06447149;900000;73.8342;1.0022;0.99733;0.99989;2.9385;0.066451;0.3140677;10;16.749;768.41;0.025127;665.61;;;;900
4000;0;0.147225085;100010;171.9964;0.74688;0.5185;0.9977;0.95153;0.017201;0.1348222;10;4.8471;586.82;0.020086;151.78;;;;100.01
4000;0;0.441631091;300000;97.41;0.86071;0.80545;0.9988;1.5614;0.029223;0.2380549;10;8.2291;657.21;0.020798;385.99;;;;300
4000;0;0.736051818;500000;82.542;0.93074;0.9217;0.99931;1.9944;0.041271;0.280935;10;10.898;697.82;0.022995;641.31;;;;500
4000;0;1.030472545;700000;78.0072;0.9875;1.0081;0.99964;2.3654;0.054605;0.2972665;10;13.408;736.38;0.025653;938.76;;;;700
4000;0.2;0.144598346;100010;171.1501;0.74447;0.51008;0.9977;0.95353;0.017116;0.1354888;10;4.8513;587.73;0.019945;88.87;;;;100.01
4000;0.2;0.433751663;300000;96.9203;0.85815;0.79613;0.9988;1.5653;0.029076;0.2392577;10;8.2381;657.87;0.020642;282.94;;;;300
4000;0.2;0.722919438;500000;82.2188;0.92827;0.9146;0.99931;1.9981;0.041109;0.2820394;10;10.908;698.77;0.022862;509.82;;;;500
4000;0.2;1.012087213;700000;77.5934;0.98508;1.0011;0.99964;2.3757;0.054315;0.298852;10;13.437;736.2;0.025406;783.98;;;;700
4000;0.4;0.13743353;100020;168.3324;0.73703;0.48668;0.9977;0.96085;0.016837;0.1377568;10;4.8665;590.04;0.019469;25.42;;;;100.02
4000;0.4;0.412218146;300000;95.4617;0.85081;0.7674;0.9988;1.5773;0.028639;0.2429135;10;8.2669;659.76;0.020175;179.47;;;;300
4000;0.4;0.687030243;500000;81.2518;0.92138;0.89882;0.99931;2.0093;0.040626;0.2853958;10;10.941;701.86;0.022463;378.39;;;;500
4000;0.4;0.96184234;700000;76.3935;0.97841;0.98303;0.99964;2.4055;0.053475;0.303546;10;13.521;736.05;0.024701;629.92;;;;700
4000;0.4;1.236654438;900000;75.5636;1.0249;1.0582;0.99989;2.7509;0.068007;0.3068798;10;16.013;773.05;0.027471;928.92;;;;900
4000;0.6;0.38011733;300000;93.0956;0.84054;0.70988;0.9988;1.596;0.027929;0.2490873;10;8.3106;663.1;0.019443;73.98;;;;300
4000;0.6;0.633528883;500000;79.495;0.91208;0.85916;0.99931;2.0311;0.039747;0.2917031;10;10.997;706.1;0.021744;244.86;;;;500
4000;0.6;0.886940436;700000;74.7465;0.96709;0.94851;0.99964;2.4389;0.052323;0.3102343;10;13.617;739.07;0.023837;471.82;;;;700
4000;0.6;1.140351989;900000;73.7646;1.0131;1.022;0.99989;2.808;0.066388;0.3143641;10;16.181;772.46;0.02627;751.79;;;;900
5000;0;0.159801227;100010;163.2296;0.73812;0.53559;0.9977;0.87543;0.016324;0.1420633;10;4.4868;584.18;0.020719;147.14;;;;100.01
5000;0;0.479355746;300000;93.6467;0.86296;0.82407;0.9988;1.4586;0.028094;0.2476214;10;7.7278;654.63;0.021406;383.51;;;;300
5000;0;0.798926243;500000;80.418;0.93788;0.9454;0.99931;1.8907;0.040209;0.2883549;10;10.389;696.05;0.023629;654.73;;;;500
5000;0;1.11849674;700000;77.3154;0.99772;1.0384;0.99964;2.2495;0.054121;0.2999263;10;12.884;740.14;0.026739;972.7;;;;700
5000;0.2;0.156999105;100010;162.5366;0.73614;0.52679;0.9977;0.87684;0.016255;0.142669;10;4.4897;585.18;0.020598;89.95;;;;100.01
5000;0.2;0.470950221;300000;93.2022;0.86019;0.81624;0.9988;1.4625;0.027961;0.2488025;10;7.7377;655.25;0.021247;288.54;;;;300
5000;0.2;0.784917034;500000;80.0644;0.9349;0.93821;0.99931;1.8951;0.040032;0.2896287;10;10.398;696.78;0.023476;531.4;;;;500
5000;0.2;1.098883848;700000;76.9404;0.99522;1.0297;0.99964;2.2592;0.053858;0.3013881;10;12.913;739.9;0.026493;827.63;;;;700
5000;0.4;0.149043978;100010;160.2504;0.72984;0.50223;0.9977;0.8822;0.016026;0.1447044;10;4.5007;587.78;0.020185;32.4;;;;100.01
5000;0.4;0.447087227;300000;91.863;0.85239;0.79139;0.9988;1.474;0.027559;0.2524295;10;7.7663;657;0.020776;193.21;;;;300
5000;0.4;0.745145378;500000;79.1628;0.92744;0.91553;0.99931;1.9059;0.039581;0.292927;10;10.429;699.53;0.023077;408.38;;;;500
5000;0.4;1.043203529;700000;75.8086;0.98804;1.0075;0.99964;2.288;0.053066;0.3058879;10;12.995;739.36;0.025773;683.61;;;;700
5000;0.6;0.413240217;300000;89.6346;0.84143;0.74072;0.9988;1.4927;0.02689;0.2587053;10;7.8114;660.05;0.020016;95.96;;;;300
5000;0.6;0.688733694;500000;77.6212;0.91696;0.8849;0.99931;1.9243;0.038811;0.2987449;10;10.48;704.23;0.02241;283.81;;;;500
5000;0.6;0.964227172;700000;73.9309;0.9773;0.97838;0.99964;2.3355;0.051752;0.3136569;10;13.131;739.12;0.024621;536.85;;;;700
5000;0.6;1.23972065;900000;74.2505;1.0266;1.0553;0.99989;2.6937;0.066825;0.3123069;10;15.714;778.43;0.02757;854.12;;;;900
6000;0;0.174218274;100010;155.0314;0.72905;0.55159;0.9977;0.80206;0.015504;0.1495758;10;4.1409;581.31;0.021479;142.35;;;;100.01
6000;0;0.522602561;300000;90.3011;0.86491;0.8432;0.9988;1.3625;0.02709;0.2567957;10;7.2631;652.12;0.022098;382.95;;;;300
6000;0;0.871004268;500000;78.9236;0.94671;0.96563;0.99931;1.7886;0.039462;0.2938148;10;9.9093;697.04;0.024522;671.64;;;;500
6000;0;1.219405975;700000;77.2184;1.0107;1.0775;0.99964;2.1398;0.054053;0.3003033;10;12.42;746.73;0.028068;1016.01;;;;700
6000;0.2;0.171206026;100010;154.476;0.72747;0.54255;0.9977;0.80298;0.015449;0.1501135;10;4.1428;582.41;0.021377;90.59;;;;100.01
6000;0.2;0.513566721;300000;89.8946;0.86325;0.83568;0.9988;1.3658;0.026968;0.2579569;10;7.2714;652.83;0.021945;295.26;;;;300
6000;0.2;0.855944535;500000;78.522;0.94465;0.95982;0.99931;1.7957;0.039261;0.2953176;10;9.9292;697.05;0.024299;557.31;;;;500
6000;0.2;1.198322349;700000;76.7664;1.0081;1.0678;0.99964;2.1517;0.053737;0.3020712;10;12.45;745.69;0.027758;879.73;;;;700
6000;0.4;0.162697251;100010;152.6971;0.72047;0.51706;0.9977;0.80636;0.015271;0.1518623;10;4.1495;585.39;0.021043;38.62;;;;100.01
6000;0.4;0.488042948;300000;88.6767;0.85551;0.81279;0.9988;1.3766;0.026603;0.2614997;10;7.2991;654.58;0.021475;207.51;;;;300
6000;0.4;0.813404913;500000;77.5009;0.93564;0.9422;0.99931;1.8124;0.03875;0.2992087;10;9.9758;698.3;0.023762;443.01;;;;500
6000;0.4;1.138766878;700000;75.6714;0.99998;1.0406;0.99964;2.1818;0.05297;0.3064423;10;12.538;744.39;0.026983;745.78;;;;700
6000;0.6;0.450890509;300000;86.5988;0.84344;0.77088;0.9988;1.395;0.02598;0.2677743;10;7.345;657.29;0.020693;118.05;;;;300
6000;0.6;0.751484181;500000;76.1023;0.92378;0.90854;0.99931;1.8292;0.038051;0.3047074;10;10.024;702.84;0.023114;326.47;;;;500
6000;0.6;1.052077854;700000;73.9179;0.9884;1.0043;0.99964;2.2282;0.051743;0.313712;10;12.676;743.55;0.025805;609.42;;;;700
7000;0;0.191373735;100010;147.5453;0.71848;0.56834;0.9977;0.73363;0.014756;0.1571648;10;3.82;578.86;0.022348;138.06;;;;100.01
7000;0;0.574063798;300000;87.3265;0.86728;0.86112;0.9988;1.2744;0.026198;0.2655429;10;6.8412;650.01;0.022841;384.99;;;;300
7000;0;0.956772996;500000;78.0468;0.95558;0.99235;0.99931;1.6934;0.039023;0.2971156;10;9.488;700.23;0.025604;695.67;;;;500
7000;0;1.339482194;700000;78.3974;1.0304;1.1091;0.99964;2.0163;0.054878;0.295787;10;11.962;762.23;0.030242;1067.59;;;;700
7000;0.2;0.187900423;100010;147.1267;0.71625;0.55889;0.9977;0.73402;0.014714;0.157612;10;3.8205;580.02;0.022273;91.31;;;;100.01
7000;0.2;0.563644904;300000;86.9773;0.86557;0.85641;0.9988;1.2773;0.026093;0.2666089;10;6.8487;650.82;0.022699;304.06;;;;300
7000;0.2;0.939408173;500000;77.6803;0.95347;0.98518;0.99931;1.7002;0.03884;0.2985173;10;9.5065;700.16;0.025383;588.91;;;;500
7000;0.2;1.315171442;700000;77.834;1.0261;1.1008;0.99964;2.0352;0.054484;0.2979279;10;12.018;759.27;0.029746;943.83;;;;700
7000;0.4;0.178449076;100010;145.8113;0.70952;0.53251;0.9977;0.73553;0.014582;0.1590338;10;3.8231;583.41;0.022029;44.47;;;;100.01
7000;0.4;0.535293698;300000;85.8921;0.86006;0.83417;0.9988;1.2866;0.025768;0.2699773;10;6.8728;652.85;0.022253;223.06;;;;300
7000;0.4;0.892156163;500000;76.5342;0.94716;0.96559;0.99931;1.7211;0.038267;0.3029878;10;9.5613;699.89;0.024712;482.45;;;;500
7000;0.4;1.249018628;700000;76.3676;1.0155;1.0847;0.99964;2.0836;0.053457;0.3036487;10;12.161;753.07;0.028507;823.43;;;;700
7000;0.6;0.494576148;300000;83.9523;0.84709;0.7966;0.9988;1.3039;0.025186;0.2762157;10;6.9152;655.35;0.021463;140.59;;;;300
7000;0.6;0.82429358;500000;75.0043;0.93341;0.93472;0.99931;1.7449;0.037502;0.3091679;10;9.6289;702.38;0.023884;373.99;;;;500
7000;0.6;1.154011013;700000;74.5848;1.0027;1.0407;0.99964;2.1339;0.052209;0.3109071;10;12.307;750.33;0.02719;696.71;;;;700
8000;0;0.212195795;100010;140.8146;0.70537;0.58404;0.9977;0.66714;0.014083;0.164677;10;3.5116;576.52;0.023454;133.66;;;;100.01
8000;0;0.636523732;300000;84.7931;0.87099;0.87778;0.9988;1.1954;0.025438;0.2734765;10;6.465;648.49;0.023643;390.7;;;;300
8000;0;1.060872886;500000;77.7585;0.96751;1.0275;0.99931;1.602;0.038879;0.2982172;10;9.1019;706.62;0.026966;724.63;;;;500
8000;0.2;0.208193684;100010;140.4701;0.70349;0.57422;0.9977;0.66733;0.014048;0.1650809;10;3.5118;577.76;0.02339;91.68;;;;100.01
8000;0.2;0.6245186;300000;84.4776;0.86916;0.8711;0.9988;1.198;0.025343;0.274498;10;6.4717;649.24;0.023505;315.78;;;;300
8000;0.2;1.040864334;500000;77.3246;0.96496;1.0192;0.99931;1.6118;0.038662;0.2998907;10;9.1296;705.5;0.026652;625.92;;;;500
8000;0.4;0.19708734;100010;139.3738;0.69771;0.54697;0.9977;0.66826;0.013939;0.1663794;10;3.5132;581.19;0.023175;49.66;;;;100.01
8000;0.4;0.591202901;300000;83.5291;0.86415;0.85672;0.9988;1.2056;0.025059;0.2776149;10;6.492;651.66;0.023094;240.83;;;;300
8000;0.4;0.985338168;500000;76.2229;0.9577;0.99499;0.99931;1.6342;0.038111;0.3042252;10;9.1932;704.29;0.025911;527.78;;;;500
8000;0.4;1.379473435;700000;78.6166;1.0394;1.1219;0.99964;1.968;0.055032;0.2949624;10;11.785;772.73;0.031071;914.28;;;;700
8000;0.6;0.182101238;100010;137.2582;0.68473;0.50747;0.9977;0.67138;0.013727;0.1689439;10;3.5189;586.08;0.022718;7.33;;;;100.01
8000;0.6;0.54624909;300000;81.8162;0.85281;0.82138;0.9988;1.2212;0.024545;0.283427;10;6.5324;654.47;0.022332;164.95;;;;300
8000;0.6;0.910415149;500000;74.4813;0.94751;0.96364;0.99931;1.6669;0.037241;0.3113389;10;9.2824;704.01;0.024832;427.01;;;;500
8000;0.6;1.274581209;700000;76.2136;1.0212;1.0908;0.99964;2.0501;0.05335;0.3042622;10;12.033;761.21;0.028913;804.35;;;;700
0;0;0.12840422;100050;216.4063;0.7837;0.46244;0.9977;1.2727;0.021651;0.1071546;20;6.4699;616.16;0.018903;170.69;;;;100.05
0;0;0.385122821;300080;117.6537;0.87505;0.71937;0.9988;1.985;0.035305;0.1970949;20;10.476;690.41;0.019763;401.21;;;;300.08
0;0;0.641713083;500010;95.8103;0.93131;0.85895;0.99931;2.4493;0.047906;0.2420296;20;13.375;731.32;0.021732;623.25;;;;500.01
0;0;0.898380349;700000;86.3012;0.97575;0.94125;0.99964;2.8394;0.060411;0.2686976;20;15.934;760.58;0.023641;858.08;;;;700
0;0;1.155060448;900000;81.3199;1.0132;0.99928;0.99989;3.2056;0.073188;0.285157;20;18.401;784.68;0.025368;1117.87;;;;900
0;0.2;0.126888677;100020;214.603;0.78007;0.45579;0.9977;1.2785;0.021465;0.108055;20;6.4821;616.58;0.018655;81.14;;;;100.02
0;0.2;0.380589914;300000;116.9389;0.87251;0.71093;0.9988;1.9908;0.035082;0.1982995;20;10.489;691.13;0.01958;261.75;;;;300
0;0.2;0.634316524;500000;95.3005;0.92948;0.84915;0.99931;2.4552;0.04765;0.2433244;20;13.389;732.22;0.021564;451.25;;;;500
0;0.2;0.888043134;700000;85.8955;0.97298;0.9325;0.99964;2.8459;0.060127;0.2699667;20;15.952;761.5;0.023475;658.96;;;;700
0;0.2;1.141769743;900000;80.9205;1.0117;0.99122;0.99989;3.2148;0.072828;0.2865645;20;18.427;785.36;0.025171;893.45;;;;900
0;0.4;0.366255646;300000;114.9059;0.8663;0.67847;0.9988;2.0052;0.034472;0.2018079;20;10.522;693.8;0.019102;121.18;;;;300
0;0.4;0.610426077;500000;93.7525;0.92452;0.81914;0.99931;2.4738;0.046876;0.2473419;20;13.437;734.71;0.021052;278.47;;;;500
0;0.4;0.854596508;700000;84.5704;0.96473;0.90731;0.99964;2.8674;0.059199;0.2741968;20;16.003;763.94;0.02295;458.4;;;;700
0;0.4;1.098766939;900000;79.8707;1.0047;0.97103;0.99989;3.2352;0.071884;0.290331;20;18.485;788.56;0.024689;668.2;;;;900
0;0.6;0.567975282;500000;91.0232;0.91134;0.7592;0.99931;2.5075;0.045512;0.2547585;20;13.515;737.86;0.020167;101.58;;;;500
0;0.6;0.795165394;700000;82.4754;0.95536;0.86336;0.99964;2.9018;0.057733;0.2811617;20;16.099;768.47;0.022109;255.5;;;;700
0;0.6;1.022355507;900000;78.0795;0.99128;0.93407;0.99989;3.2707;0.070272;0.2969912;20;18.583;793.43;0.023876;439.61;;;;900
1000;0;0.134814196;100020;204.7956;0.78035;0.47609;0.9977;1.1792;0.020484;0.1132297;20;6.016;613.69;0.019301;165.07;;;;100.02
1000;0;0.404361715;300000;112.2981;0.87395;0.74181;0.9988;1.8611;0.03369;0.2064944;20;9.8469;687.34;0.020114;395.08;;;;300
1000;0;0.673936192;500000;92.2056;0.93311;0.87797;0.99931;2.3082;0.046103;0.2514915;20;12.646;728.18;0.022193;620.65;;;;500
1000;0;0.943510668;700000;83.6267;0.98097;0.95592;0.99964;2.6961;0.058539;0.277291;20;15.181;757.46;0.024125;866.44;;;;700
1000;0;1.213085145;900000;79.7501;1.0195;1.0201;0.99989;3.0465;0.071775;0.2907701;20;17.61;785.34;0.026178;1139.72;;;;900
1000;0.2;0.133030085;100020;203.2509;0.77679;0.46898;0.9977;1.1837;0.020329;0.1140902;20;6.0256;614.25;0.019082;82.99;;;;100.02
1000;0.2;0.399010454;300000;111.6311;0.87144;0.72915;0.9988;1.8662;0.033489;0.2077282;20;9.8582;687.95;0.019939;265.71;;;;300
1000;0.2;0.665017423;500000;91.7362;0.93117;0.86946;0.99931;2.3137;0.045868;0.2527784;20;12.66;729.07;0.022027;460.35;;;;500
1000;0.2;0.931024393;700000;83.2901;0.97852;0.95008;0.99964;2.7006;0.058303;0.2784115;20;15.193;758.7;0.023988;679.19;;;;700
1000;0.2;1.197031362;900000;79.2949;1.0171;1.0141;0.99989;3.0594;0.071365;0.2924392;20;17.647;785.3;0.025918;929.49;;;;900
1000;0.4;0.38589676;300000;109.6447;0.86464;0.7031;0.9988;1.8813;0.032894;0.2114915;20;9.8937;690.24;0.019427;135.38;;;;300
1000;0.4;0.643161266;500000;90.2997;0.92576;0.8428;0.99931;2.3311;0.04515;0.2567997;20;12.704;731.66;0.021521;299.25;;;;500
