Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0.2;0.245789707;500010;101.6909;0.83183;0.64164;0.99861;3.3043;0.050846;0.2280334;0;9.5767;622.31;0.017099;352.48;;;;500.01
0;0.2;0.344098707;700000;89.1229;0.8644;0.7254;0.99895;3.7915;0.062386;0.2601905;0;11.249;646.38;0.018283;512.12;;;;700
0;0.2;0.442412624;900000;81.9166;0.89172;0.79828;0.9992;4.2119;0.073725;0.2830798;0;12.753;665.97;0.019449;678.94;;;;900
0;0.2;0.54072654;1100000;77.2382;0.91356;0.84784;0.9994;4.5953;0.084962;0.3002261;0;14.157;681.97;0.020543;854.42;;;;1100
0;0.2;0.639040456;1300000;74.0522;0.93527;0.88849;0.99957;4.9533;0.096268;0.3131432;0;15.5;696.01;0.021595;1040.1;;;;1300
0;0.2;0.737354373;1500000;71.756;0.95613;0.9228;0.99971;5.3023;0.10763;0.3231638;0;16.82;708.62;0.022555;1238.56;;;;1500
0;0.2;0.835668289;1700000;70.0807;0.97523;0.95101;0.99984;5.6505;0.11914;0.3308892;0;18.14;719.82;0.023427;1452.6;;;;1700
0;0.2;0.933982205;1900000;69.0128;0.98981;0.9815;0.99995;5.9714;0.13112;0.3360091;0;19.416;731.7;0.024399;1676.59;;;;1900
0;0.2;1.032296122;2100000;68.4007;1.0054;1.0058;1;6.2666;0.14364;0.3390159;0;20.652;744.4;0.025469;1910.07;;;;2100
0;0.4;0.140676138;300020;127.3361;0.78826;0.49531;0.9981;2.7046;0.038203;0.1821081;0;7.6109;593.67;0.015696;15.42;;;;300.02
0;0.4;0.23444929;500010;100.05;0.82694;0.60993;0.99861;3.3226;0.050026;0.2317734;0;9.6012;625.79;0.016729;126.97;;;;500.01
0;0.4;0.328222441;700000;87.4841;0.8571;0.69739;0.99895;3.8245;0.061239;0.2650646;0;11.294;648.62;0.017792;253.27;;;;700
0;0.4;0.422000281;900000;80.5523;0.88586;0.76559;0.9992;4.2453;0.072497;0.2878741;0;12.799;668.32;0.018975;391.91;;;;900
0;0.4;0.515778122;1100000;76.0465;0.90826;0.8216;0.9994;4.6301;0.083651;0.3049309;0;14.209;684.72;0.020075;541.85;;;;1100
0;0.4;0.609555962;1300000;72.9732;0.92822;0.86396;0.99957;4.9903;0.094865;0.3177735;0;15.557;698.69;0.021123;703.77;;;;1300
0;0.4;0.703333802;1500000;70.7984;0.94842;0.90084;0.99971;5.3366;0.1062;0.3275348;0;16.874;711.66;0.022112;878.67;;;;1500
0;0.4;0.797111643;1700000;69.2459;0.96778;0.93279;0.99984;5.6804;0.11772;0.3348781;0;18.19;723.47;0.023027;1069.26;;;;1700
0;0.4;0.890889483;1900000;68.05;0.98546;0.95834;0.99995;6.0228;0.12929;0.3407633;0;19.5;733.88;0.023854;1273.28;;;;1900
0;0.4;0.984667323;2100000;67.3361;0.99918;0.98673;1;6.3397;0.14141;0.3443761;0;20.773;745.15;0.024784;1489.43;;;;2100
0;0.4;1.078445163;2300000;66.9896;1.0135;1.011;1.0001;6.64;0.15408;0.3461573;0;22.027;756.93;0.025783;1719.32;;;;2300
0;0.6;0.396842894;900000;78.1978;0.87389;0.71317;0.9992;4.3056;0.070378;0.2965418;0;12.883;671.91;0.018164;98.3;;;;900
0;0.6;0.485030204;1100000;74.015;0.89882;0.76942;0.9994;4.6904;0.081416;0.3133006;0;14.298;688.67;0.019287;223.08;;;;1100
0;0.6;0.573217514;1300000;71.1425;0.9195;0.821;0.99957;5.0532;0.092485;0.3259505;0;15.652;703.23;0.02034;360.94;;;;1300
0;0.6;0.661404824;1500000;69.0928;0.93725;0.86096;0.99971;5.4028;0.10364;0.3356199;0;16.976;716.11;0.021318;512.67;;;;1500
0;0.6;0.749592134;1700000;67.7022;0.95496;0.8952;0.99984;5.745;0.11509;0.342514;0;18.294;728.2;0.02226;681.22;;;;1700
0;0.6;0.837779444;1900000;66.6829;0.97305;0.9267;0.99995;6.0791;0.1267;0.3477491;0;19.593;739.61;0.023161;862.38;;;;1900
0;0.6;0.925966753;2100000;65.924;0.98984;0.95343;1;6.414;0.13844;0.3517523;0;20.897;749.93;0.023985;1058.22;;;;2100
0;0.6;1.014154063;2300000;65.4105;1.005;0.97618;1.0001;6.7491;0.15044;0.3545142;0;22.21;759.54;0.024771;1269.65;;;;2300
1000;0;0.053176671;100020;229.8023;0.68612;0.35411;0.99701;1.6468;0.022985;0.1009082;0;4.458;513.6;0.015508;164.06;;;;100.02
1000;0;0.159508746;300020;124.0351;0.79361;0.54748;0.9981;2.5039;0.037212;0.1869545;0;7.0966;586.07;0.016513;372.98;;;;300.02
1000;0;0.265835504;500010;97.5187;0.83261;0.67604;0.99861;3.1037;0.04876;0.2377897;0;9.0159;617.33;0.017456;569.66;;;;500.01
1000;0;0.372162263;700000;86.0026;0.86864;0.76532;0.99895;3.5676;0.060202;0.2696307;0;10.624;642.26;0.018749;764.43;;;;700
1000;0;0.478494338;900000;79.3641;0.89521;0.82867;0.9992;3.9735;0.071428;0.2921841;0;12.078;661.4;0.019973;963.96;;;;900
1000;0;0.584826413;1100000;75.1464;0.91985;0.87654;0.9994;4.3474;0.082661;0.3085836;0;13.453;677.6;0.021126;1172.82;;;;1100
1000;0;0.691158488;1300000;72.2432;0.94362;0.91444;0.99957;4.7058;0.093916;0.3209845;0;14.787;691.71;0.022175;1393.71;;;;1300
1000;0;0.797490563;1500000;70.2894;0.96489;0.94843;0.99971;5.0576;0.10543;0.3299064;0;16.115;704.58;0.023163;1631.66;;;;1500
1000;0;0.903822638;1700000;69.141;0.98223;0.98035;0.99984;5.3752;0.11754;0.335386;0;17.387;718.53;0.024297;1878.13;;;;1700
1000;0;1.010154713;1900000;68.4826;0.99986;1.0076;0.99995;5.6738;0.13012;0.3386105;0;18.633;732.73;0.025481;2136.02;;;;1900
1000;0.2;0.052319925;100020;227.3539;0.68031;0.34976;0.99701;1.6568;0.02274;0.1019949;0;4.4694;513.96;0.015251;53.14;;;;100.02
1000;0.2;0.15693885;300020;123.286;0.79172;0.53837;0.9981;2.5099;0.036988;0.1880906;0;7.1043;587.11;0.016374;204.6;;;;300.02
1000;0.2;0.261552545;500010;96.9521;0.8306;0.66603;0.99861;3.1114;0.048477;0.2391792;0;9.026;618.22;0.017311;361.09;;;;500.01
1000;0.2;0.366166239;700000;85.5151;0.86602;0.75426;0.99895;3.5775;0.059861;0.2711677;0;10.637;642.98;0.018592;524.9;;;;700
1000;0.2;0.470785165;900000;78.9528;0.89342;0.82039;0.9992;3.9836;0.071058;0.2937063;0;12.093;662.29;0.019819;697.27;;;;900
1000;0.2;0.575404091;1100000;74.7795;0.91729;0.8686;0.9994;4.3585;0.082257;0.3100973;0;13.47;678.45;0.02097;881.25;;;;1100
1000;0.2;0.680023016;1300000;71.9478;0.94125;0.90901;0.99957;4.714;0.093532;0.3223021;0;14.801;692.9;0.022046;1077.84;;;;1300
1000;0.2;0.784641942;1500000;69.9706;0.96298;0.94074;0.99971;5.0706;0.10496;0.3314096;0;16.136;705.41;0.022999;1292.83;;;;1500
1000;0.2;0.889260867;1700000;68.7535;0.97997;0.97466;0.99984;5.3982;0.11688;0.3372763;0;17.424;718.59;0.024058;1519.53;;;;1700
1000;0.2;0.993879793;1900000;68.1228;0.99756;1.0014;0.99995;5.6974;0.12943;0.3403991;0;18.671;732.8;0.025242;1757.83;;;;1900
1000;0.2;1.098498718;2100000;67.781;1.0144;1.0291;1;5.9921;0.14234;0.3421156;0;19.918;746.43;0.026394;2011.4;;;;2100
1000;0.4;0.149740467;300020;120.8556;0.78572;0.51301;0.9981;2.5312;0.036258;0.1918731;0;7.1315;589.82;0.015916;34.64;;;;300.02
1000;0.4;0.249550809;500000;95.3229;0.82516;0.63407;0.99861;3.132;0.047662;0.2432671;0;9.0528;621.14;0.016908;151.04;;;;500
1000;0.4;0.349371132;700000;84.0276;0.85859;0.71833;0.99895;3.6076;0.058819;0.275968;0;10.678;645.02;0.018116;283.71;;;;700
1000;0.4;0.449191455;900000;77.7172;0.88861;0.79332;0.9992;4.0142;0.069945;0.2983758;0;12.138;664.89;0.01936;429.3;;;;900
1000;0.4;0.549011779;1100000;73.7033;0.91145;0.84411;0.9994;4.3896;0.081074;0.3146253;0;13.517;681.25;0.020522;588.53;;;;1100
1000;0.4;0.648832102;1300000;70.977;0.93365;0.88632;0.99957;4.7458;0.09227;0.3267106;0;14.85;695.75;0.021603;761.59;;;;1300
1000;0.4;0.748652426;1500000;69.1489;0.95559;0.92258;0.99971;5.0968;0.10372;0.3353479;0;16.179;709.02;0.022612;952.74;;;;1500
1000;0.4;0.848472749;1700000;67.7881;0.97559;0.95199;0.99984;5.4457;0.11524;0.3420798;0;17.502;720.63;0.023513;1159.34;;;;1700
1000;0.4;0.948293072;1900000;67.0271;0.99081;0.98402;0.99995;5.7698;0.12735;0.3459637;0;18.79;733.05;0.024525;1380.55;;;;1900
1000;0.4;1.048113396;2100000;66.7405;1.0074;1.0092;1;6.0677;0.14016;0.3474491;0;20.044;746.54;0.025665;1615.84;;;;2100
1000;0.6;0.326751622;700000;81.6053;0.84843;0.67215;0.99895;3.6548;0.057124;0.2841596;0;10.742;649.1;0.017368;36.97;;;;700
1000;0.6;0.420109228;900000;75.6026;0.87721;0.73603;0.9992;4.068;0.068042;0.3067213;0;12.213;668.44;0.018587;155.62;;;;900
1000;0.6;0.513466835;1100000;71.8547;0.90341;0.7992;0.9994;4.4449;0.07904;0.3227198;0;13.6;685.6;0.01976;290.36;;;;1100
1000;0.6;0.606824441;1300000;69.3087;0.92345;0.84656;0.99957;4.8036;0.090101;0.3345745;0;14.941;700.25;0.020841;440.46;;;;1300
1000;0.6;0.700182047;1500000;67.6185;0.94306;0.88552;0.99971;5.1547;0.10143;0.3429377;0;16.271;713.66;0.021863;608.49;;;;1500
1000;0.6;0.793539654;1700000;66.4539;0.9633;0.92088;0.99984;5.4952;0.11297;0.3489477;0;17.582;726.32;0.022845;791.97;;;;1700
1000;0.6;0.88689726;1900000;65.6316;0.98195;0.94911;0.99995;5.8391;0.1247;0.3533197;0;18.906;737.56;0.023731;993;;;;1900
1000;0.6;0.980254866;2100000;65.1492;0.99825;0.97617;1;6.1744;0.13681;0.355936;0;20.223;748.5;0.024622;1210.77;;;;2100
1000;0.6;1.073612473;2300000;64.9592;1.012;1.0046;1.0001;6.4935;0.14941;0.3569767;0;21.52;759.81;0.025567;1442.93;;;;2300
2000;0;0.056803726;100020;217.1124;0.68666;0.36456;0.99701;1.5217;0.021716;0.1068061;0;4.135;511.36;0.015857;158.24;;;;100.02
2000;0;0.17038846;300020;117.2177;0.78909;0.56924;0.9981;2.3496;0.035167;0.1978279;0;6.6551;581.2;0.016631;365.97;;;;300.02
2000;0;0.283967515;500010;93.127;0.83252;0.69451;0.99861;2.9165;0.046564;0.2490033;0;8.4857;613.48;0.017744;562.9;;;;500.01
2000;0;0.39754657;700000;82.6137;0.86989;0.78892;0.99895;3.3633;0.05783;0.280691;0;10.04;638.5;0.019105;761.2;;;;700
2000;0;0.511131304;900000;76.6277;0.89794;0.84928;0.9992;3.7604;0.068965;0.3026183;0;11.464;657.83;0.020378;967.72;;;;900
2000;0;0.624716038;1100000;72.8762;0.92536;0.89633;0.9994;4.1292;0.080164;0.3181961;0;12.82;674.34;0.021571;1186.24;;;;1100
2000;0;0.738300772;1300000;70.3697;0.95044;0.93394;0.99957;4.4928;0.091481;0.3295301;0;14.164;688.55;0.022625;1423.1;;;;1300
2000;0;0.851885507;1500000;68.9848;0.97048;0.97018;0.99971;4.8193;0.10348;0.3361454;0;15.453;704.07;0.023857;1671.48;;;;1500
2000;0;0.965470241;1700000;68.257;0.99035;1.0012;0.99984;5.1237;0.11604;0.3397296;0;16.711;719.92;0.025164;1933.03;;;;1700
2000;0;1.079054975;1900000;67.8905;1.0094;1.0338;0.99995;5.422;0.12899;0.3415639;0;17.966;735.1;0.026433;2211.24;;;;1900
2000;0.2;0.055886461;100020;214.9947;0.68113;0.35992;0.99701;1.5303;0.021504;0.1078582;0;4.1451;511.76;0.015614;56.98;;;;100.02
2000;0.2;0.167637034;300020;116.596;0.78751;0.5595;0.9981;2.3538;0.034981;0.1988827;0;6.6606;582.36;0.016513;209.78;;;;300.02
2000;0.2;0.279382019;500010;92.6109;0.83032;0.68611;0.99861;2.924;0.046306;0.2503909;0;8.4975;614.3;0.017596;369.45;;;;500.01
2000;0.2;0.391127005;700000;82.1792;0.86834;0.78001;0.99895;3.3718;0.057526;0.2821751;0;10.052;639.33;0.018956;538.02;;;;700
2000;0.2;0.502877577;900000;76.2655;0.89611;0.84091;0.9992;3.769;0.068639;0.3040553;0;11.477;658.76;0.020235;718.3;;;;900
2000;0.2;0.61462815;1100000;72.5683;0.923;0.8905;0.9994;4.1373;0.079825;0.3195462;0;12.833;675.43;0.021438;912.35;;;;1100
2000;0.2;0.726378723;1300000;70.086;0.94773;0.92617;0.99957;4.5016;0.091112;0.3308638;0;14.179;689.61;0.022489;1125.3;;;;1300
2000;0.2;0.838129295;1500000;68.6014;0.96826;0.96454;0.99971;4.8398;0.1029;0.338024;0;15.486;704.13;0.023624;1353.64;;;;1500
2000;0.2;0.949879868;1700000;67.9006;0.98804;0.99465;0.99984;5.1453;0.11543;0.3415129;0;16.746;719.95;0.024927;1595.61;;;;1700
2000;0.2;1.061630441;1900000;67.5461;1.0069;1.0263;0.99995;5.4449;0.12834;0.3433054;0;18.004;735.07;0.026189;1854.33;;;;1900
2000;0.4;0.159993601;300020;114.6122;0.78261;0.53233;0.9981;2.3693;0.034385;0.2023251;0;6.6807;585.54;0.016126;52.57;;;;300.02
2000;0.4;0.266643558;500010;91.0057;0.82432;0.65883;0.99861;2.9468;0.045503;0.2548076;0;8.5277;616.74;0.017157;174.38;;;;500.01
2000;0.4;0.373293515;700000;80.8483;0.86106;0.74797;0.99895;3.3983;0.056594;0.2868202;0;10.089;641.48;0.018504;313.58;;;;700
2000;0.4;0.479948805;900000;75.1375;0.89086;0.81647;0.9992;3.7969;0.067624;0.3086198;0;11.519;661.42;0.019789;467.97;;;;900
2000;0.4;0.586604096;1100000;71.5583;0.91551;0.86657;0.9994;4.1674;0.078714;0.3240566;0;12.878;678;0.020989;637.94;;;;1100
2000;0.4;0.693259386;1300000;69.2708;0.94068;0.90898;0.99957;4.5245;0.090052;0.3347577;0;14.217;693.17;0.022114;826.88;;;;1300
2000;0.4;0.799914676;1500000;67.6659;0.96335;0.94223;0.99971;4.8812;0.1015;0.3426974;0;15.553;706.21;0.023104;1034.43;;;;1500
2000;0.4;0.906569966;1700000;66.83;0.9814;0.97727;0.99984;5.2103;0.11361;0.3469837;0;16.852;720.18;0.024228;1259.09;;;;1700
2000;0.4;1.013225256;1900000;66.5286;0.99988;1.0055;0.99995;5.5138;0.1264;0.3485558;0;18.119;735.1;0.025472;1499.57;;;;1900
2000;0.6;0.346981263;700000;78.5837;0.84998;0.69643;0.99895;3.4444;0.055009;0.2950859;0;10.152;645.03;0.017745;84.18;;;;700
2000;0.6;0.446118767;900000;73.2226;0.88159;0.76787;0.9992;3.8451;0.0659;0.3166911;0;11.588;665.37;0.019044;212.79;;;;900
2000;0.6;0.54525627;1100000;69.8933;0.9068;0.82581;0.9994;4.2168;0.076883;0.3317762;0;12.956;682.57;0.020259;359.24;;;;1100
2000;0.6;0.644393774;1300000;67.7447;0.92873;0.87131;0.99957;4.5767;0.088068;0.3422991;0;14.299;697.68;0.021382;524.88;;;;1300
2000;0.6;0.743531278;1500000;66.3582;0.9514;0.91158;0.99971;4.9256;0.099537;0.349451;0;15.627;711.81;0.022454;709.51;;;;1500
2000;0.6;0.842668782;1700000;65.4094;0.97223;0.94263;0.99984;5.2771;0.1112;0.3545201;0;16.964;724.22;0.023413;913.54;;;;1700
2000;0.6;0.941806285;1900000;64.925;0.99026;0.97422;0.99995;5.6164;0.12336;0.3571648;0;18.291;736.52;0.024405;1136.63;;;;1900
2000;0.6;1.040943789;2100000;64.8301;1.0063;1.0035;1;5.932;0.13614;0.3576876;0;19.587;749.66;0.025501;1375.58;;;;2100
3000;0;0.060839416;100020;205.2442;0.68711;0.37561;0.99701;1.4049;0.020529;0.1129821;0;3.8345;509.46;0.016236;152.91;;;;100.02
3000;0;0.182493917;300020;110.9353;0.78471;0.59286;0.9981;2.2045;0.033282;0.2090312;0;6.2433;576.63;0.016775;360.11;;;;300.02
3000;0;0.304142336;500010;89.0919;0.83293;0.72414;0.99861;2.7392;0.044546;0.2602811;0;7.9902;609.88;0.018071;557.96;;;;500.01
3000;0;0.425790754;700000;79.4984;0.87124;0.81061;0.99895;3.1718;0.055649;0.2916904;0;9.4955;634.79;0.019496;760.83;;;;700
3000;0;0.547445255;900000;74.1633;0.90234;0.87039;0.9992;3.5604;0.066747;0.3126741;0;10.892;654.49;0.020832;975.8;;;;900
3000;0;0.669099757;1100000;70.8315;0.93133;0.9136;0.9994;3.9342;0.077915;0.3273815;0;12.253;670.95;0.022007;1208.82;;;;1100
3000;0;0.790754258;1300000;68.9761;0.95606;0.95634;0.99957;4.2775;0.089669;0.3361877;0;13.568;687.7;0.023294;1458.13;;;;1300
3000;0;0.912408759;1500000;68.0985;0.97864;0.99144;0.99971;4.5889;0.10215;0.3405205;0;14.839;705.52;0.024735;1721.61;;;;1500
3000;0;1.03406326;1700000;67.6815;1.0001;1.0288;0.99984;4.8935;0.11506;0.3426186;0;16.108;722.45;0.026128;2003.89;;;;1700
3000;0.2;0.059902977;100020;203.4121;0.68183;0.3707;0.99701;1.4124;0.020346;0.1139997;0;3.8434;509.89;0.016006;60.57;;;;100.02
3000;0.2;0.179684973;300020;110.3398;0.78309;0.58293;0.9981;2.2088;0.033104;0.2101592;0;6.2485;577.7;0.016654;215.28;;;;300.02
3000;0.2;0.299460981;500010;88.6091;0.83074;0.71155;0.99861;2.746;0.044305;0.2616991;0;7.9992;610.63;0.017928;378.26;;;;500.01
3000;0.2;0.419236989;700000;79.0993;0.86955;0.8027;0.99895;3.1799;0.05537;0.2931625;0;9.5074;635.64;0.019348;552.96;;;;700
3000;0.2;0.539018985;900000;73.824;0.8999;0.86233;0.9992;3.5688;0.066442;0.3141109;0;10.905;655.34;0.020687;742.6;;;;900
3000;0.2;0.658800982;1100000;70.5616;0.92893;0.90691;0.9994;3.9411;0.077618;0.3286337;0;12.264;672.06;0.021884;951.15;;;;1100
3000;0.2;0.778582979;1300000;68.5996;0.95392;0.95087;0.99957;4.2959;0.089179;0.3380332;0;13.598;687.78;0.023066;1179.59;;;;1300
3000;0.2;0.898364976;1500000;67.745;0.97634;0.98485;0.99971;4.6083;0.10162;0.3422974;0;14.871;705.52;0.024502;1423.07;;;;1500
3000;0.2;1.018146973;1700000;67.3517;0.99768;1.0207;0.99984;4.9139;0.1145;0.3442964;0;16.142;722.41;0.025891;1685.94;;;;1700
3000;0.4;0.17161652;300020;108.736;0.77918;0.55379;0.9981;2.2191;0.032622;0.213259;0;6.2622;581.24;0.016334;69.77;;;;300.02
3000;0.4;0.286014186;500010;87.1273;0.82441;0.68098;0.99861;2.7677;0.043564;0.2661499;0;8.0282;612.84;0.017489;197.41;;;;500.01
3000;0.4;0.400411852;700000;77.9013;0.86416;0.77607;0.99895;3.2037;0.054531;0.2976707;0;9.5419;638.08;0.018913;344.1;;;;700
3000;0.4;0.514815239;900000;72.8193;0.89424;0.83857;0.9992;3.5933;0.065537;0.3184449;0;10.943;658.1;0.020265;508.75;;;;900
3000;0.4;0.629218625;1100000;69.7386;0.9222;0.89045;0.9994;3.962;0.076712;0.3325121;0;12.299;675.48;0.021513;693.16;;;;1100
3000;0.4;0.743622011;1300000;67.726;0.9481;0.92802;0.99957;4.3272;0.088044;0.3423935;0;13.648;690.3;0.022608;899.11;;;;1300
3000;0.4;0.858025398;1500000;66.6858;0.96984;0.96762;0.99971;4.6662;0.10003;0.347734;0;14.965;705.76;0.023819;1125.4;;;;1500
3000;0.4;0.972428784;1700000;66.3533;0.99065;0.99951;0.99984;4.9761;0.1128;0.3494768;0;16.246;722.38;0.025187;1369.95;;;;1700
3000;0.4;1.08683217;1900000;66.3085;1.0106;1.0334;0.99995;5.2792;0.12599;0.3497126;0;17.523;738.29;0.026517;1631.99;;;;1900
3000;0.6;0.266302727;500010;84.7828;0.81526;0.63311;0.99861;2.7999;0.042392;0.2735099;0;8.0715;617.17;0.016822;12.92;;;;500.01
3000;0.6;0.372816361;700000;75.8691;0.85281;0.7201;0.99895;3.245;0.053108;0.3056439;0;9.599;641.59;0.018185;131.06;;;;700
3000;0.6;0.479335322;900000;71.0819;0.88623;0.79726;0.9992;3.6372;0.063974;0.3262281;0;11.009;662.38;0.019543;270.84;;;;900
3000;0.6;0.585854282;1100000;68.2072;0.91151;0.85128;0.9994;4.0082;0.075028;0.3399776;0;12.372;679.89;0.020799;431.98;;;;1100
3000;0.6;0.692373242;1300000;66.417;0.93652;0.89754;0.99957;4.3664;0.086342;0.3491414;0;13.713;695.72;0.021971;614.39;;;;1300
3000;0.6;0.798892203;1500000;65.2928;0.96021;0.93324;0.99971;4.726;0.097939;0.3551528;0;15.065;709.69;0.023026;819.88;;;;1500
3000;0.6;0.905411163;1700000;64.7415;0.98069;0.9696;0.99984;5.0725;0.11006;0.358177;0;16.406;723.38;0.024108;1046.84;;;;1700
3000;0.6;1.011930124;1900000;64.7226;0.99929;1.0006;0.99995;5.3883;0.12297;0.3582816;0;17.708;738.46;0.025358;1291.79;;;;1900
4000;0;0.06539392;100020;194.2012;0.68464;0.38685;0.99701;1.2918;0.019424;0.1194067;0;3.5453;507.42;0.016707;147.43;;;;100.02
4000;0;0.196155606;300020;105.1693;0.78122;0.616;0.9981;2.0616;0.031552;0.2204914;0;5.8435;571.98;0.017008;353.89;;;;300.02
4000;0;0.326910755;500010;85.3176;0.83381;0.75148;0.99861;2.5733;0.042659;0.2717953;0;7.5258;606.25;0.018421;554.68;;;;500.01
4000;0;0.457665904;700000;76.6845;0.87358;0.83166;0.99895;2.9925;0.053679;0.302394;0;8.99;631.26;0.019932;764.01;;;;700
4000;0;0.588427591;900000;71.902;0.90756;0.8875;0.9992;3.3793;0.064712;0.3225077;0;10.373;651.03;0.02128;990.28;;;;900
4000;0;0.719189278;1100000;69.1966;0.93817;0.93781;0.9994;3.7474;0.076116;0.3351167;0;11.729;668.89;0.022568;1239.1;;;;1100
4000;0;0.849950964;1300000;68.0293;0.96405;0.97727;0.99957;4.0671;0.088438;0.3408668;0;13.013;689.08;0.024165;1501.87;;;;1300
4000;0;0.980712651;1500000;67.5346;0.98852;1.0198;0.99971;4.3781;0.1013;0.3433635;0;14.294;708.14;0.025712;1786.76;;;;1500
4000;0;1.111474338;1700000;67.4495;1.0122;1.0649;0.99984;4.6785;0.11466;0.3437971;0;15.566;726.63;0.027236;2089.44;;;;1700
4000;0.2;0.064387795;100020;192.6382;0.67964;0.38157;0.99701;1.2979;0.019268;0.1203755;0;3.5524;507.86;0.016495;63.56;;;;100.02
4000;0.2;0.193137634;300020;104.6538;0.77955;0.60573;0.9981;2.0653;0.031398;0.2215775;0;5.8485;573.02;0.016893;220.19;;;;300.02
4000;0.2;0.321881035;500010;84.8791;0.83154;0.74029;0.99861;2.5793;0.04244;0.2731997;0;7.5336;607;0.018284;387.88;;;;500.01
4000;0.2;0.450624437;700000;76.3312;0.87187;0.82343;0.99895;2.9992;0.053432;0.3037938;0;8.999;632.13;0.019797;570.14;;;;700
4000;0.2;0.579374276;900000;71.6257;0.90539;0.88215;0.9992;3.3849;0.064463;0.3237513;0;10.382;652.18;0.021162;771.49;;;;900
4000;0.2;0.708124115;1100000;68.8566;0.93649;0.93081;0.9994;3.7596;0.075742;0.3367714;0;11.746;669.36;0.022389;996.92;;;;1100
4000;0.2;0.836873954;1300000;67.6855;0.96185;0.97104;0.99957;4.0841;0.087991;0.3425983;0;13.04;689.1;0.023941;1240.57;;;;1300
4000;0.2;0.965623793;1500000;67.2072;0.98611;1.0115;0.99971;4.3964;0.10081;0.3450364;0;14.324;708.1;0.025481;1505.71;;;;1500
4000;0.2;1.094373632;1700000;67.1053;1.0093;1.0551;0.99984;4.7013;0.11408;0.3455604;0;15.602;726.2;0.02697;1789.72;;;;1700
4000;0.4;0.184741379;300020;103.1429;0.77543;0.57593;0.9981;2.0756;0.030944;0.2248233;0;5.8618;576.26;0.016566;85.77;;;;300.02
4000;0.4;0.307881773;500000;83.5606;0.82518;0.70597;0.99861;2.5983;0.04178;0.2775103;0;7.5592;609.17;0.017867;220.28;;;;500
4000;0.4;0.431034483;700000;75.2403;0.86696;0.79977;0.99895;3.0209;0.052668;0.3081984;0;9.0313;634.66;0.019372;375.79;;;;700
4000;0.4;0.554187192;900000;70.7281;0.89857;0.8619;0.9992;3.4068;0.063655;0.3278601;0;10.417;655.02;0.020762;552.77;;;;900
4000;0.4;0.677339901;1100000;68.0803;0.92904;0.90847;0.9994;3.7809;0.074888;0.3406115;0;11.782;672.5;0.022008;754.54;;;;1100
4000;0.4;0.800492611;1300000;66.637;0.95549;0.95419;0.99957;4.1354;0.086628;0.3479888;0;13.123;689.33;0.023277;979.91;;;;1300
4000;0.4;0.92364532;1500000;66.2136;0.97917;0.99037;0.99971;4.4523;0.09932;0.3502141;0;14.417;708.04;0.024788;1226.49;;;;1500
4000;0.4;1.04679803;1700000;66.167;1.0016;1.0289;0.99984;4.7618;0.11248;0.3504607;0;15.704;725.74;0.026254;1492.69;;;;1700
4000;0.6;0.286818104;500010;81.3654;0.8156;0.65934;0.99861;2.6295;0.040683;0.2849975;0;7.6012;613.06;0.01719;49.3;;;;500.01
4000;0.6;0.401537314;700000;73.4;0.85656;0.75245;0.99895;3.0582;0.05138;0.3159253;0;9.0848;638.39;0.018667;177.87;;;;700
4000;0.6;0.516262261;900000;69.1781;0.88989;0.82369;0.9992;3.4461;0.06226;0.335206;0;10.479;659.47;0.020074;330.91;;;;900
4000;0.6;0.630987208;1100000;66.7574;0.91788;0.87757;0.9994;3.8173;0.073433;0.3473612;0;11.842;677.64;0.021374;509.12;;;;1100
4000;0.6;0.745712155;1300000;65.3108;0.9452;0.92;0.99957;4.1831;0.084904;0.3550549;0;13.202;693.65;0.022552;712.34;;;;1300
4000;0.6;0.860437102;1500000;64.6069;0.96917;0.96136;0.99971;4.5405;0.09691;0.3589237;0;14.563;708.81;0.023715;941.47;;;;1500
4000;0.6;0.975162049;1700000;64.6277;0.99048;0.99545;0.99984;4.8599;0.10987;0.3588081;0;15.875;725.9;0.025119;1191.25;;;;1700
4000;0.6;1.089886996;1900000;64.9689;1.0113;1.0297;0.99995;5.1724;0.12344;0.3569236;0;17.191;742.62;0.026517;1468.74;;;;1900
5000;0;0.070585745;100020;183.6027;0.68013;0.39863;0.99701;1.1847;0.018364;0.1262995;0;3.2702;504.89;0.017224;141.94;;;;100.02
5000;0;0.211729005;300020;99.9721;0.77844;0.6408;0.9981;1.9259;0.029993;0.231954;0;5.4699;567.98;0.017307;348.8;;;;300.02
5000;0;0.352858151;500000;81.9127;0.83611;0.77386;0.99861;2.4139;0.040957;0.2830932;0;7.0856;602.64;0.018852;552.73;;;;500
5000;0;0.494001411;700000;74.1506;0.87697;0.85331;0.99895;2.8258;0.051906;0.3127275;0;8.5221;627.87;0.02041;771.15;;;;700
5000;0;0.635144672;900000;69.9821;0.91427;0.9096;0.9992;3.2155;0.062984;0.3313551;0;9.9084;648.12;0.02177;1013.35;;;;900
5000;0;0.776287932;1100000;68.1511;0.94574;0.95785;0.9994;3.555;0.074966;0.3402576;0;11.225;670.03;0.02343;1274.78;;;;1100
