Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (W)
3352.8;0.5;0.43;700000;87.42;0.86;0.76;1;4.76;0.06;0.27;0;7.7;606.99;0.01;452.81;;;700
3352.8;0.5;0.49;800000;84.25;0.87;0.79;1;5.02;0.07;0.28;0;8.22;616.8;0.01;566.29;;;800
3352.8;0.5;0.55;900000;81.91;0.88;0.82;1;5.27;0.07;0.28;0;8.74;626.12;0.02;686.62;;;900
3352.8;0.5;0.61;1000000;80.13;0.89;0.84;1;5.52;0.08;0.29;0;9.25;634.92;0.02;814.99;;;1000
3352.8;0.5;0.67;1100000;78.77;0.9;0.86;1;5.76;0.09;0.29;0;9.76;643.23;0.02;951.6;;;1100
3352.8;0.5;0.73;1200000;77.66;0.91;0.88;1;6.01;0.09;0.3;0;10.27;650.7;0.02;1095.6;;;1200
3352.8;0.5;0.79;1300000;76.77;0.92;0.9;1;6.26;0.1;0.3;0;10.78;657.66;0.02;1247.15;;;1300
3352.8;0.5;0.85;1400000;76.28;0.93;0.92;1;6.5;0.11;0.3;0;11.3;665.22;0.02;1407.66;;;1400
3352.8;0.5;0.91;1500000;75.96;0.94;0.93;1;6.73;0.11;0.31;0;11.81;672.57;0.02;1575.69;;;1500
3352.8;0.5;0.97;1600000;75.94;0.95;0.95;1;6.95;0.12;0.31;0;12.31;680.79;0.02;1749.71;;;1600
3352.8;0.5;1.03;1700000;76.06;0.96;0.96;1;7.17;0.13;0.3;0;12.81;688.87;0.02;1936.3;;;1700
3352.8;0.6;0.23;400000;104.58;0.81;0.6;1;3.89;0.04;0.22;0;5.98;571.69;0.01;18.51;;;400
3352.8;0.6;0.29;500010;95.5;0.83;0.66;1;4.23;0.05;0.24;0;6.61;584.96;0.01;103.24;;;500.01
3352.8;0.6;0.35;600000;89.78;0.84;0.69;1;4.53;0.05;0.26;0;7.19;597.36;0.01;195.91;;;600
3352.8;0.6;0.41;700000;85.64;0.85;0.73;1;4.81;0.06;0.27;0;7.73;608.51;0.01;294.86;;;700
3352.8;0.6;0.47;800000;82.61;0.86;0.77;1;5.07;0.07;0.28;0;8.26;618.5;0.01;400.24;;;800
3352.8;0.6;0.52;900000;80.34;0.88;0.8;1;5.32;0.07;0.29;0;8.78;627.67;0.02;512.57;;;900
3352.8;0.6;0.58;1000000;78.7;0.89;0.82;1;5.57;0.08;0.29;0;9.29;636.59;0.02;633.66;;;1000
3352.8;0.6;0.64;1100000;77.45;0.9;0.84;1;5.81;0.09;0.3;0;9.8;645.05;0.02;762.74;;;1100
3352.8;0.6;0.7;1200000;76.48;0.91;0.86;1;6.06;0.09;0.3;0;10.31;653.03;0.02;899.08;;;1200
3352.8;0.6;0.76;1300000;75.7;0.92;0.88;1;6.3;0.1;0.31;0;10.82;660.42;0.02;1042.91;;;1300
3352.8;0.6;0.82;1400000;75.14;0.93;0.9;1;6.55;0.11;0.31;0;11.34;667.27;0.02;1196.86;;;1400
3352.8;0.6;0.87;1500000;74.83;0.94;0.92;1;6.79;0.11;0.31;0;11.86;674.34;0.02;1358.02;;;1500
3352.8;0.6;0.93;1600000;74.69;0.95;0.93;1;7.03;0.12;0.31;0;12.38;681.47;0.02;1527.14;;;1600
3352.8;0.6;0.99;1700000;74.76;0.95;0.95;1;7.26;0.13;0.31;0;12.9;688.95;0.02;1707.78;;;1700
3352.8;0.6;1.05;1800000;75.03;0.96;0.96;1;7.48;0.14;0.31;0;13.41;696.87;0.02;1898.02;;;1800
3657.6;0;0.07;100020;241.68;0.73;0.41;1;2.17;0.02;0.1;0;3.22;488.78;0.01;273.49;;;100.02
3657.6;0;0.14;200020;157.86;0.77;0.54;1;2.82;0.03;0.15;0;4.28;526.2;0.01;449.29;;;200.02
3657.6;0;0.21;300010;126.28;0.8;0.63;1;3.32;0.04;0.18;0;5.1;546.85;0.01;611.69;;;300.01
3657.6;0;0.28;400010;110.9;0.82;0.7;1;3.69;0.04;0.21;0;5.78;564.67;0.01;764.03;;;400.01
3657.6;0;0.34;500010;101.35;0.83;0.75;1;4.02;0.05;0.23;0;6.39;578.99;0.01;912.9;;;500.01
3657.6;0;0.41;600000;94.93;0.85;0.78;1;4.3;0.06;0.24;0;6.95;591.14;0.01;1062.2;;;600
3657.6;0;0.48;700000;90.35;0.86;0.81;1;4.57;0.06;0.26;0;7.48;602.14;0.02;1214.56;;;700
3657.6;0;0.55;800000;87;0.88;0.84;1;4.83;0.07;0.27;0;8;611.98;0.02;1371.28;;;800
3657.6;0;0.62;900000;84.33;0.89;0.86;1;5.08;0.08;0.27;0;8.51;620.52;0.02;1534.89;;;900
3657.6;0;0.69;1000000;82.36;0.9;0.88;1;5.34;0.08;0.28;0;9.03;628.76;0.02;1707.3;;;1000
3657.6;0;0.76;1100000;80.95;0.91;0.91;1;5.58;0.09;0.29;0;9.53;637.2;0.02;1885.12;;;1100
3657.6;0;0.83;1200000;80.08;0.92;0.92;1;5.8;0.1;0.29;0;10.02;646.53;0.02;2065.89;;;1200
3657.6;0;0.9;1300000;79.48;0.93;0.94;1;6.01;0.1;0.29;0;10.51;655.63;0.02;2254.07;;;1300
3657.6;0;0.97;1400000;79.13;0.94;0.96;1;6.22;0.11;0.29;0;11;664.66;0.02;2449.99;;;1400
3657.6;0;1.03;1500000;78.97;0.95;0.98;1;6.44;0.12;0.29;0;11.49;673.5;0.02;2654.76;;;1500
3657.6;0.1;0.07;100020;240.91;0.73;0.41;1;2.17;0.02;0.1;0;3.22;488.85;0.01;202.91;;;100.02
3657.6;0.1;0.14;200020;157.57;0.77;0.54;1;2.83;0.03;0.15;0;4.28;526.47;0.01;357.3;;;200.02
3657.6;0.1;0.21;300020;125.98;0.8;0.63;1;3.33;0.04;0.18;0;5.1;547.03;0.01;503.87;;;300.02
3657.6;0.1;0.27;400010;110.67;0.82;0.69;1;3.7;0.04;0.21;0;5.78;564.79;0.01;643.82;;;400.01
3657.6;0.1;0.34;500000;101.16;0.83;0.74;1;4.02;0.05;0.23;0;6.39;579.14;0.01;782.32;;;500
3657.6;0.1;0.41;600000;94.76;0.85;0.78;1;4.31;0.06;0.24;0;6.95;591.3;0.01;922.31;;;600
3657.6;0.1;0.48;700000;90.2;0.86;0.81;1;4.58;0.06;0.26;0;7.49;602.29;0.02;1065.97;;;700
3657.6;0.1;0.55;800000;86.86;0.88;0.84;1;4.83;0.07;0.27;0;8;612.15;0.02;1214.23;;;800
3657.6;0.1;0.62;900000;84.22;0.89;0.86;1;5.09;0.08;0.28;0;8.52;620.78;0.02;1369.69;;;900
3657.6;0.1;0.69;1000000;82.25;0.9;0.88;1;5.34;0.08;0.28;0;9.03;628.97;0.02;1533.99;;;1000
3657.6;0.1;0.76;1100000;80.84;0.91;0.9;1;5.58;0.09;0.29;0;9.54;637.37;0.02;1704.15;;;1100
3657.6;0.1;0.82;1200000;79.95;0.92;0.92;1;5.8;0.1;0.29;0;10.03;646.53;0.02;1878.3;;;1200
3657.6;0.1;0.89;1300000;79.36;0.93;0.94;1;6.02;0.1;0.29;0;10.52;655.64;0.02;2059.57;;;1300
3657.6;0.1;0.96;1400000;79;0.94;0.96;1;6.23;0.11;0.29;0;11.01;664.63;0.02;2248.66;;;1400
3657.6;0.1;1.03;1500000;78.85;0.95;0.98;1;6.44;0.12;0.29;0;11.5;673.48;0.02;2446.7;;;1500
3657.6;0.2;0.07;100020;238.58;0.73;0.4;1;2.19;0.02;0.1;0;3.23;489.05;0.01;132.21;;;100.02
3657.6;0.2;0.14;200020;156.75;0.77;0.53;1;2.83;0.03;0.15;0;4.28;527.25;0.01;265.35;;;200.02
3657.6;0.2;0.2;300010;125.28;0.8;0.62;1;3.33;0.04;0.19;0;5.11;547.59;0.01;395.56;;;300.01
3657.6;0.2;0.27;400010;110;0.82;0.68;1;3.71;0.04;0.21;0;5.79;565.19;0.01;523.72;;;400.01
3657.6;0.2;0.34;500010;100.6;0.83;0.74;1;4.03;0.05;0.23;0;6.4;579.57;0.01;652.18;;;500.01
3657.6;0.2;0.41;600000;94.25;0.85;0.78;1;4.32;0.06;0.25;0;6.96;591.75;0.01;782.79;;;600
3657.6;0.2;0.47;700000;89.74;0.86;0.81;1;4.59;0.06;0.26;0;7.5;602.74;0.02;917.68;;;700
3657.6;0.2;0.54;800000;86.45;0.88;0.83;1;4.84;0.07;0.27;0;8.01;612.65;0.02;1057.75;;;800
3657.6;0.2;0.61;900000;83.88;0.89;0.86;1;5.1;0.08;0.28;0;8.53;621.51;0.02;1204.82;;;900
3657.6;0.2;0.68;1000000;81.88;0.9;0.88;1;5.35;0.08;0.28;0;9.04;629.55;0.02;1360.38;;;1000
3657.6;0.2;0.75;1100000;80.5;0.91;0.9;1;5.59;0.09;0.29;0;9.55;637.87;0.02;1523.95;;;1100
3657.6;0.2;0.81;1200000;79.54;0.92;0.92;1;5.82;0.1;0.29;0;10.05;646.54;0.02;1692.33;;;1200
3657.6;0.2;0.88;1300000;78.97;0.93;0.94;1;6.04;0.1;0.29;0;10.53;655.65;0.02;1866.91;;;1300
3657.6;0.2;0.95;1400000;78.62;0.94;0.95;1;6.25;0.11;0.29;0;11.03;664.55;0.02;2049.69;;;1400
3657.6;0.2;1.02;1500000;78.48;0.95;0.97;1;6.47;0.12;0.3;0;11.52;673.4;0.02;2240.74;;;1500
3657.6;0.3;0.07;100020;234.64;0.72;0.4;1;2.21;0.02;0.1;0;3.24;489.38;0.01;60.57;;;100.02
3657.6;0.3;0.13;200020;155.22;0.77;0.52;1;2.84;0.03;0.15;0;4.29;528.45;0.01;173;;;200.02
3657.6;0.3;0.2;300010;124.03;0.79;0.61;1;3.34;0.04;0.19;0;5.12;548.52;0.01;287.02;;;300.01
3657.6;0.3;0.27;400010;108.88;0.82;0.67;1;3.72;0.04;0.21;0;5.8;565.78;0.01;403.06;;;400.01
3657.6;0.3;0.33;500010;99.63;0.83;0.73;1;4.05;0.05;0.23;0;6.41;580.28;0.01;521.19;;;500.01
3657.6;0.3;0.4;600000;93.39;0.85;0.77;1;4.34;0.06;0.25;0;6.97;592.53;0.01;642.73;;;600
3657.6;0.3;0.46;700000;88.96;0.86;0.8;1;4.61;0.06;0.26;0;7.51;603.47;0.02;769.27;;;700
3657.6;0.3;0.53;800000;85.75;0.87;0.82;1;4.86;0.07;0.27;0;8.03;613.46;0.02;901.01;;;800
3657.6;0.3;0.6;900000;83.29;0.89;0.85;1;5.11;0.07;0.28;0;8.54;622.69;0.02;1040.01;;;900
3657.6;0.3;0.66;1000000;81.37;0.9;0.87;1;5.37;0.08;0.28;0;9.05;630.82;0.02;1188.07;;;1000
3657.6;0.3;0.73;1100000;79.9;0.91;0.89;1;5.62;0.09;0.29;0;9.57;638.66;0.02;1343.65;;;1100
3657.6;0.3;0.8;1200000;78.89;0.92;0.91;1;5.85;0.09;0.29;0;10.07;646.83;0.02;1506.06;;;1200
3657.6;0.3;0.86;1300000;78.32;0.93;0.93;1;6.08;0.1;0.3;0;10.57;655.68;0.02;1674.72;;;1300
3657.6;0.3;0.93;1400000;77.99;0.94;0.95;1;6.29;0.11;0.3;0;11.06;664.52;0.02;1851.12;;;1400
3657.6;0.3;1;1500000;77.86;0.95;0.96;1;6.51;0.12;0.3;0;11.56;673.26;0.02;2035.45;;;1500
3657.6;0.3;1.06;1600000;77.88;0.96;0.98;1;6.72;0.12;0.3;0;12.06;681.88;0.02;2229.92;;;1600
3657.6;0.4;0.13;200020;152.89;0.77;0.5;1;2.86;0.03;0.15;0;4.3;529.89;0.01;79.72;;;200.02
3657.6;0.4;0.19;300010;122.36;0.79;0.59;1;3.36;0.04;0.19;0;5.13;550.02;0.01;177.54;;;300.01
3657.6;0.4;0.26;400000;107.27;0.81;0.66;1;3.75;0.04;0.22;0;5.82;566.74;0.01;281.23;;;400
3657.6;0.4;0.32;500010;98.27;0.83;0.71;1;4.07;0.05;0.24;0;6.43;581.21;0.01;389.22;;;500.01
3657.6;0.4;0.39;600000;92.19;0.84;0.75;1;4.36;0.06;0.25;0;6.99;593.58;0.01;501.69;;;600
3657.6;0.4;0.45;700000;87.87;0.86;0.78;1;4.64;0.06;0.26;0;7.53;604.52;0.01;619.77;;;700
3657.6;0.4;0.52;800000;84.75;0.87;0.81;1;4.89;0.07;0.27;0;8.05;614.51;0.02;743.3;;;800
3657.6;0.4;0.58;900000;82.39;0.88;0.84;1;5.14;0.07;0.28;0;8.56;623.86;0.02;874.28;;;900
3657.6;0.4;0.64;1000000;80.6;0.9;0.86;1;5.39;0.08;0.29;0;9.07;632.52;0.02;1014.3;;;1000
3657.6;0.4;0.71;1100000;79.16;0.91;0.88;1;5.64;0.09;0.29;0;9.59;640.25;0.02;1162.49;;;1100
3657.6;0.4;0.77;1200000;78.12;0.92;0.9;1;5.89;0.09;0.3;0;10.1;647.98;0.02;1317.86;;;1200
3657.6;0.4;0.84;1300000;77.42;0.93;0.92;1;6.12;0.1;0.3;0;10.61;655.86;0.02;1481.48;;;1300
3657.6;0.4;0.9;1400000;77.12;0.94;0.94;1;6.34;0.11;0.3;0;11.11;664.58;0.02;1651.9;;;1400
3657.6;0.4;0.97;1500000;76.99;0.95;0.95;1;6.56;0.12;0.3;0;11.6;673.17;0.02;1829.36;;;1500
3657.6;0.4;1.03;1600000;77.04;0.96;0.97;1;6.78;0.12;0.3;0;12.11;681.71;0.02;2018.17;;;1600
3657.6;0.5;0.19;300020;120.28;0.79;0.57;1;3.38;0.04;0.19;0;5.14;552.23;0.01;66.94;;;300.02
3657.6;0.5;0.25;400010;105.2;0.81;0.64;1;3.78;0.04;0.22;0;5.84;567.99;0.01;157.59;;;400.01
3657.6;0.5;0.31;500010;96.53;0.83;0.68;1;4.1;0.05;0.24;0;6.45;582.36;0.01;255.49;;;500.01
3657.6;0.5;0.37;600000;90.65;0.84;0.73;1;4.4;0.05;0.26;0;7.02;594.83;0.01;358.67;;;600
3657.6;0.5;0.44;700000;86.46;0.86;0.77;1;4.67;0.06;0.27;0;7.56;605.92;0.01;468.21;;;700
3657.6;0.5;0.5;800000;83.41;0.87;0.8;1;4.93;0.07;0.28;0;8.08;615.77;0.02;583.34;;;800
3657.6;0.5;0.56;900000;81.19;0.88;0.82;1;5.18;0.07;0.29;0;8.59;625.26;0.02;707;;;900
3657.6;0.5;0.62;1000000;79.53;0.89;0.85;1;5.42;0.08;0.29;0;9.1;634.19;0.02;839.45;;;1000
3657.6;0.5;0.68;1100000;78.23;0.9;0.87;1;5.67;0.09;0.3;0;9.62;642.45;0.02;979.55;;;1100
3657.6;0.5;0.75;1200000;77.17;0.92;0.88;1;5.92;0.09;0.3;0;10.13;649.87;0.02;1127.63;;;1200
3657.6;0.5;0.81;1300000;76.46;0.93;0.9;1;6.17;0.1;0.3;0;10.65;657.35;0.02;1284.51;;;1300
3657.6;0.5;0.87;1400000;76.04;0.93;0.92;1;6.41;0.11;0.3;0;11.16;665.03;0.02;1449.76;;;1400
3657.6;0.5;0.93;1500000;75.9;0.94;0.94;1;6.63;0.11;0.31;0;11.67;673.24;0.02;1621.71;;;1500
3657.6;0.5;1;1600000;75.97;0.95;0.96;1;6.85;0.12;0.31;0;12.17;681.65;0.02;1803.94;;;1600
3657.6;0.5;1.06;1700000;76.17;0.96;0.97;1;7.07;0.13;0.3;0;12.68;689.95;0.02;1997.53;;;1700
3657.6;0.6;0.24;400000;102.89;0.81;0.61;1;3.81;0.04;0.23;0;5.86;569.96;0.01;31.84;;;400
3657.6;0.6;0.3;500010;94.3;0.83;0.66;1;4.15;0.05;0.25;0;6.48;583.85;0.01;118.88;;;500.01
3657.6;0.6;0.36;600000;88.74;0.84;0.7;1;4.44;0.05;0.26;0;7.05;596.25;0.01;213.07;;;600
3657.6;0.6;0.42;700000;84.73;0.85;0.74;1;4.72;0.06;0.27;0;7.59;607.48;0.01;314.11;;;700
3657.6;0.6;0.48;800000;81.83;0.87;0.77;1;4.97;0.07;0.28;0;8.11;617.49;0.01;421.69;;;800
3657.6;0.6;0.54;900000;79.67;0.88;0.8;1;5.23;0.07;0.29;0;8.63;626.79;0.02;536.98;;;900
3657.6;0.6;0.6;1000000;78.15;0.89;0.83;1;5.47;0.08;0.3;0;9.14;635.9;0.02;662.04;;;1000
3657.6;0.6;0.66;1100000;76.98;0.9;0.85;1;5.72;0.08;0.3;0;9.65;644.45;0.02;794.75;;;1100
3657.6;0.6;0.72;1200000;76.07;0.91;0.87;1;5.96;0.09;0.3;0;10.17;652.5;0.02;935.04;;;1200
3657.6;0.6;0.78;1300000;75.37;0.92;0.89;1;6.21;0.1;0.31;0;10.69;659.78;0.02;1084.72;;;1300
3657.6;0.6;0.83;1400000;74.89;0.93;0.9;1;6.46;0.1;0.31;0;11.21;666.8;0.02;1243.14;;;1400
3657.6;0.6;0.89;1500000;74.69;0.94;0.92;1;6.7;0.11;0.31;0;11.73;674.32;0.02;1409.29;;;1500
3657.6;0.6;0.95;1600000;74.65;0.95;0.94;1;6.94;0.12;0.31;0;12.25;681.73;0.02;1586.26;;;1600
3657.6;0.6;1.01;1700000;74.89;0.96;0.96;1;7.16;0.13;0.31;0;12.77;689.99;0.02;1773.79;;;1700
3962.4;0;0.07;100020;236.98;0.73;0.41;1;2.12;0.02;0.1;0;3.14;488.05;0.01;270.57;;;100.02
3962.4;0;0.14;200020;154.58;0.77;0.54;1;2.77;0.03;0.15;0;4.19;524.54;0.01;445.91;;;200.02
3962.4;0;0.21;300010;124.18;0.8;0.64;1;3.25;0.04;0.19;0;4.99;545.58;0.01;606.61;;;300.01
3962.4;0;0.28;400000;109.18;0.82;0.7;1;3.61;0.04;0.21;0;5.66;563.35;0.01;758.46;;;400
3962.4;0;0.35;500010;99.92;0.83;0.75;1;3.93;0.05;0.23;0;6.26;577.84;0.01;908.92;;;500.01
3962.4;0;0.42;600000;93.71;0.85;0.79;1;4.22;0.06;0.25;0;6.81;589.95;0.01;1058.55;;;600
3962.4;0;0.49;700000;89.31;0.86;0.82;1;4.48;0.06;0.26;0;7.35;601.01;0.02;1212.21;;;700
3962.4;0;0.56;800000;86.06;0.88;0.85;1;4.74;0.07;0.27;0;7.86;610.79;0.02;1371.6;;;800
3962.4;0;0.63;900000;83.51;0.89;0.87;1;5;0.08;0.28;0;8.38;619.37;0.02;1538.69;;;900
3962.4;0;0.71;1000000;81.71;0.9;0.89;1;5.25;0.08;0.28;0;8.89;628.03;0.02;1714.36;;;1000
3962.4;0;0.78;1100000;80.5;0.91;0.91;1;5.48;0.09;0.29;0;9.39;637.18;0.02;1894.33;;;1100
3962.4;0;0.85;1200000;79.71;0.92;0.93;1;5.7;0.1;0.29;0;9.88;646.75;0.02;2078.28;;;1200
3962.4;0;0.92;1300000;79.24;0.93;0.95;1;5.91;0.1;0.29;0;10.37;656.15;0.02;2271.74;;;1300
3962.4;0;0.99;1400000;78.97;0.94;0.97;1;6.13;0.11;0.29;0;10.86;665.4;0.02;2472.64;;;1400
3962.4;0;1.06;1500000;78.89;0.95;0.99;1;6.34;0.12;0.29;0;11.36;674.47;0.02;2682.61;;;1500
3962.4;0.1;0.07;100020;236.24;0.73;0.41;1;2.12;0.02;0.1;0;3.15;488.12;0.01;201.92;;;100.02
3962.4;0.1;0.14;200020;154.25;0.77;0.54;1;2.77;0.03;0.15;0;4.19;524.81;0.01;355.93;;;200.02
3962.4;0.1;0.21;300010;123.88;0.8;0.63;1;3.25;0.04;0.19;0;4.99;545.69;0.01;501.28;;;300.01
3962.4;0.1;0.28;400010;108.97;0.82;0.7;1;3.62;0.04;0.21;0;5.66;563.49;0.01;641.44;;;400.01
3962.4;0.1;0.35;500010;99.75;0.83;0.75;1;3.94;0.05;0.23;0;6.26;578;0.01;781.61;;;500.01
3962.4;0.1;0.42;600000;93.56;0.85;0.79;1;4.22;0.06;0.25;0;6.82;590.13;0.01;922.22;;;600
3962.4;0.1;0.49;700000;89.16;0.86;0.82;1;4.49;0.06;0.26;0;7.35;601.17;0.02;1066.95;;;700
3962.4;0.1;0.56;800000;85.93;0.88;0.84;1;4.74;0.07;0.27;0;7.87;611.02;0.02;1217.97;;;800
3962.4;0.1;0.63;900000;83.39;0.89;0.86;1;5;0.08;0.28;0;8.38;619.63;0.02;1376.71;;;900
3962.4;0.1;0.7;1000000;81.59;0.9;0.89;1;5.25;0.08;0.28;0;8.9;628.2;0.02;1544.64;;;1000
3962.4;0.1;0.77;1100000;80.36;0.91;0.91;1;5.49;0.09;0.29;0;9.4;637.18;0.02;1717.39;;;1100
3962.4;0.1;0.84;1200000;79.59;0.92;0.93;1;5.7;0.1;0.29;0;9.88;646.76;0.02;1894.57;;;1200
3962.4;0.1;0.91;1300000;79.1;0.93;0.95;1;5.92;0.1;0.29;0;10.38;656.12;0.02;2080.98;;;1300
3962.4;0.1;0.98;1400000;78.84;0.94;0.97;1;6.14;0.11;0.29;0;10.87;665.36;0.02;2274.82;;;1400
3962.4;0.1;1.05;1500000;78.76;0.95;0.99;1;6.35;0.12;0.29;0;11.37;674.43;0.02;2478.43;;;1500
3962.4;0.2;0.07;100020;234.03;0.73;0.41;1;2.13;0.02;0.1;0;3.15;488.33;0.01;133.16;;;100.02
3962.4;0.2;0.14;200010;153.5;0.77;0.54;1;2.77;0.03;0.15;0;4.19;525.61;0.01;266.34;;;200.01
3962.4;0.2;0.21;300020;123.04;0.79;0.63;1;3.26;0.04;0.19;0;5;546.08;0.01;396.1;;;300.02
3962.4;0.2;0.28;400010;108.31;0.82;0.69;1;3.63;0.04;0.21;0;5.67;563.87;0.01;524.35;;;400.01
3962.4;0.2;0.35;500000;99.2;0.83;0.74;1;3.95;0.05;0.23;0;6.27;578.44;0.01;654.46;;;500
3962.4;0.2;0.42;600000;93.06;0.85;0.78;1;4.23;0.06;0.25;0;6.83;590.59;0.01;785.75;;;600
3962.4;0.2;0.49;700000;88.73;0.86;0.81;1;4.5;0.06;0.26;0;7.36;601.63;0.02;922.36;;;700
3962.4;0.2;0.55;800000;85.54;0.88;0.84;1;4.75;0.07;0.27;0;7.87;611.63;0.02;1064.71;;;800
3962.4;0.2;0.62;900000;83.07;0.89;0.86;1;5.01;0.07;0.28;0;8.39;620.38;0.02;1215.3;;;900
3962.4;0.2;0.69;1000000;81.25;0.9;0.88;1;5.26;0.08;0.29;0;8.91;628.76;0.02;1375.35;;;1000
3962.4;0.2;0.76;1100000;79.95;0.91;0.91;1;5.51;0.09;0.29;0;9.41;637.31;0.02;1541.63;;;1100
3962.4;0.2;0.83;1200000;79.19;0.92;0.92;1;5.73;0.1;0.29;0;9.9;646.78;0.02;1712.55;;;1200
3962.4;0.2;0.9;1300000;78.72;0.93;0.94;1;5.94;0.1;0.29;0;10.4;656.08;0.02;1892.31;;;1300
3962.4;0.2;0.97;1400000;78.47;0.94;0.96;1;6.16;0.11;0.3;0;10.89;665.28;0.02;2079.5;;;1400
3962.4;0.2;1.04;1500000;78.41;0.95;0.98;1;6.37;0.12;0.3;0;11.39;674.3;0.02;2276.55;;;1500
3962.4;0.3;0.07;100020;230.27;0.72;0.4;1;2.15;0.02;0.1;0;3.17;488.67;0.01;63.53;;;100.02
3962.4;0.3;0.14;200020;152.07;0.77;0.52;1;2.78;0.03;0.15;0;4.2;526.85;0.01;176.18;;;200.02
3962.4;0.3;0.2;300020;121.85;0.79;0.62;1;3.27;0.04;0.19;0;5.01;547;0.01;290.27;;;300.02
3962.4;0.3;0.27;400010;107.23;0.81;0.68;1;3.64;0.04;0.22;0;5.68;564.52;0.01;406.92;;;400.01
3962.4;0.3;0.34;500010;98.24;0.83;0.73;1;3.97;0.05;0.24;0;6.29;579.14;0.01;526.73;;;500.01
3962.4;0.3;0.41;600000;92.22;0.85;0.77;1;4.25;0.06;0.25;0;6.84;591.34;0.01;649.21;;;600
3962.4;0.3;0.48;700000;87.97;0.86;0.8;1;4.52;0.06;0.26;0;7.37;602.37;0.02;777.26;;;700
3962.4;0.3;0.54;800000;84.88;0.87;0.83;1;4.77;0.07;0.27;0;7.89;612.47;0.02;911.61;;;800
3962.4;0.3;0.61;900000;82.51;0.89;0.85;1;5.02;0.07;0.28;0;8.4;621.59;0.02;1053.83;;;900
3962.4;0.3;0.68;1000000;80.69;0.9;0.87;1;5.28;0.08;0.29;0;8.92;629.8;0.02;1206.03;;;1000
3962.4;0.3;0.75;1100000;79.39;0.91;0.9;1;5.53;0.09;0.29;0;9.43;638.14;0.02;1365.15;;;1100
3962.4;0.3;0.81;1200000;78.52;0.92;0.92;1;5.76;0.09;0.3;0;9.93;646.78;0.02;1530.62;;;1200
3962.4;0.3;0.88;1300000;78.09;0.93;0.93;1;5.98;0.1;0.3;0;10.43;656.11;0.02;1704.18;;;1300
3962.4;0.3;0.95;1400000;77.84;0.94;0.95;1;6.2;0.11;0.3;0;10.92;665.16;0.02;1885.17;;;1400
3962.4;0.3;1.02;1500000;77.81;0.95;0.97;1;6.41;0.12;0.3;0;11.42;674.18;0.02;2075.74;;;1500
3962.4;0.4;0.13;200020;149.91;0.77;0.51;1;2.8;0.03;0.15;0;4.21;528.44;0.01;85.24;;;200.02
3962.4;0.4;0.2;300020;120.13;0.79;0.6;1;3.29;0.04;0.19;0;5.02;548.24;0.01;183.59;;;300.02
3962.4;0.4;0.26;400010;105.71;0.81;0.66;1;3.67;0.04;0.22;0;5.7;565.45;0.01;288.74;;;400.01
3962.4;0.4;0.33;500010;96.95;0.83;0.72;1;3.99;0.05;0.24;0;6.3;580.11;0.01;397.95;;;500.01
3962.4;0.4;0.4;600000;91.06;0.84;0.76;1;4.28;0.05;0.25;0;6.86;592.43;0.01;511.52;;;600
3962.4;0.4;0.46;700000;86.92;0.86;0.79;1;4.54;0.06;0.27;0;7.39;603.41;0.01;631.36;;;700
3962.4;0.4;0.53;800000;83.92;0.87;0.82;1;4.8;0.07;0.28;0;7.91;613.56;0.02;757.61;;;800
3962.4;0.4;0.59;900000;81.67;0.88;0.84;1;5.05;0.07;0.28;0;8.42;623.01;0.02;891.81;;;900
3962.4;0.4;0.66;1000000;79.96;0.9;0.87;1;5.3;0.08;0.29;0;8.94;631.55;0.02;1035.72;;;1000
3962.4;0.4;0.73;1100000;78.62;0.91;0.88;1;5.56;0.09;0.29;0;9.46;639.41;0.02;1187.89;;;1100
3962.4;0.4;0.79;1200000;77.7;0.92;0.91;1;5.8;0.09;0.3;0;9.96;647.57;0.02;1346.89;;;1200
3962.4;0.4;0.86;1300000;77.2;0.93;0.93;1;6.03;0.1;0.3;0;10.47;656.15;0.02;1515.26;;;1300
3962.4;0.4;0.92;1400000;77;0.94;0.94;1;6.25;0.11;0.3;0;10.97;665.18;0.02;1690.23;;;1400
3962.4;0.4;0.99;1500000;76.96;0.95;0.96;1;6.46;0.12;0.3;0;11.47;673.99;0.02;1874.06;;;1500
3962.4;0.4;1.06;1600000;77.1;0.96;0.98;1;6.68;0.12;0.3;0;11.98;682.82;0.02;2070.52;;;1600
3962.4;0.5;0.19;300020;118.19;0.79;0.58;1;3.31;0.04;0.2;0;5.03;550.52;0.01;75.74;;;300.02
3962.4;0.5;0.25;400010;103.62;0.81;0.64;1;3.7;0.04;0.22;0;5.72;566.57;0.01;167.78;;;400.01
3962.4;0.5;0.32;500010;95.25;0.83;0.69;1;4.02;0.05;0.24;0;6.32;581.28;0.01;267.51;;;500.01
3962.4;0.5;0.38;600000;89.56;0.84;0.74;1;4.31;0.05;0.26;0;6.88;593.7;0.01;372.06;;;600
3962.4;0.5;0.45;700000;85.55;0.86;0.77;1;4.58;0.06;0.27;0;7.42;604.79;0.01;483.55;;;700
3962.4;0.5;0.51;800000;82.65;0.87;0.8;1;4.83;0.07;0.28;0;7.94;614.86;0.02;601.78;;;800
